player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,1,0,,0,0,214,0,0,63.8,58.4,75.4,59.4,49.9,28.4,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,1,0,8,20,0,0,0,0,0,0,20,1,11,19,0,0,0,0,0,0,0,0,
Malik Vann,52555,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,71.5,72.7,60.9,72.0,70.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,1,2,18,0,0,10,11,0,1,1,0,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,,0,0,268,0,0,,61.0,0.0,56.9,67.0,70.1,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,40,40,3,36,0,1,0,0,8,32,0,1,1,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,TULSA,1,0,0,,0,0,320,0,0,60.0,64.7,74.9,55.3,70.0,71.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,4,24,0,1,0,0,20,9,0,1,2,0,0,0,0,0,0,
Cole Pearce,52970,LB,BALL ST,1,3,0,75.0,0,0,117,0,0,72.8,76.8,0.0,73.5,77.8,84.6,2,0,0,0,18,0.0,0,2,1,129.2,6,1,0,68,0,40,77,2,0,0,2,0,0,75,6,31,7,5,8,0,8,3,1,48,26,8.0
DeShawn Pace,53549,S,CINCINNATI,1,2,0,80.0,0,0,138,0,0,58.1,61.0,80.4,55.8,66.9,84.7,0,0,0,0,22,0.0,0,1,0,156.3,4,0,0,11,2,21,55,8,0,0,8,0,0,47,5,29,34,5,6,2,5,0,1,60,6,15.0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,58.0,75.5,56.4,59.8,74.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,37,36,0,0,11,25,0,1,19,18,0,1,3,1,0,1,0,0,0,
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,60.0,66.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Jaheim Thomas,54193,LB,ARKANSAS,1,2,0,,0,0,111,0,0,59.7,66.9,74.5,66.6,68.8,82.6,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,43,1,22,50,0,0,0,0,0,0,50,4,24,6,3,6,0,0,1,0,0,0,
Jordan Strachan,55198,ED,S CAROLINA,1,1,0,50.0,0,0,289,0,0,51.6,54.5,79.7,54.3,61.0,76.9,0,0,0,0,8,33.3,1,0,0,60.4,1,0,0,2,0,3,49,46,0,0,46,0,0,3,24,22,1,0,1,0,2,0,0,8,10,8.0
Zachary Ford,55353,S,TOLEDO,1,1,0,50.0,0,0,316,0,0,57.6,56.8,77.6,67.0,50.7,63.9,0,0,0,0,24,20.0,1,0,0,69.3,4,0,0,21,3,38,63,6,0,0,6,0,0,57,1,24,33,0,3,0,8,0,0,49,25,12.3
Korey Hernandez,55796,CB,E MICHIGAN,1,0,0,100.0,0,0,160,0,0,60.2,65.3,75.1,,71.0,78.2,0,0,0,0,14,0.0,0,0,0,110.4,2,0,0,0,2,11,16,2,0,0,2,0,0,14,0,5,12,1,3,0,2,0,0,21,7,10.5
John Davis,56230,CB,N TEXAS,1,0,0,50.0,0,0,251,0,0,72.0,71.9,75.1,60.0,63.1,73.5,0,0,0,0,7,0.0,0,0,0,58.3,1,0,0,4,34,22,39,1,0,0,1,0,0,38,1,16,0,0,1,0,2,0,0,7,8,7.0
Taijh Alston,56348,ED,COLORADO,1,0,0,,0,0,143,0,0,,70.1,76.7,56.6,79.3,76.1,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,0,6,19,13,0,0,27,11,0,3,3,1,0,1,0,0,0,
Popo Aumavae,56803,DI,OREGON,1,0,0,,0,0,264,0,0,,61.1,70.0,59.6,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
JB Brown,57701,ED,UMASS,1,0,0,,0,0,216,0,0,,48.4,77.1,53.8,48.4,40.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,48,48,0,7,26,15,0,0,22,26,0,2,4,0,0,1,0,0,0,
Bryson Jackson,57738,S,BAYLOR,1,0,0,,0,0,118,0,0,60.9,57.6,76.7,58.2,56.2,73.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,2,15,10,0,0,10,0,0,5,2,11,4,0,1,0,0,0,0,0,0,
Jerry Roberts,57759,LB,UMASS,1,0,0,,0,0,216,0,0,64.9,70.7,74.9,57.1,73.0,76.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,41,1,19,42,0,0,0,0,0,0,42,3,20,0,2,2,0,0,0,0,0,0,
Isaac Ukwu,57888,ED,OLE MISS,1,1,0,,0,0,226,0,0,65.4,51.3,77.7,56.3,42.5,76.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,32,32,0,1,30,1,0,0,12,15,0,2,3,0,0,0,0,0,0,
Malik Robinson,58044,LB,HOUSTON,1,8,0,100.0,0,0,182,0,0,61.4,62.3,76.2,54.6,63.4,71.6,0,0,0,0,10,7.1,1,0,0,108.3,1,0,0,47,0,18,50,1,0,0,1,0,0,49,3,29,2,3,5,0,1,0,0,10,0,10.0
Monty Montgomery,58203,LB,OLE MISS,1,0,0,66.7,0,0,226,0,0,32.0,32.6,71.1,58.2,63.2,77.8,0,0,0,0,23,0.0,0,0,0,109.0,2,0,0,10,0,7,12,0,0,0,0,0,0,12,2,3,2,1,3,0,3,0,0,37,18,18.5
Takulve Williams,61346,S,W KENTUCKY,1,2,0,50.0,0,0,346,0,0,74.0,69.7,78.2,60.7,49.4,70.7,0,0,0,1,15,10.0,1,0,0,35.4,1,0,0,10,6,42,64,1,0,0,1,0,40,63,1,21,7,2,7,0,2,0,0,15,1,15.0
Eddie Heckard,63024,CB,BYU,1,2,0,50.0,0,0,128,0,0,57.9,60.2,79.6,59.2,68.2,58.2,0,0,0,0,13,16.7,1,0,0,59.0,3,0,0,1,0,35,64,0,0,0,0,0,0,64,1,28,63,1,3,0,6,0,0,22,9,7.3
Jeremiah Harris,63043,S,JVILLE ST,1,0,0,,0,0,196,0,0,64.0,64.6,80.4,,64.2,40.7,0,0,0,0,,28.6,2,0,0,0.0,0,0,0,26,2,34,75,0,0,0,0,0,13,75,0,41,34,3,5,0,0,0,0,0,0,
Will Whitson,64470,ED,COAST CAR,1,0,0,,0,0,141,0,0,60.0,64.1,1.5,59.5,77.4,70.8,1,3,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,63,63,1,20,32,10,0,0,49,14,0,0,1,0,0,4,0,0,0,
Josh Minkins,66051,S,LOUISVILLE,1,0,0,100.0,0,0,210,0,0,53.6,48.4,70.0,,49.3,28.9,0,0,0,0,20,50.0,1,0,0,118.8,1,0,0,9,0,8,14,0,0,0,0,0,3,14,0,6,1,0,1,0,1,0,0,20,0,20.0
Markel Perry,66793,ED,SM HOUSTON,1,0,0,,0,0,281,0,0,,72.1,78.5,69.6,67.5,77.1,2,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,48,48,0,0,48,0,0,0,28,20,0,4,5,0,0,4,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,0,0,,0,0,351,0,0,,68.5,75.0,56.1,72.0,70.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,4,14,0,2,0,0,10,10,0,1,1,0,0,0,0,0,0,
Tate Romney,70946,LB,ARIZONA ST,1,0,0,100.0,0,0,110,0,0,41.4,27.6,70.4,,27.7,34.2,0,0,0,0,11,33.3,1,0,0,112.5,1,0,0,14,0,6,15,0,0,0,0,0,0,15,0,9,1,0,2,0,1,0,0,11,3,11.0
