player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,5,0,100.0,0,0,289,0,0,37.2,50.4,76.2,60.0,66.4,56.2,1,0,0,0,60,18.2,2,0,0,158.3,1,0,0,37,0,24,70,2,0,0,2,0,20,68,1,45,11,1,4,0,1,1,1,60,17,60.0
Devin Taylor,22317,CB,BOWL GREEN,1,1,0,100.0,0,0,122,0,0,65.6,67.9,77.5,,70.7,80.6,0,0,0,0,2,0.0,0,0,1,79.2,1,0,0,5,62,29,68,1,0,0,1,0,0,67,0,39,0,3,4,1,1,0,0,2,0,2.0
Cortez Davis,22974,CB,HAWAII,1,2,0,28.6,0,1,180,0,0,71.3,66.0,78.1,69.8,45.4,71.4,0,0,0,0,6,12.5,1,1,1,39.6,2,1,0,3,69,26,77,2,0,0,2,0,0,75,2,49,3,2,5,0,7,1,0,7,13,3.5
Dru Prox,23093,LB,UTSA,1,0,0,,0,0,331,0,0,,41.9,70.0,,45.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,
Reggie Stubblefield,23441,S,KANSAS ST,1,1,0,50.0,0,0,199,1,0,61.3,61.8,78.8,52.5,67.4,67.1,0,1,0,0,8,16.7,1,0,0,56.3,3,0,0,18,0,37,64,5,0,0,5,0,0,59,8,19,41,2,4,1,6,1,0,13,16,4.3
Mikel Horton,23509,DI,CHARLOTTE,1,1,0,,0,0,136,0,0,,53.3,76.7,63.7,49.4,47.7,0,1,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,0,55,55,6,48,0,1,0,0,22,33,0,4,6,0,0,1,0,0,0,
Colby Burton,23898,CB,HAWAII,1,0,0,,0,0,180,0,0,63.3,64.1,70.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,2,5,8,0,0,0,0,0,0,8,0,3,6,0,0,0,0,0,0,0,0,
Darion Dunn,23963,CB,TEXAS,1,0,0,100.0,0,0,311,0,0,68.0,68.4,74.6,59.8,62.2,21.7,0,0,0,0,10,100.0,1,1,0,108.3,1,0,0,4,25,14,31,0,0,0,0,0,0,31,2,15,2,0,0,0,1,0,0,10,4,10.0
Darren Evans,24171,CB,LSU,1,1,0,33.3,0,0,211,0,0,69.5,66.2,76.6,71.0,45.1,22.9,0,1,0,0,11,80.0,4,1,0,45.1,1,0,0,3,45,22,49,1,0,0,1,0,0,48,2,25,0,0,0,0,3,1,0,11,13,11.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,0,0.0,0,0,160,0,0,65.9,59.4,76.6,,50.3,39.8,0,0,0,0,,33.3,1,0,0,39.6,0,0,0,33,0,17,52,1,0,0,1,0,6,51,0,35,12,0,2,0,1,0,0,0,0,
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,,0,0,163,0,0,,52.0,70.3,59.9,54.3,74.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,2,2,0,0,2,0,0,0,0,0,0,
Brenden Schooler,28253,S,TEXAS,1,2,0,60.0,0,0,311,0,0,81.5,79.0,75.7,80.8,58.3,62.9,0,0,0,0,20,20.0,2,0,0,72.9,3,1,0,21,1,25,55,0,0,0,0,0,17,55,0,30,16,4,6,1,5,1,0,25,16,8.3
Richard Moore,28853,LB,SMU,1,0,0,100.0,0,0,287,0,0,49.2,47.4,0.0,68.3,58.1,,0,0,0,0,22,,0,0,1,118.8,1,0,0,24,0,13,26,1,0,0,1,0,0,25,5,8,1,0,0,0,1,0,0,22,19,22.0
Jack Jones,29050,CB,ARIZONA ST,1,0,0,20.0,0,0,110,0,0,70.1,66.1,75.4,,49.0,28.3,0,0,0,0,18,50.0,1,0,0,42.1,1,0,0,2,37,23,41,1,0,0,1,0,0,40,0,18,1,0,1,0,5,0,0,18,13,18.0
Marshaun Cameron,30624,CB,COLO STATE,1,0,0,50.0,0,0,144,0,0,71.4,57.0,0.0,,50.1,36.4,0,0,0,0,1,33.3,1,0,1,56.3,1,0,0,25,39,9,65,0,0,0,0,0,0,65,0,56,0,1,2,0,2,0,0,1,0,1.0
Brock Nichols,33753,S,USF,1,0,0,0.0,0,0,327,0,0,43.6,46.7,70.1,,60.3,,0,0,0,0,,,0,0,0,39.6,0,0,0,4,0,5,9,0,0,0,0,0,3,9,0,4,2,0,0,0,1,0,0,0,0,
Denzel Feaster,34561,LB,UTSA,1,1,0,,0,0,331,0,0,,58.7,69.1,,58.8,31.8,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,1,1,0,0,0,0,0,0,
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,0,62.5,0,0,207,0,0,52.9,63.6,74.7,55.3,84.9,52.1,0,1,0,1,27,18.2,2,2,0,58.3,10,0,0,54,0,47,69,2,0,0,2,0,0,67,4,18,13,7,9,2,16,1,0,116,72,11.6
John Petrishen,35069,LB,PITTSBURGH,1,1,0,66.7,0,0,268,0,0,59.5,52.7,74.3,53.5,43.5,82.6,0,1,0,0,6,0.0,0,0,0,70.1,2,0,0,18,0,25,46,0,0,0,0,0,0,46,6,15,28,1,2,0,3,1,0,9,17,4.5
Cristian Williams,36151,S,TULSA,1,2,0,50.0,0,0,320,0,0,66.5,64.5,78.0,59.4,58.7,30.0,0,0,0,0,45,40.0,2,1,0,95.8,1,0,0,6,0,31,52,2,0,0,2,0,35,50,1,20,9,0,1,0,2,0,0,45,26,45.0
Scott Patchan,36449,ED,COLO STATE,1,2,0,,0,0,144,0,0,61.9,62.7,82.8,64.3,60.5,39.3,0,1,0,0,,22.2,2,0,0,0.0,0,0,0,0,0,8,81,80,0,0,80,0,0,1,3,70,0,2,5,0,0,1,0,0,0,
Elijah Taylor,36723,ED,TULSA,1,0,0,,0,0,320,0,0,60.0,51.3,0.0,62.1,53.6,73.9,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,29,29,0,13,10,6,0,0,17,12,0,2,2,0,0,0,0,0,0,
Thad Mangum,36819,DI,USF,1,2,0,,0,0,327,0,0,,49.4,75.9,61.6,44.0,28.3,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,49,49,0,30,6,13,0,0,26,23,0,0,0,0,0,1,0,0,0,
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,0,,0,0,225,0,0,,57.0,75.0,56.9,57.7,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,5,25,0,0,0,0,14,16,0,2,2,1,0,0,0,0,0,
Jordan Carmouche,39951,LB,HOUSTON,1,0,0,,0,0,182,0,0,63.1,67.5,68.8,,65.3,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,9,0,6,10,0,0,0,0,0,0,10,0,4,1,0,1,0,0,0,0,0,0,
Derrion Rakestraw,39968,S,TULANE,1,0,0,100.0,0,0,319,0,0,57.7,60.6,73.0,,64.1,79.2,0,0,0,0,9,0.0,0,0,0,104.2,1,0,0,7,0,12,22,0,0,0,0,0,13,22,0,10,2,1,2,0,1,0,0,9,1,9.0
Brandon Martin,40066,LB,BALL ST,1,0,0,100.0,0,0,117,0,0,63.2,53.6,0.0,,50.8,33.6,0,0,0,1,9,26.7,4,0,1,54.6,5,0,0,59,0,30,59,0,0,0,0,0,0,59,0,29,0,3,11,0,5,0,0,33,23,6.6
