player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,0,0,0.0,0,0,289,0,0,70.8,69.1,0.0,,71.7,67.3,0,0,0,0,,22.2,2,1,1,39.6,0,0,0,24,0,26,58,1,0,0,1,0,24,57,0,32,9,4,7,1,1,0,0,0,0,
Mark Williams,21922,CB,LA MONROE,1,0,0,75.0,0,0,209,0,0,60.8,61.8,76.5,,63.9,27.9,0,0,0,1,12,50.0,1,1,0,93.8,3,0,0,2,53,28,55,0,0,0,0,0,0,55,0,27,0,0,1,0,4,0,1,28,16,9.3
Devin Taylor,22317,CB,BOWL GREEN,1,2,0,50.0,0,0,122,0,0,75.0,59.1,79.3,,42.8,33.6,0,0,0,0,11,33.3,1,1,0,66.7,1,0,0,9,38,9,65,12,0,0,12,0,0,53,0,56,6,0,0,0,2,0,0,11,15,11.0
Cortez Davis,22974,CB,HAWAII,1,0,0,42.9,0,0,180,0,0,42.1,42.0,79.6,58.3,51.5,37.2,0,0,0,0,28,33.3,1,0,2,111.9,3,0,0,0,90,60,97,2,0,0,2,0,0,95,1,36,5,1,2,0,7,0,1,58,17,19.3
Dru Prox,23093,LB,UTSA,1,0,0,100.0,0,0,331,0,0,63.6,63.5,70.9,66.5,56.4,32.8,1,1,0,0,4,50.0,1,0,0,83.3,1,0,0,18,0,7,18,0,0,0,0,0,0,18,2,9,0,1,1,0,1,2,0,4,0,4.0
Reggie Stubblefield,23441,S,KANSAS ST,1,2,0,100.0,0,0,199,0,0,47.4,50.1,76.7,52.3,60.9,58.8,0,0,0,0,11,14.3,1,0,0,100.0,2,0,0,14,0,14,36,11,0,0,11,0,0,25,10,12,11,2,4,0,2,0,0,16,19,8.0
Colby Burton,23898,CB,HAWAII,1,0,0,,0,0,180,0,0,67.0,66.5,74.1,57.2,62.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,30,17,32,0,0,0,0,0,0,32,2,13,0,0,0,0,0,0,0,0,0,
Darren Evans,24171,CB,LSU,1,0,0,50.0,0,0,211,0,0,70.1,69.9,73.4,,61.6,75.8,0,0,0,0,24,0.0,0,1,0,104.9,3,0,0,5,16,21,32,0,0,0,0,0,1,32,0,11,10,2,2,0,6,0,1,31,6,10.3
Alvinoski LaFleur,24504,S,E MICHIGAN,1,1,0,50.0,0,0,160,0,0,52.2,55.5,77.5,,63.3,49.5,0,0,0,0,-1,28.6,2,0,0,56.3,1,0,0,22,0,28,53,1,0,0,1,0,11,52,0,25,19,1,4,0,2,0,0,-1,0,-1.0
Luc Bequette,25776,DI,CAL,1,2,0,,0,0,130,0,0,59.5,53.0,75.4,68.3,46.0,40.8,0,2,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,1,48,48,2,38,0,8,0,0,23,24,0,2,3,1,0,2,0,0,0,
