player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,0,,0,0,265,0,0,60.0,61.4,68.4,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,5,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,KENT STATE,1,1,0,,0,0,201,0,0,,59.8,73.9,58.2,60.2,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,20,20,2,17,0,1,0,0,8,12,0,0,0,0,0,0,0,0,0,
DeShawn Pace,53549,LB,UCF,1,0,0,100.0,0,0,323,0,0,54.3,59.3,74.8,58.2,66.9,56.3,0,0,0,0,10,25.0,1,0,0,104.2,2,0,0,18,0,12,27,6,1,0,5,0,0,21,2,13,3,3,3,0,2,0,0,18,8,9.0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,60.3,44.0,0.0,53.5,46.1,28.7,0,7,0,0,,60.0,3,0,1,0.0,0,0,0,5,0,1,53,48,0,0,34,14,0,5,32,20,0,0,2,0,0,7,0,0,0,
Iesa Jarmon,53981,CB,AKRON,1,0,0,,0,0,102,0,0,45.7,45.1,71.8,,61.9,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,13,2,13,0,0,0,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,
Jaheim Thomas,54193,LB,WISCONSIN,1,2,0,80.0,0,0,349,0,0,51.4,67.4,78.2,64.0,81.6,80.8,0,0,0,0,25,0.0,0,0,0,112.5,4,0,0,41,0,23,49,8,0,0,8,0,0,41,4,22,0,3,4,0,5,0,0,55,51,13.8
Cheikhsaliou Fall,54240,ED,CAL,1,2,0,,0,0,130,0,0,,55.6,73.8,54.8,58.8,74.3,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,4,8,3,0,0,10,5,0,0,0,0,0,2,0,0,0,
Jaiden Cameron,62277,ED,NWESTERN,1,1,0,,0,0,256,0,0,60.0,62.9,71.5,57.4,62.8,73.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,6,3,0,0,4,5,0,0,1,0,0,0,0,0,0,
Alex Howard,62494,LB,DUKE,1,2,0,66.7,0,0,154,0,0,59.1,60.0,77.8,56.0,62.1,85.5,1,1,0,0,8,6.7,1,0,1,75.7,2,0,0,64,0,32,78,9,0,0,9,0,0,69,11,35,5,7,12,2,3,2,0,13,2,6.5
Barry Brown,62724,LB,COAST CAR,1,0,0,100.0,0,0,141,0,0,53.8,62.9,72.7,68.9,67.9,32.2,0,1,0,0,16,33.3,1,0,0,118.8,1,0,0,27,0,14,29,2,0,0,2,0,0,27,3,12,0,1,2,0,1,1,0,16,22,16.0
Kam Butler,63872,ED,VIRGINIA,1,0,0,,1,0,335,0,0,53.8,50.9,9.1,64.4,51.0,25.4,0,4,0,0,,50.0,2,0,1,0.0,0,0,0,3,0,8,78,75,0,3,70,2,0,3,43,27,0,2,2,0,0,4,0,0,0,
Will Whitson,64470,DI,COAST CAR,1,1,0,,0,1,141,0,0,60.0,79.5,74.6,63.3,80.6,56.0,0,2,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,0,34,34,0,24,0,10,0,0,17,17,0,4,4,2,0,2,0,0,0,
Josh Minkins,66051,S,CINCINNATI,1,0,0,,0,0,138,0,0,77.5,72.6,71.5,,59.7,54.4,0,0,0,1,,33.3,1,0,0,0.0,0,0,0,13,0,9,18,0,0,0,0,0,3,18,0,9,2,0,2,0,0,0,0,0,0,
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,,0,0,260,0,0,,75.8,74.0,61.5,77.6,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,27,27,0,26,0,1,0,0,14,13,0,4,3,0,0,1,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,2,0,,0,0,351,0,0,63.7,56.2,75.8,54.9,49.5,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,7,31,1,2,0,0,16,25,0,2,2,1,0,0,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,0,0,0.0,0,1,169,0,0,61.3,91.5,75.3,58.4,91.1,71.1,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,0,0,2,16,16,0,0,16,0,0,0,11,3,0,1,1,0,1,1,0,0,0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,2,0,50.0,0,0,169,1,0,54.3,72.6,77.8,54.9,92.8,72.5,0,0,0,0,8,7.1,1,0,0,57.6,3,0,0,61,0,45,72,2,0,0,2,0,0,70,5,22,9,7,11,2,6,0,0,20,26,6.7
