player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,1,0,42.9,0,2,289,0,0,63.7,72.4,78.0,84.1,76.8,73.2,0,0,0,0,22,9.1,1,0,0,64.0,3,1,0,19,0,42,72,2,0,0,2,0,39,70,2,28,12,3,9,0,7,1,0,44,11,14.7
Mark Williams,21922,CB,LA MONROE,1,0,0,66.7,0,0,209,0,0,56.0,54.7,76.1,,52.9,26.7,0,0,0,0,10,50.0,2,1,1,79.9,2,0,0,0,45,19,45,0,0,0,0,0,0,45,0,26,0,0,2,0,3,0,0,16,6,8.0
Devin Taylor,22317,CB,BOWL GREEN,1,0,0,57.1,0,0,122,0,0,37.1,39.2,78.6,59.3,54.7,26.5,0,0,0,0,10,50.0,2,0,0,70.5,4,0,0,1,84,37,86,1,0,0,1,0,0,85,1,48,0,0,2,0,7,0,0,35,23,8.8
Cortez Davis,22974,CB,HAWAII,1,0,0,37.5,0,0,180,0,0,76.6,71.9,79.8,50.8,57.1,78.0,0,1,0,1,7,0.0,0,2,0,6.3,3,0,0,5,72,55,87,9,0,0,9,0,0,78,7,25,1,1,3,0,8,1,0,15,16,5.0
Dru Prox,23093,LB,UTSA,1,0,0,100.0,0,1,331,0,0,43.3,65.8,69.3,90.8,63.2,73.6,1,1,0,0,18,,0,0,0,118.8,2,1,0,18,0,10,18,0,0,0,0,0,0,18,3,5,0,1,0,0,2,3,0,29,20,14.5
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,,0,0,199,0,0,56.5,56.6,76.9,59.1,60.0,77.8,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,11,14,2,0,0,2,0,0,12,1,2,12,0,2,0,0,1,0,0,0,
Darion Dunn,23963,CB,TEXAS,1,1,0,0.0,0,0,311,0,0,60.4,60.7,76.5,,60.6,29.6,0,0,0,0,,50.0,2,0,0,39.6,0,0,0,4,64,35,68,0,0,0,0,0,0,68,0,33,0,0,1,0,4,0,0,0,0,
Darren Evans,24171,CB,LSU,1,0,0,100.0,0,0,211,0,0,47.2,43.5,73.7,,56.1,28.3,0,0,0,0,24,50.0,1,0,0,158.3,3,0,0,1,13,15,19,0,0,0,0,0,0,19,0,4,5,0,1,0,3,0,1,38,0,12.7
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,0,50.0,0,0,160,0,0,59.3,58.2,75.1,,57.0,34.3,0,0,0,0,22,20.0,1,0,0,89.6,1,0,0,48,0,17,53,1,0,0,1,0,3,52,0,36,1,1,4,0,2,0,0,22,1,22.0
Luc Bequette,25776,DI,CAL,1,1,1,,0,0,130,0,0,,63.4,75.6,60.8,63.3,30.0,0,0,0,0,,40.0,2,0,0,0.0,0,1,0,0,0,0,46,46,1,45,0,0,0,0,28,18,0,3,2,0,0,1,0,0,0,
Jeremiah Moon,26453,LB,FLORIDA,1,1,0,,0,0,163,0,0,60.8,62.2,80.0,56.1,64.1,79.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,10,0,15,39,26,0,2,24,0,0,13,6,18,3,2,4,0,0,0,0,0,0,
Demario McCall,28012,CB,OHIO STATE,1,0,0,100.0,0,0,260,0,0,71.6,72.4,72.3,,60.0,73.5,0,0,0,0,1,0.0,0,0,0,79.2,1,0,0,0,14,9,14,0,0,0,0,0,0,14,0,5,0,1,1,0,1,0,0,1,3,1.0
Richard Moore,28853,LB,SMU,1,1,0,,0,0,287,0,0,69.9,65.2,72.6,59.3,55.9,59.4,1,0,0,0,,14.3,1,0,0,0.0,0,0,0,28,0,16,30,0,0,0,0,0,0,30,2,12,2,4,5,1,0,1,0,0,0,
Jack Jones,29050,CB,ARIZONA ST,1,1,0,66.7,0,0,110,0,0,66.6,67.5,78.1,,66.7,66.9,0,0,0,0,14,0.0,0,0,0,88.2,2,0,0,3,81,50,88,0,0,0,0,0,0,88,0,38,4,2,7,0,3,0,0,22,9,11.0
Denzel Feaster,34561,LB,UTSA,1,1,0,66.7,0,0,331,0,0,34.7,33.7,72.8,59.1,53.7,79.5,0,0,0,0,16,0.0,0,0,0,102.1,2,0,0,26,0,17,27,0,0,0,0,0,0,27,1,9,1,0,3,0,3,0,0,32,4,16.0
