player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jordan Carmouche,39951,LB,ARK STATE,1,5,0,100.0,0,0,113,0,0,63.4,75.2,77.8,53.1,80.7,73.2,0,0,0,0,5,9.1,1,0,0,87.5,1,0,0,53,0,15,56,1,0,0,1,0,0,55,6,35,2,4,5,0,1,0,0,5,4,5.0
Brandon Moore,42620,CB,NEBRASKA,1,0,0,,0,0,238,0,0,64.4,65.0,71.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,13,8,13,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,0,100.0,0,0,146,0,0,72.1,73.1,78.3,69.1,57.5,57.4,1,3,0,0,8,14.3,1,0,0,81.3,2,0,0,15,0,7,37,22,0,0,22,0,0,15,22,8,0,6,6,0,2,4,0,7,15,3.5
Anthony Watts,42807,DI,MARSHALL,1,2,0,,0,0,214,0,0,,66.4,76.0,62.4,65.9,73.6,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,41,41,4,37,0,0,0,0,24,17,0,1,1,1,0,2,0,0,0,
Ryan McWood,43189,LB,MIAMI OH,1,2,0,100.0,0,0,221,0,0,74.2,64.9,74.0,45.5,52.5,30.0,0,1,0,0,9,40.0,4,1,0,92.7,4,0,0,62,0,44,66,0,0,0,0,0,0,66,5,17,4,2,4,0,4,1,0,25,5,6.3
Jon-Michael Terry,43635,LB,TULSA,1,2,0,,0,0,320,0,0,65.2,69.0,75.3,51.6,73.4,82.3,1,0,0,0,,12.5,1,0,0,0.0,0,0,0,58,0,23,77,8,0,0,8,0,0,69,9,45,11,2,5,0,0,1,0,0,0,
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,0.0,0,0,229,0,0,,65.0,71.6,64.3,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,0,0,7,7,0,0,7,0,0,0,6,1,0,0,0,0,1,0,0,0,0,
Penei Pavihi,52079,LB,HAWAII,1,1,0,66.7,0,0,180,0,0,63.0,43.9,78.0,51.4,35.8,80.2,0,1,0,0,4,0.0,0,0,0,70.1,2,0,0,54,0,18,59,3,0,0,3,0,0,56,3,38,2,3,4,0,3,1,0,6,9,3.0
Kenneth Orji,52209,ED,RICE,1,0,0,,0,0,275,0,0,,61.7,77.1,56.3,63.4,53.7,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,24,24,0,0,24,0,0,0,8,16,0,1,2,0,0,1,0,0,0,
Trey Schuman,52216,ED,RICE,1,0,0,,0,0,275,0,0,,65.5,73.1,74.4,55.6,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,15,15,0,2,10,3,0,0,7,8,0,2,1,0,0,1,0,0,0,
Alii Matau,52219,LB,S JOSE ST,1,5,0,50.0,0,0,285,0,0,80.6,80.6,80.2,69.4,70.5,84.4,0,1,0,1,5,0.0,0,0,0,16.7,1,1,0,19,0,29,66,29,0,0,29,0,0,37,13,24,18,2,3,1,2,2,0,5,1,5.0
Rico Tolefree,52250,LB,S JOSE ST,1,0,0,,0,0,285,0,0,70.8,76.1,68.6,60.0,,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,
Tre White,52261,S,S JOSE ST,1,0,0,,0,0,285,0,0,62.4,62.4,68.1,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0,
Gabe Reid,52273,ED,UTAH,1,0,0,,0,0,328,0,0,60.0,73.1,75.6,67.2,67.3,29.9,0,5,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,22,22,0,0,21,1,0,0,19,2,0,0,0,0,0,5,0,0,0,
Bentlee Sanders,52291,S,NEVADA,1,0,0,88.9,0,0,239,0,0,60.9,63.5,79.8,,71.7,87.1,0,0,0,0,24,0.0,0,0,0,106.9,8,0,0,18,0,61,79,0,0,0,0,0,22,79,0,18,39,3,11,1,9,0,0,87,19,10.9
Darrien Grant,52293,DI,USF,1,0,0,,0,0,327,0,0,,58.7,75.0,54.8,62.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,18,18,0,0,18,0,0,0,9,9,0,0,0,0,0,0,0,0,0,
Mekhi LaPointe,52315,S,USF,1,1,0,75.0,0,1,327,0,0,28.7,28.2,76.0,65.9,51.9,26.2,1,0,0,0,21,50.0,3,0,0,104.2,3,0,0,13,0,29,45,0,0,0,0,0,28,45,1,15,4,1,2,0,4,1,0,38,13,12.7
Nick Roberts,52318,S,SMU,1,0,0,100.0,0,1,287,0,0,50.1,61.0,77.7,59.2,86.5,59.0,0,0,0,0,10,16.7,1,0,1,108.3,1,0,0,28,1,40,72,2,0,0,2,0,18,70,1,31,23,1,5,1,1,0,0,10,6,10.0
