player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,3,0,0.0,0,0,289,0,0,75.9,63.1,77.2,,41.3,44.2,0,0,0,1,,27.3,3,0,0,0.0,0,0,0,26,1,26,69,0,0,0,0,0,28,69,0,43,14,2,5,0,1,0,0,0,0,
Mark Williams,21922,CB,LA MONROE,1,1,0,50.0,0,0,209,0,0,67.2,68.0,77.3,,65.3,53.9,0,0,0,0,7,25.0,1,0,0,58.3,1,0,0,0,56,42,57,1,0,0,1,0,0,56,0,15,0,1,2,0,2,0,0,7,10,7.0
Devin Taylor,22317,CB,BOWL GREEN,1,1,0,0.0,0,0,122,0,0,60.4,58.7,77.6,,53.4,77.9,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,1,56,24,59,1,0,0,1,0,0,58,0,35,1,0,0,0,3,0,0,0,0,
Cortez Davis,22974,CB,HAWAII,1,1,0,50.0,0,0,180,0,0,66.7,65.6,78.7,59.5,58.1,39.8,0,1,0,0,26,28.6,2,2,0,71.3,5,0,0,1,86,57,90,1,0,0,1,0,1,89,1,32,1,2,4,0,10,1,0,66,48,13.2
Dru Prox,23093,LB,UTSA,1,0,0,,0,0,331,0,0,55.6,61.7,70.7,,68.1,78.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,19,0,12,20,0,0,0,0,0,0,20,0,8,1,1,3,0,0,0,0,0,0,
Darion Dunn,23963,CB,TEXAS,1,0,0,66.7,0,0,311,0,0,68.7,71.0,74.7,,68.5,78.8,0,0,0,0,7,0.0,0,0,0,75.7,2,0,0,1,30,22,31,0,0,0,0,0,0,31,0,9,0,2,3,0,3,0,0,13,3,6.5
Darren Evans,24171,CB,LSU,1,0,0,100.0,0,0,211,0,0,60.0,52.3,63.8,,,,0,0,0,0,17,,0,0,0,118.8,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,17,19,17.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,0,100.0,0,0,160,0,0,59.3,66.9,75.3,74.1,69.8,82.1,0,0,0,0,14,0.0,0,0,0,118.8,1,1,0,17,0,18,34,0,0,0,0,0,3,34,1,15,14,3,4,0,1,1,0,14,0,14.0
Luc Bequette,25776,DI,CAL,1,2,0,,0,0,130,0,0,57.3,65.5,75.6,62.7,70.0,60.2,0,2,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,1,52,52,5,30,0,17,0,0,26,25,0,2,5,0,0,2,0,0,0,
Jeremiah Moon,26453,LB,FLORIDA,1,2,0,0.0,0,0,163,0,0,64.2,52.5,80.8,67.2,36.4,55.6,0,2,0,0,,14.3,1,0,0,39.6,0,0,0,9,1,10,43,29,0,0,29,0,0,14,13,20,4,3,4,0,1,2,0,0,0,
Demario McCall,28012,CB,OHIO STATE,1,2,0,33.3,0,0,260,0,0,63.0,65.1,74.8,,66.7,79.1,0,0,0,0,10,0.0,0,1,0,43.8,1,0,0,2,21,15,25,0,0,0,0,0,1,25,0,10,1,0,2,0,3,0,0,10,0,10.0
Brenden Schooler,28253,S,TEXAS,1,0,0,,0,0,311,0,0,47.0,48.8,0.0,,70.2,77.6,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,17,28,1,0,0,1,0,25,27,0,11,1,0,1,0,0,0,0,0,0,
Richard Moore,28853,LB,SMU,1,1,0,100.0,0,0,287,0,0,43.4,44.4,70.0,66.5,50.8,22.3,0,1,0,0,46,66.7,2,0,0,158.3,1,0,0,23,0,7,23,0,0,0,0,0,0,23,2,14,0,0,0,0,1,1,1,46,52,46.0
Jack Jones,29050,CB,ARIZONA ST,1,0,0,100.0,0,0,110,0,0,40.9,46.8,77.1,,66.0,78.4,0,0,0,0,9,0.0,0,0,1,93.1,3,0,0,1,48,17,51,0,0,0,0,0,0,51,0,34,2,1,3,0,3,0,0,19,-1,6.3
Adeeb Atariwa,30482,ED,VIRGINIA,1,1,0,,0,0,335,0,0,,78.9,71.2,67.3,69.5,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,0,2,5,1,0,0,3,5,0,0,0,0,0,0,0,0,0,
Marshaun Cameron,30624,CB,COLO STATE,1,0,0,50.0,0,0,144,0,0,61.2,67.6,74.1,,76.5,77.7,0,0,0,0,43,0.0,0,0,0,135.4,1,0,0,7,34,18,41,0,0,0,0,0,0,41,0,23,0,1,3,0,2,0,1,43,8,43.0
Brock Nichols,33753,S,USF,1,1,0,,0,0,327,0,0,78.1,76.6,71.1,,63.4,79.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,5,11,0,0,0,0,0,6,11,0,6,0,1,1,0,0,0,0,0,0,
Meiko Dotson,33902,CB,FLORIDA ST,1,0,0,60.0,0,1,167,0,0,67.4,64.5,76.4,55.2,54.0,80.9,0,0,0,0,59,0.0,0,0,0,143.8,3,0,0,1,46,24,49,0,0,0,0,0,0,49,2,23,2,2,5,0,5,0,1,72,22,24.0
Denzel Feaster,34561,LB,UTSA,1,0,0,100.0,0,0,331,0,0,55.3,62.6,71.0,59.1,72.1,76.5,0,0,0,0,8,0.0,0,0,0,100.0,1,0,0,20,0,11,20,0,0,0,0,0,0,20,1,8,0,0,2,0,1,0,0,8,0,8.0
Ferrod Gardner,34595,LB,LA LAFAYET,1,2,0,100.0,0,0,207,0,0,41.7,64.5,74.5,70.3,77.7,68.7,2,1,0,0,30,10.0,1,0,0,118.8,3,2,0,61,0,21,67,0,0,0,0,0,0,67,7,39,6,7,7,1,3,5,0,51,36,17.0
