player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Zaid Hamdan,52925,DI,KENT STATE,1,0,0,,1,0,201,0,0,,56.8,0.0,59.2,65.2,69.7,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,32,32,1,25,0,6,0,0,21,11,0,1,1,0,0,0,0,0,0,
DeShawn Pace,53549,LB,UCF,1,1,0,50.0,0,0,323,0,0,84.9,92.2,73.3,87.7,82.6,81.2,0,0,0,1,9,0.0,0,0,0,22.9,1,0,0,26,0,15,31,1,0,0,1,0,0,30,3,13,4,3,4,0,2,0,0,9,10,9.0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,70.7,78.0,73.0,61.2,72.2,2,1,0,0,,,0,0,0,0.0,0,1,0,0,0,0,44,44,1,4,29,10,0,0,25,19,0,1,0,0,0,4,0,0,0,
Jaheim Thomas,54193,LB,WISCONSIN,1,3,0,100.0,0,0,349,0,0,63.3,74.3,75.2,66.3,74.9,82.5,0,1,0,0,15,0.0,0,0,0,118.8,1,0,0,33,1,13,43,8,0,0,8,0,0,35,8,22,0,3,5,0,1,1,0,15,5,15.0
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,,0,0,130,0,0,60.0,68.3,76.1,65.2,65.4,29.6,1,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,1,24,24,0,0,17,7,0,0,14,9,0,2,2,1,0,1,0,0,0,
Jaiden Cameron,62277,ED,NWESTERN,1,1,1,,0,0,256,0,0,,65.9,72.4,64.1,61.9,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,8,1,0,0,5,4,0,0,0,0,0,0,0,0,0,
Alex Howard,62494,LB,DUKE,1,1,0,100.0,0,0,154,0,0,60.0,77.5,74.9,77.3,80.6,58.5,0,0,0,0,9,33.3,2,0,0,93.8,2,2,0,34,0,18,40,1,0,0,1,0,0,39,3,19,5,4,3,1,2,2,0,13,5,6.5
Barry Brown,62724,LB,COAST CAR,1,2,0,100.0,0,0,141,0,0,52.2,63.6,75.2,62.2,71.6,79.4,0,0,0,0,17,0.0,0,0,1,118.8,1,0,0,28,0,10,31,2,0,0,2,0,0,29,6,15,1,1,2,0,1,0,0,17,6,17.0
Kam Butler,63872,ED,VIRGINIA,1,0,1,,0,1,335,0,0,64.9,64.6,76.7,56.4,54.6,50.0,0,3,0,0,,25.0,1,0,0,0.0,0,0,0,1,0,4,33,32,0,1,30,1,0,1,14,15,0,1,3,0,0,3,0,0,0,
Will Whitson,64470,DI,COAST CAR,1,1,0,,0,1,141,0,0,,87.9,75.3,89.9,71.8,74.8,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,44,44,0,35,1,8,0,0,24,20,0,2,2,1,0,3,0,0,0,
