player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
DeShawn Pace,53549,LB,UCF,1,0,0,87.5,0,0,323,0,0,54.8,51.6,78.0,51.6,49.6,54.0,0,1,0,0,30,20.0,1,0,0,108.9,7,0,0,8,1,34,57,3,0,0,3,0,1,54,6,17,44,2,4,0,8,1,0,81,59,11.6
Iesa Jarmon,53981,CB,AKRON,1,0,0,100.0,0,0,102,0,0,64.4,59.5,70.9,,52.0,43.3,0,0,0,0,7,50.0,1,0,0,95.8,1,0,0,0,10,3,10,0,0,0,0,0,0,10,0,7,0,0,1,0,1,0,0,7,2,7.0
Jaheim Thomas,54193,LB,WISCONSIN,1,0,0,0.0,0,0,349,0,0,50.2,28.0,70.0,,35.2,,0,0,0,0,,,0,0,0,39.6,0,0,0,7,0,3,7,0,0,0,0,0,0,7,0,4,0,0,0,0,1,0,0,0,0,
Alex Howard,62494,LB,DUKE,1,1,0,,0,0,154,0,0,61.6,72.6,69.7,,73.2,77.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,3,7,0,0,0,0,0,0,7,0,4,2,0,1,0,0,0,0,0,0,
Barry Brown,62724,LB,COAST CAR,1,1,0,100.0,0,0,141,0,0,62.8,56.1,71.4,,53.5,79.8,0,0,0,0,7,0.0,0,0,0,95.8,1,0,0,20,0,2,20,0,0,0,0,0,0,20,0,18,0,1,4,0,1,0,0,7,8,7.0
Ty Hamilton,66298,DI,OHIO STATE,1,0,0,,0,0,260,0,0,,76.6,76.0,74.0,70.6,70.2,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,49,48,1,46,0,1,0,1,26,23,0,1,1,0,0,3,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,0,0,,1,0,351,0,0,,61.4,74.6,56.2,64.6,69.7,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,37,36,0,36,0,0,0,1,23,14,0,1,1,0,0,0,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,1,0,,0,0,169,0,0,61.0,50.7,78.2,51.9,50.8,29.9,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,5,39,39,0,0,39,0,0,0,22,12,0,0,0,0,0,1,0,0,0,
Tuasivi Nomura,70879,LB,FRESNO ST,1,0,0,80.0,0,0,169,0,0,78.3,64.6,0.0,53.3,53.0,82.3,0,1,0,0,9,0.0,0,2,2,85.8,4,0,0,48,0,28,58,4,0,0,4,0,0,54,17,13,6,5,7,1,5,1,0,23,10,5.8
Keyon Ware-Hudson,71322,DI,OREGON,1,1,0,,0,0,264,0,0,60.0,66.8,70.6,56.9,67.2,72.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,9,9,0,4,0,5,0,0,5,4,0,1,1,0,0,0,0,0,0,
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,0,100.0,0,0,284,0,0,49.0,47.3,74.1,,49.1,29.7,0,0,0,0,10,40.0,2,0,1,108.3,1,0,0,18,0,15,34,0,0,0,0,0,12,34,0,19,4,0,3,0,1,0,0,10,4,10.0
Akili Arnold,71406,S,USC,1,1,0,100.0,0,0,326,0,0,58.5,56.9,74.7,58.9,54.7,29.7,0,0,0,0,15,50.0,2,0,0,118.8,1,0,0,25,1,30,54,2,0,0,2,0,24,52,1,23,2,0,1,0,1,0,0,15,1,15.0
Easton Mascarenas-Arnold,71410,LB,USC,1,3,0,100.0,0,0,326,0,0,57.2,62.5,77.7,53.9,71.4,61.0,0,2,0,0,21,12.5,1,0,0,112.5,3,0,0,64,2,34,71,4,0,0,4,0,0,67,8,29,1,3,4,0,3,2,0,33,25,11.0
Sheldon Newton,71957,DI,BOISE ST,1,0,0,,0,0,120,0,0,,51.7,75.2,55.4,52.5,66.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,24,22,7,15,0,0,0,2,14,10,0,1,1,0,0,0,0,0,0,
Kamren Fabiculanan,72332,S,WASHINGTON,1,1,0,50.0,0,0,340,0,0,73.0,63.3,79.0,,40.5,58.2,0,0,0,1,8,20.0,1,0,0,20.8,1,0,0,24,0,48,78,4,0,0,4,0,39,74,0,30,11,1,3,0,2,0,0,8,6,8.0
Noa Pola-Gates,72535,CB,NEW MEXICO,1,2,0,75.0,0,0,241,0,0,61.2,60.5,0.0,,67.6,81.7,0,0,0,0,39,0.0,0,1,1,116.7,3,0,0,12,71,29,84,0,0,0,0,0,0,84,0,55,1,0,4,0,4,0,0,61,13,20.3
Henry Ikahihifo,73151,ED,NEVADA,1,0,0,,0,0,239,0,0,62.5,61.5,79.7,55.1,61.4,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,0,5,37,34,0,0,34,0,0,3,6,26,0,2,2,0,0,0,0,0,0,
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,3,0,,0,0,101,0,0,64.3,69.6,79.0,77.3,64.2,63.5,0,1,0,0,,12.5,1,0,0,0.0,0,1,0,15,0,8,53,29,0,0,29,0,1,24,3,42,8,4,4,0,0,2,0,0,0,
Marco Notarainni,73389,LB,BOISE ST,1,0,0,,0,0,120,0,0,63.3,68.0,75.0,57.8,69.6,75.8,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,13,0,9,16,3,0,0,3,0,0,13,2,5,0,2,2,0,0,1,0,0,0,
Justin Sinclair,74258,S,HAWAII,1,0,0,,0,0,180,0,0,64.1,56.9,72.9,,53.7,28.1,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,6,0,7,11,0,0,0,0,0,3,11,0,4,2,1,1,0,0,0,0,0,0,
Zion Branch,74395,S,USC,1,0,0,100.0,0,0,326,0,0,43.6,49.7,74.5,59.8,66.2,66.9,0,1,0,0,11,16.7,1,0,0,93.8,4,0,0,14,0,15,32,0,0,0,0,0,13,32,1,16,5,0,5,0,4,1,0,26,22,6.5
Treven Ma'ae,74498,DI,BAYLOR,1,3,0,,0,0,118,0,0,60.5,70.9,76.0,61.0,73.4,56.7,2,1,0,0,,14.3,1,0,0,0.0,0,0,0,0,0,1,55,55,0,36,7,12,0,0,30,24,0,1,3,0,0,3,0,0,0,
Damaje Yancey,76532,CB,TROY,1,1,0,30.0,0,0,318,0,0,75.9,75.5,77.1,55.5,68.9,71.2,0,0,0,0,31,12.5,1,3,0,46.3,3,0,0,4,61,38,65,0,0,0,0,0,0,65,2,25,0,2,6,1,10,0,0,46,15,15.3
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,1,0,,0,0,187,0,0,,60.0,75.9,61.3,57.8,72.4,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,52,52,0,17,2,33,0,0,29,23,0,1,1,0,0,4,0,0,0,
Antonio Colclough,76813,ED,BUFFALO,1,0,0,,0,0,126,0,0,,70.6,76.5,75.2,52.1,,1,1,0,0,,,0,0,0,0.0,0,0,0,2,0,0,29,27,0,2,19,6,0,2,22,7,0,0,0,0,0,2,0,0,0,
Justin Wright,77160,LB,OKLA STATE,1,1,0,100.0,0,0,262,0,0,46.0,49.0,74.7,55.1,57.2,64.1,0,0,0,0,50,16.7,1,0,0,158.3,1,0,0,37,0,8,38,0,0,0,0,0,0,38,4,26,1,2,4,0,1,0,1,50,49,50.0
Daniel Bolden,77252,LB,TOLEDO,1,2,0,100.0,0,0,316,0,0,50.1,62.9,79.3,68.5,75.8,63.2,1,0,0,0,22,14.3,2,0,0,117.3,7,0,0,81,2,53,92,0,0,0,0,0,1,92,0,39,8,4,10,0,7,1,0,85,48,12.1
