player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,0,100.0,0,0,265,0,0,66.0,63.2,72.3,,54.5,54.5,0,0,0,0,9,25.0,1,0,0,88.9,3,0,0,4,9,10,19,0,0,0,0,0,0,19,0,9,6,0,3,0,3,0,0,16,8,5.3
Noah Taylor,52348,LB,NWESTERN,1,0,0,,0,0,256,0,0,,46.9,68.6,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,KENT STATE,1,1,0,,0,0,201,0,0,,75.4,74.5,75.6,67.9,74.0,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,29,29,1,23,0,5,0,0,14,15,0,1,1,0,0,1,0,0,0,
DeShawn Pace,53549,LB,UCF,1,1,0,50.0,0,0,323,0,0,59.6,58.5,77.7,47.7,61.2,68.2,0,1,0,0,16,14.3,1,1,0,72.9,2,0,0,30,2,46,81,15,0,0,15,0,0,66,5,30,34,2,5,1,4,1,0,28,5,14.0
Eric Phillips,53572,ED,CINCINNATI,1,1,0,,0,0,138,0,0,,75.0,76.6,82.6,61.0,73.5,1,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,40,40,0,1,19,20,0,0,19,21,0,1,1,0,0,4,0,0,0,
Jaheim Thomas,54193,LB,WISCONSIN,1,3,0,100.0,0,0,349,0,0,43.5,66.3,74.6,62.7,84.3,67.3,0,1,0,0,6,10.0,1,0,0,91.7,1,0,0,44,0,19,45,1,0,0,1,0,0,44,4,22,0,4,6,0,1,1,0,6,7,6.0
Cheikhsaliou Fall,54240,ED,CAL,1,0,0,,0,0,130,0,0,,54.5,75.1,59.3,52.6,73.5,1,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,24,24,0,3,11,10,0,0,15,9,0,2,1,0,0,2,0,0,0,
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,,0,0,256,0,0,,32.2,70.7,,37.1,17.6,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,7,7,0,0,6,1,0,0,0,7,0,0,0,0,0,0,0,0,0,
Alex Howard,62494,LB,DUKE,1,2,0,,0,0,154,0,0,65.7,61.0,76.9,68.2,49.9,80.4,0,0,0,0,,0.0,0,0,0,0.0,0,2,0,41,0,19,52,7,0,0,7,0,0,45,7,26,4,2,2,0,0,2,0,0,0,
Barry Brown,62724,LB,COAST CAR,1,0,0,100.0,0,0,141,0,0,74.1,70.2,0.0,59.8,71.5,77.5,0,0,0,0,5,0.0,0,0,1,83.3,2,0,0,20,0,7,21,0,0,0,0,0,0,21,1,13,1,1,3,0,2,0,0,8,6,4.0
