player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tevarua Tafiti,157281,ED,STANFORD,1,0,0,,0,0,300,0,0,55.7,62.6,80.7,62.2,64.3,24.9,1,1,0,0,,100.0,1,0,0,0.0,0,0,0,1,0,4,51,49,0,0,49,0,0,2,37,10,1,0,0,0,0,2,0,0,0,
Zach Rowell,157284,DI,STANFORD,1,1,0,,0,0,300,0,0,,64.7,73.9,59.5,66.4,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,4,17,0,2,0,0,18,5,0,0,0,0,0,0,0,0,0,
Justice Finkley,157306,ED,KANSAS,1,0,0,0.0,0,0,198,0,0,60.0,68.9,77.1,61.1,71.2,70.2,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,0,0,1,32,32,0,13,19,0,0,0,19,12,0,1,1,0,1,1,0,0,0,
Trey Lathan,157359,LB,KANSAS,1,4,0,33.3,0,0,198,0,0,52.3,65.3,75.6,73.5,71.5,82.8,3,0,0,0,10,0.0,0,0,0,43.8,1,0,0,40,0,19,43,0,0,0,0,0,0,43,4,20,3,3,5,0,3,3,0,10,20,10.0
Donovan Spellman,157558,ED,UNLV,1,0,0,,0,0,325,0,0,60.0,46.3,76.2,52.5,48.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,1,22,20,0,0,20,0,0,2,14,7,0,0,0,0,0,0,0,0,0,
Caleb Bacon,157561,LB,IOWA STATE,1,0,0,100.0,0,0,193,0,0,43.4,52.8,76.9,65.5,65.3,55.0,1,1,0,0,24,16.7,1,0,0,118.8,5,0,0,29,1,21,46,7,0,0,7,0,0,39,4,21,9,4,5,1,5,2,0,71,35,14.2
Will McLaughlin,157562,LB,IOWA STATE,1,0,0,,0,0,193,0,0,61.7,53.6,72.1,57.6,49.9,27.8,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,7,0,3,16,1,0,0,1,0,0,15,3,10,8,1,1,0,0,0,0,0,0,
Jontez Williams,157583,CB,IOWA STATE,1,2,0,100.0,0,0,193,0,0,75.9,75.2,76.3,,65.0,81.7,0,0,0,0,7,0.0,0,0,0,79.2,3,0,0,6,38,26,46,2,0,0,2,0,0,44,0,20,0,2,3,0,3,0,0,6,3,2.0
Ikenna Ezeogu,157591,ED,IOWA STATE,1,0,2,100.0,0,0,193,0,0,59.8,58.3,75.4,62.4,58.2,29.6,0,0,0,0,-3,50.0,1,0,0,79.2,1,0,0,0,0,0,45,45,0,6,14,25,0,0,25,20,0,1,1,1,1,0,0,-3,1,-3.0
Carson Willich,157592,LB,IOWA STATE,1,1,0,100.0,0,0,193,0,0,60.9,64.1,74.5,56.4,68.9,65.6,0,1,0,0,18,16.7,1,0,0,108.3,2,0,0,19,0,16,31,1,0,0,1,0,0,30,2,13,11,3,4,0,2,1,0,20,5,10.0
Domonique Orange,157602,DI,IOWA STATE,1,1,0,,0,0,193,0,0,60.0,70.4,78.0,71.7,63.3,73.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,45,44,38,4,0,2,0,1,25,20,0,2,2,0,0,1,0,0,0,
Jeremiah Cooper,157608,CB,IOWA STATE,1,0,0,0.0,0,0,193,0,0,59.5,64.4,76.5,,75.7,77.7,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,4,42,24,48,1,0,0,1,0,0,47,0,24,1,2,3,1,3,0,0,0,0,
Simeon Harris,157706,S,FRESNO ST,1,0,0,100.0,0,0,169,0,0,66.7,67.2,77.2,57.5,66.1,81.1,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,8,0,17,42,1,0,0,1,0,2,41,2,23,31,2,4,1,1,0,0,3,3,3.0
Uso Seumalo,157775,DI,KANSAS ST,1,1,0,,0,0,199,0,0,,65.9,74.7,59.9,66.8,28.0,0,0,0,0,,50.0,2,0,0,0.0,0,0,0,1,0,0,33,32,2,23,1,6,0,1,16,17,0,0,1,0,0,0,0,0,0,
VJ Payne,157780,S,KANSAS ST,1,1,0,25.0,0,0,199,0,0,68.4,64.9,77.8,,56.7,45.1,0,0,0,0,4,25.0,2,0,1,39.6,1,0,0,32,3,32,67,4,0,0,4,0,15,63,0,35,13,2,5,0,4,0,0,4,1,4.0
Tobi Osunsanmi,157786,ED,KANSAS ST,1,0,0,100.0,0,0,199,0,0,57.2,69.8,80.0,80.3,59.8,78.0,0,3,0,0,17,0.0,0,0,0,118.8,1,2,0,2,0,9,51,48,0,0,46,2,0,3,16,26,1,3,2,0,1,5,0,17,6,17.0
Andre Cobb,158056,CB,FRESNO ST,1,1,0,100.0,0,0,169,0,0,33.7,39.5,74.4,59.7,64.6,74.8,0,0,0,0,10,0.0,0,0,0,108.3,1,0,0,2,0,4,12,0,0,0,0,0,0,12,1,7,10,0,0,0,1,0,0,10,8,10.0
Peter Manuma,158178,S,HAWAII,1,3,0,50.0,0,0,180,0,0,63.2,66.8,76.0,59.2,70.1,69.0,0,1,0,0,3,10.0,1,0,0,56.3,1,0,0,38,0,34,76,3,0,0,3,0,24,73,1,41,11,2,6,0,2,1,0,3,0,3.0
Jalen Smith,158187,LB,HAWAII,1,2,0,50.0,0,0,180,0,0,55.7,55.8,76.8,55.2,58.1,59.5,0,0,0,0,-2,16.7,2,0,1,56.3,1,0,0,68,0,31,76,8,0,0,8,0,0,68,4,41,0,5,8,0,2,0,0,-2,4,-2.0
Matagi Thompson,158191,S,HAWAII,1,2,0,50.0,0,0,180,0,0,64.3,67.0,74.9,77.3,59.3,53.9,1,0,0,0,0,20.0,1,0,0,56.3,1,0,0,14,0,12,31,4,0,0,4,0,7,27,3,16,6,1,2,0,2,1,0,0,0,0.0
Dylan Frazier,158267,DI,SM HOUSTON,1,0,0,,0,0,281,0,0,,56.5,0.0,57.5,64.6,,0,1,0,0,,,0,0,1,0.0,0,0,0,0,0,0,54,54,48,6,0,0,0,0,39,15,0,0,0,0,0,1,0,0,0,
Ka'eo Akana,158472,ED,HAWAII,1,0,0,,0,0,180,0,0,64.2,62.1,77.2,62.4,56.7,75.9,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,4,30,24,0,0,24,0,0,6,12,14,2,1,2,0,0,2,0,0,0,
Denver Harris,158651,CB,UNLV,1,0,0,100.0,0,0,325,0,0,50.9,51.8,74.1,,61.6,76.6,0,0,0,0,24,0.0,0,0,1,116.7,2,0,0,0,26,18,26,0,0,0,0,0,0,26,0,8,0,1,2,0,2,0,0,24,7,12.0
Kent Robinson,158669,CB,W KENTUCKY,1,0,0,0.0,0,0,346,0,0,67.6,68.0,76.1,,62.8,37.2,0,0,0,0,,33.3,1,0,0,39.6,0,0,0,0,43,27,44,0,0,0,0,0,0,44,0,17,1,1,2,0,1,0,0,0,0,
Elijah Gipson,159057,CB,HAWAII,1,0,0,,0,0,180,0,0,63.5,62.7,71.9,,59.4,76.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,15,6,17,0,0,0,0,0,0,17,0,11,0,0,2,0,0,0,0,0,0,
Jahsiah Galvan,159431,LB,STANFORD,1,0,0,,0,0,300,0,0,78.6,75.8,72.3,55.4,61.3,78.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,14,0,11,20,1,0,0,1,0,0,19,4,5,5,2,2,0,0,0,0,0,0,
Tyler Bailey,160286,S,SM HOUSTON,1,1,0,0.0,0,0,281,0,0,85.3,82.1,74.6,,64.3,77.7,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,12,0,16,30,0,0,0,0,0,17,30,0,14,1,0,1,0,1,0,0,0,0,
Jaidan Scott,160290,S,SM HOUSTON,1,1,0,60.0,0,0,281,0,0,49.3,54.4,77.6,,70.6,63.4,0,0,0,0,17,14.3,1,1,0,80.4,3,0,0,12,0,41,55,0,0,0,0,0,42,55,0,14,1,1,5,0,5,0,0,34,31,11.3
Syeed Gibbs,161375,S,KANSAS,1,0,0,100.0,0,0,198,0,0,60.0,61.4,74.2,,63.0,76.1,0,0,0,0,11,0.0,0,0,0,112.5,1,0,0,5,0,15,22,0,0,0,0,0,7,22,0,7,10,0,2,0,1,0,0,11,5,11.0
Rylen Su'a-Filo,161397,DI,W KENTUCKY,1,1,0,,0,0,346,0,0,,75.0,74.0,60.9,78.1,73.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,24,24,0,20,0,4,0,0,15,9,0,1,1,0,0,1,0,0,0,
Tre Bell,161488,CB,IOWA STATE,1,1,0,66.7,0,0,193,0,0,53.0,57.2,73.1,,69.9,80.4,0,0,0,0,9,0.0,0,0,0,79.9,2,0,0,6,17,14,24,1,0,0,1,0,0,23,0,10,0,1,4,1,3,0,0,16,1,8.0
Joe Swen,162442,CB,SM HOUSTON,1,0,0,100.0,0,0,281,0,0,66.6,67.2,72.1,,61.5,74.2,0,0,0,0,5,0.0,0,0,0,87.5,1,0,0,2,17,11,19,0,0,0,0,0,0,19,0,8,0,0,1,0,1,0,0,5,1,5.0
