player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,0,0,,0,0,214,0,0,65.3,71.2,75.7,60.0,70.9,76.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,10,16,3,0,0,3,0,0,13,1,5,12,1,2,0,0,0,0,0,0,
Chaz Ah You,51989,LB,BYU,1,0,0,100.0,0,0,128,0,0,42.8,45.5,69.3,59.1,69.3,73.1,0,0,0,0,20,0.0,0,0,0,118.8,1,0,0,7,0,3,8,1,0,0,1,0,0,7,1,4,0,1,1,0,1,0,0,20,18,20.0
Sinjun Astani,52257,DI,USC,1,0,0,,0,0,326,0,0,,72.0,70.6,65.7,66.9,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,8,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,
Malik Vann,52555,ED,CINCINNATI,1,1,0,,0,0,138,0,0,,75.9,74.4,70.7,69.8,74.0,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,27,27,0,5,6,16,0,0,19,8,0,0,0,0,0,2,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,,0,0,268,0,0,,39.3,74.7,62.3,33.7,,0,1,0,0,,,0,0,0,0.0,0,0,0,0,0,0,25,25,2,23,0,0,0,0,12,13,0,0,0,0,0,1,0,0,0,
Xavier Peters,52819,ED,FAU,1,0,0,,0,0,165,0,0,,66.7,70.5,57.6,66.0,71.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,5,5,0,0,4,1,0,0,3,2,0,1,1,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,TULSA,1,1,0,,0,0,320,0,0,,59.6,74.3,54.0,64.5,38.0,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,29,29,0,18,2,9,0,0,18,11,0,1,1,1,0,0,0,0,0,
Cole Pearce,52970,LB,BALL ST,1,0,0,83.3,0,0,117,0,0,54.0,51.3,76.3,57.2,51.7,81.5,0,0,0,0,27,0.0,0,0,0,144.4,5,0,0,48,0,33,55,2,0,0,2,0,0,53,2,20,5,4,6,1,6,0,1,55,33,11.0
DeShawn Pace,53549,S,CINCINNATI,1,1,0,33.3,0,0,138,0,0,66.7,61.0,0.0,65.4,52.2,54.3,2,0,0,0,9,16.7,1,1,1,81.9,1,0,0,11,0,41,65,10,0,0,10,0,1,55,4,20,43,2,4,0,3,2,1,9,0,9.0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,60.0,76.2,76.8,74.2,66.9,73.0,0,5,0,0,,,0,0,0,0.0,0,1,0,0,0,1,46,46,0,0,20,26,0,0,31,14,0,1,0,0,0,6,0,0,0,
