player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,2,0,100.0,0,0,289,0,0,67.2,70.3,77.0,76.0,66.5,77.1,0,0,0,0,21,7.1,1,0,0,147.9,2,1,0,38,0,30,72,0,0,0,0,0,22,72,1,41,12,4,11,1,2,1,1,20,20,10.0
Devin Taylor,22317,CB,BOWL GREEN,1,2,0,50.0,0,0,122,0,0,68.0,67.3,78.0,45.1,71.6,58.0,0,1,0,0,3,25.0,1,1,0,56.3,1,0,0,1,63,33,66,1,0,0,1,0,0,65,3,30,1,1,1,0,2,1,0,3,6,3.0
Dru Prox,23093,LB,UTSA,1,1,0,50.0,0,0,331,0,0,51.9,56.1,74.1,,67.1,75.7,0,0,0,0,40,0.0,0,0,0,135.4,1,0,0,23,0,17,25,0,0,0,0,0,0,25,0,8,2,0,1,0,2,0,1,40,21,40.0
Mikel Horton,23509,DI,CHARLOTTE,1,0,0,,0,0,136,0,0,,70.8,72.7,65.1,66.9,69.7,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,13,13,2,11,0,0,0,0,7,6,0,1,1,0,0,2,0,0,0,
Darion Dunn,23963,CB,TEXAS,1,1,0,100.0,0,0,311,0,0,57.8,58.5,74.1,,61.4,74.2,0,0,0,0,52,0.0,0,0,0,158.3,1,0,0,1,28,19,29,0,0,0,0,0,0,29,0,10,0,0,0,0,1,0,1,52,0,52.0
Darren Evans,24171,CB,LSU,1,0,0,100.0,0,0,211,0,0,39.9,45.7,72.2,,64.6,73.1,0,1,0,0,9,0.0,0,0,1,104.2,1,0,0,5,9,7,19,0,0,0,0,0,0,19,0,12,5,0,1,0,1,1,0,9,13,9.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,1,0,25.0,0,0,160,1,0,63.7,69.8,78.5,71.3,75.3,54.0,0,1,0,0,9,25.0,2,0,0,39.6,1,0,0,37,0,43,69,0,0,0,0,0,17,69,1,25,15,3,5,0,4,1,0,9,10,9.0
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,100.0,0,0,163,0,0,70.6,76.5,79.7,63.2,80.6,80.6,0,2,0,0,3,0.0,0,0,0,79.2,2,0,0,27,0,23,58,28,0,0,28,0,0,30,18,17,3,4,6,1,2,2,0,5,8,2.5
Brenden Schooler,28253,S,TEXAS,1,0,0,,0,0,311,0,0,65.5,62.8,71.4,,58.0,40.9,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,1,5,10,0,0,0,0,0,9,10,0,5,0,0,2,0,0,0,0,0,0,
Jack Jones,29050,CB,ARIZONA ST,1,0,0,55.6,0,0,110,0,0,83.7,83.6,76.2,,62.2,79.8,0,0,0,1,19,0.0,0,2,0,35.6,5,0,0,2,53,45,55,0,0,0,0,0,0,55,0,10,0,1,4,0,9,0,0,58,32,11.6
Marshaun Cameron,30624,CB,COLO STATE,1,1,0,25.0,0,0,144,0,0,70.1,70.9,75.6,,67.6,78.8,0,0,0,0,34,0.0,0,0,0,102.1,1,0,0,2,45,23,47,0,0,0,0,0,0,47,0,24,0,0,2,0,4,0,1,34,0,34.0
Brian Cavicante,33444,LB,MARSHALL,1,0,0,,0,0,214,0,0,60.0,43.0,69.8,,44.0,73.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,1,6,0,0,0,0,0,0,6,0,5,0,0,1,0,0,0,0,0,0,
Denzel Feaster,34561,LB,UTSA,1,0,0,,0,0,331,0,0,67.4,65.1,73.6,59.5,54.1,73.1,0,0,0,0,,,0,0,0,0.0,0,0,0,30,0,29,34,0,0,0,0,0,0,34,1,4,4,0,0,0,0,0,0,0,0,
Cristian Williams,36151,S,TULSA,1,2,0,60.0,0,0,320,0,0,61.8,55.5,76.5,55.9,44.3,29.8,0,0,0,0,34,36.4,4,1,0,87.1,3,0,0,15,0,35,62,0,0,0,0,0,44,62,2,25,3,2,5,0,5,0,0,42,28,14.0
Scott Patchan,36449,ED,COLO STATE,1,0,1,,0,1,144,0,0,61.4,61.9,78.3,69.4,53.3,59.1,0,2,0,0,,20.0,1,0,0,0.0,0,1,0,0,0,2,45,45,0,0,45,0,0,0,20,23,0,3,4,1,0,3,0,0,0,
Tony Fair,37101,DI,AUBURN,1,1,0,,0,0,115,0,0,,58.3,76.6,57.7,58.3,72.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,45,44,16,28,0,0,0,1,15,30,0,1,1,0,0,0,0,0,0,
De'Vante Cross,39851,CB,VIRGINIA,1,1,0,50.0,0,0,335,0,0,52.8,57.1,80.8,,68.0,22.2,0,0,0,0,92,33.3,1,2,0,135.4,4,0,0,6,0,31,64,0,0,0,0,0,12,64,0,33,46,0,1,0,8,0,1,142,66,35.5
Derrion Rakestraw,39968,S,TULANE,1,2,0,100.0,0,0,319,0,0,57.3,60.3,74.1,59.1,65.1,80.9,1,0,0,0,11,0.0,0,0,0,152.1,1,0,0,17,1,17,30,0,0,0,0,0,11,30,1,12,1,1,2,0,1,1,1,11,0,11.0
Tyrell Alexander,39986,WR,VANDERBILT,1,0,0,,0,0,333,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,0,,0,0,134,0,0,71.9,66.6,75.1,64.3,52.1,76.8,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,9,0,7,23,6,0,0,6,0,0,17,4,12,8,1,2,0,0,1,0,0,0,
Jahaziel Lee,40537,DI,LA MONROE,1,1,0,,0,0,209,0,0,60.0,46.6,75.1,57.3,45.1,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,30,30,8,17,1,4,0,0,10,19,0,0,0,0,0,0,0,0,0,
Velus Jones Jr.,40573,WR,TENNESSEE,1,0,0,,0,0,307,0,0,51.7,46.5,60.0,,,21.3,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Prather Hudson,40617,S,ILLINOIS,1,0,0,100.0,0,0,187,0,0,51.0,50.0,67.8,,60.3,,0,0,0,0,13,,0,0,0,118.8,1,0,0,1,0,3,5,0,0,0,0,0,0,5,0,2,4,0,0,0,1,0,0,13,5,13.0
Aaron Hansford,40694,LB,TEXAS A&M,1,0,0,50.0,0,0,312,0,0,61.3,61.0,0.0,61.6,65.6,66.9,0,1,0,0,2,10.0,1,0,1,56.3,1,0,0,48,0,42,81,24,0,0,24,0,0,57,12,27,9,5,9,0,2,1,0,2,-1,2.0
Malik Staples,40902,LB,W KENTUCKY,1,0,0,100.0,0,0,346,0,0,48.6,40.5,73.1,47.0,50.4,23.6,0,0,0,0,17,100.0,2,0,0,158.3,2,0,0,19,0,9,22,2,0,0,2,0,0,20,3,10,1,0,0,0,2,0,1,28,18,14.0
Eric Sutton,41489,CB,TEXAS ST,1,1,0,100.0,0,0,314,0,0,67.8,66.5,78.5,,61.2,77.9,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,19,2,24,57,5,0,0,5,0,0,52,0,33,31,1,1,0,1,0,0,6,0,6.0
Ty Shelby,41752,ED,LA MONROE,1,3,0,,0,0,209,0,0,62.9,68.7,79.4,55.5,71.0,79.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,70,70,0,1,54,15,0,0,19,45,0,2,4,0,0,0,0,0,0,
Sam Hammond,41836,ED,NEVADA,1,0,0,,0,0,239,0,0,,57.4,77.2,59.5,54.7,73.8,0,0,0,0,,,0,0,0,0.0,0,2,0,0,0,0,43,43,4,7,24,8,0,0,31,12,0,1,0,0,0,2,0,0,0,
Ben Davis,41960,ED,TEXAS,1,0,0,100.0,0,1,311,0,0,52.7,68.7,72.8,87.1,60.0,76.9,1,0,0,0,14,0.0,0,0,0,118.8,1,1,0,0,0,3,5,3,0,0,3,0,0,2,1,1,2,1,1,0,1,2,0,14,10,14.0
Kenny Turnier,42019,DI,TCU,1,0,0,,0,0,305,0,0,,54.7,73.6,55.5,57.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,19,19,2,16,0,1,0,0,13,6,0,0,0,0,0,0,0,0,0,
Freddie Johnson,42129,CB,TEMPLE,1,1,0,100.0,0,0,306,0,0,54.1,48.6,70.0,60.0,49.6,27.8,0,0,0,0,16,50.0,1,0,0,118.8,1,0,0,4,10,5,14,0,0,0,0,0,0,14,1,8,0,0,0,0,1,0,0,16,22,16.0
Avien Peah,42158,ED,UMASS,1,1,0,,0,0,216,0,0,,66.8,74.9,57.3,68.7,73.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,0,0,17,0,0,0,8,9,0,1,1,0,0,0,0,0,0,
Nick Grant,42242,S,VIRGINIA,1,1,0,,0,0,335,0,0,63.9,63.7,69.1,,60.0,76.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,1,2,5,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,
Alonzo McCoy,42383,CB,C MICHIGAN,1,1,0,100.0,0,0,134,0,0,65.9,62.7,0.0,59.7,66.4,73.7,0,0,0,0,18,11.1,1,0,1,105.6,3,0,0,6,0,15,47,2,0,0,2,0,0,45,1,31,39,4,7,1,3,0,0,28,7,9.3
Chris Moore,42400,S,GA STATE,1,0,0,0.0,0,0,175,0,0,37.2,40.9,71.7,,60.8,76.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,7,0,11,17,0,0,0,0,0,4,17,0,6,6,0,1,0,1,0,0,0,0,
Raleigh Texada,42440,CB,BAYLOR,1,1,0,80.0,0,0,118,0,0,61.5,63.7,77.2,58.3,72.6,81.5,0,0,0,0,10,0.0,0,0,1,90.0,4,0,0,0,61,39,63,0,0,0,0,0,2,63,1,23,0,2,4,0,5,0,0,28,11,7.0
JoJo Domann,42446,LB,NEBRASKA,1,1,0,100.0,0,0,238,0,0,66.7,70.8,82.9,66.1,70.8,52.2,1,0,0,0,4,25.0,1,0,1,81.3,2,0,0,9,0,41,77,24,0,0,24,0,0,53,1,35,44,2,2,0,2,1,0,7,14,3.5
D.J. Ford,42473,S,E CAROLINA,1,0,0,100.0,0,0,156,0,0,48.9,49.3,74.5,60.0,56.0,58.5,0,0,0,0,11,25.0,1,0,0,97.2,3,0,0,7,0,10,20,1,0,0,1,0,10,19,1,9,2,0,3,0,3,0,0,22,17,7.3
