player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,0,0,,0,0,214,0,0,61.2,61.7,71.7,60.0,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,4,9,6,0,0,6,0,0,3,1,4,0,0,0,0,0,0,0,0,0,
Malik Vann,52555,ED,CINCINNATI,1,1,0,,0,0,138,0,0,,47.7,72.0,55.3,49.5,70.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,17,17,0,0,3,14,0,0,6,11,0,0,0,0,0,0,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,,0,0,268,0,0,,51.7,75.7,55.6,51.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,36,36,5,31,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,TULSA,1,1,0,,0,0,320,0,0,61.2,56.5,72.3,65.6,45.6,73.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,18,18,0,7,0,11,0,0,6,12,0,2,2,0,0,0,0,0,0,
Cole Pearce,52970,LB,BALL ST,1,0,2,75.0,0,0,117,0,0,54.9,62.1,74.6,82.6,58.3,45.9,0,0,0,1,28,22.2,2,0,0,66.7,3,0,0,43,0,22,49,2,0,0,2,0,0,47,5,22,4,5,7,1,4,0,0,40,37,13.3
DeShawn Pace,53549,S,CINCINNATI,1,1,0,50.0,0,0,138,0,0,46.8,48.8,79.0,59.7,53.6,65.9,0,0,0,0,13,14.3,1,0,0,70.8,1,0,0,12,2,18,45,19,0,0,19,0,0,26,1,26,12,2,5,0,2,0,0,13,0,13.0
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,58.2,74.4,59.8,57.1,17.6,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,33,33,0,0,4,29,0,0,17,16,0,0,0,0,0,1,0,0,0,
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,,0,0,138,0,0,60.0,54.4,69.7,58.8,55.1,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,8,8,0,1,0,7,0,0,2,6,0,1,1,0,0,0,0,0,0,
Jaheim Thomas,54193,LB,ARKANSAS,1,3,0,,0,0,111,0,0,60.2,72.8,71.5,58.6,72.9,77.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,17,0,2,19,2,0,0,2,0,0,17,2,15,0,0,0,0,0,0,0,0,0,
Jordan Strachan,55198,ED,S CAROLINA,1,1,0,,0,0,289,0,0,60.0,63.5,76.4,65.4,57.9,75.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,28,27,0,1,23,3,0,1,15,13,0,1,1,0,0,0,0,0,0,
Zachary Ford,55353,S,TOLEDO,1,3,0,42.9,0,0,316,1,0,50.1,54.1,77.5,60.0,65.2,53.1,0,1,0,0,7,20.0,1,0,0,89.9,3,0,0,25,3,38,68,3,0,0,3,0,6,65,1,29,31,0,1,0,7,1,1,21,15,7.0
Korey Hernandez,55796,CB,E MICHIGAN,1,0,0,,0,0,160,0,0,63.0,63.6,70.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,6,0,0,0,0,0,0,6,0,1,6,0,0,0,0,0,0,0,0,
John Davis,56230,CB,N TEXAS,1,0,0,,0,0,251,0,0,66.8,68.4,77.4,58.3,69.5,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,27,18,34,5,0,0,5,0,0,29,1,15,0,1,1,0,0,0,0,0,0,
Taijh Alston,56348,ED,COLORADO,1,4,0,,0,0,143,0,0,,69.8,77.1,57.7,70.3,34.0,0,0,0,0,,28.6,2,0,0,0.0,0,0,0,0,0,0,36,36,0,2,32,2,0,0,6,30,0,0,1,0,0,0,0,0,0,
Popo Aumavae,56803,DI,OREGON,1,1,0,,0,0,264,0,0,,67.0,75.3,61.5,67.6,73.2,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,32,31,5,25,0,1,0,1,22,10,0,2,2,0,0,2,0,0,0,
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0,,0,0,220,0,0,,57.4,71.5,55.9,60.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,5,0,7,0,0,9,3,0,0,0,0,0,0,0,0,0,
JB Brown,57701,ED,UMASS,1,0,0,,0,0,216,0,0,,59.0,77.1,57.9,59.4,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,37,36,0,2,26,8,0,1,15,22,0,1,1,0,0,0,0,0,0,
Bryson Jackson,57738,S,BAYLOR,1,1,0,,0,0,118,0,0,70.8,85.0,77.3,59.7,87.8,80.8,0,0,0,0,,0.0,0,1,0,0.0,0,0,0,3,0,6,22,8,0,0,8,0,0,14,1,15,11,3,5,1,0,0,0,0,0,
Jerry Roberts,57759,LB,UMASS,1,1,0,50.0,0,0,216,0,0,41.1,34.7,75.7,62.7,36.8,28.7,0,0,0,0,18,25.0,2,0,0,81.3,1,0,0,59,2,18,62,1,0,0,1,0,0,61,6,38,0,3,5,0,2,0,0,18,3,18.0
Isaac Ukwu,57888,ED,OLE MISS,1,0,0,,0,0,226,0,0,62.5,67.9,0.0,73.9,60.3,,0,4,0,0,,,0,0,1,0.0,0,0,0,2,0,4,53,50,0,3,43,4,0,3,33,16,1,0,0,0,0,4,0,0,0,
Malik Robinson,58044,LB,HOUSTON,1,0,0,100.0,0,0,182,0,0,49.6,50.7,74.5,57.8,56.4,58.0,0,0,0,0,22,14.3,1,0,0,118.8,3,0,0,51,0,26,57,2,0,0,2,0,0,55,2,29,4,2,6,0,3,0,0,39,6,13.0
Londyn Craft,60689,LB,E MICHIGAN,1,2,0,100.0,0,0,160,0,0,67.6,64.0,72.0,59.7,56.4,64.1,0,0,0,0,5,12.5,1,0,0,83.3,2,0,0,26,3,23,42,2,0,0,2,0,0,40,1,18,11,3,5,0,2,0,0,8,0,4.0
Hamze El-Zayat,61259,WR,E MICHIGAN,1,0,0,,0,0,160,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Diego Neri,62732,LB,BOWL GREEN,1,0,0,,0,0,122,0,0,,60.9,64.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Eddie Heckard,63024,CB,BYU,1,2,0,56.3,1,1,128,0,0,76.3,75.5,82.7,56.0,66.2,58.4,0,0,1,2,21,14.3,1,1,2,35.2,9,0,0,1,17,52,95,0,0,0,0,0,0,95,3,40,77,2,4,0,16,0,0,99,66,11.0
