player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Cody Winokur,102837,DI,ARMY,1,1,0,,0,0,114,0,0,,75.8,74.9,60.0,74.3,70.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,13,1,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,
Tyrell Robinson,121607,HB,ARMY,1,0,0,,0,1,114,0,0,,71.4,60.0,,69.6,70.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
Justin Weaver,126597,CB,ARMY,1,0,0,,0,0,114,0,0,64.2,65.9,71.7,,65.0,73.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,3,16,8,20,0,0,0,0,0,0,20,0,12,0,0,1,0,0,0,0,0,0,
Jaydan Mayes,133971,CB,ARMY,1,0,0,50.0,0,1,114,0,0,78.4,71.6,74.9,,58.6,76.0,0,0,0,0,31,0.0,0,0,0,95.8,1,0,0,11,26,7,41,4,0,0,4,0,0,37,0,34,0,1,2,0,2,0,0,31,34,31.0
Kyle Jacob,144318,LB,NAVY,1,4,0,,0,0,237,0,0,64.1,73.4,75.8,55.1,76.1,83.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,49,0,14,50,1,0,0,1,0,0,49,3,33,0,5,7,2,0,0,0,0,0,
Rayuan Lane III,144326,S,NAVY,1,2,0,50.0,0,0,237,0,0,49.7,56.0,0.0,,69.4,69.5,0,0,0,0,18,12.5,1,0,1,66.7,2,0,0,51,0,18,57,0,0,0,0,0,3,57,0,39,3,3,5,0,4,0,0,22,0,11.0
Dashaun Peele,144335,CB,NAVY,1,0,0,33.3,1,0,237,0,0,53.3,60.2,73.7,,70.6,73.5,0,0,0,1,5,0.0,0,0,1,2.8,1,0,0,24,32,18,57,1,0,0,1,0,0,56,0,39,0,1,1,0,3,0,0,5,5,5.0
Colin Ramos,144338,LB,NAVY,1,4,0,100.0,0,0,237,0,0,66.0,76.2,79.5,63.8,76.2,83.9,1,1,0,0,5,0.0,0,0,0,87.5,1,0,0,43,0,12,57,10,0,0,10,0,0,47,6,39,4,3,7,0,1,2,0,5,1,5.0
Justin Reed,144339,ED,NAVY,1,0,0,,0,0,237,0,0,,69.7,78.4,70.2,65.5,78.5,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,57,57,0,0,48,9,0,0,18,39,0,2,7,1,0,5,0,0,0,
Jordan Sanders,144342,ED,NAVY,1,0,0,,0,0,237,0,0,,61.2,73.1,59.1,61.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,1,6,0,0,0,0,0,0,0,0,0,
Mbiti Williams Jr.,144352,S,NAVY,1,3,0,100.0,0,0,237,0,0,59.8,64.4,74.5,,67.5,66.5,0,0,0,0,23,16.7,1,0,0,156.3,2,0,0,44,0,18,57,0,0,0,0,0,12,57,0,39,1,1,2,0,2,0,1,24,9,12.0
Tommy Zitiello,147329,S,ARMY,1,0,0,,0,0,114,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Chance Keith,147333,S,ARMY,1,0,0,,0,0,114,0,0,64.4,72.8,81.0,57.3,74.7,80.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,10,55,41,0,0,41,0,0,14,3,42,8,3,6,0,0,0,0,0,0,
Josiah Banks,147337,S,ARMY,1,0,0,,0,0,114,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Max DiDomenico,147338,S,ARMY,1,1,0,0.0,0,0,114,0,0,65.5,63.0,76.3,,59.8,71.5,0,0,0,0,,12.5,1,0,0,39.6,0,0,0,32,0,13,55,2,0,0,2,0,16,53,0,42,5,3,6,1,1,0,0,0,0,
