player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mark Williams,21922,CB,LA MONROE,1,1,0,0.0,0,0,209,0,0,49.9,52.1,72.9,,64.2,79.8,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,18,11,18,0,0,0,0,0,0,18,0,7,0,1,3,0,1,0,0,0,0,
Devin Taylor,22317,CB,BOWL GREEN,1,0,0,40.0,0,0,122,0,0,67.9,67.4,0.0,63.2,68.9,81.1,1,0,0,1,36,0.0,0,2,4,30.8,4,0,0,6,93,48,99,0,0,0,0,0,0,99,1,50,0,2,5,0,10,1,0,84,1,21.0
Cortez Davis,22974,CB,HAWAII,1,1,0,57.1,0,0,180,0,0,64.9,65.8,79.2,,65.7,42.3,0,0,0,0,13,33.3,2,1,1,69.9,4,0,0,2,70,38,91,1,0,0,1,0,0,90,0,53,18,1,3,0,7,0,0,34,27,8.5
Reggie Stubblefield,23441,S,KANSAS ST,1,0,0,100.0,0,0,199,0,0,45.4,49.9,0.0,56.9,74.0,33.4,0,0,0,0,21,33.3,1,0,1,118.8,2,0,0,24,0,30,56,3,0,0,3,0,0,53,3,23,29,2,2,1,2,0,0,39,10,19.5
Mikel Horton,23509,DI,CHARLOTTE,1,3,0,,1,0,136,0,0,60.0,62.8,0.0,63.2,67.6,74.6,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,45,45,24,20,0,1,0,0,33,12,0,1,1,0,0,2,0,0,0,
Colby Burton,23898,CB,HAWAII,1,0,0,100.0,0,0,180,0,0,52.9,55.4,75.8,,65.8,81.9,0,0,0,0,22,0.0,0,0,1,108.3,5,0,0,1,45,22,46,0,0,0,0,0,0,46,0,24,0,2,6,1,5,0,0,50,15,10.0
Darion Dunn,23963,CB,TEXAS,1,0,0,0.0,0,0,311,0,0,81.7,80.8,73.8,,65.9,73.5,0,0,0,0,,0.0,0,1,0,39.6,0,0,0,2,19,9,22,1,0,0,1,0,0,21,0,13,0,0,1,0,2,0,0,0,0,
Luc Bequette,25776,DI,CAL,1,0,0,,0,0,130,0,0,59.7,41.7,75.5,53.6,41.4,72.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,53,53,1,37,0,15,0,0,25,27,0,2,2,0,0,1,0,0,0,
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,100.0,0,1,163,0,0,31.2,55.3,75.9,65.0,79.4,44.2,0,1,0,0,32,33.3,2,0,0,118.8,1,0,0,39,0,19,44,5,0,0,5,0,0,39,2,23,0,3,4,0,1,1,0,32,29,32.0
Brenden Schooler,28253,S,TEXAS,1,1,0,0.0,0,0,311,0,0,69.1,61.4,78.3,59.4,46.0,81.7,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,6,0,17,40,2,0,0,2,0,27,38,1,22,5,0,3,0,2,0,0,0,0,
Richard Moore,28853,LB,SMU,1,2,0,100.0,0,0,287,0,0,47.1,53.5,73.6,59.4,66.6,79.9,0,2,0,0,16,0.0,0,0,0,118.8,3,0,0,42,0,24,43,1,0,0,1,0,0,42,8,11,0,3,3,0,3,2,0,41,32,13.7
Jack Jones,29050,CB,ARIZONA ST,1,0,0,100.0,0,0,110,0,0,59.7,56.3,77.2,,47.7,48.4,0,0,0,0,28,33.3,1,0,0,158.3,2,0,0,2,48,24,62,0,0,0,0,0,1,62,0,38,11,1,2,1,2,0,1,51,2,25.5
Marshaun Cameron,30624,CB,COLO STATE,1,3,0,83.3,0,0,144,0,0,56.2,55.6,77.3,,54.9,82.8,0,0,0,0,12,0.0,0,0,0,136.8,5,0,0,3,54,27,62,1,0,0,1,0,1,61,0,35,3,2,4,0,6,0,1,44,37,8.8
