player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,S,OREGON ST,1,1,0,,0,0,265,0,0,63.3,71.1,68.2,,68.5,79.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,4,0,1,5,0,0,0,0,0,1,5,0,4,0,0,2,0,0,0,0,0,0,
James Camden,53418,LB,W MICHIGAN,1,2,0,50.0,0,0,347,0,0,65.9,76.6,71.6,70.1,74.5,78.8,0,0,0,0,24,0.0,0,0,0,93.8,1,1,0,19,0,12,22,0,0,0,0,0,0,22,3,7,3,1,1,0,2,1,0,24,9,24.0
Shaun Myers,62235,LB,COLORADO,1,0,0,100.0,0,0,143,0,0,41.1,34.6,68.4,,61.0,,0,0,0,0,19,,0,0,0,118.8,1,0,0,6,0,4,6,0,0,0,0,0,0,6,0,2,0,0,0,0,1,0,0,19,22,19.0
Mister Williams,70521,LB,S DIEGO ST,1,1,0,0.0,0,0,284,0,0,62.1,64.3,70.3,59.7,64.0,78.8,0,1,0,0,,0.0,0,0,0,39.6,0,0,0,13,0,6,15,0,0,0,0,0,0,15,1,8,2,2,2,1,1,1,0,0,0,
Tate Romney,70946,LB,ARIZONA ST,1,0,0,100.0,0,0,110,0,0,44.8,42.7,72.9,59.4,60.0,21.4,0,0,0,0,9,100.0,1,0,0,104.2,1,0,0,9,0,10,13,1,0,0,1,0,1,12,1,2,2,0,0,0,1,0,0,9,13,9.0
Domani Jackson,71370,CB,ALABAMA,1,2,0,50.0,0,0,103,0,0,54.4,46.6,76.3,60.0,34.2,82.3,0,0,0,0,38,0.0,0,1,0,135.4,1,0,0,5,41,25,48,2,0,0,2,0,0,46,1,22,0,0,4,0,2,0,1,38,9,38.0
Keanu Tanuvasa,71398,DI,BYU,1,0,0,,0,0,128,0,0,,53.1,76.3,64.7,48.0,,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,1,0,0,32,31,21,5,0,5,0,1,14,18,0,0,0,0,0,1,0,0,0,
DJ Harvey,72089,CB,USC,1,0,0,,0,0,326,0,0,60.0,38.9,68.7,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,5,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,
Solomone Langi,72318,DI,S JOSE ST,1,1,0,,0,0,285,0,0,59.9,71.5,73.8,64.5,70.6,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,17,17,9,8,0,0,0,0,7,9,0,0,0,0,0,1,0,0,0,
Raider Damuni,72338,S,BYU,1,0,0,100.0,0,0,128,0,0,72.6,54.7,72.9,59.2,29.5,51.9,0,0,0,0,11,20.0,1,0,0,93.8,2,0,0,13,0,15,33,0,0,0,0,0,6,33,1,17,14,3,4,0,2,0,0,13,15,6.5
Marco Notarainni,73389,LB,BOISE ST,1,1,0,100.0,0,0,120,0,0,67.0,64.5,0.0,66.7,63.6,49.5,1,2,0,0,12,16.7,1,0,1,95.8,2,0,0,46,1,19,48,0,0,0,0,0,0,48,9,20,1,1,4,0,2,3,0,14,9,7.0
Trent Whalen,73609,LB,ARKANSAS,1,0,0,100.0,0,0,111,0,0,51.2,56.8,69.7,55.6,71.0,75.8,1,1,0,0,18,0.0,0,0,0,118.8,1,0,0,8,0,4,11,0,0,0,0,0,0,11,3,4,2,1,2,0,1,2,0,18,13,18.0
Justin Sinclair,74258,S,HAWAII,1,0,0,,0,0,180,0,0,,60.0,65.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
Silas Walters,75263,S,MIAMI OH,1,2,0,16.7,0,0,221,0,0,91.6,91.0,0.0,,77.9,83.0,0,0,0,1,12,0.0,0,0,1,0.0,1,0,0,10,0,29,48,1,0,0,1,0,1,47,0,19,36,1,4,0,6,0,0,12,5,12.0
Bam Booker,76122,ED,BOWL GREEN,1,1,0,,0,0,122,0,0,,70.9,74.4,56.0,74.3,76.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,13,8,9,0,0,12,18,0,2,5,0,0,0,0,0,0,
Moroni Anae,81437,LB,UTAH,1,0,0,,0,0,328,0,0,,62.7,66.0,,60.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Brendon Harris,83446,S,MIDDLE TN,1,0,0,,0,0,224,0,0,61.8,62.7,71.3,,60.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,3,11,0,0,0,0,0,10,11,0,8,0,0,0,0,0,0,0,0,0,
Kalib Perry,86267,LB,LOUISVILLE,1,0,0,100.0,0,0,210,0,0,70.9,76.5,73.8,55.6,76.9,78.5,0,1,0,0,2,0.0,0,0,0,79.2,1,0,0,21,0,12,25,3,0,0,3,0,0,22,5,8,1,3,3,0,1,1,0,2,2,2.0
Jackson Schulz,86773,S,KENTUCKY,1,0,0,,0,0,202,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
David Reese,90079,ED,SYRACUSE,1,1,0,,0,0,304,0,0,60.0,56.6,79.9,60.5,52.4,76.3,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,1,42,42,0,0,42,0,0,0,23,18,0,2,1,0,0,1,0,0,0,
Chance Tucker,90524,CB,NOTRE DAME,1,0,0,,0,0,258,0,0,63.1,61.4,69.3,55.4,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,7,4,8,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,0,
Solomon Brown,97386,S,BUFFALO,1,2,0,50.0,0,0,126,0,0,69.7,71.1,77.2,,69.9,67.6,0,0,0,0,13,11.1,1,1,0,61.5,2,0,0,14,0,32,51,0,0,0,0,0,23,51,0,19,14,1,6,0,4,0,0,17,11,8.5
Marvae Myers,97517,CB,MARSHALL,1,2,0,50.0,0,0,214,0,0,66.6,70.1,76.6,,74.3,60.0,0,0,0,0,3,14.3,1,1,1,56.3,1,0,0,19,34,27,58,0,0,0,0,0,4,58,0,31,1,1,4,0,2,0,0,3,3,3.0
Jett Elad,97543,S,RUTGERS,1,1,0,100.0,0,0,278,0,0,63.7,62.8,77.1,60.0,59.2,62.3,0,0,0,0,11,22.2,2,0,0,91.7,2,0,0,43,0,44,61,5,0,0,4,1,11,56,1,16,2,1,6,0,2,0,0,12,18,6.0
Zaylin Wood,97761,DI,VANDERBILT,1,0,0,,0,0,333,0,0,59.2,62.8,74.9,59.4,67.2,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,27,27,3,20,2,2,0,0,17,9,0,2,3,0,0,0,0,0,0,
Mark Davis,97886,CB,VANDERBILT,1,0,0,0.0,0,0,333,0,0,79.2,79.6,74.7,,60.0,78.2,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,28,23,29,0,0,0,0,0,0,29,0,6,1,1,3,0,2,0,0,0,0,
Shammond Cooper,97918,LB,AKRON,1,1,0,100.0,0,0,102,0,0,48.4,51.5,76.8,71.2,52.6,79.8,1,0,0,0,13,0.0,0,0,0,97.9,2,0,0,36,0,17,43,2,0,0,2,0,0,41,5,21,5,1,3,0,2,1,0,15,8,7.5
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,0,,0,0,110,0,0,,67.0,73.3,65.7,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,17,17,0,7,3,7,0,0,15,2,0,0,0,0,0,0,0,0,0,
Richie Hagarty,98121,ED,NWESTERN,1,1,0,,0,0,256,0,0,62.3,55.2,0.0,59.2,59.7,75.7,0,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,36,36,0,4,26,6,0,0,22,12,0,1,2,0,0,2,0,0,0,
Immanuel Hickman Sr.,98192,DI,VA TECH,1,1,0,,0,0,337,0,0,,66.8,73.3,57.0,68.6,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,7,9,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,
Zukudo Igwenagu,98305,ED,UMASS,1,0,0,,0,0,216,0,0,,53.7,76.9,56.5,53.8,27.4,0,0,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,0,37,37,0,0,32,5,0,0,12,25,0,2,3,0,0,0,0,0,0,
Jalen Catalon,98867,S,MISSOURI,1,2,0,,0,0,229,0,0,76.1,81.0,72.4,60.0,70.0,82.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,9,18,0,0,0,0,0,11,18,1,8,2,1,2,0,0,1,0,0,0,
