player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jaylan Foster,13095,S,S CAROLINA,1,0,0,100.0,0,0,289,0,0,44.4,56.7,77.4,,83.6,85.7,0,0,0,0,61,0.0,0,0,0,118.8,2,0,0,16,0,35,57,1,0,0,1,0,30,56,0,22,10,3,9,1,2,0,0,70,18,35.0
Cortez Davis,22974,CB,HAWAII,1,0,0,100.0,0,0,180,0,0,59.8,59.6,77.6,,58.5,56.4,0,0,0,0,10,16.7,1,0,0,97.2,3,0,0,8,48,23,63,6,0,0,6,0,0,57,0,40,0,0,5,0,3,0,0,22,10,7.3
Dru Prox,23093,LB,UTSA,1,0,0,0.0,0,0,331,0,0,69.9,82.9,68.7,68.0,68.9,80.2,0,1,0,0,,0.0,0,1,0,39.6,0,0,0,15,0,2,15,0,0,0,0,0,0,15,2,11,0,4,5,0,1,1,0,0,0,
Reggie Stubblefield,23441,S,KANSAS ST,1,0,1,100.0,0,0,199,0,0,52.1,53.2,75.5,65.3,53.6,39.5,0,0,0,0,15,33.3,1,0,0,141.0,3,0,0,10,1,15,37,1,0,0,1,0,1,36,4,18,24,1,2,0,3,0,1,25,20,8.3
Mikel Horton,23509,DI,CHARLOTTE,1,0,0,,0,0,136,0,0,,80.0,77.5,70.2,78.8,74.9,1,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,60,60,12,48,0,0,0,0,32,28,0,4,5,0,0,2,0,0,0,
Colby Burton,23898,CB,HAWAII,1,0,0,,0,0,180,0,0,66.0,66.4,73.9,,61.3,74.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,17,9,20,0,0,0,0,0,0,20,0,11,3,0,1,0,0,0,0,0,0,
Darion Dunn,23963,CB,TEXAS,1,1,0,66.7,0,0,311,0,0,57.9,57.0,75.2,58.6,57.3,79.8,0,0,0,0,11,0.0,0,0,0,79.9,2,0,0,3,25,14,30,2,0,0,2,0,0,28,2,14,0,1,3,1,3,0,0,16,4,8.0
Darren Evans,24171,CB,LSU,1,0,0,50.0,0,0,211,0,0,66.5,67.1,77.2,60.0,65.7,77.0,0,0,0,0,16,0.0,0,0,0,77.1,1,0,0,2,54,43,62,0,0,0,0,0,2,62,1,18,4,0,1,0,2,0,0,16,9,16.0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,1,0,100.0,0,0,160,0,0,49.3,52.3,77.2,72.3,56.0,63.0,0,0,0,0,8,16.7,1,0,0,100.0,1,1,0,31,0,45,65,0,0,0,0,0,17,65,2,18,17,2,4,0,1,1,0,8,0,8.0
Jeremiah Moon,26453,LB,FLORIDA,1,0,0,,0,0,163,0,0,63.2,57.6,78.0,69.8,48.5,75.3,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,30,1,12,51,19,0,0,19,0,0,32,7,32,1,1,1,0,0,2,0,0,0,
Brenden Schooler,28253,S,TEXAS,1,1,0,100.0,0,0,311,0,0,58.5,56.6,77.4,,53.1,73.5,0,0,0,0,19,8.3,1,0,0,108.3,4,0,0,9,1,28,49,0,0,0,0,0,34,49,0,21,5,1,10,0,4,0,0,40,11,10.0
Richard Moore,28853,LB,SMU,1,1,0,100.0,0,0,287,0,0,75.0,73.8,72.2,64.2,62.5,56.2,2,0,0,0,6,25.0,1,0,1,91.7,1,0,0,52,0,31,53,0,0,0,0,0,0,53,6,16,1,1,2,0,1,2,0,6,0,6.0
Marshaun Cameron,30624,CB,COLO STATE,1,1,0,,0,0,144,0,0,64.5,67.8,73.9,,68.3,76.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,13,28,9,43,2,0,0,2,0,0,41,0,34,0,0,1,0,0,0,0,0,0,
Brian Cavicante,33444,LB,MARSHALL,1,1,0,,0,0,214,0,0,62.8,74.2,73.5,,75.7,76.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,18,0,8,18,0,0,0,0,0,0,18,0,10,0,1,1,0,0,0,0,0,0,
Brock Nichols,33753,S,USF,1,0,0,,0,0,327,0,0,60.0,61.7,62.8,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
Meiko Dotson,33902,CB,FLORIDA ST,1,0,0,,0,0,167,0,0,60.0,61.0,63.8,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Denzel Feaster,34561,LB,UTSA,1,1,0,0.0,0,0,331,0,0,48.8,30.0,70.8,,38.0,76.0,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,15,0,4,15,0,0,0,0,0,0,15,0,11,0,0,0,0,1,0,0,0,0,
Ferrod Gardner,34595,LB,LA LAFAYET,1,1,0,50.0,0,0,207,0,0,56.3,65.5,74.5,55.7,72.4,55.4,0,1,0,0,24,28.6,2,0,0,93.8,1,0,0,53,0,17,58,0,0,0,0,0,0,58,3,38,5,2,4,0,2,1,0,24,20,24.0
John Petrishen,35069,LB,PITTSBURGH,1,1,0,100.0,0,0,268,0,0,59.4,63.5,72.6,65.2,65.3,68.9,0,1,0,1,9,12.5,1,0,0,64.6,1,1,0,31,0,24,52,0,0,0,0,0,0,52,8,20,21,2,6,0,1,2,0,9,5,9.0
Cristian Williams,36151,S,TULSA,1,0,0,,0,0,320,0,0,57.2,61.0,75.9,,67.0,64.7,0,0,0,0,,14.3,1,0,0,0.0,0,0,0,7,0,21,43,0,0,0,0,0,36,43,0,22,0,3,6,0,0,0,0,0,0,
Scott Patchan,36449,ED,COLO STATE,1,1,1,,0,1,144,0,0,65.1,75.8,80.1,61.7,74.7,62.0,0,1,0,0,,16.7,1,0,0,0.0,0,0,0,0,0,1,75,75,0,0,75,0,0,0,20,54,0,3,4,1,0,1,0,0,0,
Elijah Taylor,36723,ED,TULSA,1,1,0,,0,0,320,0,0,,61.4,74.6,65.6,56.1,74.9,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,25,25,0,7,13,5,0,0,13,12,0,1,1,0,0,2,0,0,0,
Thad Mangum,36819,DI,USF,1,1,0,,0,0,327,0,0,60.0,60.7,76.8,59.3,60.0,51.8,0,1,0,0,,20.0,1,0,0,0.0,0,0,0,0,0,0,48,48,3,25,3,17,0,0,25,23,0,1,3,0,0,1,0,0,0,
Micah Dew-Treadway,37050,DI,MINNESOTA,1,2,0,,0,0,225,0,0,,56.8,76.2,55.7,57.4,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,36,36,6,30,0,0,0,0,8,28,0,0,2,0,0,0,0,0,0,
Tony Fair,37101,DI,AUBURN,1,1,0,,0,0,115,0,0,,72.7,70.1,58.8,69.7,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,6,6,2,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,
Cameron Goode,38410,ED,CAL,1,1,1,,0,0,130,0,0,,81.5,80.5,76.4,74.2,77.7,0,5,0,0,,25.0,1,0,0,0.0,0,1,0,0,0,0,49,49,0,0,49,0,0,0,27,22,0,3,2,1,0,6,0,0,0,
Josh Drayden,38498,CB,CAL,1,2,0,83.3,0,0,130,0,0,58.7,64.2,77.5,60.0,74.2,57.0,0,0,0,0,12,20.0,2,0,0,93.1,5,0,0,29,12,41,84,5,0,0,5,0,3,79,1,42,35,2,6,1,6,0,0,38,24,7.6
Jordan Carmouche,39951,LB,HOUSTON,1,0,0,71.4,0,0,182,0,0,50.4,53.9,74.4,,66.5,77.7,0,0,0,0,13,0.0,0,1,0,86.6,5,0,0,22,0,19,24,0,0,0,0,0,0,24,0,5,2,1,3,1,7,0,0,42,31,8.4
Derrion Rakestraw,39968,S,TULANE,1,1,0,100.0,0,0,319,0,0,72.8,72.1,74.5,,64.8,82.0,0,0,0,0,6,0.0,0,0,0,87.5,2,0,0,7,0,16,30,0,0,0,0,0,16,30,0,14,7,4,4,1,2,0,0,10,6,5.0
Brandon Martin,40066,LB,BALL ST,1,0,0,,0,0,117,0,0,62.0,67.8,69.7,58.8,68.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,13,0,5,14,1,0,0,1,0,0,13,2,7,0,0,0,0,0,0,0,0,0,
Phillip Howard,40350,CB,MINNESOTA,1,0,0,100.0,0,0,225,0,0,52.7,49.8,66.9,,60.3,74.2,0,0,0,0,23,0.0,0,0,0,118.8,1,0,0,1,2,1,4,0,0,0,0,0,0,4,0,3,1,0,1,0,1,0,0,23,2,23.0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,0,0.0,0,0,134,0,0,61.6,65.9,67.3,,64.2,73.1,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,10,0,4,10,0,0,0,0,0,0,10,0,6,0,0,1,0,1,0,0,0,0,
Jahaziel Lee,40537,DI,LA MONROE,1,1,0,,0,0,209,0,0,,46.7,73.7,66.2,40.0,72.6,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,26,26,0,14,0,12,0,0,12,14,0,1,1,0,0,1,0,0,0,
Prather Hudson,40617,S,ILLINOIS,1,0,0,100.0,0,0,187,0,0,53.0,60.8,72.6,82.3,60.0,,0,2,0,0,36,,0,0,0,118.8,1,0,0,0,0,12,15,0,0,0,0,0,0,15,2,1,15,0,0,0,1,2,0,36,12,36.0
Justin Rice,40640,LB,UTAH ST,1,1,0,77.8,0,0,329,0,0,37.4,41.7,77.4,67.5,49.6,55.4,1,1,0,0,24,16.7,1,0,0,108.3,7,0,0,70,1,49,79,2,0,0,2,0,1,77,11,19,5,2,4,1,9,2,0,90,36,12.9
Aaron Hansford,40694,LB,TEXAS A&M,1,1,0,83.3,0,0,312,0,0,61.5,68.9,77.1,54.4,79.7,83.5,0,0,0,0,10,0.0,0,0,0,90.3,5,0,0,47,0,40,71,11,0,0,11,0,0,60,7,24,13,6,9,0,6,0,0,34,28,6.8
