player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
James Camden,53418,LB,W MICHIGAN,1,0,0,,0,0,347,0,0,66.5,74.6,76.4,67.4,72.3,67.3,1,1,0,0,,14.3,1,0,0,0.0,0,0,0,49,0,18,55,2,0,0,2,0,0,53,10,27,4,3,6,1,0,2,0,0,0,
Malik Denkins,55516,ED,C MICHIGAN,1,0,0,,0,0,134,0,0,,55.0,72.0,54.7,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,0,7,2,0,0,8,1,0,0,0,0,0,0,0,0,0,
Shaun Myers,62235,LB,COLORADO,1,0,0,,0,0,143,0,0,,50.2,63.3,,58.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,
Mister Williams,70521,LB,S DIEGO ST,1,1,0,100.0,0,0,284,0,0,50.8,60.0,70.6,,68.3,38.7,0,0,0,0,14,50.0,1,0,0,118.8,1,0,0,17,0,6,18,0,0,0,0,0,0,18,0,12,1,0,0,0,1,0,0,14,0,14.0
Ben Florentine,70644,DI,WYOMING,1,0,1,,0,0,351,0,0,,85.2,74.9,84.6,71.1,36.3,3,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,32,32,0,30,0,2,0,0,21,11,0,2,2,1,0,3,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,0,0,,0,0,169,0,0,,64.4,72.5,61.9,61.8,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,6,1,0,0,5,2,0,1,1,0,0,1,0,0,0,
Domani Jackson,71370,CB,ALABAMA,1,0,0,0.0,0,0,103,0,0,66.6,61.6,74.1,,45.2,,0,0,0,0,,,0,0,0,39.6,0,0,0,1,28,19,29,0,0,0,0,0,0,29,0,10,0,0,0,0,1,0,0,0,0,
Keanu Tanuvasa,71398,DI,BYU,1,1,0,,0,0,128,0,0,,64.2,77.0,61.0,64.1,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,47,47,21,23,0,3,0,0,27,20,0,0,0,0,0,0,0,0,0,
Jadon Pearson,72538,LB,FRESNO ST,1,2,0,100.0,0,0,169,0,0,58.4,69.5,75.5,66.4,73.4,68.9,0,0,0,0,12,8.3,1,0,0,104.2,2,0,0,60,0,23,64,1,0,0,1,0,0,63,3,38,3,5,9,0,2,0,0,18,11,9.0
Marco Notarainni,73389,LB,BOISE ST,1,0,0,50.0,0,0,120,0,0,64.8,69.7,74.1,62.0,70.2,55.2,1,1,0,0,14,16.7,1,0,0,59.4,2,0,0,33,1,19,36,0,0,0,0,0,0,36,5,12,2,4,5,0,4,2,0,15,19,7.5
Trent Whalen,73609,LB,ARKANSAS,1,0,0,,0,0,111,0,0,60.3,61.6,64.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Bam Booker,76122,ED,BOWL GREEN,1,0,0,,0,0,122,0,0,,60.4,74.7,53.9,65.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,24,24,0,6,14,4,0,0,12,12,0,0,0,0,0,0,0,0,0,
Moroni Anae,81437,LB,UTAH,1,0,0,,0,0,328,0,0,54.4,58.8,71.2,55.4,69.9,37.7,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,7,0,2,9,2,0,0,2,0,0,7,3,4,0,1,1,0,0,0,0,0,0,
Brendon Harris,83446,S,MIDDLE TN,1,0,0,50.0,0,0,224,0,0,63.6,69.5,77.6,,75.7,83.1,0,0,0,0,10,0.0,0,0,0,104.2,1,0,0,14,1,29,59,3,0,0,3,0,31,56,0,30,10,2,6,1,2,0,1,10,0,10.0
Gracen Halton,85774,DI,OKLAHOMA,1,1,1,,0,0,261,0,0,60.0,75.5,75.8,68.4,73.1,71.9,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,42,42,8,28,4,2,0,0,26,16,0,1,1,0,0,1,0,0,0,
Kalib Perry,86267,LB,LOUISVILLE,1,3,0,88.9,0,0,210,0,0,53.9,63.2,76.3,54.4,76.5,56.2,1,0,0,1,24,15.4,2,0,0,105.3,8,0,0,50,0,33,59,6,0,0,6,0,0,53,5,21,3,6,8,1,9,1,1,89,31,11.1
Ceyair Wright,86877,CB,NEBRASKA,1,0,0,25.0,0,0,238,0,0,72.4,67.7,0.0,59.8,63.0,80.8,0,0,0,0,12,0.0,0,1,1,39.6,1,0,0,16,9,29,59,3,0,0,3,0,0,56,1,29,31,0,4,0,4,0,0,12,10,12.0
David Reese,90079,ED,SYRACUSE,1,0,0,,0,0,304,1,0,65.8,60.6,79.8,56.8,55.7,,0,1,0,0,,,0,0,0,0.0,0,0,0,5,0,1,37,32,0,0,32,0,0,5,20,16,0,0,0,0,0,1,0,0,0,
Solomon Brown,97386,S,BUFFALO,1,0,0,66.7,0,0,126,0,0,62.2,63.2,77.8,,63.5,79.6,0,0,0,0,13,0.0,0,0,1,127.8,2,0,0,14,0,32,55,1,0,0,1,0,22,54,0,23,18,1,3,0,3,0,1,22,0,11.0
Jett Elad,97543,S,RUTGERS,1,0,0,,0,0,278,1,0,73.4,75.1,77.4,72.0,67.8,62.1,0,1,0,0,,14.3,1,0,0,0.0,0,0,0,33,0,22,51,4,0,0,4,0,13,47,3,26,1,3,6,0,0,1,0,0,0,
Mohamed Toure,97751,LB,MIAMI FL,1,1,0,100.0,0,0,220,0,0,49.7,52.6,72.2,67.4,56.0,75.8,0,1,0,0,8,0.0,0,0,0,93.8,2,0,0,22,0,10,27,2,0,0,2,0,0,25,2,15,3,1,1,0,2,1,0,13,9,6.5
Zaylin Wood,97761,DI,VANDERBILT,1,0,0,,0,0,333,0,0,60.0,51.7,0.0,58.6,54.0,72.3,1,2,0,0,,0.0,0,0,1,0.0,0,1,0,1,0,0,47,46,11,5,25,5,0,1,31,16,0,2,1,0,0,4,0,0,0,
Mark Davis,97886,CB,VANDERBILT,1,0,0,100.0,0,0,333,0,0,71.8,71.7,75.1,,63.3,73.5,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,2,26,15,31,0,0,0,0,0,0,31,0,16,3,1,1,0,1,0,0,3,0,3.0
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,0,,0,0,110,0,0,,59.4,70.3,56.6,61.5,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,9,9,0,8,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,
Jalar Holley,97977,DI,CHARLOTTE,1,0,0,,0,0,136,0,0,,64.9,72.7,57.4,66.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,16,16,3,13,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,
Richie Hagarty,98121,ED,NWESTERN,1,1,0,,0,0,256,0,0,61.1,67.3,75.1,55.8,70.0,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,3,33,33,0,2,15,16,0,0,9,21,0,0,0,0,0,0,0,0,0,
Myles Farmer,98122,S,APP STATE,1,0,0,,0,0,108,0,0,62.0,39.6,0.0,,52.0,20.7,0,0,0,0,,100.0,1,0,1,0.0,0,0,0,4,0,3,8,0,0,0,0,0,0,8,0,5,4,0,0,0,0,0,0,0,0,
Immanuel Hickman Sr.,98192,DI,VA TECH,1,1,0,,0,0,337,0,0,,53.9,0.0,57.4,64.6,27.8,0,0,0,0,,50.0,1,0,1,0.0,0,0,0,0,0,0,17,17,6,11,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,
Quindarius Dunnigan,98193,ED,MICH STATE,1,1,0,,0,0,223,0,0,,50.9,75.4,48.6,56.7,44.1,0,2,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,22,22,0,1,20,1,0,0,9,13,0,1,1,0,0,2,0,0,0,
Zukudo Igwenagu,98305,ED,UMASS,1,1,0,,0,0,216,0,0,,64.8,76.2,56.0,66.0,33.2,1,0,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,41,41,0,0,20,21,0,0,9,32,0,2,2,0,0,1,0,0,0,
Jalen Catalon,98867,S,MISSOURI,1,0,0,,0,0,229,0,0,61.0,58.0,70.6,,56.5,41.1,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,2,0,3,8,0,0,0,0,0,5,8,0,5,1,1,1,0,0,0,0,0,0,
Taurean Carter II,98934,DI,COLORADO,1,0,0,,0,0,143,0,0,,60.8,68.4,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,
Isaiah Gibson Sr.,98952,DI,SO MISS,1,1,0,,0,0,296,0,0,,54.5,75.7,56.1,55.0,26.2,0,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,0,29,29,15,14,0,0,0,0,9,20,0,1,1,0,0,0,0,0,0,
Brandon Mack II,99105,ED,HOUSTON,1,0,0,50.0,0,0,182,0,0,70.8,63.9,79.9,57.6,60.8,73.0,0,1,0,0,1,,0,0,0,56.3,1,1,0,1,0,7,43,42,0,0,42,0,0,1,32,4,0,1,0,0,2,2,0,1,3,1.0
Will Jones II,99276,S,N TEXAS,1,1,0,100.0,0,0,251,0,0,50.1,55.0,76.8,56.2,69.4,80.9,0,0,0,0,42,0.0,0,0,0,118.8,2,0,0,17,0,27,50,2,0,0,2,0,26,48,3,20,5,1,2,0,2,0,0,46,23,23.0
Logan Wilson,99280,CB,CINCINNATI,1,1,0,100.0,0,1,138,1,0,84.9,81.8,75.5,,57.1,78.8,0,0,0,0,4,0.0,0,0,0,81.9,3,0,0,2,36,22,39,1,0,0,1,0,0,38,0,17,0,2,2,0,3,0,0,11,12,3.7
Deshawn McCuin,99502,S,S DIEGO ST,1,0,0,0.0,0,0,284,0,0,63.1,68.9,70.0,,66.1,73.5,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,7,4,7,0,0,0,0,0,0,7,0,3,0,1,1,0,2,0,0,0,0,
Nate Temple,99726,ED,PITTSBURGH,1,0,0,,0,0,268,0,0,,67.0,73.5,58.0,70.6,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,0,0,10,6,0,0,11,5,0,1,1,0,0,0,0,0,0,
Jordan Huff,99745,S,GA STATE,1,0,0,100.0,0,0,175,0,0,53.7,55.1,75.3,,58.3,53.6,0,0,0,0,8,20.0,1,0,0,100.0,1,0,0,21,0,20,43,0,0,0,0,0,16,43,0,23,6,1,4,0,1,0,0,8,4,8.0
Antonio Clary,99757,S,VIRGINIA,1,4,0,,0,0,335,0,0,78.3,77.4,77.3,59.9,70.1,82.8,0,0,0,1,,0.0,0,0,0,0.0,0,0,0,27,0,32,60,0,0,0,0,0,29,60,1,27,4,0,2,0,0,0,0,0,0,
Rico Watson III,99809,ED,USF,1,1,0,100.0,0,0,327,0,0,60.6,62.1,0.0,59.6,71.1,57.0,0,0,0,0,24,20.0,1,0,1,118.8,2,1,0,17,0,27,61,41,0,0,40,1,0,20,17,17,3,3,3,0,2,1,0,34,35,17.0
Blaine Spires,100324,ED,PITTSBURGH,1,0,0,0.0,0,0,268,0,0,60.5,57.2,74.7,55.5,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,0,0,2,12,12,0,0,12,0,0,0,9,1,0,0,0,0,1,0,0,0,0,
Siale Taupaki,100432,DI,UCLA,1,2,0,,0,0,324,0,0,,61.4,0.0,63.4,65.7,74.3,0,1,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,0,38,37,5,31,0,1,0,1,21,17,0,1,1,0,0,1,0,0,0,
Stephon Wright,100437,DI,UCONN,1,0,0,,0,0,146,0,0,,69.8,76.2,62.4,69.7,36.9,0,0,0,0,,50.0,1,0,0,0.0,0,1,0,0,0,0,46,46,1,24,6,15,0,0,14,32,0,2,1,0,0,1,0,0,0,
Levani Damuni,100457,LB,UTAH,1,0,0,100.0,0,0,328,0,0,73.6,67.2,74.2,51.8,62.1,75.8,0,0,0,0,6,0.0,0,0,0,91.7,1,0,0,11,0,4,16,5,0,0,5,0,0,11,8,4,0,1,2,0,1,0,0,6,1,6.0
Sitiveni Havili Kaufusi,100595,DI,OKLA STATE,1,1,0,,0,0,262,0,0,,59.9,72.1,55.3,63.5,71.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,14,14,0,4,5,5,0,0,9,5,0,0,0,0,0,0,0,0,0,
Javin Wright,101373,LB,NEBRASKA,1,0,0,100.0,0,0,238,0,0,85.4,90.6,74.4,65.3,70.7,73.1,0,1,0,1,3,0.0,0,0,0,39.6,1,0,0,19,0,11,22,2,0,0,2,0,0,20,1,10,1,1,1,0,1,1,0,3,1,3.0
Smith Vilbert,101408,ED,N CAROLINA,1,2,0,,0,0,245,0,0,,64.3,79.2,54.1,72.0,50.0,0,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,61,61,0,9,34,18,0,0,37,24,0,1,1,0,0,2,0,0,0,
Jalen Hunt,101456,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,75.3,75.1,61.7,79.9,73.2,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,42,42,0,13,2,27,0,0,23,19,0,1,1,0,0,2,0,0,0,
