player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,CB,OREGON ST,1,0,0,50.0,1,0,265,0,0,50.8,50.6,75.8,55.9,56.3,63.0,0,0,0,0,52,12.5,1,0,1,95.8,1,0,0,4,35,23,41,1,0,0,1,0,0,40,2,16,1,1,7,0,2,0,0,52,20,52.0
DeShawn Pace,53549,LB,UCF,1,2,0,100.0,0,0,323,0,0,83.9,73.1,0.0,54.4,64.2,74.2,2,1,0,0,7,10.0,1,0,1,87.5,3,0,0,33,1,19,48,10,0,0,10,0,0,38,6,23,4,4,7,0,3,3,0,15,19,5.0
Jaheim Thomas,54193,LB,WISCONSIN,1,1,0,,0,0,349,0,0,65.0,74.6,71.7,72.0,70.8,81.7,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,28,0,16,28,0,0,0,0,0,0,28,1,11,0,5,5,0,0,1,0,0,0,
Cheikhsaliou Fall,54240,ED,CAL,1,3,0,,0,0,130,0,0,60.4,61.8,75.2,55.1,64.4,75.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,21,21,0,1,13,7,0,0,15,6,0,0,0,0,0,0,0,0,0,
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,,0,0,256,0,0,,68.2,71.4,59.7,66.6,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,10,0,0,7,3,0,0,2,8,0,0,0,0,0,0,0,0,0,
Alex Howard,62494,LB,DUKE,1,3,0,50.0,0,0,154,0,0,54.7,62.9,77.7,67.4,67.3,83.1,1,0,0,0,6,0.0,0,0,0,56.3,1,0,0,49,0,24,63,5,0,0,5,0,0,58,3,36,9,3,6,0,2,1,0,6,2,6.0
Barry Brown,62724,LB,COAST CAR,1,1,0,,0,0,141,1,0,62.6,60.3,73.9,64.1,55.2,27.5,0,0,0,0,,40.0,2,0,0,0.0,0,0,0,22,0,8,23,1,0,0,1,0,0,22,4,11,0,1,2,1,0,0,0,0,0,
Kam Butler,63872,ED,VIRGINIA,1,1,0,,0,0,335,0,0,63.1,65.8,77.6,61.4,59.7,76.7,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,46,46,0,0,39,7,0,0,27,18,0,3,3,0,0,1,0,0,0,
Will Whitson,64470,DI,COAST CAR,1,1,0,,0,0,141,0,0,60.0,66.9,75.4,60.0,68.5,49.7,1,2,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,57,57,1,35,0,21,0,0,34,23,0,2,2,0,0,3,0,0,0,
Ty Hamilton,66298,DI,OHIO STATE,1,1,0,,0,1,260,0,0,60.0,91.3,74.9,88.6,82.1,75.9,0,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,30,30,2,28,0,0,0,0,17,13,0,4,3,0,0,2,0,0,0,
