player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
John Porchivina,28202,LB,OLE MISS,1,0,0,,0,0,226,0,0,60.3,47.4,67.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,
Colby Reeder,30285,LB,IOWA STATE,1,1,0,100.0,0,0,193,0,0,63.8,76.8,77.2,69.0,79.9,64.5,2,0,0,1,9,16.7,1,0,0,64.6,1,0,0,26,1,16,48,11,0,0,11,0,0,37,10,22,10,2,4,1,1,2,0,9,4,9.0
Kyle Pugh,35900,LB,N ILLINOIS,1,1,0,,0,0,254,0,0,64.7,67.5,72.7,,65.4,77.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,28,0,12,29,1,0,0,1,0,0,28,0,17,0,1,2,0,0,0,0,0,0,
Jordan Carmouche,39951,LB,ARK STATE,1,0,0,100.0,0,0,113,0,0,56.0,49.0,76.2,65.1,39.3,26.1,0,1,0,0,51,50.0,1,0,0,158.3,1,0,0,46,0,28,48,2,0,0,2,0,0,46,0,20,0,1,1,0,1,1,1,51,34,51.0
Bricen Garner,42520,S,W MICHIGAN,1,1,0,0.0,0,0,347,0,0,71.9,65.8,77.4,,51.6,38.8,0,0,0,0,,30.8,4,0,0,39.6,0,0,0,21,1,43,76,0,0,0,0,0,47,76,0,33,7,2,8,0,1,0,0,0,0,
Brandon Moore,42620,CB,NEBRASKA,1,0,0,100.0,0,0,238,0,0,71.3,60.8,0.0,,,73.5,0,0,0,0,5,0.0,0,0,1,87.5,1,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,5,1,5.0
Brandon Bouyer-Randle,42637,LB,UCONN,1,3,0,100.0,0,0,146,0,0,72.0,71.7,78.4,58.1,71.2,83.4,1,1,0,0,3,0.0,0,0,0,79.2,1,0,0,41,1,14,79,36,0,0,36,0,0,43,22,43,1,4,6,0,1,2,0,3,5,3.0
Clifford Chattman,42657,S,UTSA,1,2,0,66.7,0,0,331,0,0,56.1,69.4,75.9,,79.2,85.2,0,0,0,0,42,0.0,0,1,0,109.7,2,0,0,37,4,14,52,3,0,0,3,0,5,49,0,38,3,2,7,0,3,0,0,51,4,25.5
Anthony Watts,42807,DI,MARSHALL,1,0,0,,0,0,214,0,0,60.0,57.8,0.0,60.7,70.0,28.1,0,0,0,0,,50.0,1,0,1,0.0,0,0,0,0,0,0,29,29,8,11,1,9,0,0,15,14,0,1,1,0,0,0,0,0,0,
Ryan McWood,43189,LB,MIAMI OH,1,0,0,100.0,0,0,221,0,0,67.5,58.6,74.1,66.3,42.7,37.3,2,0,0,1,7,33.3,2,0,0,39.6,2,0,0,34,0,20,39,0,0,0,0,0,0,39,3,16,5,3,4,1,2,2,0,4,7,2.0
Jaydon Grant,43354,S,OREGON ST,1,0,0,100.0,0,0,265,0,0,65.1,63.9,78.6,60.0,56.5,81.2,0,0,0,0,60,0.0,0,0,0,118.8,4,0,0,10,2,53,76,0,0,0,0,0,29,76,1,22,35,2,5,1,4,0,0,89,24,22.3
Jon-Michael Terry,43635,LB,TULSA,1,1,0,33.3,0,0,320,0,0,52.2,53.7,78.3,55.3,57.9,64.3,0,3,0,0,18,16.7,1,0,0,54.9,1,0,0,45,0,26,68,19,0,0,18,1,0,49,7,35,4,3,4,1,3,3,0,18,1,18.0
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,,0,0,229,0,0,,62.4,71.4,59.8,61.8,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,0,1,7,0,0,0,2,6,0,0,0,0,0,0,0,0,0,
Sione Tupou,44093,LB,TEXAS ST,1,3,0,85.7,0,0,314,0,0,50.5,56.7,76.1,83.5,63.0,82.7,0,1,0,0,23,0.0,0,0,0,109.5,6,0,0,53,0,52,68,1,0,0,1,0,0,67,3,13,14,1,5,0,7,1,0,72,48,12.0
Antwaine Richardson,49364,S,KENT STATE,1,1,0,100.0,0,0,201,0,0,66.3,67.4,77.3,,66.9,51.5,0,0,0,0,9,22.2,2,0,0,97.2,3,0,0,4,0,34,57,0,0,0,0,0,35,57,0,23,18,2,6,1,3,0,0,22,7,7.3
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,3,0,66.7,0,0,174,0,0,28.8,29.3,75.7,56.9,45.3,28.4,0,0,0,0,21,36.4,4,0,0,138.9,2,0,0,30,0,17,43,5,0,0,5,0,0,38,2,24,8,2,4,0,3,0,1,30,6,15.0
Penei Pavihi,52079,LB,HAWAII,1,1,0,80.0,0,0,180,0,0,57.2,40.9,74.4,58.2,30.2,57.5,0,0,0,0,31,14.3,1,0,0,107.5,4,0,0,50,0,22,53,0,0,0,0,0,0,53,2,29,3,3,5,0,5,0,0,49,40,12.3
Jared Reed,52173,CB,BOISE ST,1,0,0,,0,0,120,0,0,,60.0,61.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
George Nyakwol,52203,S,RICE,1,0,0,,0,0,275,0,0,66.8,51.8,73.9,,31.4,27.0,0,0,0,0,,50.0,2,0,0,0.0,0,0,0,9,0,17,30,0,0,0,0,0,20,30,0,13,1,1,2,0,0,0,0,0,0,
Kenneth Orji,52209,ED,RICE,1,0,0,,0,0,275,0,0,60.0,63.1,74.6,54.8,65.8,73.0,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,0,14,13,0,0,13,0,0,1,7,7,0,0,1,0,0,1,0,0,0,
Trey Schuman,52216,ED,RICE,1,1,0,,0,0,275,0,0,60.0,68.8,72.9,83.8,50.7,29.5,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,1,14,14,0,0,8,6,0,0,6,7,0,0,0,0,0,1,0,0,0,
Alii Matau,52219,LB,S JOSE ST,1,2,0,33.3,0,0,285,0,0,70.6,69.4,77.1,59.5,64.4,59.8,0,0,0,0,8,14.3,1,0,0,42.4,1,0,0,26,0,24,58,8,0,0,8,0,0,50,1,33,24,1,4,0,3,0,0,8,6,8.0
Rico Tolefree,52250,LB,S JOSE ST,1,0,0,,0,0,285,0,0,62.8,62.3,73.8,58.2,60.9,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,6,0,6,15,6,0,0,6,0,0,9,2,7,3,1,1,0,0,0,0,0,0,
Gabe Reid,52273,ED,UTAH,1,1,0,,0,0,328,0,0,60.0,64.2,75.1,54.0,68.1,75.4,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,1,21,21,0,1,19,1,0,0,7,13,0,2,2,1,0,1,0,0,0,
Ryan Johnson,52282,ED,NWESTERN,1,0,1,,0,0,256,0,0,,66.2,73.0,64.8,62.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,16,16,0,2,9,5,0,0,8,8,0,0,0,0,0,0,0,0,0,
Bentlee Sanders,52291,S,NEVADA,1,0,0,66.7,0,0,239,0,0,86.9,69.9,79.0,,30.6,28.2,0,0,0,1,44,41.7,5,0,0,109.7,4,0,0,16,1,33,74,0,0,0,0,0,34,74,0,41,23,2,7,0,6,0,1,94,52,23.5
Darrien Grant,52293,DI,USF,1,0,0,,0,0,327,0,0,,60.1,74.1,63.9,56.8,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,23,23,1,20,0,2,0,0,11,12,0,1,1,0,0,0,0,0,0,
Mekhi LaPointe,52315,S,USF,1,0,0,100.0,0,0,327,0,0,57.1,61.4,76.3,,69.7,81.3,0,0,0,0,22,0.0,0,0,0,110.8,5,0,0,9,0,28,50,0,0,0,0,0,30,50,0,22,11,1,4,0,5,0,0,53,39,10.6
Nick Roberts,52318,S,SMU,1,0,0,100.0,0,0,287,0,0,60.9,64.2,76.2,60.0,69.3,78.0,0,0,0,0,19,0.0,0,0,0,118.8,1,0,0,34,1,33,60,1,0,0,1,0,10,59,1,26,14,0,2,0,1,0,0,19,25,19.0
Bryce Dugan,52425,DI,OHIO,1,0,0,,0,0,259,0,0,,58.0,71.2,56.8,60.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,7,7,0,0,4,3,0,0,5,2,0,0,0,0,0,0,0,0,0,
Malik Vann,52555,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,47.1,0.0,67.5,60.0,,0,1,0,0,,,0,0,1,0.0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,3,1,0,0,0,0,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,0,0,,0,0,268,0,0,,67.7,74.4,66.3,62.9,28.1,0,0,0,0,,100.0,1,0,0,0.0,0,1,0,0,0,0,25,25,0,24,1,0,0,0,20,5,0,0,0,0,0,1,0,0,0,
Xavier Peters,52819,ED,FAU,1,0,0,100.0,0,0,165,0,0,43.0,55.0,73.4,74.1,,75.7,0,1,0,0,15,0.0,0,0,0,118.8,2,0,0,0,0,6,14,14,0,0,8,6,0,0,8,0,0,0,2,0,2,1,0,27,8,13.5
Cole Pearce,52970,LB,BALL ST,1,1,0,100.0,0,0,117,0,0,55.3,59.9,76.6,52.9,67.3,81.8,0,0,0,0,17,0.0,0,0,0,104.2,2,0,0,79,0,41,86,1,0,0,1,0,1,85,6,39,5,3,6,1,2,0,0,18,1,9.0
