player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Mason White,43872,S,OREGON ST,1,1,0,,0,0,265,0,0,63.3,69.3,71.3,,69.5,82.5,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,2,11,0,0,0,0,0,4,11,0,9,1,0,3,0,0,0,0,0,0,
James Camden,53418,LB,W MICHIGAN,1,0,0,50.0,0,1,347,0,0,71.7,82.1,74.6,86.6,73.2,72.4,0,0,0,0,6,11.1,1,0,0,56.3,1,1,0,44,0,18,50,1,0,0,1,0,0,49,3,29,5,7,8,0,2,1,0,6,3,6.0
Malik Denkins,55516,ED,C MICHIGAN,1,1,0,,0,0,134,0,0,61.2,73.8,73.3,57.1,66.5,73.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,5,7,0,1,1,0,0,0,0,0,0,
Shaun Myers,62235,LB,COLORADO,1,0,0,,0,0,143,0,0,60.0,61.1,68.4,59.5,60.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,1,4,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,
Mister Williams,70521,LB,S DIEGO ST,1,3,0,0.0,0,0,284,0,0,70.5,73.6,76.1,56.6,74.4,61.7,0,0,0,0,,14.3,1,1,0,39.6,0,0,0,48,1,41,64,1,0,0,1,0,0,63,2,21,14,3,3,0,2,0,0,0,0,
Ben Florentine,70644,DI,WYOMING,1,0,0,,0,0,351,0,0,,63.2,76.3,56.8,66.8,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,44,44,3,37,0,4,0,0,27,17,0,2,2,0,0,1,0,0,0,
Korey Foreman,70831,ED,FRESNO ST,1,1,0,,0,0,169,0,0,74.2,74.6,78.7,64.0,67.0,33.9,2,2,0,0,,50.0,1,1,0,0.0,0,0,0,0,0,4,36,36,0,0,36,0,0,0,28,4,0,0,0,0,0,4,0,0,0,
Calvin Pitcher,70877,LB,UAB,1,2,0,100.0,0,0,321,0,0,52.1,56.8,74.5,59.5,64.2,48.6,0,0,0,0,11,25.0,2,0,0,112.5,1,0,0,26,0,11,29,0,0,0,0,0,0,29,1,17,3,2,4,0,1,0,0,11,2,11.0
Tate Romney,70946,LB,ARIZONA ST,1,0,0,,0,0,110,0,0,61.6,59.2,68.1,60.0,58.4,27.5,0,0,0,0,,100.0,1,0,0,0.0,0,0,0,3,0,3,5,1,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,
Keanu Tanuvasa,71398,DI,BYU,1,2,0,,0,0,128,0,0,60.0,63.1,77.5,57.8,65.1,73.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,45,45,25,20,0,0,0,0,29,16,0,1,1,0,0,0,0,0,0,
DJ Harvey,72089,CB,USC,1,0,0,100.0,0,0,326,0,0,30.2,29.6,71.0,,60.0,75.1,0,0,0,0,75,0.0,0,0,0,158.3,2,0,0,0,9,7,10,0,0,0,0,0,0,10,0,3,1,0,1,0,2,0,1,86,47,43.0
Solomone Langi,72318,DI,S JOSE ST,1,0,0,,0,0,285,0,0,,85.4,70.7,58.4,82.0,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,7,7,3,4,0,0,0,0,2,5,0,1,1,0,0,0,0,0,0,
Raider Damuni,72338,S,BYU,1,1,0,66.7,0,0,128,0,0,54.8,54.5,75.6,,55.0,56.4,0,0,0,0,15,18.2,2,0,0,96.5,2,0,0,23,1,40,64,0,0,0,0,0,23,64,0,24,17,3,8,0,3,0,0,28,0,14.0
Jadon Pearson,72538,LB,FRESNO ST,1,2,0,75.0,0,0,169,0,0,72.3,68.6,78.5,57.8,57.3,61.9,0,1,0,0,8,12.5,1,0,0,87.5,3,0,0,65,0,48,76,6,0,0,6,0,0,70,12,16,5,3,5,0,4,1,0,22,26,7.3
