player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jahsen Wint,42914,S,MARSHALL,1,1,0,,0,0,214,0,0,51.2,55.7,71.7,,65.7,76.8,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,4,7,1,0,0,1,0,0,6,0,3,5,0,1,0,0,0,0,0,0,
Malik Vann,52555,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,58.1,74.8,52.1,66.0,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,32,32,0,1,9,22,0,0,20,12,0,0,0,0,0,1,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,1,0,,0,0,268,0,0,,49.8,75.3,56.1,49.2,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,31,31,2,29,0,0,0,0,17,14,0,0,0,0,0,0,0,0,0,
Xavier Peters,52819,ED,FAU,1,0,0,,0,0,165,0,0,,50.0,74.8,53.4,54.1,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,20,20,0,2,18,0,0,0,15,5,0,0,0,0,0,1,0,0,0,
Zaid Hamdan,52925,DI,TULSA,1,1,0,,0,0,320,0,0,,45.8,76.1,55.1,44.9,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,34,34,0,11,19,4,0,0,15,19,0,0,0,0,0,0,0,0,0,
DeShawn Pace,53549,S,CINCINNATI,1,2,0,0.0,0,1,138,0,0,69.3,65.6,79.8,55.8,59.6,58.5,0,0,0,0,,14.3,1,0,0,39.6,0,0,0,15,1,28,64,12,0,0,12,0,0,52,6,30,36,1,4,0,3,0,0,0,0,
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,55.3,0.0,65.7,57.1,,0,2,0,0,,,0,0,1,0.0,0,0,0,1,0,0,30,29,0,0,7,22,0,1,16,14,0,0,0,0,0,2,0,0,0,
Ryan Mullaney,53704,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,69.7,67.4,,65.7,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,100.0,0,0,289,0,0,45.4,34.5,0.0,51.7,47.2,25.0,0,0,0,0,4,50.0,1,0,1,83.3,1,0,0,0,0,2,41,40,0,0,38,2,0,1,18,21,1,0,1,0,1,0,0,4,1,4.0
Korey Hernandez,55796,CB,E MICHIGAN,1,0,0,,0,0,160,0,0,52.6,57.8,74.6,,70.3,76.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,10,21,0,0,0,0,0,0,21,0,11,20,1,1,0,0,0,0,0,0,
