player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Kyle Pugh,35900,LB,N ILLINOIS,1,1,0,,0,0,254,0,0,70.7,70.9,73.8,59.5,65.7,55.7,0,0,0,0,,16.7,1,0,0,0.0,0,0,0,36,0,15,37,1,0,0,1,0,0,36,1,21,0,3,4,1,0,0,0,0,0,
Jordan Carmouche,39951,LB,ARK STATE,1,4,0,66.7,0,0,113,0,0,54.5,55.8,76.2,53.9,61.3,81.7,0,0,0,0,13,0.0,0,0,0,79.2,4,0,0,55,0,24,55,0,0,0,0,0,0,55,5,26,0,1,3,1,6,0,0,31,12,7.8
Monte McGary,42477,CB,KANSAS,1,0,0,100.0,0,0,198,0,0,52.6,50.8,65.8,,,75.1,0,0,0,0,12,0.0,0,0,0,116.7,1,0,0,1,0,3,3,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,0,12,3,12.0
Bricen Garner,42520,S,W MICHIGAN,1,2,0,80.0,0,0,347,0,0,61.4,56.4,77.6,60.0,40.3,59.3,0,0,0,0,16,16.7,2,0,0,92.5,4,0,0,30,0,52,69,0,0,0,0,0,28,69,1,16,11,2,8,0,5,0,0,31,9,7.8
Clifford Chattman,42657,S,UTSA,1,1,0,66.7,0,0,331,0,0,62.6,68.5,77.8,59.6,80.9,85.1,0,1,0,0,20,0.0,0,1,0,89.6,4,0,0,13,0,33,54,0,0,0,0,0,17,54,2,19,24,3,6,1,6,1,0,46,7,11.5
Anthony Watts,42807,DI,MARSHALL,1,1,0,,0,0,214,0,0,,74.1,74.7,71.1,67.9,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,31,31,1,30,0,0,0,0,20,11,0,1,0,0,0,1,0,0,0,
Justin Clark,43185,CB,WISCONSIN,1,0,0,33.3,0,0,349,0,0,67.8,67.7,75.2,,61.3,54.0,0,0,0,0,29,33.3,1,0,0,70.1,1,0,0,0,38,24,38,0,0,0,0,0,0,38,0,14,0,1,2,1,3,0,0,29,6,29.0
Ryan McWood,43189,LB,MIAMI OH,1,2,0,100.0,0,0,221,0,0,79.1,71.3,73.2,59.3,61.3,42.1,0,1,0,0,6,23.1,3,1,0,91.7,1,0,0,77,0,29,79,2,0,0,2,0,0,77,7,43,0,5,8,0,1,1,0,6,8,6.0
Jaydon Grant,43354,S,OREGON ST,1,1,0,33.3,0,0,265,0,0,64.8,63.9,0.0,59.8,70.9,62.1,0,0,0,1,5,14.3,1,0,2,2.8,1,0,0,11,0,33,57,2,0,0,2,0,26,55,2,22,18,3,5,1,3,0,0,5,8,5.0
Jon-Michael Terry,43635,LB,TULSA,1,0,0,33.3,0,0,320,0,0,59.8,51.0,75.1,61.8,36.0,73.1,0,0,0,0,2,0.0,0,0,0,42.4,1,0,0,68,0,44,77,8,0,0,8,0,0,69,7,26,1,1,1,0,3,0,0,2,3,2.0
Tyrone Hopper,43714,ED,MISSOURI,1,0,0,,0,0,229,0,0,,43.7,0.0,63.9,56.1,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,8,8,0,0,4,4,0,0,5,3,0,0,0,0,0,0,0,0,0,
Sione Tupou,44093,LB,TEXAS ST,1,1,0,66.7,0,0,314,1,0,60.7,68.9,76.0,63.4,73.0,60.7,0,1,0,1,7,12.5,1,0,0,34.7,2,0,0,65,0,26,67,1,0,0,1,0,0,66,6,35,1,3,6,1,3,1,0,12,4,6.0
Semisi Fakasiieiki,44340,LB,PURDUE,1,1,0,50.0,0,0,273,0,0,71.6,81.9,71.0,59.2,79.3,81.0,0,0,0,0,3,0.0,0,0,0,56.3,1,0,0,24,0,9,24,0,0,0,0,0,0,24,1,14,0,5,5,1,2,0,0,3,9,3.0
Penei Pavihi,52079,LB,HAWAII,1,3,0,100.0,0,0,180,0,0,48.9,42.1,76.7,63.8,39.1,25.9,1,0,0,0,20,55.6,5,0,0,110.4,6,0,0,58,0,30,65,0,0,0,0,0,0,65,3,32,7,1,1,0,6,1,0,63,59,10.5
Kenneth Orji,52209,ED,RICE,1,2,0,0.0,0,0,275,0,0,63.5,56.8,76.7,53.6,56.9,48.7,0,1,0,0,,33.3,1,0,0,39.6,0,0,0,4,0,6,30,25,0,0,23,2,0,5,16,8,1,0,0,0,1,1,0,0,0,
