player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Malik Vann,52555,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,52.6,76.0,59.7,48.0,71.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,0,2,16,9,0,0,18,9,0,1,1,0,0,2,0,0,0,
Tyler Bentley,52790,DI,PITTSBURGH,1,1,0,,0,0,268,0,0,,60.7,75.1,56.2,61.4,72.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,27,27,3,24,0,0,0,0,6,21,0,0,1,0,0,0,0,0,0,
Zaid Hamdan,52925,DI,TULSA,1,0,0,,0,0,320,0,0,,43.7,70.9,64.1,41.4,17.5,1,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,10,10,0,4,0,6,0,0,6,4,0,0,0,0,0,1,0,0,0,
Cole Pearce,52970,LB,BALL ST,1,0,0,75.0,0,0,117,0,0,60.9,54.4,75.2,54.1,50.3,63.4,0,0,0,0,10,11.1,1,0,0,82.3,3,0,0,57,0,27,58,0,0,0,0,0,0,58,5,26,1,7,8,0,4,0,0,17,6,5.7
DeShawn Pace,53549,S,CINCINNATI,1,0,0,0.0,0,0,138,0,0,74.4,74.2,78.3,59.8,65.6,80.0,0,1,0,1,,0.0,0,0,0,0.0,0,0,0,10,1,35,51,4,0,0,4,0,9,47,1,15,27,1,4,1,3,1,0,0,0,
Eric Phillips,53572,ED,CINCINNATI,1,0,0,,0,0,138,0,0,,59.4,76.5,54.3,67.5,72.2,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,0,18,12,0,0,24,6,0,1,1,0,0,2,0,0,0,
Jaheim Thomas,54193,LB,ARKANSAS,1,5,0,75.0,0,0,111,0,0,59.7,46.1,0.0,56.6,48.2,51.4,0,0,0,0,27,18.2,2,0,1,102.1,3,0,0,41,0,14,44,2,0,0,2,0,0,42,3,27,1,2,4,0,4,0,0,36,41,12.0
Jordan Strachan,55198,ED,S CAROLINA,1,0,0,,0,0,289,0,0,,53.6,76.3,60.5,49.1,18.2,1,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,0,30,30,0,3,20,7,0,0,18,12,0,0,0,0,0,1,0,0,0,
Zachary Ford,55353,S,TOLEDO,1,0,0,40.0,0,0,316,0,0,48.5,43.3,0.0,57.9,49.9,50.3,0,0,0,0,28,0.0,0,0,1,105.0,2,0,0,14,1,24,48,5,0,0,5,0,1,43,2,22,27,0,2,0,5,0,1,36,9,18.0
Korey Hernandez,55796,CB,E MICHIGAN,1,0,0,100.0,0,0,160,0,0,53.9,47.9,0.0,,60.0,77.7,0,0,0,0,6,0.0,0,0,1,87.5,2,0,0,2,2,12,18,1,0,0,1,0,0,17,0,6,13,0,2,0,2,0,0,10,4,5.0
John Davis,56230,CB,N TEXAS,1,0,0,100.0,0,0,251,0,0,46.0,48.1,75.7,,61.6,74.2,0,0,0,0,30,0.0,0,0,0,118.8,1,0,0,0,20,10,23,3,0,0,3,0,0,20,0,13,0,0,1,0,1,0,0,30,11,30.0
Taijh Alston,56348,ED,COLORADO,1,0,0,,0,0,143,0,0,,68.2,0.0,66.4,74.2,73.4,1,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,31,31,0,0,19,12,0,0,19,12,0,2,2,0,0,3,0,0,0,
Demetrice Lofton,56355,ED,W GEORGIA,1,0,0,,0,0,1177,0,0,,64.2,74.5,63.2,61.3,,0,3,0,0,,,0,0,0,0.0,0,0,0,0,0,0,24,24,0,0,13,11,0,0,16,8,0,0,0,0,0,3,0,0,0,
Popo Aumavae,56803,DI,OREGON,1,0,0,,0,0,264,0,0,,70.5,0.0,78.0,60.0,,0,2,0,0,,,0,0,1,0.0,0,0,0,0,0,0,28,28,7,18,0,3,0,0,26,2,0,0,0,0,0,2,0,0,0,
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0,,0,0,220,0,0,,59.2,73.0,55.6,62.1,71.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,16,16,5,7,2,2,0,0,10,6,0,1,1,1,0,0,0,0,0,
Xavier Williams,57263,HB,KENT STATE,1,0,0,,0,0,201,0,0,,60.1,73.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Bryson Jackson,57738,S,BAYLOR,1,0,0,75.0,0,0,118,0,0,42.7,38.6,77.6,59.7,45.3,23.4,0,0,0,0,13,66.7,2,0,0,93.8,3,0,0,1,0,8,20,6,0,0,6,0,0,14,1,11,13,0,1,0,4,0,0,28,27,9.3
Isaac Ukwu,57888,ED,OLE MISS,1,0,0,,0,0,226,0,0,62.1,66.0,78.6,59.3,67.1,72.2,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,33,33,0,2,31,0,0,0,11,16,0,1,1,0,0,1,0,0,0,
Malik Robinson,58044,LB,HOUSTON,1,4,0,100.0,0,0,182,0,0,43.2,47.8,74.1,62.2,55.0,58.1,1,3,0,0,20,14.3,1,0,0,118.8,3,0,0,54,0,22,58,2,0,0,2,0,0,56,4,32,2,1,2,1,3,4,0,41,20,13.7
Monty Montgomery,58203,LB,OLE MISS,1,0,0,,0,0,226,0,0,60.0,49.8,67.1,59.3,56.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,4,0,1,5,1,0,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,
Londyn Craft,60689,LB,E MICHIGAN,1,1,0,,0,0,160,0,0,60.0,64.6,64.6,,62.6,74.3,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,5,0,1,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,
Takulve Williams,61346,S,W KENTUCKY,1,1,0,100.0,0,0,346,0,0,62.5,62.7,78.5,55.7,64.7,82.1,1,0,0,0,9,0.0,0,0,0,104.2,1,0,0,10,4,15,35,5,0,0,5,0,8,30,5,15,8,0,3,0,1,1,0,9,6,9.0
Jaiden Cameron,62277,ED,NWESTERN,1,0,0,,0,0,256,0,0,,58.5,69.0,57.1,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,
Eddie Heckard,63024,CB,BYU,1,1,0,80.0,0,0,128,0,0,34.5,35.0,79.1,59.2,46.0,29.0,0,0,0,0,66,50.0,2,0,0,158.3,4,0,0,5,20,24,52,2,0,0,2,0,0,50,1,27,25,0,1,0,5,0,2,94,71,23.5
Will Whitson,64470,ED,COAST CAR,1,2,0,,0,0,141,0,0,60.0,70.9,77.1,64.1,70.4,78.5,0,1,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,41,41,0,7,33,1,0,0,22,19,0,4,3,0,0,3,0,0,0,
Robi Stuart,65032,DI,C MICHIGAN,1,0,0,,0,0,134,0,0,,51.5,78.3,61.8,46.1,72.4,1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,26,24,0,1,0,0,26,25,0,1,2,0,0,1,0,0,0,
Josh Minkins,66051,S,LOUISVILLE,1,1,0,,0,0,210,0,0,64.5,64.6,70.3,,60.0,73.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,7,8,0,0,0,0,0,7,8,0,1,0,0,0,0,0,0,0,0,0,
Jeremiah Wood,66274,S,OHIO,1,2,0,75.0,0,0,259,0,0,73.4,72.3,79.0,,65.9,59.0,0,0,0,0,48,25.0,2,1,0,116.7,3,0,0,6,0,25,63,4,0,0,4,0,0,59,0,38,53,2,4,0,4,0,0,55,33,18.3
Ty Hamilton,66298,DI,OHIO STATE,1,2,0,,0,0,260,0,0,60.0,74.7,74.2,79.6,63.0,73.4,1,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,32,31,0,31,0,0,0,1,18,14,0,1,1,1,0,3,0,0,0,
Markel Perry,66793,ED,SM HOUSTON,1,1,0,,0,0,281,0,0,60.0,65.6,78.1,56.8,72.3,62.1,0,3,0,0,,16.7,1,0,0,0.0,0,1,0,3,0,1,48,45,0,0,41,4,0,3,30,17,0,3,4,1,0,4,0,0,0,
