player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jack Zergiotis,97603,QB,UCONN,1,47,50.0,14,14,8.4,2.21,0,0,0.0,42.9,6,4,14.3,14,29.8,1,4,,66.2,51.1,71.2,51.1,,,0,2,14,0.0,35.1,0.0,0,0,0,0,1,1,7.1,44,3.1,0,146,71.4,48.6,45.7,62.3,54.2,24,27,15.7,3.05,1,2,7.1,40.7,11,12,15.4,33,70.2,2,7,,68.5,47.6,74.2,46.3,,62.0,0,1,34,33.3,65.4,12.1,4,2,0,2,2,4,11.8,130,4.8,64.3,28,29,12.0,2.57,1,2,6.7,55.2,16,0,11.1,31,66.0,2,10,,68.4,63.8,74.0,61.5,,64.1,0,2,32,,76.8,3.2,1,1,0,0,3,3,9.4,160,5.5,0,20.0,10,12,15.9,3.26,0,0,0.0,8.3,1,16,50.0,16,34.0,1,1,,66.4,28.2,71.6,28.6,,57.3,0,1,16,18.8,4.9,18.8,3,1,0,2,0,2,12.5,14,1.2
DJ Uiagalelei,122162,QB,CLEMSON,1,47,50.0,14,17,6.5,2.56,1,0,0.0,41.2,7,10,0.0,22,46.8,0,3,,67.6,41.5,73.0,42.8,,57.3,0,1,24,40.0,24.4,18.2,4,1,0,2,0,1,4.2,32,1.9,0,140,41.9,49.9,54.9,45.9,66.7,18,20,8.4,2.77,1,2,8.7,60.0,12,10,0.0,25,53.2,0,6,,27.0,59.9,73.5,66.8,,43.9,1,0,28,30.0,82.5,12.0,3,2,0,0,0,1,3.6,146,7.3,68.2,22,25,6.7,2.37,2,1,3.3,60.0,15,0,0.0,27,57.4,0,7,,28.3,55.5,74.0,61.6,,43.9,0,0,32,,71.1,0.0,0,2,0,1,0,1,3.1,114,4.6,1,40.0,10,12,9.4,3.09,0,1,8.3,33.3,4,20,0.0,20,42.6,0,2,,67.1,45.5,72.4,47.0,,57.3,1,1,20,35.0,17.4,35.0,7,1,0,1,0,1,5.0,64,5.3
Nick Starkel,40326,QB,S JOSE ST,1,47,52.6,19,19,7.3,1.97,0,1,5.0,47.4,9,2,10.0,19,40.4,1,5,,67.1,56.3,72.4,56.1,,,0,0,20,0.0,61.3,0.0,0,0,0,0,0,1,5.0,90,4.7,0,285,69.7,63.8,63.0,,59.3,27,28,10.9,2.42,1,4,12.9,53.6,15,8,6.3,28,59.6,1,9,,68.3,67.5,73.9,67.0,,,0,2,31,0.0,49.4,0.0,0,0,0,0,0,2,6.5,218,7.8,59.5,37,37,9.3,2.16,0,4,10.0,54.1,20,0,9.1,37,78.7,2,12,,69.0,67.1,74.8,66.6,,,0,1,40,,65.1,0.0,0,0,0,0,0,2,5.0,260,7.0,0,44.4,9,10,9.9,2.53,1,1,9.1,40.0,4,10,0.0,10,21.3,0,2,,65.6,52.5,70.4,52.5,,,0,1,11,0.0,15.8,0.0,0,0,0,0,0,1,9.1,48,4.8
Artur Sitkowski,83547,QB,ILLINOIS,1,47,76.9,13,13,9.3,2.36,0,0,0.0,69.2,9,5,10.0,16,34.0,1,8,,66.8,63.0,72.0,61.7,,61.8,0,0,18,0.0,136.9,0.0,0,3,0,0,3,1,5.6,117,9.0,0,187,70.1,43.9,45.4,50.9,53.8,26,30,11.2,2.7,0,2,6.3,43.3,13,11,7.1,31,66.0,1,8,,68.5,41.9,74.1,39.7,,64.2,1,0,33,0.0,58.9,0.0,0,1,1,2,0,2,6.1,149,5.0,71.4,28,30,9.0,2.24,0,1,3.0,63.3,19,0,5.0,31,66.0,1,12,,68.5,61.6,74.2,59.4,,64.2,0,0,34,,118.8,0.0,0,1,1,1,3,1,2.9,220,7.3,0,36.4,11,13,14.4,3.25,0,1,7.7,23.1,3,16,25.0,16,34.0,1,4,,66.7,32.3,71.8,28.9,,61.8,1,0,17,0.0,41.8,0.0,0,3,0,1,0,2,11.8,46,3.5
Dillon Gabriel,86272,QB,UCF,1,47,78.6,14,14,11.3,3.06,0,1,7.1,78.6,11,5,0.0,19,40.4,0,10,,23.9,76.9,72.4,74.2,,66.6,0,0,20,20.0,135.7,5.3,1,4,0,0,1,1,5.0,152,10.9,0,323,39.6,57.0,53.6,62.7,70.0,20,23,10.8,3.21,0,1,4.0,60.9,14,9,0.0,28,59.6,0,7,,68.3,40.7,73.9,41.0,,55.9,0,2,31,22.2,86.2,7.1,2,3,0,3,3,3,9.7,166,7.2,78.6,28,28,9.9,2.75,0,2,6.7,78.6,22,0,0.0,33,70.2,0,14,,68.7,65.6,74.4,67.3,,57.4,0,2,36,,115.5,0.0,0,5,0,0,3,2,5.6,288,10.3,0,50.0,6,9,16.0,4.09,0,0,0.0,33.3,3,14,0.0,14,29.8,0,3,,21.3,38.4,71.4,29.7,,66.9,0,0,15,21.4,80.8,21.4,3,2,0,3,1,2,13.3,30,3.3
Malik Cunningham,60436,QB,LOUISVILLE,1,46,71.4,7,7,5.7,2.17,0,0,0.0,71.4,5,2,0.0,7,15.2,0,4,,64.6,82.2,69.1,81.5,,,0,0,7,0.0,88.4,0.0,0,0,0,0,0,0,0.0,45,6.4,0,210,73.1,73.7,63.0,76.0,69.2,26,30,6.5,3.22,0,0,0.0,56.7,17,15,5.6,39,84.8,1,10,66.7,69.2,60.5,74.9,55.0,58.5,68.4,1,1,40,13.3,66.8,5.1,2,7,0,3,1,2,5.0,146,4.9,73.1,26,26,5.3,2.59,0,0,0.0,69.2,18,0,5.3,29,63.0,1,9,66.7,68.3,70.0,73.7,68.2,58.5,65.5,0,0,29,,83.3,0.0,0,3,0,0,0,1,3.4,147,5.7,0,57.1,7,11,10.4,3.86,0,0,0.0,36.4,4,17,0.0,17,37.0,0,5,,66.8,59.1,72.0,53.3,,66.0,1,1,18,11.8,41.5,11.8,2,4,0,3,1,1,5.6,44,4.0
Jarret Doege,60353,QB,W VIRGINIA,1,45,54.5,11,14,8.5,2.8,1,0,0.0,42.9,6,4,0.0,16,35.6,0,5,,66.8,28.8,72.0,29.2,,57.3,0,2,18,25.0,52.1,6.3,1,1,0,2,1,2,11.1,101,7.2,0,343,46.1,49.0,51.0,57.3,80.0,25,27,8.7,2.49,0,1,3.7,66.7,18,10,10.0,29,64.4,2,8,,35.8,71.3,73.6,70.7,,,0,0,29,20.0,86.2,6.9,2,0,0,2,0,0,0.0,185,6.9,79.3,29,31,6.4,2.18,1,1,3.0,67.7,21,0,8.7,31,68.9,2,13,,38.8,62.7,74.1,62.4,,,0,1,33,,90.3,0.0,0,0,0,1,1,1,3.0,256,8.3,2,42.9,7,10,18.0,3.52,0,0,0.0,30.0,3,14,0.0,14,31.1,0,0,,66.2,31.9,71.2,33.4,,57.3,0,1,14,21.4,0.0,21.4,3,1,0,3,0,1,7.1,30,3.0
Levi Lewis,60428,QB,LA LAFAYET,1,45,100.0,7,8,2.9,2.51,1,0,0.0,87.5,7,3,0.0,9,20.0,0,3,,65.1,70.0,69.8,69.7,,,0,0,9,33.3,143.2,11.1,1,0,0,0,1,0,0.0,71,8.9,0,207,69.9,59.3,59.3,62.4,77.4,31,32,5.0,2.81,0,1,2.9,65.6,21,8,12.5,36,80.0,3,13,,68.9,58.3,74.6,55.9,,64.3,0,0,38,37.5,84.2,8.3,3,1,0,1,0,1,2.6,211,6.6,87.1,31,33,4.5,2.61,1,1,2.9,72.7,24,0,11.1,34,75.6,3,15,,68.7,67.2,74.4,64.7,,64.3,0,0,36,,104.2,0.0,0,1,0,1,1,1,2.8,249,7.5,1,57.1,7,7,5.4,3.2,0,0,0.0,57.1,4,11,0.0,11,24.4,0,1,,65.6,47.0,70.4,47.0,,,0,0,11,36.4,69.3,36.4,4,0,0,0,0,0,0.0,33,4.7
Clayton Tune,77652,QB,HOUSTON,1,45,83.3,6,6,4.5,3.11,0,0,0.0,66.7,4,1,20.0,7,15.6,1,2,,64.6,35.0,69.1,36.7,,57.3,0,1,7,0.0,38.9,0.0,0,1,0,0,0,1,14.3,30,5.0,0,182,72.3,52.9,44.3,77.4,84.4,32,34,5.2,2.53,0,0,0.0,70.6,24,10,11.1,38,84.4,3,7,,68.9,47.6,5.1,49.6,,,0,3,39,30.0,61.5,7.9,3,0,0,2,2,3,7.7,145,4.3,84.4,32,33,5.4,2.24,0,0,0.0,72.7,24,0,11.1,34,75.6,3,9,,68.5,46.1,74.2,46.2,,,0,3,34,,65.2,0.0,0,0,0,1,2,4,11.8,160,4.8,2,83.3,6,7,3.3,3.83,0,0,0.0,57.1,4,11,20.0,11,24.4,1,0,,65.8,41.8,0.0,48.5,,57.3,0,1,12,27.3,22.6,27.3,3,1,0,1,0,0,0.0,15,2.1
Sam Howell,97599,QB,N CAROLINA,1,44,80.0,5,6,9.0,3.38,0,0,0.0,66.7,4,4,0.0,8,18.2,0,1,,64.9,53.2,69.5,53.1,,,1,0,8,50.0,136.1,25.0,2,0,0,0,1,0,0.0,56,9.3,0,245,23.2,56.8,52.7,65.5,53.8,26,27,10.4,3.06,0,1,3.4,48.1,13,9,7.1,36,81.8,1,10,,20.4,56.7,74.6,54.0,,63.8,0,3,38,33.3,26.1,8.3,3,6,1,0,0,3,7.9,152,5.6,60.0,25,26,9.1,2.6,0,1,3.7,53.8,14,0,6.7,31,70.5,1,9,,68.4,70.7,74.0,67.6,,66.9,0,2,32,,54.0,0.0,0,5,1,0,1,0,0.0,164,6.3,0,50.0,6,7,14.5,4.35,0,0,0.0,42.9,3,13,0.0,13,29.5,0,2,,9.7,29.3,71.2,29.7,,57.3,1,1,14,38.5,24.4,38.5,5,1,0,0,0,3,21.4,44,6.3
Carson Strong,83524,QB,NEVADA,1,44,53.8,13,14,15.3,3.01,0,2,13.3,42.9,6,8,14.3,16,36.4,1,3,,66.7,59.4,71.8,59.2,,,0,1,17,25.0,49.1,12.5,2,0,0,1,1,1,5.9,58,4.1,0,239,69.4,72.8,73.0,57.3,72.0,25,25,13.5,2.27,0,2,7.7,64.0,16,6,11.1,28,63.6,2,9,,68.1,78.1,73.6,79.2,,57.3,0,0,29,0.0,111.1,0.0,0,1,0,0,1,2,6.9,254,10.2,74.1,27,27,15.8,2.16,0,4,13.8,63.0,17,0,15.0,30,68.2,3,10,,68.4,82.7,74.0,83.5,,57.3,0,1,32,,103.5,0.0,0,1,0,0,2,2,6.3,257,9.5,0,45.5,11,12,10.0,3.35,0,0,0.0,41.7,5,14,0.0,14,31.8,0,2,,66.2,46.7,71.2,46.8,,,0,0,14,14.3,55.9,14.3,2,0,0,1,0,1,7.1,55,4.6
