player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Fernando Mendoza,158323,QB,CAL,1,50,73.3,15,16,6.5,2.12,0,0,0.0,62.5,10,7,9.1,17,34.0,1,6,,67.0,71.8,72.2,71.3,,,1,0,19,14.3,81.3,5.9,1,0,0,0,0,0,0.0,104,6.5,0,130,38.9,54.0,53.5,58.3,76.9,26,28,6.2,2.65,1,0,0.0,71.4,20,10,0.0,33,66.0,0,10,,28.9,42.6,74.1,42.0,,58.3,0,0,33,20.0,88.1,6.1,2,3,1,0,0,3,9.1,178,6.4,71.0,31,33,6.5,2.13,1,0,0.0,66.7,22,0,0.0,33,66.0,0,11,,68.5,51.0,74.1,50.9,,,0,0,33,,83.8,0.0,0,0,1,0,0,2,6.1,207,6.3,1,90.0,10,11,5.7,3.13,0,0,0.0,72.7,8,17,11.1,17,34.0,1,5,,23.8,59.9,72.2,60.8,,58.3,1,0,19,17.6,91.1,17.6,3,3,0,0,0,1,5.3,75,6.8
Quinn Ewers,127253,QB,TEXAS,1,50,78.6,14,15,7.6,2.7,0,0,0.0,60.0,9,9,18.2,17,34.0,2,6,,22.9,40.3,72.0,40.5,,,0,0,18,22.2,103.2,11.8,2,0,0,1,1,2,11.1,104,6.9,0,311,38.1,30.0,30.0,57.3,68.0,25,28,4.8,2.69,1,0,0.0,57.1,16,10,5.9,33,66.0,1,4,,68.5,30.1,74.3,31.1,,57.3,1,1,35,30.0,62.6,9.1,3,1,0,1,1,5,14.3,107,3.8,75.0,28,29,4.7,2.34,1,0,0.0,65.5,19,0,9.5,31,62.0,2,8,,68.5,43.3,74.2,44.4,,57.3,0,1,34,,84.3,0.0,0,1,0,0,2,4,11.8,132,4.6,0,63.6,11,14,8.6,3.26,0,0,0.0,42.9,6,19,14.3,19,38.0,1,2,,22.9,27.2,72.2,27.4,,,1,0,19,26.3,61.3,26.3,5,0,0,2,0,3,15.8,79,5.6
Gevani McCoy,147609,QB,OREGON ST,1,50,100.0,4,5,9.8,3.27,0,0,0.0,80.0,4,5,0.0,9,18.0,0,5,,65.1,91.8,70.1,71.2,60.0,89.9,1,0,9,40.0,110.0,22.2,2,2,0,0,0,0,0.0,52,10.4,0,265,71.2,73.0,65.4,75.8,63.6,33,33,9.4,3.12,0,0,0.0,54.5,18,11,14.3,41,82.0,3,11,,69.1,63.0,75.0,62.6,,60.4,0,0,43,36.4,70.3,9.8,4,4,0,0,0,1,2.3,180,5.5,63.3,30,30,9.4,2.92,0,0,0.0,53.3,16,0,15.8,34,68.0,3,11,,68.5,73.3,74.3,65.6,,77.7,0,0,35,,66.7,0.0,0,4,0,0,0,1,2.9,145,4.8,0,85.7,7,8,9.6,3.63,0,0,0.0,75.0,6,16,0.0,16,32.0,0,5,,66.7,68.0,72.0,62.4,60.0,68.8,1,0,17,37.5,109.9,37.5,6,2,0,0,0,0,0.0,87,10.9
Zach Pyron,156309,QB,GA TECH,1,49,88.9,9,10,7.1,2.5,0,0,0.0,80.0,8,2,0.0,10,20.4,0,8,,65.6,90.6,70.4,90.3,,,1,0,11,0.0,141.3,0.0,0,0,0,0,1,0,0.0,99,9.9,0,176,70.4,61.7,61.9,59.1,66.7,24,28,10.4,2.91,0,1,3.6,42.9,12,13,25.0,39,79.6,4,8,,68.9,45.6,74.7,44.8,,57.1,2,2,39,23.1,33.3,7.7,3,8,2,0,0,3,7.7,170,6.1,75.9,29,31,8.3,2.34,0,0,0.0,61.3,19,0,13.6,34,69.4,3,13,,68.5,55.8,74.2,56.3,,57.5,0,2,34,,61.6,0.0,0,3,2,0,0,3,8.8,263,8.5,0,50.0,4,7,18.3,3.92,0,1,12.5,14.3,1,15,50.0,15,30.6,1,3,,66.5,68.7,71.6,72.8,,58.3,3,0,16,20.0,79.2,20.0,3,5,0,0,1,0,0.0,6,0.9
Alonza Barnett III,156710,QB,JAMES MAD,1,49,38.5,13,17,11.8,2.45,2,0,0.0,29.4,5,11,0.0,22,44.9,0,2,,67.5,47.1,72.8,47.1,,,0,0,23,45.5,61.2,22.7,5,0,0,2,1,0,0.0,59,3.5,0,197,40.2,38.3,43.4,41.4,77.3,22,24,6.9,2.47,1,0,0.0,70.8,17,5,0.0,27,55.1,0,7,,67.9,43.4,73.4,45.7,,53.1,0,0,27,20.0,83.2,3.7,1,2,0,1,0,1,3.7,127,5.3,69.0,29,33,9.3,2.25,2,0,0.0,60.6,20,0,0.0,33,67.3,0,9,,68.5,50.3,74.1,50.2,,,0,0,33,,85.2,0.0,0,0,0,2,1,1,3.0,178,5.4,0,33.3,6,8,6.0,2.88,1,0,0.0,25.0,2,16,0.0,16,32.7,0,0,,66.7,34.7,71.8,37.2,,53.1,0,0,17,37.5,39.6,37.5,6,2,0,1,0,0,0.0,8,1.0
Jalen Milroe,146590,QB,ALABAMA,1,49,56.3,16,17,10.0,2.71,0,0,0.0,52.9,9,7,0.0,19,38.8,0,7,,67.4,48.2,72.7,45.4,,64.0,0,1,22,14.3,65.3,5.3,1,1,0,1,1,1,4.5,98,5.8,0,103,72.8,49.7,43.9,70.5,69.2,26,29,6.6,2.84,0,0,0.0,55.2,16,13,11.1,30,61.2,2,7,,68.2,47.7,73.7,47.7,,,2,1,30,7.7,54.0,3.3,1,0,0,1,0,1,3.3,141,4.9,69.0,29,29,7.2,2.39,0,0,0.0,65.5,19,0,5.0,29,59.2,1,11,,68.3,60.1,73.9,59.8,,,0,1,31,,82.8,0.0,0,0,0,0,1,1,3.2,202,7.0,2,53.8,13,17,9.3,3.37,0,0,0.0,35.3,6,20,14.3,20,40.8,1,3,,67.2,30.0,72.5,28.9,,64.0,2,1,21,10.0,19.5,10.0,2,1,0,2,0,1,4.8,37,2.2
Spencer Petras,82136,QB,UTAH ST,1,49,87.5,8,9,5.1,1.91,1,0,0.0,66.7,6,0,14.3,9,18.4,1,5,,65.4,75.4,70.1,71.2,,64.2,0,0,10,,135.9,0.0,0,0,0,0,1,0,0.0,89,9.9,0,329,71.2,69.6,67.9,64.0,77.1,35,38,6.6,2.6,0,3,7.5,68.4,26,7,3.7,40,81.6,1,12,,69.1,62.2,74.9,65.1,,50.1,0,1,42,0.0,86.6,0.0,0,2,0,3,1,2,4.8,271,7.1,82.5,40,41,6.0,2.13,1,3,7.0,75.6,31,0,6.1,42,85.7,2,17,,69.3,72.4,75.1,73.4,,56.3,0,1,44,,107.4,0.0,0,1,0,0,2,2,4.5,356,8.7,0,33.3,3,6,10.0,4.5,0,0,0.0,16.7,1,7,0.0,7,14.3,0,0,,64.9,43.9,69.5,40.1,,60.3,0,0,8,0.0,39.6,0.0,0,1,0,3,0,0,0.0,4,0.7
Evan Bullock,170452,QB,LA TECH,1,48,72.7,11,11,11.9,2.75,0,1,9.1,63.6,7,3,12.5,11,22.9,1,5,,65.6,81.6,70.4,80.9,,,0,0,11,0.0,125.2,0.0,0,0,0,0,1,0,0.0,105,9.5,0,208,31.5,69.9,70.1,57.0,63.0,27,30,10.1,2.85,0,0,0.0,46.7,14,10,17.6,37,77.1,3,8,,27.7,61.2,74.8,62.1,,57.3,0,0,39,70.0,69.9,18.9,7,0,1,2,1,1,2.6,128,4.3,66.7,33,34,9.5,2.47,0,0,0.0,55.9,19,0,13.6,35,72.9,3,11,,26.9,68.8,74.4,68.3,,,0,0,36,,82.2,2.9,1,0,1,0,1,1,2.8,194,5.7,0,60.0,5,7,17.8,3.82,0,1,14.3,28.6,2,13,33.3,13,27.1,1,2,,66.2,66.2,71.5,69.1,,57.3,0,0,14,46.2,89.9,46.2,6,0,0,2,1,0,0.0,39,5.6
Michael Van Buren Jr.,184764,QB,MISS STATE,1,48,66.7,6,10,5.3,2.69,2,0,0.0,40.0,4,6,0.0,12,25.0,0,3,,66.0,51.9,71.0,48.9,,61.7,2,0,13,0.0,86.3,0.0,0,2,0,0,1,0,0.0,42,4.2,0,227,40.8,56.8,59.7,54.1,74.1,27,31,9.4,2.8,4,1,2.9,58.1,18,15,10.0,36,75.0,2,12,,31.3,61.7,74.7,63.7,,53.5,0,1,39,20.0,85.4,8.3,3,2,0,0,2,3,7.7,200,6.5,73.9,23,26,10.5,2.46,3,1,3.7,57.7,15,0,11.8,27,56.3,2,8,,68.0,78.7,73.5,79.9,,57.0,0,0,28,,115.2,0.0,0,1,0,0,3,0,0.0,166,6.4,1,70.0,10,15,4.4,3.18,3,0,0.0,46.7,7,21,0.0,21,43.8,0,7,,25.9,31.8,73.0,29.7,,59.1,2,1,24,14.3,34.3,14.3,3,3,0,0,0,3,12.5,76,5.1
E.J. Warner,156185,QB,RICE,1,47,80.0,10,10,9.7,1.93,0,0,0.0,80.0,8,4,0.0,10,21.3,0,5,,65.8,69.6,70.7,69.1,,,0,0,12,0.0,144.2,0.0,0,0,0,0,1,0,0.0,106,10.6,0,275,69.5,47.1,46.7,,54.3,35,36,7.9,2.36,1,0,0.0,50.0,18,11,5.3,37,78.7,1,7,,68.7,38.5,74.5,38.9,,,0,3,37,9.1,28.1,2.7,1,0,0,0,0,3,8.1,165,4.6,74.2,31,32,6.0,2.15,1,0,0.0,68.8,22,0,4.3,32,68.1,1,9,,68.5,51.9,74.1,51.9,,,0,1,33,,85.9,0.0,0,0,0,0,1,2,6.1,224,7.0,0,28.6,14,14,13.4,2.51,0,0,0.0,28.6,4,15,0.0,15,31.9,0,3,,66.4,44.4,71.6,44.6,,,0,2,16,6.7,1.5,6.7,1,0,0,0,0,1,6.3,47,3.4
Dylan Raiola,183581,QB,NEBRASKA,1,46,64.7,17,19,5.6,2.45,0,0,0.0,57.9,11,7,0.0,21,45.7,0,4,,67.2,59.4,72.7,59.1,,,0,3,22,28.6,30.0,9.5,2,0,0,2,0,1,4.5,88,4.6,0,238,69.5,62.8,62.0,,70.8,24,25,5.1,2.69,0,1,3.8,68.0,17,8,0.0,25,54.3,0,6,,67.8,64.2,73.3,63.8,,,0,0,26,0.0,83.1,0.0,0,0,0,1,0,0,0.0,146,5.8,76.7,30,31,4.7,2.0,0,1,3.0,74.2,23,0,0.0,31,67.4,0,9,,68.5,73.8,74.1,73.2,,,0,2,33,,61.5,0.0,0,0,0,1,0,1,3.0,182,5.9,0,45.5,11,13,7.1,3.77,0,0,0.0,38.5,5,15,0.0,15,32.6,0,1,,66.2,41.0,71.4,41.1,,,0,1,15,13.3,18.8,13.3,2,0,0,2,0,0,0.0,52,4.0
