player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Devin Leary,77628,QB,NC STATE,1,62,60.0,20,23,14.5,2.66,0,1,4.0,47.8,11,8,8.3,23,37.1,1,6,,67.7,62.0,73.1,61.7,,,2,1,25,0.0,82.0,0.0,0,0,0,1,2,1,4.0,161,7.0,0,248,43.8,74.7,73.5,62.7,82.4,34,36,8.2,2.75,0,4,10.8,72.2,26,8,7.1,39,62.9,2,13,,30.3,81.9,74.8,79.5,,64.3,0,1,40,25.0,97.6,5.1,2,1,0,2,2,2,5.0,245,6.8,79.5,44,45,9.3,2.5,0,4,8.3,73.3,33,0,5.7,46,74.2,2,17,,69.6,82.6,75.5,80.3,,64.3,0,2,49,,100.0,0.0,0,1,0,1,3,2,4.1,358,8.0,0,50.0,10,14,15.8,3.34,0,1,7.1,28.6,4,16,20.0,16,25.8,1,2,,21.3,51.7,71.6,51.7,,,2,0,16,12.5,65.2,12.5,2,0,0,2,1,1,6.3,48,3.4
Ben Bryant,77655,QB,E MICHIGAN,1,61,71.4,7,7,9.1,2.82,0,0,0.0,71.4,5,3,0.0,9,14.8,0,3,,65.1,57.8,69.8,57.7,,,0,0,9,66.7,91.4,22.2,2,0,0,0,0,0,0.0,50,7.1,0,160,71.3,72.7,71.5,67.3,77.1,48,50,9.2,2.76,2,0,0.0,72.0,36,4,2.7,52,85.2,1,19,,69.8,74.5,75.8,73.7,,61.8,0,1,53,0.0,85.8,0.0,0,2,0,0,1,1,1.9,304,6.1,74.5,51,53,9.4,2.69,2,0,0.0,69.8,37,0,2.6,54,88.5,1,19,,69.9,69.9,75.9,70.3,,57.3,0,1,54,,83.3,0.0,0,1,0,0,1,1,1.9,313,5.9,1,100.0,4,4,6.5,3.37,0,0,0.0,100.0,4,7,0.0,7,11.5,0,3,,64.9,74.8,69.5,69.5,,64.2,0,0,8,28.6,109.4,28.6,2,1,0,0,0,0,0.0,41,10.3
Gunnar Watson,83570,QB,TROY,1,59,75.0,12,15,9.8,2.79,1,1,6.7,46.7,7,4,22.2,15,25.4,2,6,,66.4,72.8,71.4,72.3,,,0,0,15,0.0,71.5,0.0,0,0,0,2,0,0,0.0,110,7.3,0,318,45.0,73.5,72.0,64.4,70.3,37,40,4.7,3.07,0,0,0.0,55.0,22,15,15.4,44,74.6,4,14,,35.8,71.1,75.3,69.0,,64.1,3,1,46,20.0,70.4,6.8,3,1,0,0,1,1,2.2,236,5.9,69.2,39,40,6.4,2.59,1,1,2.4,57.5,23,0,14.8,40,67.8,4,17,,69.1,81.0,74.9,80.0,,,0,0,42,,89.5,0.0,0,0,0,0,1,0,0.0,299,7.5,0,80.0,10,15,4.1,3.88,0,0,0.0,40.0,6,19,25.0,19,32.2,2,3,,23.8,52.0,72.2,47.7,,64.1,3,1,19,15.8,20.7,15.8,3,1,0,2,0,1,5.3,47,3.1
Sam Hartman,77618,QB,WAKE,1,58,53.8,13,17,13.6,2.89,2,0,0.0,29.4,5,9,28.6,24,41.4,2,8,,67.8,59.5,73.3,55.7,,64.4,2,0,26,11.1,85.2,4.2,1,6,0,0,2,0,0.0,77,4.5,0,339,71.9,66.3,65.2,60.2,60.7,28,30,14.3,3.67,1,1,3.1,50.0,15,8,11.8,34,58.6,2,14,,68.8,66.6,74.5,69.8,,50.5,0,3,37,25.0,44.9,5.9,2,2,0,1,1,1,2.7,213,7.1,61.8,34,36,13.1,3.12,2,1,2.5,50.0,18,0,14.3,41,70.7,3,20,,69.4,68.5,75.2,68.5,,60.2,0,1,45,,91.0,0.0,0,5,0,0,3,0,0.0,268,7.4,0,42.9,7,11,18.7,3.9,1,0,0.0,18.2,2,17,33.3,17,29.3,1,2,,66.8,52.9,72.0,54.3,,56.6,2,2,18,17.6,0.0,17.6,3,3,0,1,0,1,5.6,22,2.0
Tanner Mordecai,77656,QB,SMU,1,57,91.3,23,26,4.0,2.5,0,0,0.0,73.1,19,11,9.5,28,49.1,2,16,,27.3,73.1,73.6,77.2,,51.7,0,1,29,0.0,124.5,0.0,0,2,0,3,3,2,6.9,244,9.4,0,287,43.3,69.4,69.2,59.4,68.0,25,27,4.2,2.45,0,0,0.0,63.0,17,5,0.0,29,50.9,0,8,,68.1,58.5,73.6,58.2,,,0,0,29,20.0,74.6,3.4,1,0,0,2,0,0,0.0,130,4.8,81.6,38,39,3.8,2.13,0,0,0.0,74.4,29,0,6.5,41,71.9,2,18,,32.5,72.6,74.9,77.2,,49.6,0,0,42,,111.4,0.0,0,1,0,1,2,1,2.4,283,7.3,0,70.0,10,14,5.3,3.34,0,0,0.0,50.0,7,16,0.0,16,28.1,0,6,,66.5,53.4,71.6,48.9,,64.3,0,1,16,6.3,64.9,6.3,1,1,0,4,1,1,6.3,91,6.5
Will Rogers,124184,QB,MISS STATE,1,57,82.4,17,17,7.6,2.05,0,1,5.6,76.5,13,4,7.1,18,31.6,1,8,,23.9,76.2,72.4,75.5,,,0,0,20,25.0,124.8,5.6,1,0,0,0,5,1,5.0,79,4.6,0,227,43.1,78.7,81.0,50.2,82.4,34,36,8.1,2.92,1,1,2.6,77.8,28,6,0.0,39,68.4,0,18,,69.1,76.7,74.9,79.0,,52.6,0,0,42,16.7,113.0,2.6,1,2,1,0,1,1,2.4,320,8.9,84.1,44,46,6.8,2.32,1,1,2.1,80.4,37,0,0.0,47,82.5,0,23,,69.6,86.0,75.5,86.3,,57.0,0,0,49,,129.5,0.0,0,1,1,0,4,1,2.0,374,8.1,0,71.4,7,7,15.3,4.18,0,1,12.5,57.1,4,10,20.0,10,17.5,1,3,,20.0,52.4,71.0,54.7,,57.3,0,0,13,20.0,104.2,20.0,2,1,0,0,2,1,7.7,25,3.6
Holton Ahlers,77651,QB,E CAROLINA,1,57,55.6,27,27,7.8,2.36,0,0,0.0,48.1,13,12,13.3,33,57.9,2,8,,68.5,49.8,74.1,45.3,,70.7,0,2,33,33.3,29.7,12.1,4,2,0,0,0,2,6.1,119,4.4,0,156,72.4,67.6,60.1,73.6,94.1,17,19,5.1,2.58,1,0,0.0,84.2,16,5,0.0,24,42.1,0,14,,67.8,86.1,73.3,80.2,,73.5,0,0,26,40.0,108.8,8.3,2,3,0,1,0,0,0.0,192,10.1,77.1,35,36,5.7,2.26,1,0,0.0,72.2,26,0,3.7,40,70.2,1,19,,69.1,71.3,74.9,64.9,,76.6,0,2,42,,69.9,0.0,0,4,0,0,0,2,4.8,266,7.4,0,44.4,9,10,10.9,2.9,0,0,0.0,30.0,3,17,25.0,17,29.8,1,3,,66.7,54.6,71.8,50.8,,64.0,0,0,17,35.3,45.8,35.3,6,1,0,1,0,0,0.0,45,4.5
Sean Clifford,51708,QB,PENN STATE,1,55,60.0,10,13,3.5,2.46,0,0,0.0,38.5,5,7,16.7,16,29.1,1,2,,66.5,45.2,71.6,40.3,,64.0,0,0,16,28.6,46.6,12.5,2,1,0,3,0,1,6.3,21,1.6,0,266,26.2,56.1,52.2,64.9,74.1,27,31,8.0,2.82,1,0,0.0,58.1,18,16,10.0,39,70.9,2,10,,21.4,60.6,74.9,59.5,,61.9,1,0,41,25.0,86.0,10.3,4,4,0,2,1,2,4.9,184,5.9,76.7,30,30,5.6,2.31,0,0,0.0,66.7,20,0,13.0,32,58.2,3,10,,68.5,78.5,74.2,74.5,,70.6,0,0,34,,92.9,0.0,0,2,0,0,1,1,2.9,174,5.8,1,42.9,7,14,12.1,3.29,1,0,0.0,21.4,3,23,0.0,23,41.8,0,2,,15.3,27.5,72.8,26.9,,57.1,1,0,23,26.1,39.6,26.1,6,3,0,5,0,2,8.7,31,2.2
Jake Constantine,40166,QB,RICE,1,54,57.1,21,22,11.4,2.85,0,0,0.0,45.5,10,11,16.7,24,44.4,2,7,,67.6,57.8,73.0,59.1,,57.3,0,2,24,9.1,29.5,4.2,1,1,0,1,0,1,4.2,145,6.6,0,275,33.6,63.4,63.4,57.3,76.9,26,28,12.7,2.71,2,2,6.7,64.3,18,8,10.0,30,55.6,2,12,,25.8,66.4,74.0,66.0,,,0,2,32,25.0,71.9,6.7,2,0,0,0,1,2,6.3,229,8.2,71.9,32,34,12.4,2.33,2,1,2.9,55.9,19,0,17.4,35,64.8,4,13,,68.6,62.5,74.3,63.4,,57.3,0,3,35,,50.7,0.0,0,1,0,0,1,2,5.7,237,7.0,0,60.0,15,16,11.5,3.57,0,1,5.6,56.3,9,19,0.0,19,35.2,0,6,,21.7,62.3,72.5,62.0,,,0,1,21,15.8,58.6,15.8,3,0,0,1,0,1,4.8,137,8.6
Tyler Van Dyke,122225,QB,MIAMI FL,1,54,66.7,3,3,16.7,2.5,0,0,0.0,66.7,2,1,0.0,4,7.4,0,1,,63.3,69.1,67.4,68.8,,,0,0,4,100.0,85.4,25.0,1,0,0,0,0,0,0.0,20,6.7,0,220,70.2,57.6,58.1,56.3,61.0,41,45,12.0,2.5,2,3,6.7,51.1,23,9,8.0,50,92.6,2,14,,69.6,56.2,75.7,56.2,,58.7,0,2,50,22.2,83.2,4.0,2,3,1,1,4,1,2.0,296,6.6,60.0,40,42,11.7,2.27,1,2,4.8,52.4,22,0,8.3,44,81.5,2,13,,69.3,57.8,75.2,56.9,,62.1,0,1,44,,95.1,0.0,0,2,1,0,4,0,0.0,278,6.6,0,75.0,4,6,18.3,3.5,1,1,16.7,50.0,3,10,0.0,10,18.5,0,2,,65.1,60.1,70.1,63.4,,57.3,0,1,10,30.0,30.6,30.0,3,1,0,1,0,1,10.0,38,6.3
