player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jaylen Raynor,172203,QB,ARK STATE,1,45,62.5,16,16,9.3,2.54,0,0,0.0,62.5,10,9,0.0,20,44.4,0,8,,67.2,67.0,72.7,70.7,,53.1,0,0,22,22.2,125.5,10.0,2,2,0,0,2,1,4.5,122,7.6,0,113,72.9,68.8,69.4,61.2,68.8,16,16,13.9,2.8,0,0,0.0,68.8,11,12,0.0,25,55.6,0,6,,67.7,60.2,73.3,64.6,,54.5,0,1,26,8.3,68.0,4.0,1,7,0,0,0,0,0.0,133,8.3,71.4,21,21,10.2,2.16,0,0,0.0,71.4,15,0,0.0,24,53.3,0,9,,67.8,78.3,73.4,75.8,,64.2,0,0,27,,127.7,4.2,1,1,0,0,2,0,0.0,173,8.2,0,54.5,11,11,14.3,3.28,0,0,0.0,54.5,6,21,0.0,21,46.7,0,5,,67.1,45.7,72.5,54.9,,47.7,0,1,21,9.5,40.7,9.5,2,8,0,0,0,1,4.8,82,7.5
Jake Garcia,143941,QB,E CAROLINA,1,44,50.0,8,9,1.5,2.2,0,0,0.0,44.4,4,7,0.0,11,25.0,0,2,,65.8,55.6,70.7,55.4,,,0,1,12,28.6,17.1,18.2,2,0,0,1,0,1,8.3,38,4.2,0,156,38.8,65.1,63.8,61.3,76.7,30,30,11.5,2.42,0,2,6.3,70.0,21,6,8.7,33,75.0,2,15,,29.1,66.8,74.3,66.4,,60.6,0,3,35,16.7,54.9,3.0,1,2,0,0,0,3,8.6,245,8.2,80.0,30,30,10.0,2.16,0,2,6.3,73.3,22,0,8.3,31,70.5,2,15,,68.5,84.9,74.1,82.9,,63.1,0,0,33,,96.0,0.0,0,1,0,0,0,0,0.0,236,7.9,0,37.5,8,9,7.1,2.85,0,0,0.0,33.3,3,13,0.0,13,29.5,0,2,,20.6,28.2,71.2,28.5,,57.3,0,4,14,23.1,12.0,23.1,3,1,0,1,0,4,28.6,47,5.2
T.J. Finley,124093,QB,W KENTUCKY,1,44,76.9,13,14,8.6,2.69,1,0,0.0,50.0,7,5,30.0,15,34.1,3,4,,66.5,70.9,71.6,73.6,,56.2,0,0,16,0.0,89.9,0.0,0,1,0,0,1,0,0.0,75,5.4,0,346,69.8,83.6,85.2,56.1,85.2,27,27,8.1,1.88,0,1,3.7,81.5,22,3,4.3,29,65.9,1,13,,68.1,84.7,73.6,85.8,,57.3,0,0,29,0.0,110.2,0.0,0,1,0,0,0,0,0.0,282,10.4,81.8,33,34,8.0,1.93,1,1,2.9,70.6,24,0,11.1,36,81.8,3,13,,68.8,78.0,74.5,78.7,,57.3,0,0,37,,97.8,0.0,0,1,0,0,0,0,0.0,301,8.9,0,85.7,7,7,9.7,3.16,0,0,0.0,71.4,5,8,16.7,8,18.2,1,4,,64.9,84.2,69.5,90.0,,56.2,0,0,8,0.0,134.5,0.0,0,1,0,0,1,0,0.0,56,8.0
Kadin Semonza,174001,QB,BALL ST,1,44,84.6,13,13,6.2,2.11,0,0,0.0,76.9,10,5,9.1,15,34.1,1,8,,66.4,72.3,71.4,71.8,,,0,0,15,40.0,148.1,13.3,2,0,0,0,2,0,0.0,132,10.2,0,117,22.8,65.1,67.9,50.5,82.6,23,25,4.7,2.46,2,0,0.0,72.0,18,5,5.3,29,65.9,1,7,,18.2,58.3,73.9,62.9,,49.9,0,1,31,20.0,93.8,3.4,1,3,0,0,2,2,6.5,130,5.2,79.3,29,31,6.6,2.17,2,0,0.0,67.7,21,0,8.7,34,77.3,2,13,,29.1,64.9,74.3,69.1,,49.9,0,1,35,,115.7,0.0,0,3,0,0,4,1,2.9,231,7.5,0,100.0,7,7,-0.4,2.9,0,0,0.0,100.0,7,10,0.0,10,22.7,0,2,,18.5,61.1,70.4,60.8,,,0,0,11,30.0,85.1,30.0,3,0,0,0,0,1,9.1,31,4.4
Byrum Brown,156206,QB,USF,1,44,66.7,6,7,14.3,3.44,0,0,0.0,42.9,3,5,25.0,9,20.5,1,3,,65.1,57.7,69.8,60.8,,57.3,0,0,9,20.0,58.6,11.1,1,1,0,1,0,0,0.0,35,5.0,0,327,42.3,55.5,49.4,63.9,51.9,27,28,7.9,3.37,0,0,0.0,42.9,12,17,14.3,35,79.5,2,3,,68.6,44.2,74.3,47.2,,50.8,0,0,35,23.5,50.3,11.4,4,3,0,1,0,0,0.0,69,2.5,72.2,18,19,3.9,2.86,0,0,0.0,52.6,10,0,23.1,22,50.0,3,3,,67.4,53.9,72.7,59.0,,51.0,0,0,22,,58.4,0.0,0,3,0,1,0,0,0.0,47,2.5,1,33.3,15,16,15.1,3.91,0,0,0.0,31.3,5,22,0.0,22,50.0,0,3,,67.4,43.5,72.7,45.0,,57.3,0,0,22,22.7,43.0,22.7,5,1,0,1,0,0,0.0,57,3.6
Aidan Chiles,173727,QB,MICH STATE,1,44,80.0,20,21,15.1,2.51,0,3,12.5,71.4,15,11,6.3,24,54.5,1,10,,26.7,84.5,73.4,83.5,,,0,1,27,27.3,133.4,12.5,3,0,0,1,3,2,7.4,276,13.1,0,223,39.8,77.8,72.4,72.4,75.0,16,17,12.2,3.61,0,0,0.0,52.9,9,6,25.0,20,45.5,3,4,,67.1,53.0,72.4,52.0,,60.6,0,1,20,16.7,43.0,5.0,1,2,0,1,0,2,10.0,87,5.1,80.8,26,26,13.2,2.66,0,1,3.6,65.4,17,0,19.0,27,61.4,4,10,,68.1,83.8,73.6,81.6,,63.2,0,2,29,,86.9,0.0,0,1,0,0,2,2,6.9,229,8.8,0,70.0,10,12,15.3,3.55,0,2,15.4,58.3,7,17,0.0,17,38.6,0,4,,22.9,50.1,72.0,51.9,,57.0,0,0,18,23.5,125.0,23.5,4,1,0,2,1,2,11.1,134,11.2
Grant Wilson,143041,QB,DOMINION,1,44,63.6,11,12,15.4,3.26,0,1,7.7,50.0,6,7,14.3,17,38.6,1,6,,67.0,58.6,72.2,60.3,,57.3,0,1,19,14.3,34.4,5.9,1,4,0,1,0,1,5.3,73,6.1,0,263,70.3,49.2,51.4,51.2,72.7,22,23,6.4,2.84,0,0,0.0,60.9,14,9,12.5,27,61.4,2,5,,68.1,43.7,73.6,47.6,,49.6,0,0,29,33.3,88.9,11.1,3,1,1,0,1,1,3.4,119,5.2,75.0,24,25,6.8,2.49,0,0,0.0,64.0,16,0,11.1,28,63.6,2,8,,68.1,54.0,73.6,55.7,,55.1,0,0,29,,72.6,0.0,0,3,1,0,0,1,3.4,103,4.1,0,55.6,9,10,16.1,3.89,0,1,9.1,40.0,4,16,20.0,16,36.4,1,3,,67.0,45.2,72.2,48.3,,52.9,0,1,19,25.0,66.3,25.0,4,2,0,1,1,1,5.3,89,8.9
Brendan Sorsby,156398,QB,CINCINNATI,1,43,55.6,18,23,13.5,2.55,1,1,4.3,39.1,9,12,10.0,26,60.5,1,7,,67.8,56.7,73.3,55.5,,61.7,2,0,26,8.3,98.9,3.8,1,2,0,2,3,1,3.8,136,5.9,0,138,70.5,65.5,65.1,59.6,100.0,14,15,7.8,2.62,0,0,0.0,86.7,13,8,7.1,17,39.5,1,8,,66.8,75.0,72.0,74.4,,,0,0,18,25.0,111.7,11.8,2,0,0,1,0,0,0.0,162,10.8,85.7,21,22,11.8,2.24,1,1,4.5,72.7,16,0,11.1,23,53.5,2,12,,67.5,75.0,72.8,76.4,,57.0,0,0,23,,150.9,0.0,0,1,0,0,3,1,4.3,257,11.7,0,54.5,11,16,9.5,2.97,0,0,0.0,37.5,6,20,0.0,20,46.5,0,3,,67.2,52.1,72.5,48.5,,64.3,2,0,21,15.0,45.8,15.0,3,1,0,3,0,0,0.0,41,2.6
Eli Holstein,172381,QB,PITTSBURGH,1,43,54.5,11,12,6.7,3.15,1,0,0.0,50.0,6,6,0.0,13,30.2,0,4,,66.0,37.3,71.2,32.4,,64.3,0,0,14,0.0,120.8,0.0,0,1,0,0,2,1,7.1,108,9.0,0,268,70.2,47.8,38.9,72.0,60.9,23,23,11.9,4.03,0,0,0.0,60.9,14,15,0.0,30,69.8,0,11,,68.4,53.3,74.0,48.4,,66.9,0,1,32,13.3,84.3,6.7,2,5,0,0,1,3,9.4,194,8.4,60.0,20,20,11.2,2.85,0,0,0.0,60.0,12,0,0.0,22,51.2,0,9,,67.4,38.6,72.7,36.4,,62.1,0,1,22,,115.4,0.0,0,2,0,0,3,2,9.1,214,10.7,0,57.1,14,15,8.9,4.73,1,0,0.0,53.3,8,21,0.0,21,48.8,0,6,,67.5,56.9,73.0,49.4,,70.5,0,0,24,9.5,71.0,9.5,2,4,0,0,0,2,8.3,88,5.9
Joe Labas,144847,QB,C MICHIGAN,1,43,37.5,8,9,9.4,2.59,0,0,0.0,33.3,3,4,0.0,11,25.6,0,2,,66.0,49.5,71.0,47.0,,61.7,1,2,13,25.0,2.8,9.1,1,1,0,0,0,2,15.4,18,2.0,0,134,69.4,41.4,41.3,60.2,66.7,30,30,11.9,2.73,0,2,6.7,56.7,17,10,15.0,32,74.4,3,6,,68.4,42.2,74.0,43.0,,57.8,0,3,32,10.0,50.4,3.1,1,1,0,0,2,4,12.5,133,4.4,57.1,28,28,12.0,2.58,0,1,3.4,50.0,14,0,12.5,29,67.4,2,6,,68.2,39.7,73.7,38.6,,61.7,0,4,30,,47.8,0.0,0,1,0,0,2,5,16.7,133,4.8,1,70.0,10,11,9.8,2.94,0,1,8.3,54.5,6,14,14.3,14,32.6,1,2,,66.4,53.8,71.4,55.3,,57.8,1,1,15,14.3,22.2,14.3,2,1,0,0,0,1,6.7,18,1.6
Jacob Zeno,98014,QB,UAB,1,42,72.7,11,13,4.2,2.66,0,0,0.0,53.8,7,9,12.5,16,38.1,1,5,,66.5,45.8,71.8,30.5,,77.2,1,1,17,22.2,33.5,12.5,2,1,0,1,0,1,5.9,58,4.5,0,321,69.6,51.2,47.1,62.0,94.4,18,20,1.9,3.0,0,1,5.0,75.0,15,8,11.8,26,61.9,2,5,,67.8,56.8,73.3,63.8,,49.0,0,0,26,25.0,87.3,7.7,2,4,0,2,0,1,3.8,109,5.5,95.7,23,23,1.3,2.34,0,0,0.0,87.0,20,0,9.1,25,59.5,2,7,,67.7,55.6,73.1,59.0,,53.1,0,0,25,,91.8,0.0,0,2,0,0,0,1,4.0,139,6.0,1,50.0,6,10,8.7,3.65,0,1,10.0,20.0,2,17,33.3,17,40.5,1,3,,66.7,48.0,72.0,36.3,,68.9,1,1,18,23.5,0.0,23.5,4,3,0,3,0,1,5.6,28,2.8
