player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Austin Reed,111760,QB,W KENTUCKY,1,47,100.0,6,6,8.3,1.78,0,1,14.3,100.0,6,1,0.0,6,12.8,0,5,,64.6,92.5,69.1,92.2,,,0,0,7,0.0,158.3,0.0,0,0,0,0,3,0,0.0,116,19.3,0,346,69.8,76.1,75.3,61.7,79.4,34,38,7.9,2.41,3,0,0.0,63.2,24,8,11.1,41,87.2,3,12,,69.4,66.2,75.3,65.3,,61.7,0,1,46,12.5,81.6,2.4,1,2,0,1,1,1,2.2,265,7.0,81.8,33,36,8.2,2.16,3,1,2.4,69.4,25,0,7.4,38,80.9,2,13,,69.2,75.3,75.0,74.6,,61.7,0,0,43,,122.1,0.0,0,2,0,0,3,0,0.0,297,8.3,0,85.7,7,8,7.0,3.04,0,0,0.0,62.5,5,9,16.7,9,19.1,1,4,,65.4,69.2,70.1,68.8,,,0,1,10,11.1,97.9,11.1,1,0,0,1,1,1,10.0,84,10.5
Jordan McCloud,101058,QB,JAMES MAD,1,46,87.5,8,9,11.9,2.92,0,1,11.1,77.8,7,6,0.0,11,23.9,0,5,,65.6,67.9,70.4,71.1,,57.3,0,1,11,16.7,111.1,9.1,1,1,0,1,2,1,9.1,96,10.7,0,197,71.0,77.9,82.8,53.2,72.4,29,31,9.3,3.28,0,2,6.5,64.5,20,4,4.8,35,76.1,1,12,,68.6,78.2,74.3,82.7,,50.0,0,1,35,25.0,86.0,2.9,1,3,0,2,1,0,0.0,244,7.9,78.1,32,33,9.3,2.94,0,3,9.1,75.8,25,0,0.0,36,78.3,0,16,,68.7,89.4,74.4,91.1,,50.0,0,1,36,,114.8,0.0,0,3,0,1,2,0,0.0,333,10.1,0,60.0,5,7,13.2,4.11,0,0,0.0,28.6,2,10,33.3,10,21.7,1,1,,65.4,38.1,70.1,40.1,,57.3,0,1,10,20.0,39.6,20.0,2,1,0,2,1,1,10.0,7,1.0
Tony Muskett,142933,QB,VIRGINIA,1,45,80.0,15,18,3.2,2.66,2,0,0.0,66.7,12,9,0.0,22,48.9,0,5,,67.2,50.0,72.7,47.1,,62.8,0,1,22,22.2,52.1,9.1,2,2,0,1,0,1,4.5,76,4.2,0,335,71.6,66.3,61.9,66.9,93.3,15,20,4.7,3.06,0,0,0.0,60.0,12,9,14.3,23,51.1,2,5,,67.6,74.3,73.0,73.7,,,0,0,24,33.3,86.0,13.0,3,0,0,5,0,0,0.0,163,8.2,87.0,23,26,4.1,2.19,1,0,0.0,69.2,18,0,10.0,27,60.0,2,8,,67.9,71.4,73.4,68.1,,64.9,0,1,27,,68.8,0.0,0,1,0,2,0,1,3.7,156,6.0,0,85.7,7,12,3.6,3.88,1,0,0.0,50.0,6,18,0.0,18,40.0,0,2,,66.8,50.6,72.2,52.4,,57.3,0,0,19,27.8,72.6,27.8,5,1,0,4,0,0,0.0,83,6.9
Gunnar Watson,83570,QB,TROY,1,45,81.3,16,17,12.8,2.72,0,1,5.6,76.5,13,7,0.0,19,42.2,0,11,,67.1,87.3,72.4,89.0,,57.3,0,0,20,14.3,152.1,5.3,1,1,0,1,2,0,0.0,192,11.3,0,318,69.9,90.6,90.4,62.8,68.2,22,24,12.5,2.4,0,2,8.0,58.3,14,8,6.7,26,57.8,1,8,,67.9,84.5,73.4,83.5,,,1,0,27,25.0,99.3,7.7,2,0,1,0,1,0,0.0,200,8.3,78.6,28,30,10.9,2.13,0,1,3.3,70.0,21,0,4.5,30,66.7,1,14,,68.2,90.2,73.7,89.6,,,0,0,30,,132.6,0.0,0,0,1,1,3,0,0.0,280,9.3,0,60.0,10,11,17.4,3.34,0,2,15.4,54.5,6,15,0.0,15,33.3,0,5,,66.7,78.5,71.8,80.7,,57.3,1,0,17,20.0,90.0,20.0,3,1,0,0,0,0,0.0,112,10.2
Caleb Williams,144622,QB,USC,1,44,60.0,5,6,7.2,2.74,1,0,0.0,50.0,3,4,0.0,8,18.2,0,1,,16.7,47.4,70.1,47.4,,,0,0,10,50.0,56.3,25.0,2,0,0,0,0,1,10.0,14,2.3,0,326,44.7,90.9,90.3,71.1,70.0,30,34,11.5,3.74,1,5,14.3,58.8,20,14,4.8,36,81.8,1,14,,68.8,92.8,74.5,92.9,,57.0,0,0,37,7.1,114.2,2.8,1,1,0,3,2,0,0.0,355,10.4,78.3,23,26,11.0,3.05,2,3,10.7,65.4,17,0,5.6,26,59.1,1,11,,68.0,91.2,73.5,90.8,,,0,0,28,,121.5,0.0,0,0,0,1,2,0,0.0,245,9.4,0,50.0,12,14,10.6,4.3,0,2,13.3,42.9,6,18,0.0,18,40.9,0,4,,22.9,73.3,72.2,75.4,,57.0,0,0,19,16.7,74.7,16.7,3,1,0,2,0,1,5.3,124,8.9
Billy Wiles,144144,QB,SO MISS,1,44,56.3,16,19,15.3,2.51,0,1,4.8,47.4,9,4,0.0,20,45.5,0,8,,24.8,59.2,73.1,59.1,60.0,,1,0,22,25.0,76.6,5.0,1,0,0,2,0,1,4.5,160,8.4,0,296,36.1,63.7,62.0,63.2,75.0,20,23,12.0,3.29,0,0,0.0,60.9,14,8,6.7,24,54.5,1,8,,67.8,65.7,73.6,64.1,58.9,63.2,1,0,26,0.0,90.3,0.0,0,1,0,2,1,2,7.7,127,5.5,70.0,30,31,12.4,2.66,0,1,2.9,64.5,20,0,4.8,32,72.7,1,13,,68.7,75.2,74.7,73.9,58.9,63.2,0,0,36,,99.9,0.0,0,1,0,1,1,1,2.8,248,8.0,1,50.0,6,11,19.0,3.66,0,0,0.0,27.3,3,12,0.0,12,27.3,0,3,,19.2,33.2,71.4,32.7,60.0,,2,0,12,8.3,41.9,8.3,1,0,0,3,0,2,16.7,39,3.5
Fernando Mendoza,158323,QB,CAL,1,43,68.4,19,21,11.3,2.3,2,2,8.7,52.4,11,7,15.4,22,51.2,2,7,,67.6,81.3,73.0,79.1,,63.7,0,0,24,0.0,66.8,0.0,0,1,0,0,0,0,0.0,106,5.0,0,130,70.8,79.7,76.6,69.4,82.4,17,18,9.4,2.67,0,3,13.6,77.8,14,7,0.0,21,48.8,0,11,,67.7,69.9,73.3,68.5,,63.6,1,1,25,0.0,123.6,0.0,0,3,0,0,2,2,8.0,186,10.3,76.9,26,27,8.8,2.3,1,3,10.0,66.7,18,0,10.0,29,67.4,2,12,,68.4,83.6,74.0,80.3,,68.9,0,1,32,,94.4,0.0,0,2,0,0,2,1,3.1,178,6.6,0,70.0,10,12,14.6,2.84,1,2,13.3,58.3,7,14,0.0,14,32.6,0,6,,66.7,63.4,72.1,63.7,,59.5,1,0,17,0.0,90.3,0.0,0,2,0,0,0,1,5.9,114,9.5
Devin Leary,77628,QB,KENTUCKY,1,43,88.9,18,19,9.0,2.37,1,1,4.8,73.7,14,2,12.5,19,44.2,2,10,,67.2,83.1,72.5,82.3,,,0,0,21,0.0,102.1,0.0,0,0,0,0,0,0,0.0,176,9.3,0,202,69.8,84.5,83.9,66.6,84.2,19,20,9.5,2.88,0,1,5.0,70.0,14,5,12.5,24,55.8,2,10,,67.6,78.5,73.1,76.8,54.3,67.5,0,0,24,20.0,134.6,4.2,1,3,0,1,2,0,0.0,196,9.8,87.5,32,34,9.4,2.55,1,2,5.7,79.4,27,0,3.6,36,83.7,1,20,,68.8,87.0,74.6,87.2,54.3,62.8,0,0,37,,130.9,0.0,0,2,0,1,2,0,0.0,364,10.7,0,80.0,5,5,8.0,3.17,0,0,0.0,20.0,1,7,75.0,7,16.3,3,0,,64.9,65.3,69.5,59.6,,64.1,0,0,8,14.3,39.6,14.3,1,1,0,0,0,0,0.0,8,1.6
Kedon Slovis,100580,QB,BYU,1,43,53.3,15,17,6.5,2.83,0,0,0.0,47.1,8,12,0.0,17,39.5,0,2,,66.8,37.1,72.0,37.3,,,0,2,18,0.0,14.2,0.0,0,0,0,2,0,2,11.1,49,2.9,0,128,70.1,48.0,46.7,59.3,78.3,23,23,7.0,2.49,0,0,0.0,73.9,17,8,5.6,26,60.5,1,6,,67.7,57.1,73.3,58.6,,57.0,0,0,26,25.0,90.5,7.7,2,1,0,0,0,1,3.8,148,6.4,86.4,22,22,5.2,2.27,0,0,0.0,86.4,19,0,0.0,23,53.5,0,6,,67.5,75.7,72.8,77.8,,57.0,0,1,23,,75.6,0.0,0,1,0,0,0,0,0.0,147,6.7,1,43.8,16,18,9.0,3.04,0,0,0.0,33.3,6,20,14.3,20,46.5,1,2,,67.1,27.6,72.5,27.8,,,0,1,21,10.0,19.2,10.0,2,0,0,2,0,3,14.3,50,2.8
Blake Shapen,122282,QB,BAYLOR,1,43,71.4,7,7,10.6,2.73,0,0,0.0,57.1,4,3,20.0,7,16.3,1,2,,64.6,64.3,69.1,64.0,,,0,1,7,0.0,26.2,0.0,0,0,0,0,0,1,14.3,27,3.9,0,118,70.9,59.4,58.7,59.6,72.4,29,32,7.6,2.84,1,1,2.9,56.3,18,8,14.3,36,83.7,3,8,,68.9,55.0,74.7,57.1,,52.7,1,0,38,25.0,86.1,5.6,2,2,0,1,1,2,5.3,205,6.4,74.2,31,32,8.5,2.64,0,1,2.9,59.4,19,0,17.4,32,74.4,4,10,,68.5,59.7,74.3,59.3,,,0,1,34,,77.5,0.0,0,0,0,1,1,3,8.8,219,6.8,0,60.0,5,7,5.8,3.35,1,0,0.0,42.9,3,11,0.0,11,25.6,0,0,,65.6,51.8,70.4,57.7,,52.7,1,0,11,18.2,50.3,18.2,2,2,0,0,0,0,0.0,13,1.9
Grant Wilson,143041,QB,DOMINION,1,43,88.9,9,11,5.6,2.31,1,0,0.0,63.6,7,7,12.5,13,30.2,1,5,,66.2,72.4,71.2,71.9,,,1,0,14,28.6,103.2,15.4,2,0,0,0,1,0,0.0,47,4.3,0,263,70.2,76.2,80.8,49.7,80.0,25,25,9.2,2.41,0,2,7.4,76.0,19,9,5.0,30,69.8,1,8,,68.3,76.6,74.0,80.4,,51.6,0,0,32,33.3,117.4,10.0,3,2,0,0,1,0,0.0,232,9.3,88.5,26,26,5.8,1.78,0,1,3.6,84.6,22,0,4.3,27,62.8,1,10,,68.1,72.9,73.6,74.4,,57.3,0,0,29,,121.8,0.0,0,1,0,0,2,0,0.0,184,7.1,0,62.5,8,10,16.3,3.39,1,1,9.1,40.0,4,16,20.0,16,37.2,1,3,,66.5,77.6,71.8,80.9,,56.3,1,0,17,31.3,75.0,31.3,5,1,0,0,0,0,0.0,95,9.5
