player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Shedeur Sanders,131396,QB,COLORADO,1,49,78.6,14,16,7.1,2.3,0,0,0.0,68.8,11,8,0.0,17,34.7,0,5,,67.0,47.1,72.2,47.1,,,0,1,19,12.5,98.2,5.9,1,0,0,2,2,1,5.3,97,6.1,0,143,69.8,77.8,75.7,66.4,96.0,25,26,8.5,3.22,0,1,3.7,88.5,23,14,4.2,32,65.3,1,13,,68.5,90.6,74.1,90.1,,66.4,0,0,33,21.4,126.1,9.4,3,3,0,1,1,0,0.0,291,11.2,96.3,27,27,6.8,2.23,0,1,3.7,96.3,26,0,0.0,27,55.1,0,12,,67.9,91.3,73.4,91.0,,,0,0,27,,138.6,0.0,0,0,0,0,2,0,0.0,306,11.3,2,75.0,12,15,10.6,3.72,0,0,0.0,53.3,8,22,11.1,22,44.9,1,6,,67.7,52.5,73.1,47.7,,66.4,0,1,25,18.2,63.8,18.2,4,3,0,3,1,1,4.0,82,5.5
Chandler Morris,122938,QB,N TEXAS,1,48,60.0,10,10,11.0,2.71,0,1,8.3,50.0,5,5,16.7,10,20.8,1,3,,65.8,78.4,70.7,77.8,,,0,0,12,0.0,71.3,0.0,0,0,0,0,0,0,0.0,66,6.6,0,251,70.8,75.7,74.1,64.9,73.5,34,35,9.1,2.44,1,3,8.6,62.9,22,11,12.0,38,79.2,3,14,,68.9,68.4,74.7,68.8,,58.7,0,1,39,9.1,113.2,2.6,1,2,0,0,4,2,5.1,273,7.8,71.0,31,31,7.9,2.13,0,3,9.7,67.7,21,0,4.5,32,66.7,1,11,,68.4,62.9,74.0,63.9,,57.3,0,1,32,,108.3,0.0,0,1,0,0,3,2,6.3,230,7.4,0,69.2,13,14,13.4,3.25,1,1,6.3,42.9,6,16,33.3,16,33.3,3,6,,67.0,83.0,72.2,82.6,,62.1,0,0,19,6.3,94.0,6.3,1,1,0,0,1,0,0.0,109,7.8
Jalen Kitna,146688,QB,UAB,1,47,78.9,19,19,7.4,2.48,0,1,5.3,68.4,13,7,13.3,22,46.8,2,8,,67.4,66.8,72.7,62.4,,68.2,0,1,22,14.3,69.6,4.5,1,2,0,0,0,1,4.5,148,7.8,0,321,69.9,72.1,71.1,63.2,78.9,19,20,9.3,3.17,0,1,4.8,60.0,12,8,20.0,25,53.2,3,4,,67.8,73.6,73.3,75.0,,57.3,0,1,26,37.5,67.5,12.0,3,1,0,1,1,0,0.0,94,4.7,89.7,29,29,8.3,2.32,0,2,6.7,79.3,23,0,11.5,32,68.1,3,11,,68.5,88.9,74.1,89.3,,59.5,0,0,33,,111.9,0.0,0,2,0,0,1,0,0.0,235,8.1,0,44.4,9,10,8.6,3.98,0,0,0.0,20.0,2,15,50.0,15,31.9,2,1,,66.4,37.2,71.4,32.5,,64.0,0,2,15,26.7,0.0,26.7,4,1,0,1,0,1,6.7,7,0.7
Gevani McCoy,147609,QB,OREGON ST,1,47,81.8,11,13,7.5,2.49,0,2,13.3,61.5,8,8,11.1,14,29.8,1,8,,66.5,65.8,71.6,62.1,,64.1,0,1,16,0.0,55.3,0.0,0,1,0,2,0,1,6.3,106,8.2,0,265,18.7,64.7,70.8,42.9,65.5,29,29,11.0,2.91,0,2,6.5,65.5,19,8,0.0,33,70.2,0,12,,29.1,69.6,74.3,72.8,,50.6,0,3,35,25.0,63.4,6.1,2,2,0,0,1,2,5.7,242,8.3,65.5,29,29,9.8,2.58,0,2,6.5,62.1,18,0,5.3,31,66.0,1,13,,28.6,66.2,74.1,69.4,,50.6,0,2,33,,69.0,0.0,0,2,0,0,1,2,6.1,226,7.8,0,81.8,11,13,10.7,3.19,0,2,13.3,69.2,9,16,0.0,16,34.0,0,7,,66.8,71.8,72.0,68.4,,64.1,0,2,18,12.5,59.3,12.5,2,1,0,2,0,1,5.6,122,9.4
Drew Allar,164157,QB,PENN STATE,1,46,73.9,23,24,9.6,2.68,0,1,4.0,62.5,15,10,11.8,26,56.5,2,12,,67.9,67.8,73.7,67.7,59.1,61.7,1,1,27,0.0,81.9,0.0,0,2,0,0,1,1,3.7,180,7.5,0,266,69.9,75.2,74.7,64.1,84.2,19,19,8.2,2.37,0,1,5.3,78.9,15,4,6.3,20,43.5,1,9,,67.1,80.5,72.6,77.8,,64.3,0,2,20,0.0,90.9,0.0,0,1,0,0,1,1,5.0,211,11.1,83.3,30,30,6.8,2.27,0,0,0.0,76.7,23,0,8.0,32,69.6,2,15,,68.5,68.9,74.5,65.2,59.1,71.1,0,2,33,,99.0,0.0,0,2,0,0,2,2,6.1,278,9.3,0,66.7,12,13,14.3,3.17,0,2,15.4,53.8,7,14,12.5,14,30.4,1,6,,66.2,81.2,71.2,83.9,,57.0,1,1,14,0.0,51.1,0.0,0,1,0,0,0,0,0.0,113,8.7
Joey Aguilar,174978,QB,APP STATE,1,46,54.5,22,23,10.8,2.07,0,0,0.0,52.2,12,10,0.0,23,50.0,0,9,,67.6,69.3,73.0,68.7,,,0,1,24,0.0,79.6,0.0,0,0,0,1,2,1,4.2,128,5.6,0,108,69.9,54.4,51.4,66.7,42.1,19,20,16.6,3.18,0,1,5.0,40.0,8,10,0.0,23,50.0,0,7,,67.5,37.1,72.8,35.7,,61.0,1,3,23,10.0,35.0,4.3,1,2,0,0,1,3,13.0,108,5.4,50.0,26,26,14.2,2.07,0,0,0.0,50.0,13,0,0.0,26,56.5,0,10,,67.9,60.9,73.4,60.6,,,0,2,27,,59.8,0.0,0,0,0,0,2,2,7.4,140,5.4,1,46.7,15,17,12.2,3.36,0,1,5.9,41.2,7,20,0.0,20,43.5,0,6,,67.1,42.4,72.4,40.6,,61.0,1,2,20,5.0,40.0,5.0,1,2,0,1,1,2,10.0,96,5.6
Cade Klubnik,156253,QB,CLEMSON,1,46,100.0,7,8,2.6,2.43,0,0,0.0,87.5,7,2,0.0,9,19.6,0,6,,65.1,69.6,69.8,74.0,,57.3,0,0,9,0.0,109.4,0.0,0,1,0,1,0,0,0.0,82,10.3,0,140,38.3,72.1,74.6,56.7,78.8,33,34,9.1,2.7,0,0,0.0,70.6,24,9,7.7,37,80.4,2,15,,68.8,71.7,74.6,72.0,54.3,61.3,0,0,37,11.1,118.1,2.7,1,2,1,0,3,1,2.7,227,6.7,84.8,33,34,7.5,2.33,0,0,0.0,79.4,27,0,3.6,35,76.1,1,18,,68.6,72.0,74.4,74.4,54.3,56.3,0,0,35,,129.4,0.0,0,1,1,0,3,1,2.9,272,8.0,0,71.4,7,8,10.1,3.67,0,0,0.0,50.0,4,11,20.0,11,23.9,1,3,,65.6,68.8,70.4,67.1,,62.8,0,0,11,9.1,63.0,9.1,1,2,0,1,0,0,0.0,37,4.6
Jaylen Raynor,172203,QB,ARK STATE,1,46,71.4,7,9,5.6,2.61,0,0,0.0,55.6,5,6,0.0,12,26.1,0,3,,66.0,63.7,71.0,59.3,,64.2,0,0,13,33.3,63.2,16.7,2,1,0,2,0,0,0.0,32,3.6,0,113,70.4,54.0,54.1,56.7,67.9,28,29,9.3,2.84,1,0,0.0,65.5,19,12,0.0,34,73.9,0,10,,68.7,52.2,74.4,53.2,,56.3,0,1,36,8.3,67.5,2.9,1,4,0,0,0,1,2.8,175,6.0,73.1,26,28,7.5,2.28,1,0,0.0,67.9,19,0,0.0,28,60.9,0,7,,68.0,52.6,73.5,52.5,,,0,1,28,,65.0,0.0,0,0,0,1,0,1,3.6,143,5.1,0,55.6,9,10,11.7,3.56,0,0,0.0,50.0,5,18,0.0,18,39.1,0,6,,67.2,60.1,72.5,59.3,,60.6,0,0,21,16.7,70.4,16.7,3,5,0,1,0,0,0.0,64,6.4
Nicholas Vattiato,145302,QB,MIDDLE TN,1,45,78.6,14,14,6.3,2.08,0,1,7.1,64.3,9,4,18.2,16,35.6,2,4,,66.5,79.2,71.6,75.6,,64.3,0,1,16,25.0,85.1,6.3,1,1,0,0,1,0,0.0,119,8.5,0,224,69.8,83.8,81.0,69.3,64.0,25,25,13.4,2.97,0,2,7.7,60.0,15,9,6.3,29,64.4,1,8,,68.2,80.2,73.7,78.5,,65.3,0,0,30,11.1,91.3,3.4,1,3,0,0,1,0,0.0,155,6.2,76.7,30,30,8.6,2.2,0,2,6.5,66.7,20,0,13.0,32,71.1,3,9,,68.5,81.7,74.1,81.6,,60.6,0,1,33,,81.4,0.0,0,2,0,0,1,0,0.0,191,6.4,0,44.4,9,9,18.4,3.78,0,1,11.1,44.4,4,13,0.0,13,28.9,0,3,,66.0,76.6,71.0,69.6,,70.8,0,0,13,15.4,114.6,15.4,2,2,0,0,1,0,0.0,83,9.2
Kyle McCord,145053,QB,SYRACUSE,1,45,82.4,17,19,9.6,2.15,0,3,15.8,63.2,12,9,14.3,19,42.2,2,9,,67.0,93.4,72.2,93.0,,,0,0,19,0.0,106.9,0.0,0,0,0,2,1,0,0.0,158,8.3,0,304,69.9,91.5,91.8,56.9,90.5,21,24,5.1,2.4,1,1,4.0,79.2,19,5,0.0,26,57.8,0,10,,68.0,79.2,73.5,80.6,,57.3,0,0,28,40.0,113.2,7.7,2,0,1,1,1,0,0.0,188,7.8,89.3,28,31,5.9,1.88,1,1,3.1,74.2,23,0,8.0,31,68.9,2,13,,68.5,85.2,74.1,86.3,,57.3,0,0,33,,103.7,0.0,0,0,1,1,1,0,0.0,216,7.0,0,80.0,10,12,10.6,3.21,0,3,25.0,66.7,8,14,0.0,14,31.1,0,6,,66.2,92.4,71.2,92.1,,,0,0,14,14.3,130.6,14.3,2,0,0,2,1,0,0.0,130,10.8
Tommy Ulatowski,163150,QB,KENT STATE,1,44,53.3,15,17,15.5,2.88,0,2,11.1,47.1,8,17,0.0,19,43.2,0,6,,67.1,72.5,72.4,72.0,,,1,0,20,11.8,122.5,10.5,2,0,0,1,3,0,0.0,170,10.0,0,201,47.9,60.5,57.4,67.4,56.3,16,19,19.1,3.1,1,3,14.3,47.4,9,12,0.0,25,56.8,0,7,,34.0,48.0,73.4,45.1,,64.3,0,1,27,41.7,86.3,20.0,5,1,0,2,1,2,7.4,224,11.8,57.1,14,15,17.1,2.45,1,3,18.8,53.3,8,0,0.0,15,34.1,0,4,,66.5,63.9,71.6,63.6,,,0,1,16,,91.3,0.0,0,0,0,0,1,1,6.3,181,12.1,0,52.9,17,21,17.5,3.3,0,2,8.7,42.9,9,29,0.0,29,65.9,0,9,,37.3,56.5,73.9,54.0,,64.3,1,0,31,24.1,119.6,24.1,7,1,0,3,3,1,3.2,213,10.1
