player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Brock Glenn,170335,QB,FLORIDA ST,1,46,80.0,5,6,4.0,3.1,0,1,12.5,66.7,4,3,0.0,7,15.2,0,2,,65.1,77.0,69.8,76.4,,,0,0,9,33.3,73.6,14.3,1,0,0,1,0,0,0.0,23,3.8,0,167,70.0,80.9,82.3,57.0,76.7,30,35,10.5,2.88,2,2,5.4,54.3,19,15,17.4,39,84.8,4,10,,69.0,78.6,74.9,79.9,,57.3,2,1,41,6.7,78.2,2.6,1,3,0,1,2,1,2.4,199,5.7,73.1,26,27,9.4,2.38,1,2,7.1,59.3,16,0,15.8,28,60.9,3,8,,68.1,78.2,73.6,79.4,,57.3,0,1,29,,85.4,0.0,0,1,0,0,2,1,3.4,160,5.9,0,88.9,9,14,10.1,3.73,1,1,5.9,50.0,7,18,12.5,18,39.1,1,4,,67.1,76.8,72.5,77.2,,60.7,2,0,21,11.1,62.2,11.1,2,2,0,2,0,0,0.0,62,4.4
Joe Fagnano,104768,QB,UCONN,1,46,,0,1,,3.0,0,0,0.0,0.0,0,1,,1,2.2,0,0,,62.7,82.5,66.6,75.3,,64.2,1,0,3,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,146,39.2,63.9,69.0,47.9,76.3,38,41,6.6,2.63,0,1,2.3,58.5,24,15,17.2,45,97.8,5,12,,69.5,66.4,75.4,66.5,,59.2,1,2,47,6.7,66.3,2.2,1,3,0,2,1,0,0.0,272,6.6,82.8,29,29,5.4,2.15,0,1,3.2,72.4,21,0,12.5,30,65.2,3,10,,68.4,72.2,74.0,73.1,,57.8,0,2,32,,77.7,0.0,0,1,0,0,1,0,0.0,226,7.8,1,55.6,9,13,10.6,3.55,0,0,0.0,23.1,3,16,40.0,16,34.8,2,2,,66.8,63.0,72.0,57.9,,66.6,2,0,18,6.3,41.8,6.3,1,2,0,2,0,0,0.0,46,3.5
CJ Bailey,183349,QB,NC STATE,1,45,60.0,5,7,5.4,3.31,0,0,0.0,42.9,3,6,0.0,10,22.2,0,2,,65.6,65.2,70.4,48.9,,75.0,0,0,11,16.7,102.4,10.0,1,2,0,2,1,1,9.1,42,6.0,0,248,69.8,78.3,73.6,72.9,84.4,32,35,7.2,2.47,0,1,2.9,71.4,25,9,7.4,35,77.8,2,13,,68.6,80.5,74.3,79.6,,,1,1,35,0.0,86.6,0.0,0,0,0,2,1,1,2.9,230,6.6,83.3,30,30,6.9,2.12,0,1,3.3,80.0,24,0,4.0,30,66.7,1,11,,68.2,84.3,73.7,83.4,,,0,0,30,,107.5,0.0,0,0,0,0,1,0,0.0,214,7.1,0,71.4,7,12,7.0,3.72,0,0,0.0,33.3,4,15,20.0,15,33.3,1,4,,66.5,60.9,71.6,47.5,,75.0,1,1,16,6.7,43.1,6.7,1,2,0,4,1,2,12.5,58,4.8
Jalen Kitna,146688,QB,UAB,1,45,58.8,17,17,7.6,2.54,0,0,0.0,52.9,9,5,10.0,17,37.8,1,3,66.7,67.0,52.4,72.0,52.3,57.4,,0,0,17,0.0,101.6,0.0,0,0,0,0,1,0,0.0,146,8.6,0,321,69.7,35.8,35.9,56.2,50.0,22,24,6.1,2.93,1,0,0.0,45.8,11,13,0.0,28,62.2,0,3,,68.3,30.0,73.9,31.5,,56.2,1,3,31,23.1,16.8,10.7,3,1,0,0,0,2,6.5,93,3.9,65.4,26,27,5.7,2.12,1,0,0.0,63.0,17,0,0.0,27,60.0,0,5,66.7,68.2,55.5,73.6,55.5,57.4,,0,0,28,,98.5,0.0,0,0,0,0,1,0,0.0,205,7.6,1,30.8,13,14,8.9,3.77,0,0,0.0,21.4,3,18,25.0,18,40.0,1,1,,67.1,27.1,72.4,27.6,,56.2,1,3,20,16.7,0.0,16.7,3,1,0,0,0,2,10.0,34,2.4
Eli Holstein,172381,QB,PITTSBURGH,1,45,54.5,11,12,9.5,2.54,0,0,0.0,50.0,6,5,0.0,14,31.1,0,5,,66.4,47.4,71.4,38.7,,70.6,1,1,15,0.0,70.1,0.0,0,2,0,0,2,1,6.7,62,5.2,0,268,44.3,66.0,61.9,66.8,74.1,27,30,11.1,3.01,1,2,6.7,63.3,19,6,5.0,31,68.9,1,13,,68.4,75.3,74.0,74.5,,62.1,2,0,32,0.0,110.3,0.0,0,1,0,0,1,0,0.0,319,10.6,67.7,31,32,10.1,2.63,1,1,3.0,62.5,20,0,4.8,34,75.6,1,15,,68.6,58.7,74.3,57.8,,61.7,0,1,35,,113.4,0.0,0,2,0,0,3,1,2.9,315,9.8,0,71.4,7,10,13.0,3.58,0,1,10.0,50.0,5,11,0.0,11,24.4,0,3,,65.8,78.9,70.7,71.0,,71.0,3,0,12,0.0,71.3,0.0,0,1,0,0,0,0,0.0,66,6.6
Athan Kaliakmanis,144971,QB,RUTGERS,1,44,50.0,12,14,10.8,2.41,2,1,6.3,35.7,5,9,16.7,16,36.4,1,3,,66.8,66.5,72.0,66.1,,,0,0,18,22.2,44.6,12.5,2,0,0,0,0,0,0.0,43,3.1,0,278,70.3,53.6,52.9,58.5,57.9,19,23,9.5,2.96,0,1,4.2,43.5,10,15,9.1,28,63.6,1,6,,68.1,40.7,73.6,44.2,,49.9,2,2,29,13.3,42.5,7.1,2,3,0,2,1,3,10.3,143,6.2,56.3,16,18,8.3,2.51,1,0,0.0,50.0,9,0,0.0,20,45.5,0,5,,67.4,56.3,72.7,59.6,,52.8,0,0,22,,64.6,0.0,0,2,0,1,0,1,4.5,90,5.0,0,53.3,15,19,11.9,2.98,1,2,10.0,31.6,6,24,25.0,24,54.5,2,4,,67.7,47.5,73.1,48.9,,57.0,2,2,25,16.7,27.4,16.7,4,1,0,1,1,2,8.0,96,5.1
Spencer Petras,82136,QB,UTAH ST,1,44,70.0,10,10,12.7,2.73,0,1,8.3,50.0,5,7,28.6,11,25.0,2,3,,66.0,69.4,71.0,73.1,,56.3,0,0,13,0.0,118.8,0.0,0,1,0,0,1,0,0.0,100,10.0,0,329,70.3,70.8,76.3,46.8,85.7,28,30,7.3,2.45,0,1,3.2,73.3,22,5,8.3,33,75.0,2,9,,68.5,70.5,74.2,73.8,,51.6,1,0,34,20.0,123.2,3.0,1,2,0,1,2,0,0.0,272,9.1,86.7,30,31,7.6,2.31,0,1,3.1,77.4,24,0,7.7,32,72.7,2,11,,68.5,79.5,74.1,80.5,,57.3,0,0,33,,136.8,0.0,0,1,0,1,2,0,0.0,362,11.7,0,62.5,8,9,13.0,3.1,0,1,9.1,33.3,3,12,40.0,12,27.3,2,1,,66.2,53.1,71.2,59.9,,50.1,1,0,14,8.3,79.4,8.3,1,2,0,0,1,0,0.0,10,1.1
LaNorris Sellers,174326,QB,S CAROLINA,1,44,55.6,9,12,5.9,2.88,0,0,0.0,41.7,5,7,0.0,12,27.3,0,2,,66.2,49.8,71.2,52.1,,57.0,1,0,14,0.0,49.3,0.0,0,0,0,2,0,0,0.0,29,2.4,0,289,71.1,57.8,47.5,74.0,75.0,20,21,5.8,3.18,0,0,0.0,71.4,15,13,0.0,32,72.7,0,10,,68.7,56.4,74.4,48.2,,72.8,0,1,36,46.2,68.2,18.8,6,5,1,0,0,1,2.8,133,6.3,72.7,22,23,5.5,2.33,0,0,0.0,69.6,16,0,0.0,24,54.5,0,6,,67.9,51.4,73.4,53.9,,53.4,0,0,27,,84.0,0.0,0,1,1,0,0,0,0.0,132,5.7,0,57.1,7,10,6.7,4.02,0,0,0.0,40.0,4,20,0.0,20,45.5,0,6,,67.5,57.5,72.8,44.4,,76.4,1,1,23,30.0,8.3,30.0,6,4,0,2,0,1,4.3,30,3.0
Jaylen Raynor,172203,QB,ARK STATE,1,44,66.7,12,12,17.8,2.1,0,2,16.7,66.7,8,3,0.0,13,29.5,0,6,,66.0,90.9,71.0,90.6,,,0,0,13,0.0,104.5,0.0,0,0,0,0,0,1,7.7,135,11.3,0,113,71.3,86.3,90.3,50.4,89.3,28,28,6.1,2.82,0,0,0.0,82.1,23,11,8.0,31,70.5,2,11,,68.5,81.9,74.2,82.8,,57.0,0,0,34,18.2,109.7,6.5,2,1,0,0,1,0,0.0,209,7.5,86.2,29,29,11.5,2.1,0,2,6.3,79.3,23,0,8.0,30,68.2,2,16,,68.5,92.1,74.1,91.7,,,0,0,33,,120.1,0.0,0,0,0,0,1,1,3.0,292,10.1,0,72.7,11,11,4.6,3.69,0,0,0.0,72.7,8,14,0.0,14,31.8,0,1,,66.0,58.6,71.2,61.4,,57.0,0,0,14,14.3,82.4,14.3,2,1,0,0,0,0,0.0,52,4.7
Tucker Gleason,122475,QB,TOLEDO,1,44,83.3,6,6,7.2,2.33,0,0,0.0,83.3,5,5,0.0,8,18.2,0,1,,15.7,80.2,69.5,79.6,,,0,0,8,40.0,95.1,25.0,2,0,0,0,0,1,12.5,41,6.8,0,316,42.7,91.3,91.5,66.5,80.6,31,33,11.5,2.67,0,3,8.8,66.7,22,11,12.0,36,81.8,3,17,,68.8,90.1,74.5,91.2,,50.6,0,2,37,0.0,87.6,0.0,0,3,1,1,2,1,2.7,277,8.4,88.0,25,26,10.0,2.19,0,2,7.7,76.9,20,0,9.1,28,63.6,2,13,,27.0,92.2,73.5,92.4,,57.0,0,0,28,,123.6,3.6,1,1,1,0,2,1,3.6,198,7.6,0,66.7,12,13,12.3,3.34,0,1,7.1,53.8,7,16,12.5,16,36.4,1,5,,66.7,71.3,71.8,75.6,,53.6,0,2,17,6.3,45.8,6.3,1,2,0,1,0,1,5.9,120,9.2
Jack Lausch,162845,QB,NWESTERN,1,44,66.7,9,10,7.6,3.27,0,0,0.0,60.0,6,9,0.0,13,29.5,0,3,,66.0,58.0,71.0,53.4,,64.2,0,0,13,22.2,122.9,15.4,2,1,0,1,2,0,0.0,75,7.5,0,256,70.6,65.3,58.9,72.3,68.0,25,28,9.2,2.9,0,1,3.4,60.7,17,11,0.0,31,70.5,0,10,,68.4,67.9,74.0,61.9,,73.9,2,0,32,0.0,77.7,0.0,0,3,0,1,0,0,0.0,168,6.0,69.6,23,23,7.2,2.31,0,0,0.0,69.6,16,0,0.0,24,54.5,0,7,,67.7,56.2,73.1,53.8,,63.2,0,0,25,,96.8,0.0,0,1,0,0,1,0,0.0,123,5.3,0,63.6,11,15,12.1,3.84,0,1,6.7,46.7,7,20,0.0,20,45.5,0,6,,67.1,74.3,72.4,65.9,,74.6,2,0,20,10.0,96.5,10.0,2,3,0,2,1,0,0.0,120,8.0
