player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Nick Minicucci,173617,QB,DELAWARE,1,48,72.7,11,12,11.5,2.68,1,0,0.0,58.3,7,3,12.5,12,25.0,1,6,,20.3,63.3,71.0,63.0,,,0,0,13,0.0,87.8,0.0,0,0,0,0,0,1,7.7,107,8.9,0,151,27.4,53.1,50.5,61.9,71.9,32,35,8.2,2.71,0,2,5.4,62.9,22,8,4.3,36,75.0,1,11,,68.9,45.3,74.7,46.3,,57.3,0,1,38,0.0,68.2,0.0,0,1,1,2,0,2,5.3,215,6.1,73.5,34,36,8.9,2.5,1,2,5.3,63.9,23,0,8.0,37,77.1,2,14,,31.3,44.1,74.7,45.2,,57.3,0,1,39,,73.8,0.0,0,1,1,0,0,3,7.7,260,7.2,0,66.7,9,11,9.9,3.37,0,0,0.0,54.5,6,11,0.0,11,22.9,0,3,,65.8,67.2,71.1,67.0,,,0,0,12,0.0,71.0,0.0,0,0,0,2,0,0,0.0,62,5.6
Kaden Anderson,127312,QB,WYOMING,1,48,25.0,4,5,16.8,3.84,0,0,0.0,20.0,1,5,0.0,5,10.4,0,1,,63.8,66.6,68.1,66.3,,,0,0,5,0.0,51.3,0.0,0,0,0,1,0,0,0.0,29,5.8,0,351,40.1,40.7,39.2,59.6,68.4,38,41,6.7,2.83,1,0,0.0,58.5,24,13,7.7,43,89.6,2,12,,35.5,34.8,75.4,35.9,,57.3,0,1,47,7.7,71.7,2.3,1,1,0,2,1,2,4.3,225,5.5,65.5,29,30,6.9,2.6,1,0,0.0,63.3,19,0,0.0,30,62.5,0,11,,68.4,47.9,74.0,47.9,,,0,0,32,,92.5,0.0,0,0,0,0,1,0,0.0,191,6.4,0,61.5,13,16,9.4,3.49,0,0,0.0,37.5,6,18,25.0,18,37.5,2,2,,23.9,33.4,72.4,34.7,,57.3,0,1,20,5.6,23.7,5.6,1,1,0,3,0,2,10.0,63,3.9
Jack Layne,158966,QB,NEW MEXICO,1,46,76.5,17,19,12.2,2.52,1,1,4.5,63.2,12,5,7.7,21,45.7,1,10,,67.6,62.3,73.0,61.9,,,0,3,24,40.0,55.5,9.5,2,0,0,1,0,3,12.5,184,9.7,0,241,39.9,81.5,77.7,72.2,80.0,20,21,8.3,2.8,0,1,4.3,76.2,16,5,0.0,25,54.3,0,10,,27.4,90.3,73.5,87.6,,69.6,0,0,28,40.0,97.3,8.0,2,2,0,1,0,1,3.6,160,7.6,81.3,32,34,8.3,2.44,1,1,2.6,73.5,25,0,3.8,36,78.3,1,18,,69.0,85.1,74.8,81.8,,69.6,0,2,40,,76.3,0.0,0,2,0,1,0,2,5.0,306,9.0,0,60.0,5,6,21.2,3.51,0,1,14.3,50.0,3,10,0.0,10,21.7,0,2,,19.6,58.9,70.7,58.7,,,0,1,12,40.0,30.6,40.0,4,0,0,1,0,2,16.7,38,6.3
Maalik Murphy,157302,QB,OREGON ST,1,46,50.0,12,12,9.3,2.75,0,0,0.0,50.0,6,4,0.0,12,26.1,0,3,,66.0,38.0,71.0,38.2,,,0,0,13,0.0,69.1,0.0,0,0,0,0,0,1,7.7,73,6.1,0,265,69.6,60.2,59.4,,78.1,32,33,8.7,2.7,0,0,0.0,72.7,24,9,4.0,34,73.9,1,14,,68.7,70.5,74.4,69.9,,,0,2,36,11.1,93.5,2.9,1,0,0,1,2,1,2.8,284,8.6,75.8,33,33,7.5,2.38,0,0,0.0,72.7,24,0,4.0,33,71.7,1,13,,68.7,75.2,74.4,74.4,,,0,1,36,,104.7,0.0,0,0,0,0,2,0,0.0,273,8.3,0,54.5,11,12,13.0,3.55,0,0,0.0,50.0,6,13,0.0,13,28.3,0,4,,66.0,29.9,71.0,30.0,,,0,1,13,7.7,38.2,7.7,1,0,0,1,0,2,15.4,84,7.0
Cutter Boley,184630,QB,KENTUCKY,1,45,73.3,15,16,6.5,2.54,0,0,0.0,62.5,10,6,9.1,17,37.8,1,7,,67.1,69.9,72.4,69.5,,,0,1,20,16.7,85.4,5.9,1,0,0,1,1,0,0.0,140,8.8,0,202,69.7,68.4,69.0,57.0,70.8,24,25,11.9,2.63,0,0,0.0,56.0,14,5,17.6,28,62.2,3,5,,68.3,64.8,73.9,66.0,,57.0,0,0,31,20.0,75.4,3.6,1,1,1,0,1,0,0.0,80,3.2,78.1,32,33,8.6,2.03,0,0,0.0,63.6,21,0,16.0,34,75.6,4,10,,68.9,73.8,74.6,73.1,,,0,0,38,,100.1,0.0,0,0,1,0,2,0,0.0,196,5.9,0,42.9,7,8,15.3,4.34,0,0,0.0,37.5,3,11,0.0,11,24.4,0,2,,66.0,52.9,71.0,55.3,,57.0,0,1,13,18.2,6.3,18.2,2,1,0,1,0,0,0.0,24,3.0
Max Johnson,124099,QB,N CAROLINA,1,45,70.0,20,22,4.7,2.27,1,0,0.0,63.6,14,9,0.0,23,51.1,0,6,,67.7,50.0,73.3,46.8,,64.2,0,0,26,0.0,74.4,0.0,0,1,0,1,0,0,0.0,102,4.6,0,245,70.3,43.3,39.8,65.1,65.0,20,20,5.2,2.56,0,0,0.0,60.0,12,10,7.7,22,48.9,1,6,,67.4,38.6,72.7,40.0,,57.3,0,0,22,10.0,75.2,4.5,1,1,0,0,0,1,4.5,111,5.6,80.8,26,26,3.5,2.12,0,0,0.0,80.8,21,0,0.0,26,57.8,0,9,,68.0,51.6,73.5,51.5,,,0,0,28,,91.8,0.0,0,0,0,0,0,1,3.6,157,6.0,0,42.9,14,16,7.6,2.82,1,0,0.0,31.3,5,19,16.7,19,42.2,1,3,,67.0,35.4,72.4,32.4,,61.6,0,0,20,5.3,42.7,5.3,1,2,0,1,0,0,0.0,56,3.5
Jalen Kitna,146688,QB,UAB,1,44,65.0,20,22,8.0,2.95,0,1,4.3,54.5,12,5,7.7,24,54.5,1,7,,67.7,47.2,73.1,48.4,,57.3,0,1,25,20.0,66.9,4.2,1,1,0,2,1,3,12.0,122,5.5,0,321,69.8,54.9,53.9,61.2,63.2,19,20,12.6,3.07,0,1,4.8,60.0,12,2,0.0,20,45.5,0,6,,67.2,61.8,72.5,61.5,,,0,0,21,0.0,80.6,0.0,0,0,0,1,0,0,0.0,137,6.9,65.7,35,36,10.2,2.86,0,1,2.7,63.9,23,0,0.0,37,84.1,0,12,,68.9,50.6,74.6,51.6,,57.3,0,1,38,,81.0,0.0,0,1,0,1,1,3,7.9,242,6.7,0,50.0,4,6,10.5,3.76,0,1,14.3,16.7,1,7,50.0,7,15.9,1,1,,64.9,64.7,69.5,64.4,,,0,0,8,14.3,39.6,14.3,1,0,0,2,0,0,0.0,17,2.8
Noah Fifita,158722,QB,ARIZONA,1,43,69.2,13,13,11.8,2.94,0,3,20.0,69.2,9,3,0.0,15,34.9,0,8,,66.7,88.2,71.8,85.2,,64.3,0,1,17,33.3,117.6,6.7,1,1,0,0,3,1,5.9,157,12.1,0,109,38.3,79.5,84.7,45.4,79.2,24,25,11.3,3.11,1,1,3.8,76.0,19,6,0.0,28,65.1,0,10,,68.1,77.8,73.6,77.1,,,0,0,29,50.0,128.6,10.7,3,0,0,0,2,0,0.0,219,8.8,78.1,32,33,10.1,2.54,1,2,5.6,75.8,25,0,0.0,34,79.1,0,16,,68.8,80.6,74.5,78.2,,64.3,0,1,37,,131.1,0.0,0,1,0,0,4,1,2.7,308,9.3,0,60.0,5,5,20.2,4.98,0,2,40.0,60.0,3,9,0.0,9,20.9,0,2,,65.1,90.0,69.8,89.5,,,0,0,9,44.4,143.8,44.4,4,0,0,0,1,0,0.0,68,13.6
Jaylen Raynor,172203,QB,ARK STATE,1,43,100.0,5,5,5.4,2.56,0,0,0.0,100.0,5,3,0.0,9,20.9,0,5,,65.4,74.5,70.1,69.8,,64.3,0,0,10,100.0,136.3,33.3,3,1,0,0,1,0,0.0,36,7.2,0,113,73.5,79.3,64.2,85.0,77.4,31,31,5.4,2.43,0,1,3.0,74.2,23,4,4.2,34,79.1,1,12,,69.2,67.9,74.5,61.0,,77.5,0,0,36,50.0,104.0,5.9,2,1,0,0,1,2,5.6,218,7.0,80.0,35,35,5.6,2.31,0,1,2.6,77.1,27,0,3.6,36,83.7,1,15,,69.4,72.8,74.8,66.6,,77.5,0,0,39,,114.0,0.0,0,1,0,0,2,2,5.1,240,6.9,0,100.0,1,1,0.0,3.21,0,0,0.0,100.0,1,7,0.0,7,16.3,0,2,,64.6,59.6,69.1,51.0,,64.3,0,0,7,71.4,118.8,71.4,5,1,0,0,0,0,0.0,14,14.0
Robby Ashford,131702,QB,WAKE,1,43,58.8,17,21,7.5,2.61,1,1,4.5,47.6,10,11,0.0,21,48.8,0,6,,67.4,54.1,72.7,53.9,,,1,1,22,0.0,44.5,0.0,0,0,0,2,0,2,9.1,114,5.4,0,339,72.6,63.0,62.3,60.9,84.2,19,19,6.4,2.45,0,1,4.8,73.7,14,3,12.5,22,51.2,2,5,,67.6,64.3,73.0,69.6,,50.5,0,0,24,0.0,112.2,0.0,0,3,0,0,1,1,4.2,142,7.5,88.9,27,27,3.9,2.25,0,2,6.9,81.5,22,0,8.3,29,67.4,2,11,,68.3,81.0,73.9,84.1,,53.1,0,0,31,,116.0,0.0,0,2,0,0,1,1,3.2,240,8.9,1,22.2,9,13,16.2,3.11,1,0,0.0,15.4,2,14,0.0,14,32.6,0,0,,66.4,28.6,71.4,29.0,,57.3,1,1,15,0.0,7.5,0.0,0,1,0,2,0,2,13.3,16,1.2
Behren Morton,144747,QB,TEXAS TECH,1,43,94.7,19,21,3.6,2.51,0,0,0.0,66.7,14,8,22.2,24,55.8,4,7,,67.7,73.6,73.1,74.8,,59.4,0,0,25,12.5,110.8,4.2,1,2,0,2,1,0,0.0,188,9.0,0,315,41.6,76.3,76.5,61.4,88.2,17,18,7.2,2.63,0,2,10.0,77.8,14,5,6.7,19,44.2,1,4,,25.1,72.8,72.7,72.2,,,0,0,22,20.0,103.0,5.3,1,0,0,1,0,1,4.8,157,8.7,93.1,29,30,4.7,2.12,0,2,6.3,73.3,22,0,18.5,31,72.1,5,7,,68.5,80.3,74.1,81.4,,57.3,0,0,33,,92.6,0.0,0,1,0,1,0,0,0.0,212,7.1,0,85.7,7,9,7.9,3.72,0,0,0.0,66.7,6,13,0.0,12,27.9,0,4,,21.0,60.8,71.2,58.4,,62.8,0,0,14,15.4,146.8,16.7,2,1,0,2,1,1,7.7,133,14.8
