player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
E.J. Warner,156185,QB,TEMPLE,1,49,61.5,13,13,10.8,2.08,0,0,0.0,46.2,6,8,25.0,13,26.5,2,4,,66.4,37.5,71.4,37.9,,,0,0,15,0.0,86.1,0.0,0,0,0,0,1,2,13.3,62,4.8,0,306,41.4,44.3,49.9,36.4,57.6,33,35,9.1,2.53,0,0,0.0,48.6,17,11,10.5,36,73.5,2,6,,68.9,58.5,74.6,59.5,,57.0,0,1,38,0.0,46.6,0.0,0,1,0,2,0,1,2.6,134,3.8,73.3,30,30,6.6,1.86,0,0,0.0,63.3,19,0,13.6,30,61.2,3,7,,68.4,76.3,74.0,75.6,,,0,0,32,,74.3,0.0,0,0,0,0,0,0,0.0,140,4.7,0,31.3,16,18,15.1,3.28,0,0,0.0,22.2,4,19,20.0,19,38.8,1,3,,67.2,27.3,72.5,27.7,,57.0,0,1,21,0.0,35.4,0.0,0,1,0,2,1,3,14.3,56,3.1
Seth Henigan,144267,QB,MEMPHIS,1,48,60.0,15,16,8.7,3.18,0,0,0.0,56.3,9,8,0.0,19,39.6,0,5,,67.0,54.8,72.2,50.9,,64.6,0,1,19,0.0,44.0,0.0,0,3,0,1,0,2,10.5,81,5.1,0,218,72.1,58.3,51.3,69.4,68.0,25,25,9.1,2.64,0,1,3.8,68.0,17,5,0.0,29,60.4,0,10,,68.2,54.9,73.7,54.1,,61.0,0,1,30,20.0,120.5,3.4,1,2,0,0,3,1,3.3,233,9.3,67.7,31,31,8.3,2.52,0,0,0.0,67.7,21,0,0.0,35,72.9,0,11,,68.6,52.2,74.3,49.7,,64.6,0,2,35,,79.8,0.0,0,3,0,0,2,2,5.7,198,6.4,0,55.6,9,10,11.2,3.75,0,1,9.1,50.0,5,13,0.0,13,27.1,0,4,,66.2,60.0,71.2,59.1,,61.0,0,0,14,7.7,125.4,7.7,1,2,0,1,1,1,7.1,116,11.6
Aidan O'Connell,60516,QB,PURDUE,1,48,76.0,25,27,9.9,2.08,1,0,0.0,66.7,18,5,5.3,28,58.3,1,10,,68.3,65.4,73.9,65.0,,,1,1,31,20.0,72.5,3.6,1,0,0,0,0,1,3.2,196,7.3,0,273,70.1,59.9,57.5,63.2,72.2,18,19,7.6,2.67,0,1,5.3,63.2,12,5,7.7,20,41.7,1,5,,67.1,47.1,72.4,47.1,,,0,2,20,20.0,59.6,5.0,1,0,0,1,1,2,10.0,123,6.5,78.4,37,38,8.2,2.12,1,1,2.4,71.1,27,0,6.9,38,79.2,2,13,,69.1,64.1,74.9,63.7,,,0,2,41,,79.6,0.0,0,0,0,0,1,2,4.9,287,7.6,1,50.0,6,8,13.0,3.07,0,0,0.0,37.5,3,10,0.0,10,20.8,0,2,,65.4,41.8,70.1,42.0,,,1,1,10,20.0,10.4,20.0,2,0,0,1,0,1,10.0,32,4.0
Frank Harris,60586,QB,UTSA,1,47,70.0,10,11,10.0,2.19,0,0,0.0,63.6,7,5,0.0,12,25.5,0,3,,66.0,35.2,71.0,35.5,,,0,1,13,20.0,66.1,8.3,1,0,0,1,1,1,7.7,49,4.5,0,331,72.4,72.6,62.3,78.4,78.6,28,29,8.4,3.13,0,1,3.3,69.0,20,9,9.1,35,74.5,2,10,,68.7,76.6,74.5,76.2,56.7,64.0,0,0,36,22.2,98.2,5.7,2,4,0,1,1,1,2.8,189,6.5,83.3,30,30,6.9,2.64,0,0,0.0,80.0,24,0,4.0,33,70.2,1,11,,68.5,75.0,74.1,72.2,,67.0,0,1,33,,104.3,0.0,0,3,0,0,2,1,3.0,211,7.0,1,50.0,8,10,16.3,3.49,0,1,8.3,30.0,3,14,25.0,14,29.8,1,2,,66.5,44.5,71.8,45.8,56.7,57.8,0,0,16,21.4,39.6,21.4,3,1,0,2,0,1,6.3,27,2.7
John Rhys Plumlee,97602,QB,UCF,1,46,40.0,5,5,19.8,3.57,0,1,20.0,20.0,1,2,50.0,6,13.0,1,1,,64.2,43.2,68.6,43.4,,,0,1,6,50.0,0.8,16.7,1,0,0,0,0,1,16.7,16,3.2,0,323,40.8,65.5,66.6,58.4,83.9,31,32,7.2,3.73,1,2,6.1,75.0,24,15,7.7,40,87.0,2,13,,31.8,67.8,74.9,72.9,,48.4,0,2,41,26.7,75.0,10.0,4,4,0,0,0,2,4.9,280,8.8,77.8,27,27,8.9,3.17,0,2,7.1,70.4,19,0,9.5,29,63.0,2,9,,68.2,67.5,73.7,66.6,,62.0,0,2,30,,59.6,0.0,0,2,0,0,0,2,6.7,193,7.1,0,77.8,9,10,9.2,4.63,1,1,10.0,60.0,6,17,14.3,17,37.0,1,5,,22.4,52.3,71.8,63.4,,44.0,0,1,17,29.4,55.4,29.4,5,2,0,0,0,1,5.9,103,10.3
Carter Bradley,77685,QB,S ALABAMA,1,46,78.6,14,15,7.2,2.33,0,0,0.0,66.7,10,4,9.1,17,37.0,1,5,,67.0,68.8,72.2,65.4,,64.3,1,0,19,50.0,81.5,11.8,2,0,0,0,0,0,0.0,86,5.7,0,288,70.0,74.0,77.4,56.2,86.4,22,25,6.4,2.46,0,1,3.8,72.0,18,6,5.3,29,63.0,1,8,,68.2,77.5,73.7,81.0,,52.8,1,1,30,33.3,69.1,6.9,2,2,1,1,0,1,3.3,142,5.7,84.4,32,34,6.5,2.2,0,1,2.8,76.5,26,0,3.7,36,78.3,1,12,,68.9,82.9,74.6,85.5,,52.8,0,0,38,,91.3,0.0,0,2,1,1,0,0,0.0,208,6.1,1,75.0,4,6,8.3,3.15,0,0,0.0,33.3,2,10,33.3,10,21.7,1,1,,65.6,50.8,70.4,44.2,,64.3,2,1,11,40.0,4.2,40.0,4,0,0,0,0,1,9.1,20,3.3
Chris Reynolds,60361,QB,CHARLOTTE,1,46,60.0,5,6,12.8,3.38,0,0,0.0,33.3,2,5,33.3,8,17.4,1,1,,64.9,59.1,69.5,62.4,,57.3,0,0,8,20.0,45.1,12.5,1,1,0,1,0,0,0.0,22,3.7,0,136,69.8,73.8,72.5,63.6,76.7,30,32,11.7,3.3,1,2,6.3,65.6,21,17,8.7,38,82.6,2,11,,68.8,74.3,74.6,73.5,,62.1,0,3,38,23.5,46.6,10.5,4,2,0,1,0,1,2.6,222,6.9,69.6,23,24,12.4,2.9,1,2,8.3,66.7,16,0,0.0,24,52.2,0,8,,67.6,72.0,73.0,71.4,,,0,2,24,,48.4,0.0,0,0,0,0,0,1,4.2,147,6.1,0,83.3,12,14,10.8,3.77,0,0,0.0,50.0,7,22,30.0,22,47.8,3,4,,67.2,67.6,72.7,68.9,,58.7,0,1,22,22.7,42.9,22.7,5,3,0,2,0,0,0.0,97,6.9
Cole Snyder,97617,QB,BUFFALO,1,45,37.5,8,8,16.1,2.29,0,0,0.0,37.5,3,1,0.0,9,20.0,0,0,,16.7,28.3,69.8,28.5,,,0,0,9,100.0,45.8,11.1,1,0,0,0,0,1,11.1,22,2.8,0,126,37.8,52.8,49.9,63.1,72.4,29,31,8.9,2.48,0,0,0.0,61.3,19,8,9.5,36,80.0,2,10,,68.7,64.0,74.4,63.6,,60.5,0,0,36,37.5,93.9,8.3,3,2,0,2,1,0,0.0,223,7.2,67.6,34,34,10.3,2.13,0,0,0.0,61.8,21,0,8.7,36,80.0,2,10,,68.7,62.0,74.4,61.6,,60.5,0,0,36,,92.3,0.0,0,2,0,0,1,0,0.0,236,6.9,0,33.3,3,5,13.0,3.68,0,0,0.0,20.0,1,9,0.0,9,20.0,0,0,,16.7,27.6,69.8,27.7,,,0,0,9,44.4,39.6,44.4,4,0,0,2,0,1,11.1,9,1.8
Hayden Wolff,98362,QB,DOMINION,1,43,42.9,14,14,11.2,2.73,0,1,6.7,42.9,6,5,0.0,15,34.9,0,5,,66.5,57.4,71.6,57.3,,,0,0,16,20.0,75.0,6.7,1,0,0,0,0,1,6.3,125,8.9,0,263,69.4,66.2,63.9,64.1,72.0,25,27,9.6,2.6,1,0,0.0,63.0,17,3,5.6,28,65.1,1,9,,68.1,70.0,73.6,67.5,,64.1,0,0,29,0.0,95.9,0.0,0,1,1,0,1,0,0.0,188,7.0,62.5,32,34,10.3,2.52,1,1,2.9,55.9,19,0,5.0,35,81.4,1,11,,68.7,56.2,74.4,54.1,,64.1,0,0,36,,88.1,0.0,0,1,1,0,1,1,2.8,242,7.1,0,57.1,7,7,9.6,3.21,0,0,0.0,57.1,4,8,0.0,8,18.6,0,3,,65.1,86.5,69.8,85.7,,,0,0,9,12.5,92.0,12.5,1,0,0,0,0,0,0.0,71,10.1
Connor Bazelak,99135,QB,INDIANA,1,43,40.0,10,11,13.9,2.9,1,0,0.0,27.3,3,5,25.0,11,25.6,1,1,,66.0,44.2,71.0,44.4,,,0,0,13,0.0,40.7,0.0,0,0,0,0,0,0,0.0,36,3.3,0,190,70.7,48.7,47.4,60.4,72.4,29,31,4.0,2.27,0,0,0.0,67.7,21,7,0.0,32,74.4,0,9,,68.5,52.8,74.2,52.6,,,0,1,34,14.3,68.5,3.1,1,0,0,2,0,1,2.9,174,5.6,70.0,30,31,5.9,2.14,1,0,0.0,64.5,20,0,4.8,31,72.1,1,8,,68.5,59.9,74.1,59.7,,,0,0,33,,74.7,0.0,0,0,0,0,0,0,0.0,140,4.5,0,44.4,9,11,8.4,3.2,0,0,0.0,36.4,4,12,0.0,12,27.9,0,2,,66.2,29.9,71.2,29.9,,,0,1,14,8.3,21.0,8.3,1,0,0,2,0,1,7.1,70,6.4
Sam Hartman,77618,QB,WAKE,1,43,66.7,18,19,12.0,2.62,0,0,0.0,57.9,11,8,8.3,22,51.2,1,12,,25.2,81.2,72.8,78.1,,64.9,1,1,23,25.0,102.0,9.1,2,1,0,0,5,1,4.3,155,8.2,0,339,38.8,88.5,86.3,68.2,71.4,21,21,11.9,2.53,0,0,0.0,66.7,14,4,6.7,21,48.8,1,8,,67.6,86.2,73.0,85.2,,,0,0,24,0.0,89.0,0.0,0,0,0,0,0,1,4.2,158,7.5,71.0,31,31,10.7,2.46,0,0,0.0,67.7,21,0,4.5,31,72.1,1,15,,68.5,90.0,74.1,89.0,,,0,0,33,,132.1,0.0,0,0,0,0,4,1,3.0,253,8.2,0,62.5,8,9,16.8,2.88,0,0,0.0,44.4,4,12,20.0,12,27.9,1,5,,20.6,72.7,71.2,68.6,,64.9,1,1,14,16.7,64.4,16.7,2,1,0,0,1,1,7.1,60,6.7
