player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drake Maye,143969,QB,N CAROLINA,1,51,55.6,9,10,14.1,3.08,0,0,0.0,40.0,4,4,20.0,12,23.5,1,4,,66.0,55.3,71.0,52.0,,63.1,0,1,13,25.0,50.8,8.3,1,1,0,1,1,1,7.7,52,5.2,0,245,70.9,81.3,82.7,61.7,92.9,28,30,11.6,2.94,1,4,12.9,83.3,25,6,3.8,39,76.5,1,16,,69.0,86.3,74.8,90.8,,53.6,0,1,40,16.7,114.2,2.6,1,7,0,1,1,1,2.5,362,12.1,88.2,34,36,11.7,2.7,1,4,10.8,77.8,28,0,6.7,41,80.4,2,19,,69.1,92.1,74.9,92.3,,60.7,0,1,42,,120.6,0.0,0,4,0,1,2,1,2.4,406,11.3,0,33.3,3,4,17.7,4.08,0,0,0.0,25.0,1,10,0.0,10,19.6,0,1,,65.6,27.8,70.4,26.8,,54.2,0,1,11,20.0,0.0,20.0,2,4,0,1,0,1,9.1,8,2.0
Chevan Cordeiro,75886,QB,S JOSE ST,1,50,62.5,8,8,18.1,2.58,0,1,11.1,37.5,3,7,40.0,12,24.0,2,1,,66.0,56.2,71.0,58.4,,57.3,0,0,13,42.9,57.3,25.0,3,1,0,0,0,1,7.7,46,5.8,0,285,70.7,67.3,69.6,50.5,71.0,31,34,11.0,2.91,0,2,5.3,61.8,21,11,4.5,38,76.0,1,11,,69.1,71.4,74.9,72.1,,57.0,1,1,42,27.3,73.4,7.9,3,1,0,2,1,2,4.8,182,5.4,71.0,31,32,11.9,2.24,0,3,8.8,62.5,20,0,9.1,32,64.0,2,9,,68.5,78.4,74.2,77.5,,,0,1,34,,75.5,0.0,0,0,0,1,1,2,5.9,184,5.8,0,62.5,8,10,14.6,3.89,0,0,0.0,40.0,4,18,20.0,18,36.0,1,3,,67.2,47.5,72.5,50.8,,52.7,1,0,21,33.3,53.8,33.3,6,2,0,1,0,1,4.8,44,4.4
Haynes King,124329,QB,GA TECH,1,47,61.1,18,19,12.7,2.34,0,0,0.0,52.6,10,11,9.1,20,42.6,1,5,,67.1,58.2,72.4,59.9,,57.0,0,0,20,0.0,72.9,0.0,0,1,0,1,0,0,0.0,123,6.5,0,176,72.4,71.5,67.8,67.6,86.4,22,22,5.0,2.51,0,0,0.0,81.8,18,6,5.3,27,57.4,1,12,,68.0,70.3,73.5,72.5,,56.4,0,0,28,33.3,131.8,7.4,2,3,0,0,2,0,0.0,184,8.4,75.0,28,28,6.9,2.06,0,0,0.0,71.4,20,0,4.8,30,63.8,1,12,,68.3,71.0,73.9,71.2,,59.5,0,0,31,,105.2,0.0,0,2,0,0,1,0,0.0,213,7.6,0,75.0,12,13,12.1,3.11,0,0,0.0,61.5,8,17,11.1,17,36.2,1,5,,66.7,55.3,71.8,59.3,,52.8,0,0,17,11.8,109.1,11.8,2,2,0,1,1,0,0.0,94,7.2
Anthony Colandrea,170131,QB,VIRGINIA,1,47,78.9,19,21,9.1,2.39,0,1,4.8,66.7,14,10,6.7,25,53.2,1,9,,26.3,60.5,73.3,55.2,,70.4,0,1,26,20.0,80.5,8.0,2,2,0,2,1,2,7.7,135,6.4,0,335,40.3,56.6,49.8,70.9,55.0,20,20,15.9,2.64,0,1,5.0,50.0,10,2,9.1,22,46.8,1,6,,67.4,54.4,72.7,48.0,,71.8,0,2,22,0.0,31.3,0.0,0,2,0,0,0,2,9.1,130,6.5,64.7,34,34,11.5,2.17,0,1,2.9,61.8,21,0,4.5,35,74.5,1,10,,68.6,56.1,74.3,53.8,,64.3,0,2,35,,55.8,0.0,0,1,0,0,0,2,5.7,218,6.4,1,80.0,5,7,19.8,3.48,0,1,14.3,42.9,3,12,25.0,12,25.5,1,5,,20.0,60.3,71.0,45.4,,75.2,0,1,13,16.7,65.8,16.7,2,3,0,2,1,2,15.4,47,6.7
Brayden Schager,146078,QB,HAWAII,1,46,74.1,27,28,5.2,2.23,0,0,0.0,71.4,20,8,0.0,29,63.0,0,6,,68.4,47.7,74.0,47.6,,,0,1,32,12.5,73.8,3.4,1,0,0,1,1,3,9.4,102,3.6,0,180,69.7,43.3,43.6,57.3,53.3,15,15,8.7,2.68,0,0,0.0,46.7,7,5,12.5,17,37.0,1,1,,66.8,43.1,72.0,44.6,,57.3,0,0,18,20.0,53.5,5.9,1,1,0,0,0,1,5.6,29,1.9,71.9,32,33,7.5,2.21,0,0,0.0,66.7,22,0,4.3,33,71.7,1,6,,68.5,50.9,74.1,50.9,,,0,0,33,,82.4,0.0,0,0,0,1,1,3,9.1,116,3.5,0,50.0,10,10,3.1,2.88,0,0,0.0,50.0,5,13,0.0,13,28.3,0,1,,66.7,36.9,71.8,38.3,,57.3,0,1,17,15.4,16.7,15.4,2,1,0,0,0,1,5.9,15,1.5
Chandler Rogers,98683,QB,N TEXAS,1,46,71.4,14,14,9.9,2.36,0,0,0.0,71.4,10,5,0.0,15,32.6,0,7,,66.5,76.0,71.6,73.5,,63.1,0,0,16,0.0,130.7,0.0,0,1,0,0,1,0,0.0,152,10.9,0,251,71.1,76.6,72.4,68.0,60.0,25,27,13.6,3.03,2,2,7.1,55.6,15,11,0.0,31,67.4,0,8,,68.4,67.5,74.0,68.3,,58.3,0,0,32,9.1,86.2,3.2,1,3,0,0,1,0,0.0,165,6.1,67.9,28,30,12.5,2.19,2,1,3.2,63.3,19,0,0.0,30,65.2,0,9,,68.3,77.1,73.9,76.4,,,0,0,31,,108.3,0.0,0,0,0,0,2,0,0.0,225,7.5,0,54.5,11,11,11.8,3.98,0,1,8.3,54.5,6,16,0.0,16,34.8,0,6,,66.7,60.6,71.8,58.8,,61.8,0,0,17,6.3,82.4,6.3,1,4,0,0,0,0,0.0,92,8.4
KJ Jefferson,99129,QB,ARKANSAS,1,45,75.0,8,8,4.5,3.15,0,0,0.0,75.0,6,5,0.0,13,28.9,0,3,,20.6,53.6,71.2,57.2,,54.8,0,0,14,20.0,87.5,7.7,1,4,0,0,0,1,7.1,44,5.5,0,111,24.8,75.2,75.1,62.9,80.0,25,28,7.6,3.14,1,2,6.7,64.3,18,11,10.0,32,71.1,2,9,,29.5,80.4,74.3,79.9,,61.7,2,1,35,27.3,82.9,9.4,3,1,0,0,1,2,5.7,203,7.3,85.2,27,28,7.2,2.5,1,2,6.9,75.0,21,0,8.7,29,64.4,2,10,,68.2,92.5,73.7,92.7,,57.3,0,0,30,,109.4,0.0,0,1,0,0,1,0,0.0,221,7.9,0,50.0,6,8,5.5,4.31,0,0,0.0,37.5,3,16,0.0,16,35.6,0,2,,13.2,29.3,72.2,27.4,,59.2,2,1,19,25.0,7.3,25.0,4,4,0,0,0,3,15.8,26,3.3
Donovan Smith,73929,QB,HOUSTON,1,45,33.3,3,3,8.0,2.86,0,0,0.0,33.3,1,6,0.0,9,20.0,0,1,,65.1,48.0,69.8,47.9,,,0,0,9,83.3,59.0,55.6,5,0,0,0,0,0,0.0,21,7.0,0,182,70.6,61.1,62.5,59.5,66.7,30,33,10.9,2.85,0,4,11.8,48.5,16,9,20.0,36,80.0,4,9,,68.8,67.4,3.2,66.8,,66.3,1,2,37,0.0,43.0,0.0,0,3,0,2,0,2,5.4,204,6.2,74.1,27,27,10.1,2.23,0,4,14.3,59.3,16,0,20.0,30,66.7,4,9,,68.3,83.7,73.9,83.3,,61.6,0,1,31,,69.7,0.0,0,2,0,0,0,1,3.2,218,8.1,1,16.7,6,9,13.0,4.11,0,0,0.0,11.1,1,15,0.0,15,33.3,0,1,,66.4,28.2,0.0,27.9,,64.0,1,1,15,33.3,0.0,33.3,5,1,0,2,0,1,6.7,7,0.8
Carlos Davis,139131,QB,UMASS,1,44,50.0,8,9,11.6,2.37,1,0,0.0,44.4,4,6,0.0,10,22.7,0,4,,65.4,37.9,70.4,38.2,,,0,2,11,16.7,30.6,10.0,1,0,0,0,0,2,18.2,67,7.4,0,216,36.1,58.9,60.9,49.9,71.0,31,32,12.9,2.54,1,3,9.1,59.4,19,12,13.6,34,77.3,3,7,,68.7,72.8,74.4,71.0,,63.1,0,1,36,16.7,84.5,5.9,2,0,0,0,1,2,5.6,273,8.5,80.0,25,26,11.1,2.09,1,2,7.7,65.4,17,0,15.0,26,59.1,3,9,,67.9,72.4,73.4,70.3,,63.1,0,1,27,,82.9,0.0,0,0,0,0,0,1,3.7,264,10.2,0,42.9,14,15,15.3,3.09,1,1,5.9,40.0,6,18,0.0,18,40.9,0,2,,67.0,49.2,72.4,49.3,,,0,2,20,16.7,39.2,16.7,3,0,0,0,1,3,15.0,76,5.1
Chandler Morris,122938,QB,TCU,1,44,77.8,9,10,8.6,2.62,0,1,8.3,40.0,4,5,42.9,12,27.3,3,5,,66.2,81.9,71.2,75.4,,70.5,0,1,14,0.0,55.0,0.0,0,2,0,1,1,0,0.0,62,6.2,0,305,41.2,87.8,83.5,74.9,81.5,27,27,12.2,2.94,0,4,13.8,74.1,20,7,9.1,32,72.7,2,13,,28.9,84.5,74.3,81.7,54.3,70.7,0,0,34,42.9,115.0,9.4,3,2,0,0,1,2,5.9,252,9.3,83.9,31,31,11.8,2.45,0,5,14.7,71.0,22,0,15.4,32,72.7,4,16,,68.6,92.2,74.4,91.9,54.3,64.2,0,1,35,,110.4,0.0,0,1,0,0,2,1,2.9,306,9.9,0,60.0,5,6,8.2,3.91,0,0,0.0,33.3,2,12,33.3,12,27.3,1,2,,20.0,50.1,71.0,32.2,,74.5,0,0,13,25.0,42.4,25.0,3,3,0,1,0,1,7.7,8,1.3
Byrum Brown,156206,QB,USF,1,43,66.7,12,12,9.2,3.3,0,0,0.0,66.7,8,12,0.0,21,48.8,0,8,,67.4,63.1,72.7,47.6,,78.4,0,1,22,33.3,45.8,19.0,4,5,0,0,0,1,4.5,66,5.5,0,327,43.6,42.0,30.1,64.7,50.0,16,16,7.8,3.08,0,0,0.0,37.5,6,10,25.0,22,51.2,2,0,,25.2,27.8,72.8,28.6,,47.3,0,0,23,20.0,45.8,9.1,2,4,0,0,0,2,8.7,21,1.3,61.9,21,21,6.1,2.23,0,0,0.0,57.1,12,0,7.7,21,48.8,1,2,,67.4,32.8,72.7,33.1,,,0,1,22,,42.4,0.0,0,0,0,0,0,1,4.5,60,2.9,0,42.9,7,7,15.0,4.1,0,0,0.0,28.6,2,22,33.3,22,51.2,1,6,,25.2,49.9,72.8,38.9,,65.0,0,0,23,27.3,43.2,27.3,6,9,0,0,0,2,8.7,27,3.9
