player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jordan Travis,77615,QB,FLORIDA ST,10,6.11,0,271,167,64.4,132,146,14.5,3.58,2,11,6.8,56.2,82,100,3.5,221,81.5,3,77,,,,,48.3,85.6,73.9,,83.5,,,72.1,,,3,5,238,25.0,97.7,11.3,25,50,0,9,11,6,2.5,1331,9.1,69.8,139,150,9.7,3.21,3,8,4.8,61.3,92,80,5.2,212,78.2,5,67,,,,,56.1,85.3,73.6,,78.6,,,76.8,,,2,5,229,22.5,92.9,8.5,18,42,0,6,11,5,2.2,1049,7.0,78.9,38,43,11.3,3.42,0,3,6.7,67.4,29,28,3.3,59,21.8,1,23,,,,,41.9,72.5,76.3,,82.4,,,43.1,,,1,1,61,25.0,125.3,11.9,7,9,0,4,4,1,1.6,472,11.0,0,93.3,45,47,-3.3,1.82,1,0,0.0,83.0,39,8,7.1,50,18.5,3,13,,,,,69.7,69.1,75.7,,66.7,,,64.3,,,0,1,52,0.0,103.0,0.0,0,1,0,1,4,0,0.0,190,4.0,3.99
Hayden Wolff,98362,QB,DOMINION,10,-8.46,0,266,263,71.0,224,233,10.6,2.43,4,19,7.9,60.1,140,53,11.9,247,92.9,19,75,,,,,76.6,77.6,86.4,,76.3,,,56.5,,,2,7,256,24.5,86.2,5.3,13,1,0,3,9,10,3.9,1885,8.1,74.6,197,204,9.2,2.34,3,16,7.6,64.7,132,43,10.2,216,81.2,15,64,,,,,76.1,78.2,86.1,,76.2,,,62.5,,,2,7,223,27.9,83.2,5.6,12,0,0,2,6,9,4.0,1551,7.6,67.4,46,48,11.7,2.52,1,3,6.0,56.3,27,10,12.9,50,18.8,4,15,,,,,69.8,68.8,75.8,,70.3,,,52.8,,,0,0,53,10.0,109.5,2.0,1,1,0,1,4,1,1.9,377,7.9,0,100.0,19,19,-2.3,1.75,0,0,0.0,100.0,19,0,0.0,19,7.1,0,4,,,,,67.1,69.4,72.4,,68.9,,,,,,0,0,20,,96.7,0.0,0,0,0,0,1,0,0.0,43,2.3,0.25
Skylar Thompson,60417,QB,KANSAS ST,10,-5.29,0,266,199,77.0,204,215,10.0,3.33,0,12,5.3,67.0,144,93,8.3,246,92.5,13,91,,,,,68.5,82.6,73.8,,80.6,,,67.9,,,3,4,261,19.4,106.3,7.3,18,13,0,8,11,10,3.8,2020,9.4,78.8,151,160,8.1,3.18,0,5,2.9,70.6,113,70,5.0,184,69.2,6,68,,,,,65.8,75.9,71.6,,73.3,,,67.9,,,3,2,197,21.4,102.3,8.2,15,9,0,6,5,8,4.1,1390,8.7,76.7,73,75,10.5,3.23,0,7,9.1,65.3,49,24,12.5,82,30.8,7,28,,,,,71.3,83.0,77.6,,82.1,,,62.4,,,0,2,84,12.5,116.7,3.7,3,4,0,2,7,3,3.6,723,9.6,0,90.0,20,20,-2.4,1.55,0,0,0.0,90.0,18,1,0.0,20,7.5,0,5,,,,,67.1,52.8,72.4,,52.6,,,,,,0,0,20,0.0,102.7,0.0,0,0,0,0,1,1,5.0,93,4.7,0.95
Cameron Friel,146195,QB,UNLV,9,1.09,0,265,325,67.1,167,179,11.0,2.98,3,3,1.6,56.4,101,95,9.8,216,81.5,11,63,,,,,33.8,55.3,72.1,,58.8,54.3,,41.5,,,3,11,226,26.3,64.0,11.6,25,12,1,5,5,17,7.5,1340,7.5,72.9,155,165,7.1,2.6,3,0,0.0,61.8,102,72,9.7,194,73.2,11,48,,,,,42.0,54.2,71.3,,56.7,54.3,,44.0,,,1,8,204,27.8,61.9,10.3,20,8,1,5,2,11,5.4,968,5.9,71.4,56,62,11.0,3.04,3,3,4.8,62.9,39,27,2.5,71,26.8,1,24,,,,,45.2,64.0,77.0,,66.6,,,48.6,,,2,3,72,18.5,98.9,7.0,5,4,0,1,4,6,8.3,640,10.3,0,93.2,44,48,-2.7,1.57,3,0,0.0,83.3,40,4,2.4,49,18.5,1,9,,,,,69.7,64.9,75.6,,64.4,,,,,,0,0,50,0.0,96.9,0.0,0,0,0,1,1,0,0.0,268,5.6,4.45
Nick Starkel,40326,QB,S JOSE ST,7,0.13,0,261,285,60.7,214,230,10.6,2.45,4,15,6.2,48.7,112,74,13.8,241,92.3,18,65,,,,,48.6,66.4,69.5,,65.3,54.3,,65.4,,,1,6,254,14.9,71.7,4.6,11,0,0,11,9,9,3.5,1483,6.4,62.6,203,216,9.1,2.33,4,13,5.7,51.4,111,68,12.6,226,86.6,16,61,,,,,57.7,66.2,68.6,,65.1,54.3,,65.4,,,1,6,237,13.2,73.7,4.0,9,0,0,8,9,8,3.4,1375,6.4,66.7,30,33,12.2,2.73,0,2,5.3,51.5,17,10,15.0,35,13.4,3,12,,,,,31.1,56.3,74.9,,55.9,,,,,,0,1,40,20.0,67.1,5.7,2,0,0,3,0,3,7.5,275,8.3,0,89.5,19,19,-2.7,1.65,0,0,0.0,84.2,16,4,5.9,20,7.7,1,8,,,,,67.5,47.7,72.8,,47.5,,,,,,0,1,23,0.0,81.4,0.0,0,0,0,0,0,2,8.7,167,8.8,1.96
Steven Krajewski,77650,QB,UCONN,9,-13.6,0,260,146,55.0,151,179,12.3,2.7,5,10,5.2,41.3,74,85,10.8,205,78.8,9,44,,,,,59.6,53.1,71.9,,45.3,53.1,,71.7,,,11,10,222,18.8,46.4,7.8,16,10,0,12,6,12,5.4,942,5.3,66.0,159,176,6.7,2.33,4,5,2.7,55.1,97,62,7.6,199,76.5,8,39,,,,,59.0,52.9,71.4,,45.6,53.1,,70.6,,,8,7,211,21.0,60.6,6.5,13,8,0,5,5,9,4.3,830,4.7,61.9,42,53,14.1,2.69,1,5,8.8,41.5,22,27,15.4,61,23.5,4,14,,,,,70.6,63.2,76.8,,60.5,,,67.7,,,3,3,68,11.1,56.3,4.9,3,2,0,7,2,3,4.4,390,7.4,0,96.0,50,50,-4.0,1.35,0,0,0.0,90.0,45,4,6.3,55,21.2,3,9,,,,,70.1,66.3,76.1,,65.8,,,,,,0,0,57,0.0,96.5,0.0,0,0,0,0,1,0,0.0,278,5.6,2.64
Caleb Williams,144622,QB,OKLAHOMA,10,-6.2,0,251,261,69.4,170,178,14.6,3.77,0,15,7.9,60.1,107,89,9.3,215,85.7,11,81,,,,,36.8,91.8,86.0,,90.8,,,76.3,,,1,4,231,20.2,120.7,8.4,18,18,0,7,21,7,3.0,1647,9.3,73.2,123,126,11.6,3.53,0,8,6.0,66.7,84,69,6.7,156,62.2,6,56,,,,,29.3,90.4,85.1,,84.5,,,79.5,,,0,2,164,23.2,120.3,10.3,16,13,0,3,12,5,3.0,1134,9.0,73.8,80,86,12.0,3.49,0,7,7.6,60.5,52,27,11.9,95,37.8,7,37,,,,,72.0,88.0,78.5,,90.1,,,52.6,,,1,2,104,11.1,115.4,3.2,3,6,0,5,9,2,1.9,778,9.0,0,93.9,33,34,-2.7,1.99,0,0,0.0,85.3,29,7,6.5,36,14.3,2,12,,,,,68.8,63.6,74.5,,65.1,,,57.0,,,0,0,37,14.3,99.1,2.8,1,1,0,1,0,0,0.0,265,7.8,0.05
Lucas Johnson,40551,QB,S DIEGO ST,12,9.64,0,249,284,63.9,166,181,12.2,2.73,4,10,5.2,55.8,101,57,4.7,205,82.3,5,72,,,,66.7,50.1,70.6,65.0,,65.1,58.8,,73.3,,,3,4,217,22.8,89.8,6.3,13,11,2,6,12,13,6.0,1229,6.8,66.4,125,135,9.7,2.63,3,6,4.3,57.8,78,37,6.0,152,61.0,5,46,,,,,55.6,71.8,62.4,,65.8,55.4,,73.0,,,1,3,158,24.3,72.8,5.9,9,8,2,4,3,9,5.7,792,5.9,74.7,83,89,8.2,2.41,1,4,4.2,67.4,60,21,3.2,97,39.0,2,33,,,,66.7,52.8,67.0,78.6,,66.3,65.3,,61.0,,,2,1,104,19.0,116.7,4.1,4,4,0,3,9,4,3.8,628,7.1,0,92.9,42,43,-3.3,1.68,0,0,0.0,86.0,37,1,5.1,44,17.7,2,7,,,,,69.4,70.8,75.2,,71.9,,,57.3,,,0,0,45,0.0,85.2,0.0,0,1,0,1,0,0,0.0,191,4.4,1.19
Gunnar Watson,83570,QB,TROY,8,-3.2,0,247,318,73.3,165,183,8.5,2.76,1,11,5.7,58.5,107,75,11.6,203,82.2,14,60,,,,,30.1,75.6,85.2,,73.9,54.3,,63.5,,,10,3,212,24.0,89.9,8.9,18,1,0,7,8,7,3.3,1376,7.5,75.9,170,183,5.8,2.53,2,7,3.6,62.3,114,61,11.6,200,81.0,15,57,,,,,29.9,72.0,85.2,,70.0,,,63.5,,,6,4,209,24.6,88.2,7.5,15,1,0,5,7,7,3.3,1344,7.3,77.8,36,44,8.0,2.74,0,4,9.1,59.1,26,16,7.1,47,19.0,2,11,,,,,69.5,77.0,75.4,,77.1,54.3,,,,,4,0,47,18.8,84.2,6.4,3,0,0,4,1,0,0.0,267,6.1,0,87.8,41,44,-3.0,1.68,1,0,0.0,75.0,33,2,8.3,44,17.8,3,8,,,,,69.3,63.6,75.1,,63.1,,,,,,0,1,44,0.0,77.4,0.0,0,0,0,2,0,0,0.0,235,5.3,-1.27
Ken Seals,124359,QB,VANDERBILT,8,-8.56,0,243,333,64.7,187,205,8.7,2.48,1,6,2.8,54.6,112,74,7.4,223,91.8,9,61,,,,,57.7,54.5,56.1,,49.9,60.0,,71.6,,,3,8,233,18.9,62.3,6.3,14,4,0,14,5,11,4.7,1125,5.5,68.1,166,181,7.6,2.37,1,6,3.2,58.6,106,60,6.2,194,79.8,7,53,,,,,55.6,61.6,53.9,,56.9,,,71.6,,,2,6,203,15.0,69.2,4.6,9,4,0,12,5,10,4.9,996,5.5,62.5,40,44,8.2,2.64,0,0,0.0,50.0,22,18,12.0,49,20.2,3,9,,,,,69.7,36.1,75.7,,36.4,60.0,,,,,1,2,50,27.8,42.9,10.2,5,0,0,3,0,1,2.0,191,4.3,0,89.5,19,20,-2.6,1.81,0,0,0.0,80.0,16,4,5.9,20,8.2,1,1,,,,,67.1,62.8,72.4,,62.4,,,,,,0,0,20,0.0,79.6,0.0,0,0,0,1,0,0,0.0,62,3.1,-1.16
Brady Olson,147415,QB,UMASS,8,-16.83,0,236,216,48.7,156,176,11.9,2.53,4,4,2.1,39.8,70,63,7.9,194,82.2,6,48,,,,,36.1,34.6,70.1,,32.7,57.6,,56.7,,,2,7,206,12.7,54.9,4.1,8,10,0,14,8,16,7.8,891,5.1,58.8,136,147,6.8,2.26,3,1,0.6,53.1,78,38,2.5,161,68.2,2,41,,,,66.7,30.8,40.0,68.5,,37.8,82.5,,54.0,,,0,4,171,13.2,65.7,3.1,5,8,0,8,4,11,6.4,766,5.2,49.2,59,69,14.6,2.58,2,3,4.2,36.2,25,29,13.8,75,31.8,4,17,,,,,47.2,39.9,77.3,,38.3,,,66.9,,,2,3,78,10.3,56.4,4.0,3,2,0,6,4,5,6.4,380,5.5,0,84.6,39,40,-1.7,1.57,1,0,0.0,82.5,33,4,0.0,42,17.8,0,10,,,,66.7,34.0,59.7,75.1,,55.8,87.9,,,,,0,0,43,0.0,93.2,0.0,0,0,0,0,0,0,0.0,255,6.4,0.3
Jake Constantine,40166,QB,RICE,8,4.06,0,233,275,66.8,190,199,10.3,2.65,3,8,3.7,59.8,119,70,6.3,224,96.1,8,79,,,,,63.0,64.9,44.4,,65.5,,,57.7,,,0,7,240,18.6,83.7,5.8,13,12,1,5,8,7,2.9,1577,7.9,64.4,146,149,8.6,2.39,1,4,2.5,59.7,89,43,5.3,166,71.2,5,50,,,,,58.7,53.2,38.1,,53.9,,,55.5,,,0,5,175,20.9,72.5,5.4,9,8,1,1,3,6,3.4,997,6.7,76.9,52,58,12.8,3.09,2,4,6.2,63.8,37,27,7.5,67,28.8,3,31,,,,,70.9,87.0,77.1,,85.9,,,63.2,,,0,2,74,14.8,114.1,6.0,4,4,0,4,5,1,1.4,619,10.7,0,87.5,8,8,-3.0,1.04,0,0,0.0,87.5,7,0,0.0,9,3.9,0,2,,,,,65.1,65.3,69.8,,65.0,,,,,,0,0,9,,87.0,0.0,0,0,0,0,0,0,0.0,39,4.9,3.98
Chandler Rogers,98683,QB,LA MONROE,12,5.83,0,228,209,68.8,157,168,10.5,2.64,1,3,1.7,59.5,100,83,7.4,216,94.7,8,59,,,,,34.3,63.0,73.0,,56.4,,,67.1,,,6,3,229,33.7,93.2,13.0,28,20,1,3,9,10,4.4,1253,7.5,70.1,134,143,9.3,2.44,1,3,2.0,60.8,87,59,7.4,173,75.9,7,46,,,,,38.0,62.0,71.3,,56.1,,,65.2,,,5,2,182,27.1,82.7,9.2,16,13,1,2,3,8,4.4,988,6.9,73.5,34,36,11.1,2.94,0,0,0.0,66.7,24,25,4.0,55,24.1,1,16,,,,,40.7,66.4,76.2,,60.9,,,72.3,,,1,1,59,48.0,122.0,21.8,12,7,0,1,6,2,3.4,314,8.7,0,100.0,11,11,-2.5,1.28,0,0,0.0,100.0,11,1,0.0,12,5.3,0,3,,,,,65.8,66.7,70.7,,66.3,,,,,,0,0,12,0.0,85.2,0.0,0,0,0,0,0,0,0.0,49,4.5,1.81
D'Wan Mathis,99130,QB,TEMPLE,7,5.16,0,227,306,61.1,131,141,12.9,3.0,1,6,4.1,51.8,73,79,8.8,173,76.2,7,47,,,,,65.0,48.7,46.7,,45.8,,,62.3,,,3,4,178,20.3,73.3,9.2,16,15,0,6,5,5,2.8,951,6.7,69.0,158,171,8.2,2.58,3,4,2.3,58.5,100,70,8.3,201,88.5,9,50,,,,,66.4,50.9,49.4,,48.2,,,63.2,,,3,4,205,18.6,78.7,6.5,13,14,0,7,6,5,2.4,1064,6.2,71.4,21,22,11.5,2.72,0,2,8.3,63.6,14,11,6.7,26,11.5,1,5,,,,,68.0,62.6,73.5,,63.9,,,57.3,,,0,0,28,27.3,82.6,11.5,3,1,0,1,0,0,0.0,145,6.6,0,91.7,48,52,-3.1,1.29,2,0,0.0,78.8,41,2,6.8,54,23.8,3,8,,,,,70.0,68.7,75.9,,68.1,,,,,,0,0,55,0.0,93.8,0.0,0,0,0,2,1,0,0.0,258,5.0,0.37
Mike Wright Jr.,124366,QB,VANDERBILT,10,-14.45,0,224,333,59.6,141,158,10.6,3.32,2,5,3.0,48.7,77,79,8.3,204,91.1,7,54,,,,,51.8,58.8,85.4,,48.7,54.3,,71.4,,,0,6,217,19.0,65.5,7.4,15,31,0,15,6,12,5.5,984,6.2,68.0,125,139,7.6,3.15,2,2,1.4,56.1,78,64,8.2,179,79.9,7,48,,,,,59.6,61.6,85.0,,51.7,54.3,,71.2,,,0,4,187,21.9,79.7,7.8,14,24,0,12,8,8,4.3,789,5.7,48.5,33,36,14.8,3.27,0,3,7.7,41.7,15,16,6.3,45,20.1,1,10,,,,,37.1,53.5,75.7,,50.3,,,64.3,,,0,2,50,12.5,42.9,4.4,2,7,0,3,0,4,8.0,253,7.0,0,100.0,17,17,-3.5,1.73,0,0,0.0,94.1,16,1,5.9,20,8.9,1,4,,,,,67.1,66.1,72.4,,65.7,,,,,,0,0,20,100.0,120.1,5.0,1,0,0,0,2,0,0.0,58,3.4,1.35
Dennis Grosel,60351,QB,BOSTON COL,8,-7.62,0,219,121,66.7,162,176,11.0,2.95,5,3,1.6,54.5,96,77,11.1,201,91.8,12,58,,,,,48.8,70.2,58.3,,63.9,,,78.1,,,5,7,210,18.2,70.1,7.0,14,11,0,4,6,9,4.3,1174,6.7,71.3,108,115,8.3,2.59,4,1,0.8,60.9,70,45,9.1,135,61.6,7,38,,,,,40.2,67.0,53.5,,58.5,,,79.0,,,3,5,141,28.9,68.2,9.6,13,7,0,0,3,7,5.0,684,5.9,66.7,69,77,12.1,3.25,2,2,2.5,53.2,41,33,10.9,84,38.4,5,22,,,,,71.4,72.1,77.8,,71.1,,,62.9,,,2,2,87,6.1,77.4,2.4,2,4,0,4,3,2,2.3,532,6.9,0,100.0,15,16,-3.2,1.65,1,0,0.0,93.8,15,1,0.0,18,8.2,0,2,,,,,66.8,65.5,72.0,,65.1,,,,,,0,0,18,100.0,79.2,5.6,1,0,0,0,0,0,0.0,42,2.6,0.96
Spencer Rattler,97408,QB,OKLAHOMA,9,-2.66,0,219,261,75.5,139,148,11.0,3.11,1,3,2.0,68.2,101,51,3.8,177,80.8,4,74,,,,,65.1,84.7,66.7,,86.0,,,61.8,,,0,5,181,23.5,99.8,6.8,12,17,2,6,8,8,4.4,1311,8.9,79.8,94,96,7.3,2.68,0,1,1.0,75.0,72,25,4.0,111,50.7,3,40,,,,,76.0,79.3,62.2,,82.1,,,58.9,,,0,4,113,28.0,95.5,6.3,7,8,2,0,5,3,2.7,712,7.4,80.5,87,94,8.4,2.99,1,2,2.1,72.3,68,27,2.9,108,49.3,2,43,,,,,53.6,85.6,78.8,,84.2,,,65.8,,,0,1,111,18.5,113.4,4.6,5,9,0,6,6,5,4.5,771,8.2,0,95.2,42,42,-2.5,1.64,0,0,0.0,92.9,39,1,2.5,42,19.2,1,9,,,,,69.2,78.1,75.0,,77.4,,,,,,0,0,43,0.0,107.5,0.0,0,0,0,0,3,0,0.0,172,4.1,0.78
Jason Bean,83529,QB,KANSAS,9,7.69,0,216,198,62.9,140,158,12.1,3.16,5,10,6.1,51.3,81,67,8.0,192,88.9,7,57,,,,,60.7,58.9,72.4,,52.4,60.0,,66.1,,,0,6,200,13.4,69.3,4.7,9,25,1,12,5,14,7.0,1128,7.1,65.8,114,130,10.1,2.98,3,7,5.1,53.8,70,53,6.7,157,72.7,5,43,,,,,68.9,60.3,71.0,,50.4,,,69.6,,,0,5,164,15.1,72.1,5.1,8,19,1,12,5,11,6.7,884,6.8,69.4,49,52,9.9,2.98,2,3,5.7,61.5,32,16,5.9,59,27.3,2,20,,,,66.7,42.0,57.6,76.7,,62.5,65.3,,44.8,,,0,1,60,6.3,81.3,1.7,1,6,0,1,1,3,5.0,368,7.1,0,91.3,23,24,-2.3,1.54,0,0,0.0,87.5,21,2,0.0,24,11.1,0,6,,,,66.7,67.9,64.5,73.4,,63.6,66.0,,,,,0,0,24,0.0,102.1,0.0,0,0,0,1,1,0,0.0,124,5.2,0.28
Jeff Sims,122496,QB,GA TECH,7,-2.87,0,216,176,62.0,150,161,11.4,2.91,2,8,4.7,55.3,89,70,4.3,186,86.1,4,56,,,,,63.0,68.2,69.7,,56.6,54.7,,81.2,,,2,7,196,15.7,84.5,5.9,11,13,0,7,11,8,4.1,1223,7.6,65.6,125,130,8.7,2.7,1,4,2.9,60.8,79,46,3.7,148,68.5,3,43,,,,,68.6,73.4,67.7,,59.3,,,84.0,,,2,4,158,13.0,90.9,4.1,6,10,0,2,7,5,3.2,1032,7.9,68.6,51,57,10.4,2.87,1,4,6.8,57.9,33,30,5.7,68,31.5,2,20,,,,,29.0,55.1,77.2,,54.7,54.7,,60.7,,,0,3,70,20.0,89.4,8.8,6,4,0,5,5,4,5.7,434,7.6,0,92.3,26,26,-3.3,1.75,0,0,0.0,88.5,23,6,4.2,30,13.9,1,7,,,,,28.3,68.7,74.0,,62.5,,,69.0,,,0,0,32,16.7,118.4,3.3,1,1,0,0,1,1,3.1,243,9.3,-0.33
James Blackman,60382,QB,ARK STATE,6,-7.69,0,214,113,66.9,157,163,13.2,2.95,1,13,7.4,55.8,91,75,13.3,193,90.2,14,60,,,,,39.1,71.0,64.0,,71.7,,,53.1,,,2,4,205,25.3,86.7,9.8,19,10,0,3,8,5,2.4,1251,7.7,74.6,118,123,9.2,2.85,2,9,6.8,61.8,76,52,13.6,142,66.4,12,42,,,,,44.5,68.9,59.5,,71.4,,,47.2,,,1,1,152,21.2,92.3,7.7,11,8,0,2,5,2,1.3,843,6.9,62.1,58,61,15.9,2.86,0,4,6.3,54.1,33,28,8.3,72,33.6,3,21,,,,,46.1,70.3,77.2,,67.9,,,70.0,,,1,3,75,28.6,77.0,11.1,8,2,0,2,3,3,4.0,497,8.1,0,100.0,19,21,-3.1,1.95,1,0,0.0,85.7,18,5,5.3,21,9.8,1,3,,,,,67.4,64.5,72.7,,64.1,,,,,,0,0,22,0.0,84.3,0.0,0,0,0,1,0,0,0.0,89,4.2,1.3
Sean Chambers,75888,QB,WYOMING,8,-10.08,0,212,351,55.5,164,172,13.8,2.95,3,7,4.0,48.8,84,58,7.7,204,96.2,7,61,,,,,27.2,58.0,44.4,,50.4,,,72.6,,,3,7,210,20.7,63.3,5.9,12,20,0,2,6,12,5.7,1069,6.2,57.9,133,136,12.8,2.84,2,7,5.0,52.9,72,41,6.5,162,76.4,5,49,,,,,25.1,65.0,55.3,,58.9,,,70.5,,,0,4,168,24.4,73.4,6.2,10,15,0,1,5,6,3.6,888,6.5,54.1,37,42,14.5,3.16,1,0,0.0,42.9,18,18,10.0,50,23.6,2,16,,,,,69.7,38.0,14.3,,33.5,,,72.4,,,3,3,51,16.7,39.5,6.0,3,5,0,1,1,6,11.8,237,5.6,0,100.0,6,6,-4.2,2.1,0,0,0.0,100.0,6,1,0.0,8,3.8,0,4,,,,,64.9,59.9,69.8,,59.6,,,,,,0,0,9,100.0,105.6,12.5,1,0,0,0,0,0,0.0,56,9.3,-0.89
Taylor Powell,60459,QB,TROY,6,-12.95,0,206,318,73.0,137,152,9.0,2.81,4,8,5.0,59.9,91,59,9.0,168,81.6,9,53,,,,,49.7,76.9,84.0,,76.2,55.6,,59.6,,,5,6,180,20.3,77.2,7.1,12,4,0,6,6,8,4.4,1042,6.9,78.2,142,151,5.9,2.53,0,7,4.4,68.2,103,49,7.2,163,79.1,8,51,,,,,48.9,78.3,83.8,,76.1,,,67.4,,,4,6,173,20.4,77.6,6.1,10,2,0,5,4,8,4.6,955,6.3,75.0,32,38,9.1,2.7,4,1,2.6,55.3,21,15,12.5,43,20.9,3,9,,,,,69.4,64.7,75.4,,68.6,55.6,,50.3,,,1,0,45,13.3,103.4,4.7,2,2,0,1,3,0,0.0,264,6.9,0,94.6,37,37,-2.8,1.49,0,0,0.0,89.2,33,5,5.7,38,18.4,2,7,,,,,68.9,67.7,74.6,,67.2,,,,,,0,0,38,0.0,95.6,0.0,0,0,0,0,1,0,0.0,177,4.8,0.63
Jordan Yates,97416,QB,GA TECH,7,7.22,0,204,176,64.9,114,134,10.3,3.42,1,6,4.1,53.0,71,96,4.1,182,89.2,3,50,,,,,52.9,62.8,70.3,,57.6,,,68.0,,,5,3,196,19.8,77.0,10.4,19,29,0,14,6,8,4.1,810,6.0,69.9,103,120,8.3,3.25,2,3,2.3,56.7,68,70,5.6,154,75.5,4,41,,,,,75.8,71.1,68.8,,66.4,,,70.0,,,4,1,163,18.6,80.5,8.4,13,21,0,11,4,2,1.2,678,5.7,71.9,32,36,7.7,3.19,0,3,7.3,63.9,23,27,0.0,50,24.5,0,14,,,,,24.3,43.6,75.9,,42.5,,,57.9,,,1,2,55,22.2,76.9,12.0,6,8,0,3,2,6,10.9,226,6.3,0,100.0,21,22,-3.5,1.73,1,0,0.0,90.9,20,1,4.8,22,10.8,1,5,,,,,67.4,69.0,72.7,,68.6,,,,,,0,0,22,0.0,84.5,0.0,0,0,0,0,0,0,0.0,94,4.3,0.63
