player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Colby Reeder,30285,LB,IOWA STATE,1,0,1.3,0,0,193,70.7,74.2,76.1,64.6,72.7,53.1,25.0,1,0,22,22,13.6,3,3
Kyle Pugh,35900,LB,N ILLINOIS,1,0,4.0,0,0,254,70.6,78.0,71.3,,74.4,79.0,0.0,0,0,12,12,25.0,3,4
Jordan Carmouche,39951,LB,ARK STATE,1,1,4.4,0,0,113,64.8,57.3,78.8,52.9,52.3,82.6,0.0,0,0,41,41,4.9,2,7
Bricen Garner,42520,S,W MICHIGAN,1,2,6.7,0,0,347,55.4,59.3,77.3,66.6,62.6,85.0,0.0,0,0,37,37,0.0,0,3
Brandon Moore,42620,CB,NEBRASKA,1,0,,0,0,238,77.8,77.4,77.5,,63.9,48.1,,0,0,24,25,0.0,0,0
Brandon Bouyer-Randle,42637,LB,UCONN,1,1,11.3,0,0,146,63.7,67.5,77.7,62.1,69.0,72.7,20.0,1,0,18,18,11.1,2,3
Clifford Chattman,42657,S,UTSA,1,1,4.0,0,0,331,50.1,53.5,80.0,,67.3,34.9,0.0,0,1,18,19,0.0,0,1
Justin Clark,43185,CB,WISCONSIN,1,0,,0,0,349,61.8,62.1,73.2,,60.0,74.2,,0,0,4,4,0.0,0,0
Ryan McWood,43189,LB,MIAMI OH,1,5,3.3,0,0,221,78.5,77.4,77.4,52.4,70.5,75.3,11.1,1,0,28,28,7.1,2,3
Jaydon Grant,43354,S,OREGON ST,1,1,3.3,0,0,265,44.6,48.8,78.2,59.2,61.8,40.5,20.0,1,0,26,26,3.8,1,3
Jon-Michael Terry,43635,LB,TULSA,1,2,1.5,0,0,320,60.0,59.7,82.1,54.3,67.7,78.0,0.0,0,0,62,62,3.2,2,2
Tyrone Hopper,43714,ED,MISSOURI,1,1,,1,0,229,60.3,49.4,0.0,57.0,62.3,72.2,0.0,0,1,5,5,0.0,0,0
Sione Tupou,44093,LB,TEXAS ST,1,1,,0,0,314,52.3,61.3,76.4,82.9,64.9,60.6,50.0,1,0,13,13,0.0,0,0
Semisi Fakasiieiki,44340,LB,PURDUE,1,0,4.5,0,0,273,62.1,55.1,0.0,59.2,59.3,31.8,0.0,0,1,14,14,0.0,0,2
Antwaine Richardson,49364,S,KENT STATE,1,0,4.0,0,0,201,61.9,68.9,77.5,,73.9,70.6,12.5,1,0,43,45,11.6,5,7
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,0,,0,0,174,61.0,71.2,70.9,,70.8,,,0,0,7,7,0.0,0,0
Penei Pavihi,52079,LB,HAWAII,1,2,2.2,0,0,180,57.8,61.6,76.1,60.7,64.5,76.8,11.1,1,0,32,32,18.8,6,6
Alii Matau,52219,LB,S JOSE ST,1,0,3.0,0,0,285,55.1,49.5,79.8,47.1,58.6,24.6,0.0,0,0,14,14,7.1,1,1
Rico Tolefree,52250,LB,S JOSE ST,1,2,,0,0,285,64.3,68.6,76.4,57.5,72.5,77.8,0.0,0,0,6,6,0.0,0,0
Tre White,52261,S,S JOSE ST,1,0,,0,0,285,62.8,63.9,70.8,,61.4,,,0,0,9,9,0.0,0,0
Gabe Reid,52273,ED,UTAH,1,0,,0,0,328,60.0,63.6,76.1,71.5,52.6,,,0,0,13,13,0.0,0,0
Ryan Johnson,52282,ED,NWESTERN,1,0,4.0,0,0,256,60.0,70.2,73.7,60.8,70.8,70.8,0.0,0,0,8,8,0.0,0,1
Bentlee Sanders,52291,S,NEVADA,1,0,12.0,0,1,239,86.6,87.6,78.6,,80.0,83.5,0.0,0,0,30,31,3.3,1,5
Darrien Grant,52293,DI,USF,1,0,,0,0,327,,60.3,71.6,58.8,60.7,,,0,0,5,6,0.0,0,0
Nick Roberts,52318,S,SMU,1,1,16.5,0,0,287,39.2,40.7,74.6,,50.1,83.7,0.0,0,0,27,27,0.0,0,2
Bryce Dugan,52425,DI,OHIO,1,0,-2.0,0,0,259,61.8,67.7,75.4,58.4,70.5,72.2,0.0,0,0,6,6,16.7,1,1
Tyler Bentley,52790,DI,PITTSBURGH,1,1,,0,0,268,,54.9,74.7,55.3,56.8,70.2,0.0,0,0,8,8,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,2,1.5,0,0,117,67.1,68.9,76.8,57.5,68.9,70.1,0.0,0,0,44,46,13.6,6,8
DeShawn Pace,53549,LB,CINCINNATI,1,1,3.0,0,0,138,62.7,62.2,74.1,57.7,61.8,27.5,40.0,2,0,21,21,4.8,1,2
Ja'von Hicks,53569,S,CINCINNATI,1,2,6.3,0,0,138,49.9,59.9,78.2,,76.0,68.9,0.0,0,0,40,40,0.0,0,4
Eric Phillips,53572,ED,CINCINNATI,1,1,1.5,0,0,138,60.0,61.1,76.6,69.0,55.2,38.0,40.0,2,0,33,33,3.0,1,2
Ivan Pace Jr.,53587,LB,CINCINNATI,1,0,5.2,0,0,138,67.9,67.6,76.1,75.4,57.8,50.3,25.0,2,0,35,35,11.4,4,6
