player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jaylan Foster,13095,S,S CAROLINA,1,2,6.8,0,0,289,56.0,56.2,77.0,59.1,57.0,64.7,12.5,1,0,42,44,4.8,2,5
Devin Taylor,22317,CB,BOWL GREEN,1,0,16.0,0,1,122,72.0,73.7,77.5,,71.6,47.3,33.3,1,0,23,23,0.0,0,2
Cortez Davis,22974,CB,HAWAII,1,0,,0,0,180,67.9,65.0,77.2,,48.2,21.4,,0,0,32,32,0.0,0,0
Reggie Stubblefield,23441,S,KANSAS ST,1,0,4.0,0,0,199,44.1,56.8,76.8,65.8,68.8,40.4,16.7,1,0,37,37,10.8,4,5
Mikel Horton,23509,DI,CHARLOTTE,1,0,-2.0,0,0,136,,76.9,77.3,83.5,63.8,71.9,0.0,0,0,25,25,4.0,1,1
Colby Burton,23898,CB,HAWAII,1,0,2.0,0,0,180,62.3,68.3,73.1,,68.3,74.8,0.0,0,0,5,5,20.0,1,1
Darion Dunn,23963,CB,TEXAS,1,0,,0,0,311,71.3,71.4,73.1,60.0,61.8,,,0,0,11,11,0.0,0,0
Darren Evans,24171,CB,LSU,1,0,,0,0,211,60.6,61.5,76.4,,63.4,76.6,,0,0,22,22,0.0,0,0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,0,5.2,0,0,160,58.6,62.2,75.8,,65.3,64.8,16.7,1,0,30,31,6.7,2,5
Luc Bequette,25776,DI,CAL,1,1,5.0,0,0,130,59.9,48.3,75.6,55.3,46.7,73.2,0.0,0,0,22,22,0.0,0,1
Brenden Schooler,28253,S,TEXAS,1,0,8.5,0,0,311,75.2,63.0,76.8,,45.8,82.4,0.0,0,0,26,26,3.8,1,4
Richard Moore,28853,LB,SMU,1,1,3.0,0,0,287,52.7,47.3,0.0,74.0,50.2,43.1,33.3,1,1,12,13,8.3,1,1
Jack Jones,29050,CB,ARIZONA ST,1,0,3.0,0,0,110,77.4,81.3,0.0,92.5,65.7,82.9,0.0,0,1,17,17,5.9,1,1
Marshaun Cameron,30624,CB,COLO STATE,1,0,,0,0,144,53.3,39.5,68.2,,60.0,73.5,,0,0,1,1,0.0,0,0
Denzel Feaster,34561,LB,UTSA,1,0,2.0,0,0,331,63.8,71.8,73.0,59.7,71.7,42.8,33.3,1,0,20,20,10.0,2,2
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,3.0,0,0,207,76.1,78.0,0.0,76.4,72.0,62.7,0.0,0,1,19,19,10.5,2,2
John Petrishen,35069,LB,PITTSBURGH,1,0,2.7,0,0,268,64.5,78.2,69.3,85.7,74.2,81.7,0.0,0,0,9,9,22.2,2,3
Cristian Williams,36151,S,TULSA,1,0,1.0,0,0,320,52.9,56.9,77.7,,70.6,22.1,0.0,0,0,22,22,4.5,1,1
Scott Patchan,36449,ED,COLO STATE,1,0,-1.0,0,0,144,70.8,64.4,78.8,71.4,46.0,77.5,0.0,0,0,20,21,5.0,1,1
Elijah Taylor,36723,ED,TULSA,1,0,0.0,0,0,320,,65.9,77.3,54.6,75.6,73.9,0.0,0,0,14,14,14.3,2,2
Thad Mangum,36819,DI,USF,1,0,-1.0,0,0,327,,63.8,73.8,57.4,66.6,70.8,0.0,0,0,19,19,5.3,1,1
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,,0,0,225,,60.5,75.5,54.6,64.8,,,0,0,13,14,0.0,0,0
Tony Fair,37101,DI,AUBURN,1,2,,0,0,115,,62.9,72.4,56.4,65.9,71.3,0.0,0,0,4,4,0.0,0,0
Cameron Goode,38410,ED,CAL,1,2,1.7,0,0,130,72.5,56.5,81.5,63.4,43.0,66.6,16.7,1,0,31,31,6.5,2,3
Josh Drayden,38498,CB,CAL,1,0,,0,0,130,73.3,69.5,78.9,60.0,51.2,79.8,,0,0,31,31,0.0,0,0
Jordan Carmouche,39951,LB,HOUSTON,1,1,,0,0,182,68.0,70.4,73.5,,66.5,76.7,0.0,0,0,10,11,0.0,0,0
Derrion Rakestraw,39968,S,TULANE,1,0,2.0,0,0,319,65.6,69.3,70.6,,63.1,79.4,0.0,0,0,3,3,33.3,1,1
Phillip Howard,40350,CB,MINNESOTA,1,0,,0,0,225,51.8,52.2,71.3,,60.0,74.2,,0,1,6,6,0.0,0,0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,7.0,0,0,134,60.0,61.2,70.9,59.7,60.8,72.2,0.0,0,0,6,6,0.0,0,1
Jahaziel Lee,40537,DI,LA MONROE,1,1,0.7,0,0,209,,55.6,76.5,54.0,57.3,74.6,0.0,0,0,33,33,9.1,3,3
Prather Hudson,40617,S,ILLINOIS,1,0,2.0,0,0,187,75.7,69.8,73.8,57.7,57.2,27.8,50.0,1,0,13,13,7.7,1,1
Justin Rice,40640,LB,UTAH ST,1,2,1.3,0,0,329,63.6,68.6,76.3,66.0,65.8,63.6,0.0,0,0,34,36,8.8,3,3
Aaron Hansford,40694,LB,TEXAS A&M,1,1,7.3,0,0,312,56.8,58.9,77.3,58.1,62.6,83.4,0.0,0,0,21,21,9.5,2,6
Deonte Perry,41092,S,FRESNO ST,1,0,,0,0,169,64.8,64.7,72.6,,60.0,,,0,0,1,1,0.0,0,0
Chris Redmon,41160,ED,TOLEDO,1,0,,0,0,316,,59.6,71.6,59.0,60.0,,,0,0,2,2,0.0,0,0
Eric Sutton,41489,CB,TEXAS ST,1,0,9.0,0,0,314,50.8,55.0,79.6,63.7,65.6,80.3,0.0,0,0,17,17,0.0,0,1
Jaquel Pierce,41589,ED,TEXAS ST,1,0,0.0,0,0,314,,58.7,72.3,54.7,63.1,71.3,0.0,0,0,4,4,25.0,1,1
Ty Shelby,41752,ED,LA MONROE,1,0,0.0,0,0,209,61.6,67.1,78.0,58.7,70.1,73.0,0.0,0,0,18,18,5.6,1,1
Sam Hammond,41836,ED,NEVADA,1,0,,0,0,239,61.1,67.5,77.8,69.8,60.1,73.5,,0,0,19,19,0.0,0,0
Ben Davis,41960,ED,TEXAS,1,0,,0,0,311,,62.2,72.5,58.7,62.2,,,0,0,6,6,0.0,0,0
Freddie Johnson,42129,CB,TEMPLE,1,0,,0,0,306,48.6,51.1,71.9,,62.4,73.5,,0,0,14,14,0.0,0,0
Avien Peah,42158,ED,UMASS,1,1,1.3,0,0,216,,66.2,75.1,67.8,61.3,74.2,0.0,0,0,19,20,10.5,2,3
Nick Grant,42242,S,VIRGINIA,1,2,3.5,0,0,335,75.3,66.4,77.1,59.9,56.5,49.5,27.3,3,0,39,40,10.3,4,6
Alonzo McCoy,42383,CB,C MICHIGAN,1,0,15.0,0,0,134,71.9,68.6,80.2,56.6,50.5,81.3,0.0,0,0,14,14,0.0,0,1
Keyshon Camp,42384,DI,PITTSBURGH,1,0,,0,0,268,,51.0,73.2,56.6,52.3,,,0,0,5,5,0.0,0,0
Chris Moore,42400,S,GA STATE,1,0,3.5,0,0,175,86.0,85.6,77.4,,72.5,81.3,0.0,0,0,25,26,4.0,1,2
Raleigh Texada,42440,CB,BAYLOR,1,0,7.0,0,0,118,71.3,91.1,75.0,99.6,57.9,76.6,0.0,0,0,19,19,0.0,0,1
Greg Eisworth II,42444,S,IOWA STATE,1,2,3.0,0,0,193,78.7,80.1,79.4,,75.8,82.2,0.0,0,0,26,26,3.8,1,2
D.J. Ford,42473,S,E CAROLINA,1,1,1.5,0,0,156,54.2,55.5,75.7,55.9,60.9,54.8,0.0,0,0,15,16,13.3,2,2
Monte McGary,42477,S,UTAH ST,1,0,,0,0,329,64.2,64.4,73.0,,60.2,76.4,,0,0,7,7,0.0,0,0
Tomon Fox,42486,ED,N CAROLINA,1,1,5.5,0,0,245,62.0,69.5,0.0,79.0,58.2,55.1,25.0,1,1,22,22,0.0,0,2
Jay Lenard,42492,S,S JOSE ST,1,0,10.0,0,0,285,46.0,51.2,79.8,,66.2,55.6,0.0,0,0,32,32,3.1,1,2
Devin Harper,42494,LB,OKLA STATE,1,0,8.5,0,0,262,54.7,60.1,75.0,67.8,62.8,84.6,0.0,0,0,30,30,10.0,3,4
Cedric Boswell,42504,CB,MIAMI OH,1,0,15.0,0,0,221,72.2,73.5,78.4,,71.6,83.1,0.0,0,1,43,43,0.0,0,1
Keir Thomas,42509,ED,FLORIDA ST,1,0,3.3,0,0,167,,78.4,80.6,75.7,71.9,77.8,0.0,0,0,33,33,3.0,1,3
Tyrez Lindsey,42510,S,MEMPHIS,1,0,7.0,0,0,218,71.4,68.4,74.9,66.0,57.4,46.4,33.3,1,0,21,21,0.0,0,2
James Skalski,42552,LB,CLEMSON,1,1,3.0,0,0,140,44.2,45.5,77.0,74.4,44.9,29.0,33.3,1,0,15,16,6.7,1,1
Nazeeh Johnson,42553,S,MARSHALL,1,1,4.5,0,0,214,71.3,70.8,79.2,,64.0,70.0,0.0,0,0,31,31,3.2,1,2
