player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Kyle Pugh,35900,LB,N ILLINOIS,1,1,,0,0,254,60.4,73.3,68.3,,70.9,73.6,0.0,0,0,3,3,0.0,0,0
Jordan Carmouche,39951,LB,ARK STATE,1,2,6.0,0,0,113,65.1,54.2,77.6,58.7,49.0,79.6,0.0,0,0,39,39,0.0,0,2
Bricen Garner,42520,S,W MICHIGAN,1,0,5.0,0,0,347,61.2,64.5,79.4,65.3,67.3,84.0,0.0,0,0,24,24,0.0,0,1
Clifford Chattman,42657,S,UTSA,1,1,9.0,0,0,331,56.8,64.8,80.2,60.0,73.1,79.7,0.0,0,0,39,42,0.0,0,1
Anthony Watts,42807,DI,MARSHALL,1,0,1.0,0,0,214,55.4,61.8,76.2,54.4,72.5,33.3,20.0,1,0,18,18,22.2,4,4
Ryan McWood,43189,LB,MIAMI OH,1,3,4.2,0,0,221,50.7,58.4,75.9,56.7,67.4,56.6,0.0,0,0,36,39,8.3,3,5
Jaydon Grant,43354,S,OREGON ST,1,0,5.5,0,0,265,68.0,70.7,78.3,57.9,73.6,85.5,0.0,0,0,33,33,6.1,2,4
Jon-Michael Terry,43635,LB,TULSA,1,1,6.0,0,0,320,56.9,56.7,77.9,52.9,61.3,59.8,0.0,0,0,14,14,0.0,0,2
Sione Tupou,44093,LB,TEXAS ST,1,1,,0,0,314,53.3,47.9,76.6,59.4,45.8,77.8,0.0,0,0,32,32,0.0,0,0
Semisi Fakasiieiki,44340,LB,PURDUE,1,0,1.0,0,0,273,69.6,73.6,68.7,,68.0,79.8,0.0,0,0,6,6,33.3,2,2
Penei Pavihi,52079,LB,HAWAII,1,0,3.0,0,0,180,61.1,57.2,75.9,59.5,52.7,37.5,50.0,1,0,34,34,0.0,0,1
George Nyakwol,52203,S,RICE,1,1,18.7,0,0,275,58.2,66.8,76.2,66.3,76.3,88.2,0.0,0,0,26,26,7.7,2,6
Kenneth Orji,52209,ED,RICE,1,0,,0,0,275,,58.2,76.5,55.1,61.5,,,0,0,11,11,0.0,0,0
Trey Schuman,52216,ED,RICE,1,0,4.0,0,0,275,,64.5,75.0,64.5,61.0,70.8,0.0,0,0,9,9,11.1,1,1
Alii Matau,52219,LB,S JOSE ST,1,0,7.0,0,0,285,72.3,70.4,81.2,61.5,64.4,82.0,0.0,0,0,20,20,0.0,0,1
Rico Tolefree,52250,LB,S JOSE ST,1,0,4.0,0,0,285,60.5,61.6,73.9,58.9,63.4,78.0,0.0,0,0,4,4,0.0,0,1
Tre White,52261,S,S JOSE ST,1,0,,0,0,285,48.8,50.8,72.1,,60.0,,,0,0,2,2,0.0,0,0
Gabe Reid,52273,ED,UTAH,1,1,3.5,0,0,328,56.4,71.4,77.9,65.0,76.2,52.5,0.0,0,0,19,19,5.3,1,2
Bentlee Sanders,52291,S,NEVADA,1,1,12.3,0,0,239,50.1,57.4,78.8,,78.5,69.5,0.0,0,0,21,22,9.5,2,4
Darrien Grant,52293,DI,USF,1,2,2.0,0,0,327,62.3,66.5,77.1,59.1,65.0,57.5,0.0,0,0,40,40,5.0,2,2
Mekhi LaPointe,52315,S,USF,1,2,3.7,0,0,327,61.3,55.1,76.7,,46.9,84.2,0.0,0,0,45,45,4.4,2,3
Nick Roberts,52318,S,SMU,1,0,5.8,0,0,287,77.0,68.8,0.0,47.8,62.1,62.9,20.0,1,1,25,25,8.0,2,4
Bryce Dugan,52425,DI,OHIO,1,0,1.0,0,0,259,59.4,72.8,74.3,73.0,65.8,71.9,0.0,0,0,3,3,33.3,1,1
Tyler Bentley,52790,DI,PITTSBURGH,1,0,,0,0,268,,66.3,74.0,61.0,65.6,,,0,0,4,4,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,3,5.0,0,0,117,50.6,62.8,76.8,83.7,71.8,50.3,14.3,1,0,28,28,7.1,2,3
DeShawn Pace,53549,LB,CINCINNATI,1,1,6.5,0,0,138,51.2,62.5,71.9,,69.9,77.9,0.0,0,0,32,32,3.1,1,2
Ja'von Hicks,53569,S,CINCINNATI,1,0,9.6,0,0,138,65.9,63.6,78.3,,59.7,56.4,22.2,2,0,47,47,0.0,0,7
Eric Phillips,53572,ED,CINCINNATI,1,2,2.0,0,0,138,,77.7,78.4,69.9,75.8,76.5,0.0,0,0,44,44,2.3,1,1
Ivan Pace Jr.,53587,LB,CINCINNATI,1,5,3.6,0,0,138,71.9,73.8,79.5,68.1,67.7,83.9,0.0,0,0,47,47,8.5,4,5
Ryan Mullaney,53704,ED,CINCINNATI,1,0,,0,0,138,,60.0,66.0,,60.0,,,0,0,1,1,0.0,0,0
Carrington Valentine,53750,CB,KENTUCKY,1,0,1.0,0,0,202,60.3,62.8,77.2,,71.5,61.8,0.0,0,1,28,29,3.6,1,1
Jaheim Thomas,54193,LB,CINCINNATI,1,2,4.3,0,0,138,63.6,66.1,75.8,66.5,63.1,71.7,10.0,1,0,33,33,9.1,3,7
