player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,S,OREGON ST,1,1,5.0,0,0,265,63.3,71.1,68.2,,68.5,79.9,0.0,0,0,4,4,0.0,0,1
James Camden,53418,LB,W MICHIGAN,1,2,6.0,0,0,347,65.9,76.6,71.6,70.1,74.5,78.8,0.0,0,0,7,7,0.0,0,1
Shaun Myers,62235,LB,COLORADO,1,0,,0,0,143,41.1,34.6,68.4,,61.0,,,0,0,2,2,0.0,0,0
Mister Williams,70521,LB,S DIEGO ST,1,1,-1.0,0,0,284,62.1,64.3,70.3,59.7,64.0,78.8,0.0,0,0,8,8,25.0,2,2
Tate Romney,70946,LB,ARIZONA ST,1,0,,0,0,110,44.8,42.7,72.9,59.4,60.0,21.4,,0,0,2,2,0.0,0,0
Domani Jackson,71370,CB,ALABAMA,1,2,23.3,0,0,103,54.4,46.6,76.3,60.0,34.2,82.3,0.0,0,0,22,22,0.0,0,4
Keanu Tanuvasa,71398,DI,BYU,1,0,,0,0,128,,53.1,76.3,64.7,48.0,,,0,0,18,18,0.0,0,0
DJ Harvey,72089,CB,USC,1,0,,0,0,326,60.0,38.9,68.7,,60.0,,,0,1,4,4,0.0,0,0
Solomone Langi,72318,DI,S JOSE ST,1,1,,0,0,285,59.9,71.5,73.8,64.5,70.6,72.2,0.0,0,0,7,9,0.0,0,0
Raider Damuni,72338,S,BYU,1,0,4.5,0,0,128,72.6,54.7,72.9,59.2,29.5,51.9,33.3,1,0,17,17,11.8,2,2
Marco Notarainni,73389,LB,BOISE ST,1,1,7.5,0,0,120,67.0,64.5,0.0,66.7,63.6,49.5,16.7,1,1,20,20,5.0,1,4
Trent Whalen,73609,LB,ARKANSAS,1,0,2.0,0,0,111,51.2,56.8,69.7,55.6,71.0,75.8,0.0,0,0,4,4,25.0,1,1
Justin Sinclair,74258,S,HAWAII,1,0,,0,0,180,,60.0,65.9,,60.0,,,0,0,1,1,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,2,6.3,0,0,221,91.6,91.0,0.0,,77.9,83.0,0.0,0,1,19,19,5.3,1,3
Bam Booker,76122,ED,BOWL GREEN,1,1,5.2,0,0,122,,70.9,74.4,56.0,74.3,76.0,0.0,0,0,18,18,11.1,2,5
Moroni Anae,81437,LB,UTAH,1,0,,0,0,328,,62.7,66.0,,60.5,,,0,0,2,2,0.0,0,0
Brendon Harris,83446,S,MIDDLE TN,1,0,,0,0,224,61.8,62.7,71.3,,60.6,,,0,0,8,8,0.0,0,0
Kalib Perry,86267,LB,LOUISVILLE,1,0,1.5,0,0,210,70.9,76.5,73.8,55.6,76.9,78.5,0.0,0,0,7,8,28.6,2,2
David Reese,90079,ED,SYRACUSE,1,1,2.0,0,0,304,60.0,56.6,79.9,60.5,52.4,76.3,0.0,0,0,18,18,5.6,1,1
Chance Tucker,90524,CB,NOTRE DAME,1,0,,0,0,258,63.1,61.4,69.3,55.4,60.0,,,0,0,3,3,0.0,0,0
Solomon Brown,97386,S,BUFFALO,1,1,10.0,0,0,126,69.7,71.1,77.2,,69.9,67.6,0.0,0,0,19,19,0.0,0,2
Marvae Myers,97517,CB,MARSHALL,1,1,4.0,0,0,214,66.6,70.1,76.6,,74.3,60.0,0.0,0,1,31,31,0.0,0,2
Jett Elad,97543,S,RUTGERS,1,1,4.0,0,0,278,63.7,62.8,77.1,60.0,59.2,62.3,25.0,1,0,16,16,6.3,1,2
Zaylin Wood,97761,DI,VANDERBILT,1,0,3.5,0,0,333,59.2,62.8,74.9,59.4,67.2,71.3,0.0,0,0,9,9,22.2,2,2
Mark Davis,97886,CB,VANDERBILT,1,0,,0,0,333,79.2,79.6,74.7,,60.0,78.2,,0,0,6,6,0.0,0,0
Shammond Cooper,97918,LB,AKRON,1,1,6.3,0,0,102,48.4,51.5,76.8,71.2,52.6,79.8,0.0,0,0,19,21,5.3,1,3
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,,0,0,110,,67.0,73.3,65.7,60.0,,,0,0,2,2,0.0,0,0
Richie Hagarty,98121,ED,NWESTERN,1,1,0.0,0,0,256,62.3,55.2,0.0,59.2,59.7,75.7,0.0,0,1,12,12,8.3,1,1
Immanuel Hickman Sr.,98192,DI,VA TECH,1,1,,0,0,337,,66.8,73.3,57.0,68.6,69.7,0.0,0,0,9,9,0.0,0,0
Zukudo Igwenagu,98305,ED,UMASS,1,0,1.0,0,0,216,,53.7,76.9,56.5,53.8,27.4,40.0,2,0,25,25,8.0,2,3
Jalen Catalon,98867,S,MISSOURI,1,1,0.0,0,0,229,76.1,81.0,72.4,60.0,70.0,82.6,0.0,0,0,8,8,12.5,1,1
Isaiah Gibson Sr.,98952,DI,SO MISS,1,0,4.0,0,0,296,,56.1,75.8,55.3,57.6,69.7,0.0,0,0,18,18,0.0,0,1
Brandon Mack II,99105,ED,HOUSTON,1,2,1.0,0,0,182,51.4,60.6,0.0,59.3,71.2,47.6,28.6,2,1,32,33,9.4,3,3
Will Jones II,99276,S,N TEXAS,1,2,21.0,0,0,251,59.6,59.7,77.4,60.0,59.4,54.4,16.7,1,0,39,40,0.0,0,3
Logan Wilson,99280,CB,CINCINNATI,1,0,7.0,0,0,138,58.4,54.0,74.5,,42.8,53.7,50.0,1,0,11,11,0.0,0,1
Isheem Young,99281,S,MEMPHIS,1,0,,0,0,218,72.2,71.4,72.1,,60.0,76.4,,0,0,3,3,0.0,0,0
Virdel Edwards II,99286,CB,HAWAII,1,2,24.0,0,0,180,53.6,63.0,74.5,,75.7,82.0,0.0,0,0,27,27,3.7,1,4
Nate Temple,99726,ED,PITTSBURGH,1,1,,0,0,268,,61.4,75.9,53.3,67.5,71.5,0.0,0,0,9,10,0.0,0,0
Antonio Clary,99757,S,VIRGINIA,1,0,,0,0,335,64.7,50.9,0.0,,60.0,76.2,,0,1,2,2,0.0,0,0
Ben Smiley,99845,ED,UCONN,1,0,3.0,0,0,146,60.0,45.6,76.5,58.5,52.6,75.2,0.0,0,0,23,23,8.7,2,3
Blaine Spires,100324,ED,PITTSBURGH,1,0,-1.0,0,0,268,,73.7,77.3,65.0,74.0,74.8,0.0,0,0,6,6,16.7,1,1
Siale Taupaki,100432,DI,UCLA,1,0,,0,0,324,,54.1,72.3,56.9,55.1,,,0,0,12,12,0.0,0,0
Stephon Wright,100437,DI,UCONN,1,0,,0,0,146,,67.6,68.0,59.4,60.0,,,0,0,2,2,0.0,0,0
Levani Damuni,100457,LB,UTAH,1,1,,0,0,328,42.4,46.6,72.8,57.4,66.9,74.8,0.0,0,0,8,8,0.0,0,0
Sitiveni Havili Kaufusi,100595,DI,OKLA STATE,1,0,,0,0,262,,51.6,73.3,48.4,60.2,23.1,,0,0,6,8,0.0,0,0
Naki Fahina,101179,DI,UTAH ST,1,0,,0,0,329,,55.1,74.3,57.7,55.7,,,0,0,8,8,0.0,0,0
Jalen Hunt,101456,ED,CINCINNATI,1,0,2.5,0,0,138,60.0,58.1,76.1,56.6,58.9,46.3,0.0,0,0,13,13,7.7,1,2
