player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
James Camden,53418,LB,W MICHIGAN,1,2,,0,0,347,80.5,74.6,74.7,59.6,63.8,78.5,0.0,0,0,29,29,0.0,0,0
Malik Denkins,55516,ED,C MICHIGAN,1,1,,0,0,134,,67.7,70.5,58.8,66.0,70.1,0.0,0,0,2,3,0.0,0,0
Shaun Myers,62235,LB,COLORADO,1,0,,0,0,143,72.6,80.7,72.2,,69.7,76.2,,0,0,8,8,0.0,0,0
Will Whitson,64470,ED,MISS STATE,1,1,-2.5,0,0,227,,85.7,74.7,79.5,75.1,76.3,0.0,0,0,10,10,20.0,2,2
Mister Williams,70521,LB,S DIEGO ST,1,1,,0,0,284,76.4,84.0,73.2,57.5,75.5,73.6,0.0,0,0,6,6,0.0,0,0
Ben Florentine,70644,DI,WYOMING,1,1,,0,0,351,,65.0,76.0,65.6,60.3,69.9,0.0,0,0,14,15,0.0,0,0
Korey Foreman,70831,ED,FRESNO ST,1,1,4.5,0,0,169,,52.3,76.1,54.3,54.6,76.1,0.0,0,0,8,8,12.5,1,2
Calvin Pitcher,70877,LB,UAB,1,0,2.0,0,0,321,63.1,67.9,73.6,58.1,70.6,50.1,0.0,0,0,14,14,7.1,1,1
Tate Romney,70946,LB,ARIZONA ST,1,1,,0,0,110,62.7,60.7,68.2,,57.7,74.3,0.0,0,0,6,6,0.0,0,0
Domani Jackson,71370,CB,ALABAMA,1,0,8.3,0,0,103,60.2,60.7,0.0,71.1,65.4,81.6,0.0,0,2,40,41,2.5,1,3
Keanu Tanuvasa,71398,DI,BYU,1,0,2.0,0,0,128,,77.8,74.6,71.8,71.2,27.8,0.0,0,0,8,8,12.5,1,1
DJ Harvey,72089,CB,USC,1,0,,0,0,326,45.1,45.7,72.8,,60.0,74.2,,0,0,6,6,0.0,0,0
Solomone Langi,72318,DI,S JOSE ST,1,2,0.0,0,0,285,,69.8,75.9,66.5,67.5,73.8,0.0,0,0,23,24,4.3,1,1
Raider Damuni,72338,S,BYU,1,1,,0,0,128,65.1,64.8,71.7,60.0,62.3,78.4,0.0,0,0,12,12,0.0,0,0
Justin Flowe,72388,LB,UNLV,1,2,7.0,0,0,325,72.8,79.5,75.2,64.8,76.9,54.8,0.0,0,0,11,11,0.0,0,1
Ian Shewell,72474,DI,ARIZONA ST,1,0,,0,0,110,60.2,62.2,70.3,58.1,60.9,71.3,,0,0,3,3,0.0,0,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,4.0,0,0,169,57.4,50.9,74.6,55.2,47.7,57.8,25.0,1,0,15,17,13.3,2,3
Marco Notarainni,73389,LB,BOISE ST,1,0,3.0,0,0,120,53.2,59.5,77.1,53.8,70.7,58.8,0.0,0,0,22,23,13.6,3,5
Trent Whalen,73609,LB,ARKANSAS,1,0,,0,0,111,54.9,61.3,69.4,63.1,60.0,75.3,,0,0,2,2,0.0,0,0
Taariq Al-Uqdah,74119,LB,WASHINGTON,1,0,5.7,0,0,340,42.2,42.9,76.9,64.6,47.6,80.6,0.0,0,0,22,22,13.6,3,6
Ryan Quintanar,74152,LB,USC,1,0,,0,0,326,60.0,50.8,69.1,,51.5,20.0,100.0,1,0,4,4,0.0,0,0
Justin Sinclair,74258,S,HAWAII,1,0,12.3,0,1,180,62.1,64.5,71.7,60.0,65.0,80.7,0.0,0,0,10,11,0.0,0,3
Zion Branch,74395,S,GEORGIA,1,0,8.0,0,0,173,78.1,77.8,73.7,,68.7,84.1,0.0,0,0,12,12,8.3,1,3
Jaymar Mundy,75041,CB,OHIO,1,0,,0,0,259,53.2,47.3,69.6,,54.2,43.3,100.0,1,0,5,5,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,2,6.0,0,0,221,72.1,66.3,78.7,47.4,57.1,51.9,16.7,1,0,32,33,3.1,1,3
Aneesh Vyas,75285,DI,WYOMING,1,0,4.5,0,0,351,60.0,58.4,75.7,51.7,54.7,71.3,0.0,0,0,8,8,12.5,1,2
Bam Booker,76122,ED,BOWL GREEN,1,0,3.0,0,0,122,,68.9,76.1,60.6,72.2,71.1,0.0,0,0,15,15,6.7,1,1
Brendon Harris,83446,S,MIDDLE TN,1,1,-5.0,0,0,224,71.9,76.8,71.5,,71.1,78.4,0.0,0,0,5,6,20.0,1,1
Jayden Dunlap,85725,CB,BYU,1,0,,0,0,128,56.3,56.9,71.9,,60.0,21.8,,0,0,7,7,0.0,0,0
Gracen Halton,85774,DI,OKLAHOMA,1,1,,0,0,261,,62.3,73.3,54.9,66.6,28.6,50.0,1,0,6,6,0.0,0,0
Kalib Perry,86267,LB,LOUISVILLE,1,0,1.0,0,0,210,50.9,50.2,73.1,60.0,56.6,26.7,50.0,1,0,10,10,10.0,1,1
Blake Ruffin,86298,S,LOUISVILLE,1,1,,0,0,210,65.3,67.0,74.3,60.0,65.2,76.8,0.0,0,0,12,12,0.0,0,0
Samuel Scaife IV,86521,S,DELWARE ST,1,0,,0,0,152,52.9,55.0,78.4,,63.1,76.2,,0,0,18,19,0.0,0,0
Jalil Tucker,86578,CB,OREGON ST,1,1,,0,0,265,50.6,52.5,75.1,,65.0,80.4,0.0,0,0,12,13,0.0,0,0
Ceyair Wright,86877,CB,NEBRASKA,1,0,,0,0,238,69.1,69.2,76.5,,62.7,,,0,0,20,20,0.0,0,0
David Reese,90079,ED,SYRACUSE,1,1,5.0,0,0,304,38.5,54.2,80.9,55.9,67.0,79.6,0.0,0,0,29,29,6.9,2,4
Ose Egbase,90529,ED,UNLV,1,0,4.5,0,0,325,61.1,72.8,75.4,66.2,62.2,76.3,0.0,0,0,7,7,0.0,0,2
Tyrice Ivy Jr.,90783,S,OREGON ST,1,3,8.5,0,0,265,57.9,64.0,74.3,59.4,72.3,83.4,0.0,0,0,20,20,0.0,0,2
Allen Smith,97148,S,DELWARE ST,1,0,,1,0,152,63.9,59.1,0.0,60.0,58.0,78.7,,0,1,8,9,0.0,0,0
Solomon Brown,97386,S,BUFFALO,1,0,7.0,0,0,126,47.9,58.4,79.3,59.8,80.6,68.7,0.0,0,0,26,26,7.7,2,3
Marvae Myers,97517,CB,MARSHALL,1,2,7.0,0,0,214,63.4,64.9,76.3,60.0,67.0,56.6,0.0,0,0,30,30,0.0,0,1
Jett Elad,97543,S,RUTGERS,1,1,7.4,0,0,278,54.4,53.1,0.0,60.0,60.6,34.8,25.0,2,1,28,28,10.7,3,5
Mohamed Toure,97751,LB,MIAMI FL,1,1,1.3,0,0,220,39.3,52.7,77.8,55.6,78.6,58.6,0.0,0,0,17,18,11.8,2,3
Zaylin Wood,97761,DI,VANDERBILT,1,0,,0,0,333,,65.3,73.7,65.7,60.3,71.3,,0,0,7,7,0.0,0,0
Mark Davis,97886,CB,VANDERBILT,1,0,4.0,0,0,333,64.8,69.4,71.1,,67.8,41.8,0.0,0,0,4,4,25.0,1,1
Shammond Cooper,97918,LB,AKRON,1,1,3.9,0,0,102,69.9,76.2,77.9,57.9,76.8,67.4,0.0,0,0,29,30,13.8,4,7
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,,0,0,110,62.9,56.5,72.5,54.6,48.7,,,0,0,5,5,0.0,0,0
Jalar Holley,97977,DI,CHARLOTTE,1,0,5.0,0,0,136,,50.0,74.8,56.4,49.4,70.2,0.0,0,0,14,16,7.1,1,1
Richie Hagarty,98121,ED,NWESTERN,1,0,,0,0,256,60.0,51.5,76.3,54.7,51.4,,,0,0,16,16,0.0,0,0
Immanuel Hickman Sr.,98192,DI,VA TECH,1,0,,0,0,337,,55.5,72.8,59.1,56.3,,,0,0,8,8,0.0,0,0
Quindarius Dunnigan,98193,ED,MICH STATE,1,0,-1.5,0,0,223,,73.7,75.5,68.8,69.1,73.4,0.0,0,0,9,9,22.2,2,2
Jalen Catalon,98867,S,MISSOURI,1,2,9.0,0,0,229,64.7,71.9,73.0,60.0,75.1,79.9,0.0,0,0,17,17,0.0,0,1
Isaiah Gibson Sr.,98952,DI,SO MISS,1,0,3.0,0,0,296,59.4,62.5,77.7,56.6,67.8,68.7,0.0,0,0,17,19,5.9,1,1
Brandon Mack II,99105,ED,HOUSTON,1,1,3.0,0,0,182,71.5,80.8,0.0,77.6,77.3,78.0,0.0,0,1,13,13,7.7,1,1
Will Jones II,99276,S,N TEXAS,1,1,,0,0,251,65.4,62.9,75.0,68.2,50.5,79.9,0.0,0,0,15,15,0.0,0,0
Logan Wilson,99280,CB,CINCINNATI,1,1,6.5,0,0,138,63.6,62.3,77.1,,56.0,43.1,0.0,0,0,29,29,3.4,1,2
Isheem Young,99281,S,MEMPHIS,1,0,,0,0,218,58.2,57.4,75.5,,56.8,21.6,,0,0,20,20,0.0,0,0
Virdel Edwards II,99286,CB,HAWAII,1,0,0.0,0,0,180,51.7,50.5,74.7,,52.9,28.1,0.0,0,1,14,15,7.1,1,1
Deshawn McCuin,99502,S,S DIEGO ST,1,0,,0,0,284,64.2,64.3,72.6,,60.6,,,0,0,7,7,0.0,0,0
Nate Temple,99726,ED,PITTSBURGH,1,0,,0,0,268,,65.5,74.5,55.2,68.7,,,0,0,9,9,0.0,0,0
Cecil Powell,99735,CB,SM HOUSTON,1,0,,0,0,281,49.6,51.1,78.5,64.9,54.5,47.4,,0,0,20,20,0.0,0,0
Jordan Huff,99745,S,GA STATE,1,1,3.7,0,0,175,88.1,83.2,76.7,,64.7,66.0,20.0,1,0,29,30,3.4,1,3
Rico Watson III,99809,ED,USF,1,2,-0.5,0,0,327,46.9,67.9,79.1,72.9,75.0,54.6,0.0,0,0,15,15,13.3,2,2
Ben Smiley,99845,ED,UCONN,1,0,2.0,0,0,146,,69.6,75.7,68.0,65.0,29.1,50.0,1,0,17,17,5.9,1,1
Blaine Spires,100324,ED,PITTSBURGH,1,0,1.5,0,0,268,,59.7,78.7,52.4,67.0,75.2,0.0,0,0,11,13,18.2,2,2
Siale Taupaki,100432,DI,UCLA,1,0,,0,0,324,,61.0,73.8,64.5,58.3,21.2,100.0,2,0,17,17,0.0,0,0
Stephon Wright,100437,DI,UCONN,1,0,-1.0,0,0,146,59.9,70.8,74.7,64.6,70.6,46.5,25.0,1,0,21,21,14.3,3,3
De'Jon Benton,100445,DI,HAWAII,1,0,-0.5,0,0,180,,63.3,0.0,64.0,67.8,74.5,0.0,0,1,17,19,11.8,2,2
Levani Damuni,100457,LB,UTAH,1,0,4.0,0,0,328,61.6,67.9,69.6,55.9,70.8,76.5,0.0,0,0,6,6,16.7,1,2
Sitiveni Havili Kaufusi,100595,DI,OKLA STATE,1,0,2.5,0,0,262,60.6,78.8,72.7,57.3,72.0,72.2,0.0,0,0,11,11,18.2,2,2
Naki Fahina,101179,DI,UTAH ST,1,0,,0,0,329,,62.5,76.5,56.5,65.6,,,0,0,9,10,0.0,0,0
Javin Wright,101373,LB,NEBRASKA,1,0,9.0,0,0,238,56.7,52.6,75.8,54.3,50.9,45.2,0.0,0,0,18,18,0.0,0,1
Smith Vilbert,101408,ED,N CAROLINA,1,0,2.5,0,0,245,,57.0,78.0,61.6,53.7,29.4,50.0,2,0,18,19,0.0,0,2
Jalen Hunt,101456,ED,CINCINNATI,1,0,1.0,0,0,138,,55.0,76.1,56.4,55.4,71.5,0.0,0,0,17,17,5.9,1,1
Tate Hallock,101668,S,W MICHIGAN,1,0,5.5,0,0,347,81.9,75.9,75.4,58.8,62.7,75.2,20.0,1,0,32,32,6.3,2,4
Marlon Jones,101808,CB,VANDERBILT,1,0,,0,0,333,57.3,49.2,72.2,,60.0,73.5,,0,0,6,6,0.0,0,0
Rushawn Lawrence,101911,DI,MINNESOTA,1,0,2.0,0,0,225,,63.0,71.7,57.1,64.4,73.1,0.0,0,0,7,7,28.6,2,2
Brendan Harrington,102848,LB,GA SOUTHRN,1,1,2.0,0,0,174,81.3,64.1,76.3,55.9,48.1,40.6,33.3,2,0,43,44,7.0,3,3
Logan Lutui,103655,ED,BYU,1,0,-1.0,0,0,128,60.0,59.5,74.4,56.9,60.7,44.5,33.3,1,0,7,7,28.6,2,2
Noah Holmes,104560,LB,E CAROLINA,1,0,,0,0,156,,60.0,67.9,,60.0,,,0,0,3,3,0.0,0,0
Jalen Bell,106404,DI,MEMPHIS,1,0,0.0,0,0,218,,66.9,75.1,74.1,58.4,29.2,50.0,2,0,18,18,5.6,1,2
Marques White,108130,ED,UMASS,1,0,-1.0,0,0,216,72.5,85.8,77.2,68.1,72.8,72.2,0.0,0,0,11,11,9.1,1,1
Tra Thomas,116043,ED,NC STATE,1,2,,0,0,248,61.6,67.6,77.3,64.9,64.9,75.2,0.0,0,0,8,8,0.0,0,0
Sam Howard,121351,LB,TULANE,1,0,3.0,0,0,319,66.0,59.5,72.3,56.6,52.4,32.8,50.0,1,0,18,18,0.0,0,1
Tyrese Hopkins,121461,LB,LA MONROE,1,0,2.7,0,0,209,57.4,53.6,72.3,46.1,61.2,62.0,0.0,0,0,7,7,42.9,3,3
Kenneth Harris,121523,CB,OKLA STATE,1,0,2.0,0,0,262,67.4,71.9,77.2,69.8,70.6,37.2,0.0,0,0,21,21,4.8,1,1
Corbet Mims,121534,ED,JVILLE ST,1,0,,0,0,196,,47.6,69.9,58.1,59.2,,,0,0,2,2,0.0,0,0
Channing Canada,121668,CB,TCU,1,0,,0,0,305,66.1,66.5,74.6,,62.3,,,0,0,15,15,0.0,0,0
Isaiah Cash,121669,CB,VA TECH,1,1,,0,0,337,62.0,63.8,76.4,,65.1,81.0,0.0,0,0,10,10,0.0,0,0
Immanuel Bush,121724,DI,JAMES MAD,1,0,4.0,0,0,197,,46.6,74.2,47.5,51.0,26.3,33.3,1,0,17,17,5.9,1,2
Jayshaun Coffman,121726,DI,LOUISVILLE,1,0,3.0,0,0,210,,68.2,71.1,62.0,66.8,71.3,0.0,0,0,5,5,20.0,1,1
JoJo Evans Jr.,121728,S,LOUISVILLE,1,2,,0,0,210,79.9,77.6,78.4,59.2,67.8,81.1,0.0,0,0,18,18,0.0,0,0
Kerion Martin,121739,LB,MARSHALL,1,2,1.5,0,0,214,66.4,70.2,78.7,53.2,74.8,80.6,0.0,0,0,24,24,8.3,2,2
Zane Porter,121745,LB,MARSHALL,1,1,,0,0,214,60.5,77.8,70.0,,76.6,73.6,0.0,0,0,4,4,0.0,0,0
Daytione Smith,121749,S,MARSHALL,1,1,2.0,0,0,214,61.2,57.5,75.3,,52.0,76.5,0.0,0,0,22,22,4.5,1,1
An'Darius Coffey,121757,S,PURDUE,1,0,2.0,0,0,273,44.1,36.7,74.8,58.9,33.5,19.8,66.7,2,0,18,18,0.0,0,1
Devonte Golden-Nelson,121780,CB,W VIRGINIA,1,0,,0,0,343,52.2,52.1,69.1,,60.5,74.2,,0,0,5,5,0.0,0,0
Jacob Busic,121837,ED,UCLA,1,0,3.3,0,0,324,60.4,49.3,78.3,57.5,46.1,77.9,0.0,0,0,23,24,8.7,2,3
Ajani Cuevas-Gillis,121841,S,MARSHALL,1,0,0.5,0,0,214,78.2,79.6,75.6,59.6,69.8,76.4,0.0,0,0,9,9,22.2,2,2
Rodney Johnson,122103,CB,LOUISVILLE,1,0,,0,0,210,63.6,62.6,70.5,58.7,60.0,,,0,0,3,3,0.0,0,0
DeMonte Capehart,122144,DI,CLEMSON,1,1,1.0,0,0,140,,65.4,74.6,60.5,66.0,72.2,0.0,0,0,9,9,11.1,1,1
Fred Davis II,122146,CB,NWESTERN,1,1,12.0,0,0,256,64.8,62.2,76.9,,52.2,83.1,0.0,0,0,38,39,0.0,0,2
Malcolm Greene,122148,CB,UMASS,1,0,,0,0,216,68.0,62.9,76.5,,43.7,27.3,100.0,1,0,29,30,0.0,0,0
Tre Williams,122165,DI,MICHIGAN,1,0,3.0,0,0,222,,62.9,75.9,54.9,68.7,69.7,0.0,0,0,9,9,11.1,1,1
Isaiah Dunson,122209,CB,GA STATE,1,0,,0,0,175,,60.2,67.8,,60.0,,,0,0,4,4,0.0,0,0
Jamar Rucks,122252,ED,KENNESAW,1,1,,0,0,200,60.0,67.2,74.9,65.5,62.0,72.2,0.0,0,0,6,6,0.0,0,0
Tony Anyanwu,122261,ED,RICE,1,1,8.0,0,0,275,61.2,85.5,79.4,84.2,74.2,76.6,0.0,0,0,13,13,0.0,0,1
Mike Harris,122269,S,S ALABAMA,1,0,,0,0,288,59.4,49.3,75.5,,32.4,19.1,100.0,1,0,18,19,0.0,0,0
A.J. McCarty,122274,LB,TEXAS TECH,1,1,-4.0,0,0,315,65.2,64.8,72.3,66.7,57.8,34.4,33.3,1,0,12,12,8.3,1,1
Devin Neal,122278,S,VIRGINIA,1,1,6.0,0,0,335,65.6,70.3,75.5,63.0,69.1,80.0,0.0,0,0,13,13,7.7,1,2
Shane Bruce,122323,LB,COAST CAR,1,0,3.0,0,0,141,65.7,65.7,77.4,63.8,61.3,47.2,25.0,2,0,32,32,12.5,4,6
Gary Smith III,122388,DI,UCLA,1,1,2.0,0,0,324,60.0,68.4,77.9,56.0,70.6,75.4,0.0,0,0,39,41,7.7,3,3
Stephen Dix Jr.,122396,LB,ARKANSAS,1,1,4.5,0,0,111,57.7,65.0,75.1,55.8,73.5,79.1,0.0,0,0,14,14,0.0,0,2
Jadarius Green-McKnight,122399,S,MARSHALL,1,0,,0,0,214,66.4,66.8,72.2,59.7,61.5,76.5,,0,0,7,7,0.0,0,0
Marques Watson-Trent,122461,LB,NEBRASKA,1,2,,0,0,238,54.5,53.8,72.7,60.0,57.2,76.0,0.0,0,0,14,14,0.0,0,0
Jason Moore,122491,DI,GA TECH,1,2,,0,0,176,,54.2,74.4,66.9,48.0,35.5,33.3,1,0,10,11,0.0,0,0
Akelo Stone,122499,DI,GA TECH,1,0,-1.5,0,0,176,60.0,65.4,74.9,61.1,64.5,74.6,0.0,0,0,14,15,14.3,2,2
Kenean Caldwell,122551,DI,KANSAS,1,1,4.0,0,0,198,,56.6,73.2,56.8,58.2,72.2,0.0,0,0,6,6,16.7,1,1
Karon Prunty,122574,CB,WAKE,1,0,9.0,0,0,339,73.2,74.0,77.3,,69.6,80.6,0.0,0,0,29,30,0.0,0,1
