player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
John Porchivina,28202,LB,OLE MISS,1,0,,0,0,226,60.3,47.4,67.2,,60.0,,,0,0,1,1,0.0,0,0
Colby Reeder,30285,LB,IOWA STATE,1,1,0.7,0,0,193,63.8,76.8,77.2,69.0,79.9,64.5,20.0,1,0,22,22,9.1,2,3
Kyle Pugh,35900,LB,N ILLINOIS,1,1,4.0,0,0,254,64.7,67.5,72.7,,65.4,77.5,0.0,0,0,17,17,5.9,1,1
Jordan Carmouche,39951,LB,ARK STATE,1,0,,0,0,113,56.0,49.0,76.2,65.1,39.3,26.1,100.0,1,0,20,20,0.0,0,0
Bricen Garner,42520,S,W MICHIGAN,1,1,4.0,0,0,347,71.9,65.8,77.4,,51.6,38.8,44.4,4,0,32,33,6.3,2,4
Brandon Bouyer-Randle,42637,LB,UCONN,1,2,3.2,0,0,146,72.0,71.7,78.4,58.1,71.2,83.4,0.0,0,0,43,43,7.0,3,5
Clifford Chattman,42657,S,UTSA,1,2,4.7,0,0,331,56.1,69.4,75.9,,79.2,85.2,0.0,0,0,35,38,5.7,2,6
Anthony Watts,42807,DI,MARSHALL,1,0,3.0,0,0,214,60.0,57.8,0.0,60.7,70.0,28.1,0.0,0,1,12,14,8.3,1,1
Ryan McWood,43189,LB,MIAMI OH,1,0,1.0,0,0,221,67.5,58.6,74.1,66.3,42.7,37.3,40.0,2,0,15,16,20.0,3,3
Jaydon Grant,43354,S,OREGON ST,1,0,-2.0,0,0,265,65.1,63.9,78.6,60.0,56.5,81.2,0.0,0,0,22,22,4.5,1,1
Jon-Michael Terry,43635,LB,TULSA,1,1,1.5,0,0,320,52.2,53.7,78.3,55.3,57.9,64.3,16.7,1,0,35,35,8.6,3,4
Tyrone Hopper,43714,ED,MISSOURI,1,0,,0,0,229,,62.4,71.4,59.8,61.8,,,0,0,6,6,0.0,0,0
Sione Tupou,44093,LB,TEXAS ST,1,2,5.0,0,0,314,50.5,56.7,76.1,83.5,63.0,82.7,0.0,0,0,12,13,0.0,0,1
Antwaine Richardson,49364,S,KENT STATE,1,0,9.0,0,0,201,66.3,67.4,77.3,,66.9,51.5,0.0,0,0,23,23,0.0,0,1
Todd Bradley-Glenn,49811,LB,GA SOUTHRN,1,2,7.0,0,0,174,28.8,29.3,75.7,56.9,45.3,28.4,16.7,1,0,24,24,4.2,1,3
Penei Pavihi,52079,LB,HAWAII,1,0,5.0,0,0,180,57.2,40.9,74.4,58.2,30.2,57.5,50.0,1,0,29,29,3.4,1,1
Jared Reed,52173,CB,BOISE ST,1,0,,0,0,120,,60.0,61.7,,60.0,,,0,0,1,1,0.0,0,0
George Nyakwol,52203,S,RICE,1,0,3.0,0,0,275,66.8,51.8,73.9,,31.4,27.0,66.7,2,0,13,13,7.7,1,1
Kenneth Orji,52209,ED,RICE,1,0,,0,0,275,60.0,63.1,74.6,54.8,65.8,73.0,,0,0,7,7,0.0,0,0
Trey Schuman,52216,ED,RICE,1,1,,0,0,275,60.0,68.8,72.9,83.8,50.7,29.5,0.0,0,0,7,7,0.0,0,0
Alii Matau,52219,LB,S JOSE ST,1,2,8.8,0,0,285,70.6,69.4,77.1,59.5,64.4,59.8,14.3,1,0,32,33,3.1,1,4
Rico Tolefree,52250,LB,S JOSE ST,1,0,3.0,0,0,285,62.8,62.3,73.8,58.2,60.9,73.1,0.0,0,0,7,7,14.3,1,1
Gabe Reid,52273,ED,UTAH,1,1,-1.0,0,0,328,60.0,64.2,75.1,54.0,68.1,75.4,0.0,0,0,13,13,15.4,2,2
Ryan Johnson,52282,ED,NWESTERN,1,0,,0,0,256,,66.2,73.0,64.8,62.7,,,0,0,8,8,0.0,0,0
Bentlee Sanders,52291,S,NEVADA,1,0,8.0,0,0,239,86.9,69.9,79.0,,30.6,28.2,80.0,4,0,39,41,0.0,0,1
Darrien Grant,52293,DI,USF,1,0,3.0,0,0,327,,60.1,74.1,63.9,56.8,69.7,0.0,0,0,12,12,8.3,1,1
Mekhi LaPointe,52315,S,USF,1,0,0.0,0,0,327,57.1,61.4,76.3,,69.7,81.3,0.0,0,0,22,22,4.5,1,1
Nick Roberts,52318,S,SMU,1,0,19.5,0,0,287,60.9,64.2,76.2,60.0,69.3,78.0,0.0,0,0,25,26,0.0,0,2
Bryce Dugan,52425,DI,OHIO,1,0,,0,0,259,,58.0,71.2,56.8,60.2,,,0,0,2,2,0.0,0,0
Malik Vann,52555,ED,CINCINNATI,1,0,,0,0,138,,47.1,0.0,67.5,60.0,,,0,1,1,1,0.0,0,0
Tyler Bentley,52790,DI,PITTSBURGH,1,0,,0,0,268,,67.7,74.4,66.3,62.9,28.1,100.0,1,0,5,5,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,1,1.8,0,0,117,55.3,59.9,76.6,52.9,67.3,81.8,0.0,0,0,38,39,7.9,3,5
James Camden,53418,S,CINCINNATI,1,0,,0,0,138,,60.8,64.9,,60.0,,,0,0,3,3,0.0,0,0
DeShawn Pace,53549,LB,CINCINNATI,1,1,-1.5,0,0,138,50.1,64.4,74.4,60.0,77.5,78.3,0.0,0,0,32,32,6.3,2,2
