player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,CB,OREGON ST,1,0,6.0,1,0,265,50.8,50.6,75.8,55.9,56.3,63.0,25.0,1,1,15,16,0.0,0,3
DeShawn Pace,53549,LB,UCF,1,1,12.3,0,0,323,83.9,73.1,0.0,54.4,64.2,74.2,0.0,0,1,23,23,4.3,1,3
Jaheim Thomas,54193,LB,WISCONSIN,1,1,4.3,0,0,349,65.0,74.6,71.7,72.0,70.8,81.7,0.0,0,0,11,11,27.3,3,4
Cheikhsaliou Fall,54240,ED,CAL,1,1,,0,0,130,60.4,61.8,75.2,55.1,64.4,75.4,0.0,0,0,6,6,0.0,0,0
Jaiden Cameron,62277,ED,NWESTERN,1,0,,0,0,256,,68.2,71.4,59.7,66.6,,,0,0,8,8,0.0,0,0
Alex Howard,62494,LB,DUKE,1,1,6.8,0,0,154,54.7,62.9,77.7,67.4,67.3,83.1,0.0,0,0,36,36,8.3,3,6
Barry Brown,62724,LB,COAST CAR,1,1,6.0,0,0,141,62.6,60.3,73.9,64.1,55.2,27.5,40.0,2,0,11,11,9.1,1,2
Kam Butler,63872,ED,VIRGINIA,1,1,3.5,0,0,335,63.1,65.8,77.6,61.4,59.7,76.7,0.0,0,0,18,18,5.6,1,2
Will Whitson,64470,DI,COAST CAR,1,0,2.5,0,0,141,60.0,66.9,75.4,60.0,68.5,49.7,33.3,1,0,23,23,8.7,2,2
Ty Hamilton,66298,DI,OHIO STATE,1,1,4.0,0,0,260,60.0,91.3,74.9,88.6,82.1,75.9,0.0,0,0,13,13,23.1,3,3
Keyon Ware-Hudson,71322,DI,OREGON,1,0,,0,0,264,60.0,59.4,72.2,58.0,59.1,71.3,,0,0,4,4,0.0,0,0
Domani Jackson,71370,CB,ALABAMA,1,2,9.0,0,0,103,65.8,70.9,79.1,,76.6,68.2,0.0,0,0,51,51,0.0,0,2
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,9.7,0,0,284,57.5,61.8,75.2,,69.1,81.5,0.0,0,0,7,7,0.0,0,3
Akili Arnold,71406,S,USC,1,0,18.3,0,0,326,51.5,50.2,76.1,,51.1,68.3,33.3,2,0,24,24,0.0,0,4
Easton Mascarenas-Arnold,71410,LB,USC,1,1,1.3,0,0,326,64.2,58.9,75.1,66.4,52.3,65.8,20.0,2,0,37,38,10.8,4,7
DJ Harvey,72089,CB,S JOSE ST,1,1,-2.0,0,0,285,70.7,73.8,76.5,68.5,73.6,67.3,0.0,0,0,28,29,3.6,1,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,3,4.0,0,0,340,90.0,88.2,77.6,63.0,70.9,84.5,0.0,0,0,32,32,6.3,2,4
Logan Pili,72354,LB,UTAH ST,1,0,5.0,0,0,329,60.0,60.1,70.5,57.6,61.5,37.4,50.0,1,0,4,4,0.0,0,1
Zahran Manley,72425,CB,STANFORD,1,0,,0,0,300,66.6,67.2,76.2,,64.3,,,0,0,28,28,0.0,0,0
Lavario Wiley,72769,CB,UNLV,1,0,,0,0,325,,60.0,73.9,,60.0,,,0,0,1,1,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,0,3.0,0,0,325,,63.1,74.9,57.6,66.8,69.7,0.0,0,0,5,5,0.0,0,1
