player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,1,0,,0,0,214,64.1,64.4,72.7,,60.0,,,0,0,1,1,0.0,0,0
Mason White,43872,CB,TCU,1,0,,0,0,305,60.9,63.6,72.4,,62.5,,,0,0,9,9,0.0,0,0
Zaid Hamdan,52925,DI,TULSA,1,0,,1,0,320,60.3,53.3,74.2,56.4,52.6,22.7,100.0,1,1,16,16,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,1,2.3,0,0,117,50.0,68.4,76.4,83.0,77.9,85.4,0.0,0,0,30,30,20.0,6,6
Jaheim Thomas,54193,LB,ARKANSAS,1,3,4.5,0,0,111,48.8,58.7,76.2,75.2,61.0,57.3,18.2,2,0,29,29,10.3,3,6
Zachary Ford,55353,S,TOLEDO,1,1,0.0,0,0,316,64.7,64.3,81.4,59.7,60.8,68.0,33.3,1,0,29,30,3.4,1,1
Korey Hernandez,55796,CB,E MICHIGAN,1,0,,0,0,160,45.2,45.3,74.0,60.0,60.0,27.3,,0,0,2,2,0.0,0,0
John Davis,56230,CB,N TEXAS,1,1,7.0,0,0,251,59.5,43.6,75.6,,28.8,46.5,33.3,1,0,49,50,0.0,0,1
Taijh Alston,56348,ED,COLORADO,1,1,,0,0,143,61.1,70.6,76.8,65.9,68.1,74.8,0.0,0,0,14,14,0.0,0,0
Demetrice Lofton,56355,ED,W GEORGIA,1,0,3.0,0,0,1177,60.0,69.2,76.0,63.3,63.4,71.1,0.0,0,0,15,16,6.7,1,1
JB Brown,57701,ED,UMASS,1,1,,0,0,216,60.0,56.8,0.0,60.5,60.7,32.0,0.0,0,1,23,24,0.0,0,0
Bryson Jackson,57738,S,BAYLOR,1,0,3.0,0,0,118,62.7,46.2,77.3,59.7,37.9,23.8,66.7,2,0,9,10,0.0,0,1
Jerry Roberts,57759,LB,UMASS,1,0,4.5,0,0,216,63.3,62.9,75.4,59.7,61.2,29.4,33.3,1,0,24,25,4.2,1,2
Isaac Ukwu,57888,ED,OLE MISS,1,0,,0,0,226,66.9,72.5,79.7,68.1,65.9,29.1,,0,0,7,7,0.0,0,0
Monty Montgomery,58203,LB,OLE MISS,1,0,2.0,0,0,226,39.3,43.7,72.4,58.5,62.3,72.2,0.0,0,0,8,8,12.5,1,1
Londyn Craft,60689,LB,E MICHIGAN,1,0,8.5,0,0,160,60.0,64.1,67.1,60.0,63.2,77.1,0.0,0,0,5,5,20.0,1,2
Takulve Williams,61346,S,W KENTUCKY,1,0,,0,0,346,61.5,53.3,72.2,65.4,56.3,,,0,0,5,5,0.0,0,0
Jeremiah Harris,63043,S,JVILLE ST,1,0,6.0,0,0,196,58.8,60.9,79.9,,67.0,73.1,33.3,1,1,14,15,7.1,1,2
Ty Hamilton,66298,DI,OHIO STATE,1,1,3.0,0,0,260,,61.5,75.5,59.7,61.4,28.0,40.0,2,0,13,13,15.4,2,2
Markel Perry,66793,ED,SM HOUSTON,1,1,1.0,0,0,281,60.0,58.5,77.2,68.0,51.7,76.8,0.0,0,0,27,27,3.7,1,1
Ben Florentine,70644,DI,WYOMING,1,1,,0,0,351,,57.4,73.2,60.6,55.4,70.2,0.0,0,0,4,4,0.0,0,0
Tuasivi Nomura,70879,ED,FRESNO ST,1,0,,0,0,169,,66.2,69.5,59.4,60.0,,,0,0,2,2,0.0,0,0
Tate Romney,70946,LB,ARIZONA ST,1,1,2.0,0,0,110,56.9,58.8,75.0,76.3,55.2,44.1,33.3,1,0,20,20,5.0,1,1
William Nimmo Jr.,71391,S,UCLA,1,0,,0,0,324,63.2,62.6,72.8,59.1,60.0,,,0,0,2,2,0.0,0,0
Akili Arnold,71406,S,OREGON ST,1,0,2.0,0,0,265,69.1,54.0,77.2,63.0,25.7,25.7,80.0,4,0,30,30,0.0,0,1
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,4,5.5,0,0,265,57.8,52.9,77.9,56.5,48.0,29.8,33.3,3,0,30,30,3.3,1,2
Sheldon Newton,71957,DI,BOISE ST,1,0,,0,0,120,,73.2,74.1,61.5,73.6,,,0,0,8,8,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,0,,0,0,285,60.0,61.0,66.0,,60.0,,,0,0,1,1,0.0,0,0
Na'im Rodman,72145,DI,WASH STATE,1,2,6.7,0,0,341,59.3,63.7,76.6,58.0,67.8,75.1,0.0,0,0,23,24,4.3,1,3
Logan Pili,72354,LB,UTAH ST,1,1,,0,0,329,69.9,75.8,68.7,,67.6,76.5,0.0,0,0,3,3,0.0,0,0
Justin Flowe,72388,LB,ARIZONA,1,1,-4.0,0,0,109,56.6,53.1,0.0,56.4,62.9,32.3,0.0,0,1,14,16,7.1,1,1
Lavario Wiley,72769,CB,C MICHIGAN,1,0,-8.0,0,0,134,54.4,59.2,73.5,,70.3,76.6,0.0,0,0,14,14,7.1,1,1
