player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Dru Prox,23093,LB,UTSA,1,0,2.0,0,0,331,71.5,73.0,74.0,57.1,67.8,77.8,0.0,0,0,9,9,11.1,1,2
Kyle Pugh,35900,LB,N ILLINOIS,1,2,5.0,0,0,254,72.1,79.6,73.1,66.1,72.5,81.8,0.0,0,0,15,16,0.0,0,3
Jordan Carmouche,39951,LB,ARK STATE,1,2,2.7,0,0,113,52.8,64.6,76.3,60.0,76.0,81.9,0.0,0,0,27,27,3.7,1,3
Bricen Garner,42520,S,W MICHIGAN,1,1,,0,0,347,60.3,69.2,75.6,56.5,81.2,62.2,50.0,1,0,28,28,0.0,0,0
Brandon Bouyer-Randle,42637,LB,UCONN,1,5,7.0,0,0,146,60.2,70.5,73.3,59.8,70.6,86.4,0.0,0,0,57,57,7.0,4,9
Clifford Chattman,42657,S,UTSA,1,0,4.5,0,0,331,89.2,89.8,76.5,62.8,67.9,81.4,0.0,0,0,17,18,11.8,2,2
Anthony Watts,42807,DI,MARSHALL,1,0,2.7,0,0,214,,50.9,76.2,55.7,50.7,28.3,25.0,1,0,12,12,16.7,2,3
Justin Clark,43185,CB,WISCONSIN,1,0,,0,0,349,52.6,50.9,67.8,,60.0,74.2,,0,0,2,2,0.0,0,0
Ryan McWood,43189,LB,MIAMI OH,1,3,3.0,0,0,221,75.6,66.7,72.6,63.3,54.2,64.4,16.7,1,0,29,31,6.9,2,2
Jon-Michael Terry,43635,LB,TULSA,1,2,8.5,0,0,320,65.0,35.0,77.3,65.8,25.9,34.8,42.9,3,0,34,36,2.9,1,2
Sione Tupou,44093,LB,TEXAS ST,1,1,4.3,0,0,314,71.2,67.2,75.2,50.7,65.3,64.3,20.0,1,0,17,17,5.9,1,3
Semisi Fakasiieiki,44340,LB,PURDUE,1,1,1.0,0,0,273,72.3,67.8,67.9,60.0,58.4,44.8,33.3,1,0,9,9,11.1,1,1
Penei Pavihi,52079,LB,HAWAII,1,0,2.7,0,0,180,71.4,68.0,77.8,60.1,55.5,66.6,0.0,0,0,24,24,8.3,2,3
George Nyakwol,52203,S,RICE,1,0,26.0,0,1,275,74.2,71.8,74.8,,62.6,55.4,33.3,1,0,19,19,0.0,0,2
Kenneth Orji,52209,ED,RICE,1,2,,0,0,275,,62.0,77.0,55.3,64.6,74.4,0.0,0,0,17,18,0.0,0,0
Trey Schuman,52216,ED,RICE,1,0,0.0,0,0,275,,51.5,71.4,58.1,53.3,29.9,50.0,1,0,4,4,25.0,1,1
Alii Matau,52219,LB,S JOSE ST,1,0,3.7,0,0,285,66.6,67.9,78.3,55.8,69.6,59.5,0.0,0,0,36,36,5.6,2,3
Tre White,52261,S,S JOSE ST,1,0,,0,0,285,66.0,69.3,72.2,61.0,60.0,74.3,,0,0,3,3,0.0,0,0
Gabe Reid,52273,ED,UTAH,1,3,-0.5,0,0,328,62.1,70.7,79.2,59.5,76.3,78.4,0.0,0,0,24,24,8.3,2,2
Bentlee Sanders,52291,S,NEVADA,1,0,,0,0,239,60.0,60.7,77.3,59.6,63.3,85.1,,0,0,20,20,0.0,0,0
