player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jaylan Foster,13095,S,S CAROLINA,1,0,7.0,0,0,289,44.4,56.7,77.4,,83.6,85.7,0.0,0,0,21,22,14.3,3,6
Cortez Davis,22974,CB,HAWAII,1,0,5.5,0,0,180,59.8,59.6,77.6,,58.5,56.4,33.3,1,0,40,40,0.0,0,2
Dru Prox,23093,LB,UTSA,1,0,3.2,0,0,331,69.9,82.9,68.7,68.0,68.9,80.2,0.0,0,0,10,11,40.0,4,5
Reggie Stubblefield,23441,S,KANSAS ST,1,0,4.0,0,0,199,52.1,53.2,75.5,65.3,53.6,39.5,33.3,1,0,17,18,5.9,1,2
Mikel Horton,23509,DI,CHARLOTTE,1,0,2.2,0,0,136,,80.0,77.5,70.2,78.8,74.9,0.0,0,0,27,28,14.8,4,5
Colby Burton,23898,CB,HAWAII,1,0,,0,0,180,66.0,66.4,73.9,,61.3,74.2,,0,0,11,11,0.0,0,0
Darion Dunn,23963,CB,TEXAS,1,0,-2.0,0,0,311,57.9,57.0,75.2,58.6,57.3,79.8,0.0,0,0,13,14,7.7,1,1
Darren Evans,24171,CB,LSU,1,0,,0,0,211,66.5,67.1,77.2,60.0,65.7,77.0,,0,0,17,18,0.0,0,0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,1,8.0,0,0,160,49.3,52.3,77.2,72.3,56.0,63.0,25.0,1,0,18,18,5.6,1,2
Jeremiah Moon,26453,LB,FLORIDA,1,0,5.0,0,0,163,63.2,57.6,78.0,69.8,48.5,75.3,0.0,0,0,32,32,0.0,0,1
Brenden Schooler,28253,S,TEXAS,1,0,10.0,0,0,311,58.5,56.6,77.4,,53.1,73.5,25.0,1,0,21,21,0.0,0,3
Richard Moore,28853,LB,SMU,1,1,,0,0,287,75.0,73.8,72.2,64.2,62.5,56.2,50.0,1,1,15,16,0.0,0,0
Marshaun Cameron,30624,CB,COLO STATE,1,1,5.0,0,0,144,64.5,67.8,73.9,,68.3,76.7,0.0,0,0,33,34,0.0,0,1
Brian Cavicante,33444,LB,MARSHALL,1,1,1.0,0,0,214,62.8,74.2,73.5,,75.7,76.3,0.0,0,0,10,10,10.0,1,1
Brock Nichols,33753,S,USF,1,0,,0,0,327,60.0,61.7,62.8,,60.0,,,0,0,1,1,0.0,0,0
Denzel Feaster,34561,LB,UTSA,1,1,,0,0,331,48.8,30.0,70.8,,38.0,76.0,0.0,0,0,10,11,0.0,0,0
Ferrod Gardner,34595,LB,LA LAFAYET,1,1,3.8,0,0,207,56.3,65.5,74.5,55.7,72.4,55.4,0.0,0,0,38,38,5.3,2,4
John Petrishen,35069,LB,PITTSBURGH,1,1,6.6,0,0,268,59.4,63.5,72.6,65.2,65.3,68.9,0.0,0,0,19,20,5.3,1,5
Cristian Williams,36151,S,TULSA,1,0,3.3,0,0,320,57.2,61.0,75.9,,67.0,64.7,0.0,0,0,22,22,13.6,3,3
Scott Patchan,36449,ED,COLO STATE,1,0,0.5,0,1,144,65.1,75.8,80.1,61.7,74.7,62.0,20.0,1,0,52,54,5.8,3,4
Elijah Taylor,36723,ED,TULSA,1,1,4.0,0,0,320,,61.4,74.6,65.6,56.1,74.9,0.0,0,0,12,12,0.0,0,1
Thad Mangum,36819,DI,USF,1,1,2.5,0,0,327,60.0,60.7,76.8,59.3,60.0,51.8,25.0,1,0,22,23,4.5,1,2
Micah Dew-Treadway,37050,DI,MINNESOTA,1,2,4.5,0,0,225,,56.8,76.2,55.7,57.4,74.3,0.0,0,0,27,28,0.0,0,2
Tony Fair,37101,DI,AUBURN,1,1,,0,0,115,,72.7,70.1,58.8,69.7,69.7,0.0,0,0,4,4,0.0,0,0
Cameron Goode,38410,ED,CAL,1,1,-1.0,0,0,130,,81.5,80.5,76.4,74.2,77.7,0.0,0,0,22,22,9.1,2,2
Josh Drayden,38498,CB,CAL,1,2,2.3,0,0,130,58.7,64.2,77.5,60.0,74.2,57.0,0.0,0,0,41,42,4.9,2,3
Jordan Carmouche,39951,LB,HOUSTON,1,0,0.0,0,0,182,50.4,53.9,74.4,,66.5,77.7,0.0,0,0,5,5,20.0,1,2
Derrion Rakestraw,39968,S,TULANE,1,1,-1.0,0,0,319,72.8,72.1,74.5,,64.8,82.0,0.0,0,0,14,14,7.1,1,1
Brandon Martin,40066,LB,BALL ST,1,0,,0,0,117,62.0,67.8,69.7,58.8,68.5,,,0,0,6,7,0.0,0,0
Phillip Howard,40350,CB,MINNESOTA,1,0,,0,0,225,52.7,49.8,66.9,,60.3,74.2,,0,0,3,3,0.0,0,0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,11.0,0,0,134,61.6,65.9,67.3,,64.2,73.1,0.0,0,0,6,6,0.0,0,1
Jahaziel Lee,40537,DI,LA MONROE,1,1,1.0,0,0,209,,46.7,73.7,66.2,40.0,72.6,0.0,0,0,14,14,7.1,1,1
Prather Hudson,40617,S,ILLINOIS,1,0,,0,0,187,53.0,60.8,72.6,82.3,60.0,,,0,0,1,1,0.0,0,0
Justin Rice,40640,LB,UTAH ST,1,0,-3.0,0,0,329,37.4,41.7,77.4,67.5,49.6,55.4,50.0,1,0,19,19,5.3,1,1
Aaron Hansford,40694,LB,TEXAS A&M,1,1,3.8,0,0,312,61.5,68.9,77.1,54.4,79.7,83.5,0.0,0,0,24,24,12.5,3,5
Malik Staples,40902,LB,W KENTUCKY,1,0,,0,0,346,62.8,35.5,70.5,,27.9,20.1,100.0,1,0,6,6,0.0,0,0
Deonte Perry,41092,S,FRESNO ST,1,0,,0,0,169,,47.1,67.6,,49.0,21.8,100.0,1,0,4,4,0.0,0,0
Eric Sutton,41489,CB,TEXAS ST,1,0,,0,0,314,55.4,56.1,74.2,,60.4,72.5,,0,0,5,5,0.0,0,0
Jaquel Pierce,41589,ED,TEXAS ST,1,2,4.0,0,0,314,,72.3,72.0,58.8,71.9,74.8,0.0,0,0,10,10,0.0,0,1
