player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Zaid Hamdan,52925,DI,KENT STATE,1,0,,0,0,201,,51.0,0.0,56.3,62.0,,,0,1,11,11,0.0,0,0
DeShawn Pace,53549,LB,UCF,1,2,-0.5,0,0,323,41.1,54.3,0.0,62.2,78.4,32.9,0.0,0,1,44,44,4.5,2,2
Eric Phillips,53572,ED,CINCINNATI,1,0,2.0,0,0,138,60.0,60.0,76.9,62.6,56.4,73.9,0.0,0,0,18,20,5.6,1,1
Iesa Jarmon,53981,CB,AKRON,1,0,,0,0,102,61.3,62.5,66.9,,60.0,,,0,0,2,2,0.0,0,0
Cheikhsaliou Fall,54240,ED,CAL,1,0,,0,0,130,,59.3,72.9,56.2,61.9,,,0,0,6,6,0.0,0,0
Malik Denkins,55516,ED,C MICHIGAN,1,0,,0,0,134,,66.2,69.3,58.9,60.0,,,0,0,2,2,0.0,0,0
Alex Howard,62494,LB,DUKE,1,3,7.5,0,0,154,48.3,47.0,0.0,67.2,50.1,40.8,28.6,2,1,34,36,2.9,1,2
Barry Brown,62724,LB,COAST CAR,1,0,3.3,0,0,141,52.1,65.3,75.7,55.7,80.8,64.4,0.0,0,0,31,31,16.1,5,6
Kam Butler,63872,ED,VIRGINIA,1,2,0.0,0,0,335,60.0,60.3,78.8,57.9,61.1,27.0,40.0,2,0,25,26,4.0,1,1
Josh Minkins,66051,S,CINCINNATI,1,1,19.0,0,0,138,63.6,62.9,72.9,,60.8,78.0,0.0,0,0,21,23,0.0,0,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,3.6,0,0,260,,67.3,75.9,60.0,69.1,75.2,0.0,0,0,19,19,15.8,3,5
Sebastian Macaluso,70536,WR,S JOSE ST,1,0,,0,0,285,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ben Florentine,70644,DI,WYOMING,1,0,-0.5,0,0,351,,66.8,0.0,59.0,76.6,73.2,0.0,0,1,17,19,11.8,2,2
Korey Foreman,70831,ED,FRESNO ST,1,1,3.3,0,0,169,63.1,75.2,79.7,64.8,80.0,80.1,0.0,0,0,13,13,30.8,4,4
Tuasivi Nomura,70879,LB,FRESNO ST,1,1,1.0,0,0,169,56.4,66.1,78.4,66.6,74.8,80.8,0.0,0,0,24,25,8.3,2,2
Tate Romney,70946,LB,ARIZONA ST,1,0,,0,0,110,,60.0,61.7,,60.0,,,0,0,0,1,,0,0
Domani Jackson,71370,CB,ALABAMA,1,1,3.5,0,0,103,41.9,45.7,76.6,46.0,63.1,60.4,0.0,0,0,43,43,2.3,1,2
William Nimmo Jr.,71391,S,S DIEGO ST,1,2,,0,0,284,51.5,61.5,72.2,,71.0,78.8,0.0,0,0,15,15,0.0,0,0
Akili Arnold,71406,S,USC,1,1,24.0,0,0,326,77.3,78.4,75.0,,73.0,82.9,0.0,0,0,16,17,0.0,0,2
Easton Mascarenas-Arnold,71410,LB,USC,1,0,2.0,0,0,326,41.7,53.0,77.7,72.6,65.1,46.6,20.0,1,0,19,20,15.8,3,4
Sheldon Newton,71957,DI,BOISE ST,1,1,,0,0,120,,65.5,70.3,58.0,65.4,69.7,0.0,0,0,4,4,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,0,24.0,0,0,285,76.7,75.9,78.2,,68.9,73.5,0.0,0,0,55,56,0.0,0,1
Raider Damuni,72338,S,BYU,1,2,,0,0,128,54.4,54.6,74.0,,56.3,58.1,33.3,1,0,23,23,0.0,0,0
Jadon Pearson,72538,LB,UTAH ST,1,1,5.2,0,0,329,64.9,60.8,74.7,58.1,55.2,35.2,25.0,2,0,23,24,17.4,4,5
Lavario Wiley,72769,CB,UNLV,1,0,,0,0,325,72.4,69.6,73.8,,53.4,41.1,100.0,1,0,10,11,0.0,0,0
Henry Ikahihifo,73151,ED,NEVADA,1,2,3.8,0,0,239,,72.0,80.0,57.5,72.7,80.2,0.0,0,0,42,42,7.1,3,5
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,,0,0,101,58.2,58.7,79.9,56.2,62.4,45.7,,0,0,20,20,0.0,0,0
Marco Notarainni,73389,LB,BOISE ST,1,2,2.3,0,1,120,75.4,84.7,78.3,63.5,81.9,29.3,33.3,4,0,35,36,14.3,5,6
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,4.8,0,0,341,52.9,60.5,77.7,61.5,68.7,81.5,0.0,0,0,28,28,10.7,3,4
Zion Branch,74395,S,USC,1,0,,0,0,326,63.8,63.6,72.7,,60.0,,,0,0,4,4,0.0,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,1,4.0,0,0,118,60.5,70.2,74.7,63.4,68.1,75.8,0.0,0,0,14,14,0.0,0,1
Silas Walters,75263,S,MIAMI OH,1,0,10.4,0,0,221,63.3,63.5,76.7,60.0,62.3,84.6,0.0,0,0,32,32,3.1,1,5
Chuck Hicks,75816,LB,MISSOURI,1,0,7.0,0,0,229,66.0,60.7,0.0,58.6,65.6,78.2,0.0,0,1,5,7,0.0,0,1
Damaje Yancey,76532,CB,TROY,1,0,8.0,0,0,318,64.5,64.0,76.3,,59.1,41.0,33.3,1,0,24,25,4.2,1,2
Torey Richardson,76711,CB,TEMPLE,1,0,7.0,0,0,306,63.8,61.0,76.8,58.1,51.1,23.8,50.0,1,0,22,22,0.0,0,1
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,2,,0,0,187,,65.1,0.0,67.8,65.0,39.1,33.3,1,1,29,29,0.0,0,0
Antonio Colclough,76813,ED,BUFFALO,1,0,,0,0,126,60.0,49.7,76.7,56.1,45.4,31.8,,0,0,7,7,0.0,0,0
Darnell Jefferies,76999,DI,MINNESOTA,1,0,,0,0,225,,57.8,69.8,57.2,60.0,,,0,0,1,1,0.0,0,0
Justin Wright,77160,LB,OKLA STATE,1,1,1.0,0,0,262,45.6,54.8,74.1,55.2,74.6,77.9,0.0,0,1,13,13,7.7,1,1
Matt Harmon,77244,ED,KENT STATE,1,1,3.0,0,0,201,60.0,59.5,80.4,63.7,54.3,38.9,25.0,1,0,26,26,3.8,1,2
Daniel Bolden,77252,LB,TOLEDO,1,3,1.8,0,0,316,64.9,75.5,78.3,59.4,77.5,82.3,0.0,0,0,41,42,7.3,3,4
Keye Thompson,77266,LB,PITTSBURGH,1,2,3.0,0,0,268,63.7,56.7,76.2,54.1,54.3,29.9,40.0,2,0,26,26,3.8,1,1
Jace Ruder,77680,LB,N TEXAS,1,0,,0,0,251,61.2,67.7,71.1,,63.4,,,0,0,5,5,0.0,0,0
Tory Spears,78134,S,TEXAS ST,1,0,1.5,0,0,314,52.8,57.5,72.5,,64.7,79.9,0.0,0,0,17,18,11.8,2,2
DaShon Bussell,78169,CB,W MICHIGAN,1,0,,0,0,347,61.9,63.0,69.2,,60.0,,,0,0,4,4,0.0,0,0
Marque Collins,78999,CB,BYU,1,0,2.5,0,0,128,43.0,46.3,76.9,60.0,60.2,37.1,33.3,1,1,34,34,2.9,1,2
Cherif Seye,79240,ED,UCLA,1,0,,0,0,324,,62.1,71.0,61.2,60.0,,,0,0,1,1,0.0,0,0
Jayden McDonald,81249,LB,UCONN,1,4,3.0,0,0,146,66.6,66.6,77.0,64.9,60.8,56.5,25.0,3,0,29,29,10.3,3,5
Jared Small,81284,LB,ARIZONA,1,0,1.0,0,0,109,60.0,55.8,71.2,,72.4,73.6,0.0,0,0,8,8,12.5,1,1
Jermayne Lole,82212,DI,TEXAS,1,0,-1.0,0,0,311,,63.8,74.8,53.2,68.5,28.3,0.0,0,0,16,16,6.3,1,1
