player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jaylan Foster,13095,S,S CAROLINA,1,0,3.0,0,0,289,57.6,53.4,75.2,59.5,48.7,36.3,40.0,2,0,26,26,11.5,3,3
Devin Taylor,22317,CB,BOWL GREEN,1,0,5.0,0,0,122,56.7,58.9,76.5,59.3,68.5,53.6,0.0,0,0,26,26,3.8,1,2
Cortez Davis,22974,CB,HAWAII,1,0,11.0,0,0,180,53.4,55.9,77.6,74.9,55.8,57.2,0.0,0,0,38,40,0.0,0,1
Dru Prox,23093,LB,UTSA,1,0,2.0,0,0,331,60.0,55.1,68.0,,70.0,73.1,0.0,0,0,5,5,20.0,1,1
Reggie Stubblefield,23441,S,KANSAS ST,1,0,4.0,0,0,199,65.7,66.1,76.2,57.0,63.3,39.0,0.0,0,0,4,4,0.0,0,1
Darion Dunn,23963,CB,TEXAS,1,1,29.0,0,0,311,66.2,69.8,69.2,,66.6,80.1,0.0,0,0,6,6,0.0,0,1
Darren Evans,24171,CB,LSU,1,0,,0,0,211,64.4,61.5,74.1,,53.6,,,0,0,15,15,0.0,0,0
Luc Bequette,25776,DI,CAL,1,2,3.0,0,0,130,60.0,62.7,75.8,59.7,62.5,77.0,0.0,0,0,34,34,8.8,3,4
Jeremiah Moon,26453,LB,FLORIDA,1,0,10.5,0,0,163,67.4,66.4,76.3,68.4,55.0,82.6,0.0,0,0,15,15,0.0,0,2
Brenden Schooler,28253,S,TEXAS,1,0,,0,0,311,63.1,48.6,72.4,,35.2,48.7,100.0,1,0,12,12,0.0,0,0
Richard Moore,28853,LB,SMU,1,0,3.5,0,0,287,76.5,76.3,71.6,63.0,66.5,38.1,50.0,2,0,15,15,6.7,1,2
Jack Jones,29050,CB,ARIZONA ST,1,1,8.0,0,0,110,73.2,66.1,75.9,,44.3,37.7,33.3,1,0,19,19,0.0,0,1
Marshaun Cameron,30624,CB,COLO STATE,1,0,0.0,0,0,144,36.6,41.3,77.4,58.3,71.1,83.0,0.0,0,3,33,33,3.0,1,1
Brian Cavicante,33444,LB,MARSHALL,1,2,0.0,0,0,214,64.8,80.9,74.6,80.0,78.7,79.3,0.0,0,0,12,12,8.3,1,1
Brock Nichols,33753,S,USF,1,0,9.0,0,0,327,87.4,82.1,75.8,60.0,66.2,78.0,0.0,0,0,21,21,0.0,0,1
Meiko Dotson,33902,CB,FLORIDA ST,1,0,,0,0,167,47.7,50.0,74.3,,62.8,73.5,,0,0,12,14,0.0,0,0
Denzel Feaster,34561,LB,UTSA,1,1,4.0,0,0,331,59.6,73.9,72.5,,78.3,54.0,0.0,0,0,7,9,14.3,1,1
John Petrishen,35069,LB,PITTSBURGH,1,1,0.5,0,0,268,57.7,66.3,69.8,56.0,76.8,34.6,16.7,1,0,14,15,21.4,3,4
Scott Patchan,36449,ED,COLO STATE,1,0,4.3,0,0,144,60.2,70.6,80.1,68.3,66.6,79.4,0.0,0,0,33,33,9.1,3,6
Elijah Taylor,36723,ED,TULSA,1,0,,0,0,320,,63.4,73.4,57.4,65.1,,,0,0,7,7,0.0,0,0
Thad Mangum,36819,DI,USF,1,0,2.0,0,0,327,60.0,58.2,0.0,54.2,66.6,76.7,0.0,0,1,26,26,15.4,4,5
Micah Dew-Treadway,37050,DI,MINNESOTA,1,0,1.0,0,0,225,,69.0,74.7,56.6,73.8,69.7,0.0,0,0,7,7,14.3,1,1
Tony Fair,37101,DI,AUBURN,1,0,0.0,0,0,115,,65.2,74.4,62.3,63.7,69.7,0.0,0,0,8,8,12.5,1,1
Cameron Goode,38410,ED,CAL,1,1,-1.8,0,0,130,55.9,59.4,0.0,68.1,64.1,81.2,0.0,0,2,45,45,8.9,4,4
Josh Drayden,38498,CB,CAL,1,0,,0,0,130,34.4,35.4,79.9,59.5,47.3,47.5,,0,0,45,45,0.0,0,0
Viane Moala,38501,DI,UTAH,1,1,,0,0,328,,52.5,77.4,58.0,50.9,28.1,50.0,1,0,38,38,0.0,0,0
