player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,S,OREGON ST,1,0,,0,0,265,62.3,62.6,68.9,,60.0,,,0,0,2,2,0.0,0,0
James Camden,53418,LB,W MICHIGAN,1,1,4.5,0,0,347,65.7,73.3,75.7,55.1,81.0,82.3,0.0,0,0,18,19,11.1,2,4
Shaun Myers,62235,LB,COLORADO,1,0,,0,0,143,60.0,49.2,70.5,59.4,60.0,,,0,0,2,2,0.0,0,0
Mister Williams,70521,LB,S DIEGO ST,1,0,9.0,0,0,284,54.3,65.0,73.9,79.4,66.4,76.7,0.0,0,0,16,16,6.3,1,2
Ben Florentine,70644,DI,WYOMING,1,2,-0.5,0,0,351,60.0,72.9,77.1,59.1,74.9,75.2,0.0,0,0,25,25,4.0,1,2
Korey Foreman,70831,ED,FRESNO ST,1,0,3.0,0,0,169,60.3,64.5,75.6,63.0,62.2,71.5,0.0,0,0,11,11,9.1,1,1
Calvin Pitcher,70877,LB,UAB,1,2,3.1,0,0,321,63.2,77.4,80.2,59.7,78.5,82.8,0.0,0,0,57,59,10.5,6,7
Domani Jackson,71370,CB,ALABAMA,1,0,-3.0,0,0,103,61.2,63.6,74.3,,68.7,79.6,0.0,0,0,7,7,14.3,1,1
Keanu Tanuvasa,71398,DI,BYU,1,0,-1.0,0,0,128,,64.9,0.0,61.2,71.5,69.7,0.0,0,1,19,20,5.3,1,1
Solomone Langi,72318,DI,S JOSE ST,1,1,,0,0,285,,68.5,73.6,65.0,65.2,70.1,0.0,0,0,7,7,0.0,0,0
Raider Damuni,72338,S,BYU,1,1,3.0,0,0,128,58.3,59.8,74.0,,61.5,80.3,0.0,0,0,31,31,3.2,1,1
Jadon Pearson,72538,LB,FRESNO ST,1,4,-0.2,0,0,169,64.7,78.7,76.7,56.7,83.9,83.4,0.0,0,0,27,27,18.5,5,6
Marco Notarainni,73389,LB,BOISE ST,1,0,0.5,0,0,120,54.2,56.4,76.0,63.6,58.4,42.4,33.3,1,0,30,30,3.3,1,2
Zion Branch,74395,S,GEORGIA,1,0,,0,0,173,55.5,56.2,74.5,,60.0,28.5,,0,0,4,4,0.0,0,0
Jaymar Mundy,75041,CB,OHIO,1,0,,0,0,259,60.0,61.9,67.8,,60.0,,,0,0,3,3,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,1,2.0,0,0,221,64.8,67.4,79.1,60.0,71.2,79.9,0.0,0,0,20,20,5.0,1,1
Aneesh Vyas,75285,DI,WYOMING,1,0,3.5,0,0,351,,57.1,75.2,47.9,63.6,34.3,0.0,0,0,18,18,11.1,2,2
Jayden Dunlap,85725,CB,BYU,1,0,,0,0,128,60.0,61.8,69.1,,60.1,,,0,0,6,6,0.0,0,0
