player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,S,OREGON ST,1,0,50.0,0,0,265,69.1,66.1,72.3,,57.2,79.8,0.0,0,0,9,10,0.0,0,1
James Camden,53418,LB,W MICHIGAN,1,0,6.0,0,0,347,75.4,76.0,75.9,52.6,74.9,81.3,0.0,0,0,14,15,7.1,1,3
Shaun Myers,62235,LB,COLORADO,1,0,1.3,0,0,143,76.0,79.5,75.2,57.1,75.4,42.7,40.0,2,0,36,36,8.3,3,3
Mister Williams,70521,LB,S DIEGO ST,1,0,4.0,0,0,284,62.5,63.6,74.5,71.2,58.0,79.2,0.0,0,0,22,23,4.5,1,2
Ben Florentine,70644,DI,WYOMING,1,1,1.3,0,0,351,60.0,61.1,76.4,49.5,76.6,28.1,0.0,0,0,18,19,16.7,3,3
Korey Foreman,70831,ED,FRESNO ST,1,0,3.0,1,0,169,68.0,68.7,0.0,71.1,62.8,32.0,0.0,0,1,7,7,14.3,1,1
Calvin Pitcher,70877,LB,UAB,1,0,1.0,0,0,321,78.4,90.6,72.3,,81.5,78.1,0.0,0,0,11,11,9.1,1,2
Tate Romney,70946,LB,ARIZONA ST,1,0,,0,0,110,60.0,48.3,73.9,57.6,49.2,,,0,0,7,7,0.0,0,0
Keanu Tanuvasa,71398,DI,BYU,1,1,,0,0,128,,58.8,76.3,58.0,59.2,69.7,0.0,0,0,14,14,0.0,0,0
Solomone Langi,72318,DI,S JOSE ST,1,0,-1.0,0,0,285,,47.5,73.8,59.1,47.7,23.1,50.0,1,0,19,19,5.3,1,1
Raider Damuni,72338,S,BYU,1,0,5.5,0,0,128,65.9,74.2,74.3,92.5,60.0,80.8,0.0,0,0,8,8,25.0,2,2
Justin Flowe,72388,LB,UNLV,1,0,,0,0,325,60.0,62.3,65.9,,60.0,,,0,0,1,1,0.0,0,0
Jadon Pearson,72538,LB,FRESNO ST,1,0,5.5,0,0,169,68.0,70.5,76.9,61.7,68.8,79.9,0.0,0,0,14,14,7.1,1,2
Marco Notarainni,73389,LB,BOISE ST,1,0,,0,0,120,62.6,53.4,76.9,46.6,53.8,20.9,100.0,1,0,29,29,0.0,0,0
Justin Sinclair,74258,S,HAWAII,1,0,,0,0,180,67.6,67.6,74.8,,61.9,74.8,,0,0,11,11,0.0,0,0
Zion Branch,74395,S,GEORGIA,1,0,4.0,0,0,173,63.9,66.7,74.6,,67.4,49.4,0.0,0,0,9,9,22.2,2,2
Silas Walters,75263,S,MIAMI OH,1,0,,0,0,221,64.7,62.7,77.3,,56.4,,,0,0,17,17,0.0,0,0
Aneesh Vyas,75285,DI,WYOMING,1,2,,0,0,351,,45.3,77.0,55.2,44.7,69.3,0.0,0,0,16,16,0.0,0,0
Bam Booker,76122,ED,BOWL GREEN,1,2,,0,0,122,,57.0,0.0,53.5,71.4,40.2,0.0,0,1,9,10,0.0,0,0
Brendon Harris,83446,S,MIDDLE TN,1,0,,0,0,224,63.7,64.6,73.3,58.0,61.6,73.1,,0,0,4,4,0.0,0,0
Jayden Dunlap,85725,CB,BYU,1,1,,0,0,128,68.0,68.9,74.5,,64.2,78.5,0.0,0,0,8,8,0.0,0,0
Gracen Halton,85774,DI,OKLAHOMA,1,1,0.0,0,0,261,59.7,84.4,76.0,63.4,90.6,72.8,0.0,0,0,14,14,7.1,1,1
Kalib Perry,86267,LB,LOUISVILLE,1,0,9.0,0,0,210,65.0,60.8,77.8,56.3,55.8,40.2,33.3,1,0,13,13,7.7,1,2
Blake Ruffin,86298,S,LOUISVILLE,1,0,,0,0,210,62.0,63.3,69.6,,60.3,,,0,0,4,4,0.0,0,0
Jalil Tucker,86578,CB,OREGON ST,1,0,6.0,0,0,265,62.2,61.4,74.9,,57.2,77.7,0.0,0,0,19,20,0.0,0,1
Ceyair Wright,86877,CB,NEBRASKA,1,0,,0,0,238,57.3,55.6,77.5,45.5,60.1,34.2,100.0,1,0,45,46,0.0,0,0
David Reese,90079,ED,SYRACUSE,1,0,2.0,0,0,304,60.0,73.6,77.0,54.2,75.9,71.3,0.0,0,0,13,13,7.7,1,1
Ose Egbase,90529,ED,UNLV,1,0,4.0,0,0,325,,60.7,74.5,60.6,59.7,24.1,50.0,1,0,9,9,11.1,1,1
Solomon Brown,97386,S,BUFFALO,1,1,12.3,0,0,126,54.3,57.9,77.8,60.0,63.6,60.4,20.0,1,0,36,36,0.0,0,3
Marvae Myers,97517,CB,MARSHALL,1,0,,0,0,214,60.8,60.1,75.2,,57.2,78.2,,0,1,26,26,0.0,0,0
Jett Elad,97543,S,RUTGERS,1,0,26.2,0,0,278,74.0,73.7,79.6,58.9,69.5,61.2,16.7,1,0,31,31,3.2,1,5
Mohamed Toure,97751,LB,MIAMI FL,1,1,1.0,0,0,220,45.8,45.4,73.3,59.0,52.9,43.1,0.0,0,0,10,10,0.0,0,1
Zaylin Wood,97761,DI,VANDERBILT,1,0,,0,0,333,,69.5,75.9,63.9,69.5,69.7,,0,0,9,9,0.0,0,0
Mark Davis,97886,CB,VANDERBILT,1,0,,0,0,333,66.0,66.5,74.2,,60.2,,,0,0,7,7,0.0,0,0
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,,0,0,110,,52.0,73.2,51.8,59.4,,,0,0,5,5,0.0,0,0
Jalar Holley,97977,DI,CHARLOTTE,1,0,,0,0,136,,59.6,73.2,62.0,57.1,,,0,0,8,8,0.0,0,0
Immanuel Hickman Sr.,98192,DI,VA TECH,1,0,9.0,0,0,337,68.0,68.9,74.8,57.2,65.7,72.4,0.0,0,0,15,15,0.0,0,1
