player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Eavan Gibbons,85696,S,NAVY,1,6,5.0,0,0,237,44.2,68.0,77.2,,85.0,84.5,0.0,0,0,46,46,2.2,1,4
Quindrelin Hammonds,102679,S,ARMY,1,2,25.0,0,0,114,64.6,68.2,79.7,,72.9,82.8,0.0,0,0,30,30,0.0,0,1
Jabari Moore,102681,CB,ARMY,1,0,3.0,0,0,114,65.1,64.6,76.5,,59.4,77.1,0.0,0,0,26,26,3.8,1,1
Darius Richardson,102716,DI,ARMY,1,0,,0,0,114,,59.9,75.9,55.1,62.2,22.1,,0,0,12,12,0.0,0,0
Chris Frey,102720,DI,ARMY,1,1,,0,0,114,,48.5,67.7,59.6,59.5,69.7,0.0,0,0,1,1,0.0,0,0
Nathaniel Smith,102783,ED,ARMY,1,1,1.5,0,0,114,,62.1,74.8,60.5,61.6,75.5,0.0,0,0,19,19,5.3,1,2
Jimmy Ciarlo,121563,LB,ARMY,1,2,2.0,0,0,114,63.9,61.6,79.6,56.2,58.3,83.6,0.0,0,0,30,30,10.0,3,3
Austin Hill,121576,ED,ARMY,1,1,3.5,0,0,114,62.5,51.6,76.1,57.0,44.1,49.4,25.0,1,0,23,23,4.3,1,2
Cameron Jones,121581,CB,ARMY,1,1,,0,0,114,53.0,51.5,74.8,,52.5,37.2,0.0,0,0,20,20,0.0,0,0
Leo Lowin,121586,LB,ARMY,1,1,5.1,0,0,114,59.9,60.5,76.8,57.3,61.3,56.7,18.2,2,0,30,30,6.7,2,8
Bo Nicolas-Paul,121595,CB,ARMY,1,0,,0,0,114,69.2,69.4,75.5,,62.4,79.1,,0,0,14,14,0.0,0,0
Jackson Powell,121602,ED,ARMY,1,1,2.0,0,0,114,55.0,65.4,82.0,54.7,75.1,78.9,0.0,0,0,30,30,10.0,3,4
Donald Berniard Jr.,121832,DI,NAVY,1,1,5.0,0,0,237,60.0,49.4,78.7,56.9,48.0,75.1,0.0,0,0,46,46,2.2,1,4
Jacob Busic,121837,ED,NAVY,1,0,,0,0,237,,59.6,66.6,59.8,60.0,,,0,0,1,1,0.0,0,0
Clay Cromwell,121840,DI,NAVY,1,0,3.2,0,0,237,60.0,58.6,76.8,56.3,58.7,76.8,0.0,0,0,46,46,10.9,5,6
Will Harbour,121848,LB,NAVY,1,5,1.8,0,0,237,41.4,55.2,76.1,57.6,64.4,83.6,0.0,0,0,42,42,9.5,4,5
Xavier McDonald,121857,LB,NAVY,1,0,5.0,0,0,237,67.0,47.7,80.2,56.0,37.5,39.1,33.3,2,0,42,42,4.8,2,4
Rayuan Lane III,144326,S,NAVY,1,1,9.3,0,0,237,75.2,73.3,76.4,,67.8,80.4,0.0,0,0,46,46,2.2,1,3
Dashaun Peele,144335,CB,NAVY,1,0,5.0,0,0,237,62.5,64.9,77.4,60.0,67.7,78.5,0.0,0,0,46,46,0.0,0,1
Colin Ramos,144338,LB,NAVY,1,4,2.7,0,0,237,55.5,57.4,78.2,58.9,59.1,49.5,15.4,2,0,46,46,15.2,7,7
Justin Reed,144339,ED,NAVY,1,1,1.5,0,0,237,60.0,54.7,78.0,55.3,54.3,77.3,0.0,0,0,45,45,6.7,3,4
Jordan Sanders,144342,ED,NAVY,1,0,,0,0,237,,61.4,73.0,60.0,60.9,,,0,0,4,4,0.0,0,0
Mbiti Williams Jr.,144352,S,NAVY,1,0,8.3,0,0,237,83.8,79.1,78.2,60.0,67.3,81.2,0.0,0,0,46,46,4.3,2,4
Max DiDomenico,147338,S,ARMY,1,0,7.3,0,0,114,84.7,78.2,78.2,,55.2,83.0,0.0,0,0,30,30,0.0,0,3
Tyler Rafferty,147344,ED,ARMY,1,0,,0,0,114,,59.2,69.3,58.8,60.0,,,0,0,1,1,0.0,0,0
Dre Miller,147363,DI,ARMY,1,0,,0,0,114,,83.2,74.5,77.7,74.3,,,0,0,11,11,0.0,0,0
Kyle Lewis,147364,DI,ARMY,1,1,,0,0,114,,57.8,78.6,63.3,52.9,26.4,50.0,1,0,18,18,0.0,0,0
Luke Pirris,162574,ED,NAVY,1,2,3.8,0,0,237,53.5,60.1,81.9,55.8,63.9,81.2,0.0,0,0,46,46,2.2,1,4
Landon Robinson,162580,DI,NAVY,1,0,,0,0,237,,52.0,69.5,60.0,54.7,,,0,0,4,4,0.0,0,0
Kalib Fortner,163190,LB,ARMY,1,3,4.2,0,0,114,59.5,89.5,76.1,95.4,85.0,83.9,0.0,0,0,30,30,10.0,3,5
Jack Latore,163199,DI,ARMY,1,0,,0,0,114,,54.7,68.6,60.0,56.4,,,0,0,5,5,0.0,0,0
