player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Cody Winokur,102837,DI,ARMY,1,1,,0,0,114,,75.8,74.9,60.0,74.3,70.2,0.0,0,0,12,13,0.0,0,0
Tyrell Robinson,121607,HB,ARMY,1,0,26.0,0,1,114,,71.4,60.0,,69.6,70.3,0.0,0,0,1,1,0.0,0,1
Justin Weaver,126597,CB,ARMY,1,0,48.0,0,0,114,64.2,65.9,71.7,,65.0,73.5,0.0,0,0,12,12,0.0,0,1
Jaydan Mayes,133971,CB,ARMY,1,0,2.0,0,0,114,78.4,71.6,74.9,,58.6,76.0,0.0,0,0,33,34,3.0,1,1
Kyle Jacob,144318,LB,NAVY,1,4,1.5,0,0,237,64.1,73.4,75.8,55.1,76.1,83.8,0.0,0,0,33,33,15.2,5,6
Rayuan Lane III,144326,S,NAVY,1,2,4.8,0,0,237,49.7,56.0,0.0,,69.4,69.5,14.3,1,1,39,39,7.7,3,4
Dashaun Peele,144335,CB,NAVY,1,0,1.0,1,0,237,53.3,60.2,73.7,,70.6,73.5,0.0,0,1,39,39,2.6,1,1
Colin Ramos,144338,LB,NAVY,1,3,2.5,0,0,237,66.0,76.2,79.5,63.8,76.2,83.9,0.0,0,0,39,39,5.1,2,6
Justin Reed,144339,ED,NAVY,1,0,2.7,0,0,237,,69.7,78.4,70.2,65.5,78.5,0.0,0,0,39,39,5.1,2,7
Jordan Sanders,144342,ED,NAVY,1,0,,0,0,237,,61.2,73.1,59.1,61.5,,,0,0,6,6,0.0,0,0
Mbiti Williams Jr.,144352,S,NAVY,1,3,5.0,0,0,237,59.8,64.4,74.5,,67.5,66.5,20.0,1,0,39,39,0.0,0,1
Tommy Zitiello,147329,S,ARMY,1,0,,0,0,114,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Chance Keith,147333,S,ARMY,1,0,4.6,0,0,114,64.4,72.8,81.0,57.3,74.7,80.7,0.0,0,0,41,42,4.9,2,5
Josiah Banks,147337,S,ARMY,1,0,,0,0,114,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Max DiDomenico,147338,S,ARMY,1,1,2.6,0,0,114,65.5,63.0,76.3,,59.8,71.5,14.3,1,0,41,42,7.3,3,5
Brett Gerena,147346,LB,ARMY,1,0,,0,0,114,,60.3,,,60.0,,,0,0,1,1,0.0,0,0
Damon Washington,147349,CB,ARMY,1,0,,0,0,114,,61.0,68.9,,60.0,,,0,0,4,4,0.0,0,0
Trey Sofia,147362,ED,ARMY,1,0,,0,0,114,,64.3,71.9,56.1,66.8,,,0,0,8,8,0.0,0,0
Dre Miller,147363,DI,ARMY,1,0,6.0,0,0,114,60.0,53.9,75.0,56.3,53.3,73.2,0.0,0,0,33,34,0.0,0,1
Andrew Duhart,162545,CB,NAVY,1,0,8.5,0,0,237,68.4,61.3,73.4,,50.1,25.0,60.0,3,1,39,39,2.6,1,2
Kenneth McShan,162567,LB,NAVY,1,0,,0,0,237,60.1,58.1,0.0,56.3,64.9,,,0,1,33,33,0.0,0,0
Luke Pirris,162574,ED,NAVY,1,2,1.0,0,0,237,92.5,82.7,81.1,62.3,68.1,54.0,0.0,0,0,39,39,2.6,1,1
Landon Robinson,162580,DI,NAVY,1,2,2.1,0,1,237,,63.4,78.6,59.4,63.5,76.7,0.0,0,0,39,39,15.4,6,7
Eric Ford,163188,ED,ARMY,1,1,0.0,0,0,114,60.0,67.1,76.6,58.0,67.7,75.2,0.0,0,0,15,15,6.7,1,1
Kalib Fortner,163190,LB,ARMY,1,1,5.3,0,0,114,76.4,69.0,77.0,56.7,61.8,82.3,0.0,0,0,41,42,2.4,1,6
Deshontez Gray,163193,DI,ARMY,1,0,,0,0,114,,53.0,69.2,60.0,55.8,,,0,0,4,4,0.0,0,0
Casey Larkin,163198,S,ARMY,1,4,13.3,0,0,114,63.6,67.9,76.3,60.0,70.1,65.9,12.5,1,0,41,42,2.4,1,3
Jack Latore,163199,DI,ARMY,1,2,1.0,0,0,114,60.0,69.8,75.5,69.0,66.2,74.5,0.0,0,0,35,36,2.9,1,1
Collin Matteson,163203,S,ARMY,1,1,,0,0,114,,60.6,64.0,,60.0,75.3,0.0,0,0,1,1,0.0,0,0
Donavon Platt,163211,CB,ARMY,1,0,2.0,0,0,114,41.9,47.8,75.6,,59.9,15.4,0.0,0,0,35,36,2.9,1,1
Gavin Shields,163219,S,ARMY,1,0,,0,0,114,,60.3,,,60.0,,,0,0,1,1,0.0,0,0
Noah Short,163220,HB,ARMY,1,0,,0,0,114,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Andon Thomas,163225,LB,ARMY,1,2,8.3,0,0,114,64.2,58.0,76.8,,54.4,56.8,20.0,2,0,41,42,7.3,3,6
Jacob Tuioti,163227,DI,ARMY,1,0,,0,0,114,,64.2,74.4,59.0,63.8,,,0,0,9,9,0.0,0,0
Jabril Williams,163230,CB,ARMY,1,0,,0,0,114,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kody Harris-Miller,170980,DI,ARMY,1,1,3.0,0,0,114,,68.5,76.4,57.2,69.8,74.1,0.0,0,0,22,22,13.6,3,3
Elo Modozie,170992,ED,ARMY,1,0,,0,0,114,43.7,63.1,79.6,80.0,64.4,73.0,,0,0,26,27,0.0,0,0
Kavon Pointer,171003,TE,ARMY,1,0,,0,0,114,,60.1,60.0,,60.0,,,0,0,1,1,0.0,0,0
Griffen Willis,175274,DI,NAVY,1,1,4.3,0,0,237,,49.6,76.5,54.8,49.4,74.1,0.0,0,0,39,39,5.1,2,3
Xavyer Arrington,189464,DI,NAVY,1,0,,0,0,237,,47.3,69.8,59.5,50.4,,,0,0,6,6,0.0,0,0
