player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,CB,OREGON ST,1,3,1.0,0,0,265,64.3,71.8,75.4,,76.1,57.6,16.7,1,0,58,58,1.7,1,2
Zaid Hamdan,52925,DI,KENT STATE,1,0,3.0,0,0,201,,45.3,75.4,60.3,42.6,72.2,0.0,0,0,27,27,3.7,1,2
Eric Phillips,53572,ED,CINCINNATI,1,1,0.0,0,0,138,,62.8,76.5,60.7,62.5,74.0,0.0,0,0,21,21,4.8,1,1
Jaheim Thomas,54193,LB,WISCONSIN,1,0,,0,0,349,62.0,65.1,71.6,,62.9,,,0,0,4,5,0.0,0,0
Cheikhsaliou Fall,54240,ED,CAL,1,1,,1,0,130,,40.0,0.0,54.6,55.9,72.2,0.0,0,2,7,8,0.0,0,0
Malik Denkins,55516,ED,C MICHIGAN,1,1,,0,0,134,,66.2,71.1,57.5,66.3,71.1,0.0,0,0,4,4,0.0,0,0
Jaiden Cameron,62277,ED,NWESTERN,1,0,1.0,0,0,256,,48.2,72.5,65.0,43.8,71.1,0.0,0,0,9,9,11.1,1,1
Barry Brown,62724,LB,COAST CAR,1,2,0.7,0,0,141,64.2,77.3,73.1,68.6,76.9,60.0,16.7,1,0,16,16,18.8,3,3
Kam Butler,63872,ED,VIRGINIA,1,2,3.0,0,0,335,60.5,61.2,79.4,66.9,53.5,54.7,25.0,1,0,30,31,0.0,0,1
Josh Minkins,66051,S,CINCINNATI,1,1,6.0,0,0,138,59.1,63.8,75.4,,71.0,80.7,0.0,0,0,19,19,5.3,1,1
Ty Hamilton,66298,DI,OHIO STATE,1,0,2.0,0,0,260,,47.1,0.0,54.4,54.8,71.9,0.0,0,1,15,15,6.7,1,2
Ben Florentine,70644,DI,WYOMING,1,1,,0,0,351,,28.8,72.5,59.3,29.1,27.6,50.0,1,0,15,15,0.0,0,0
Keyon Ware-Hudson,71322,DI,OREGON,1,1,4.0,0,0,264,,61.8,71.4,58.1,62.4,72.4,0.0,0,0,7,7,14.3,1,1
Domani Jackson,71370,CB,ALABAMA,1,0,3.5,0,1,103,60.1,81.6,74.5,,95.4,36.0,0.0,0,0,14,15,7.1,1,2
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,9.0,0,0,284,55.9,51.7,74.0,,50.0,27.0,50.0,1,0,9,10,0.0,0,1
Keanu Tanuvasa,71398,DI,UTAH,1,0,0.0,1,0,328,,58.2,0.0,59.4,65.5,69.7,0.0,0,1,11,13,9.1,1,1
Akili Arnold,71406,S,USC,1,0,,0,0,326,54.0,53.3,74.9,57.3,55.5,42.1,,0,0,17,17,0.0,0,0
Easton Mascarenas-Arnold,71410,LB,USC,1,1,2.0,0,0,326,68.8,65.4,78.9,64.2,53.3,65.4,0.0,0,0,20,21,5.0,1,2
Sheldon Newton,71957,DI,BOISE ST,1,0,,0,0,120,,60.3,74.9,55.0,65.4,,,0,0,8,8,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,3,,0,0,285,53.4,60.1,75.2,,76.8,66.9,0.0,0,1,31,31,0.0,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,,0,0,340,66.8,66.5,77.5,,61.4,73.6,100.0,1,0,20,20,0.0,0,0
Raider Damuni,72338,S,BYU,1,1,1.3,0,0,128,63.7,75.4,72.9,57.5,83.1,80.3,0.0,0,0,14,14,14.3,2,3
Noa Pola-Gates,72535,CB,NEW MEXICO,1,0,10.7,0,0,241,61.5,64.1,77.7,60.0,70.3,80.8,0.0,0,0,23,23,0.0,0,3
Jadon Pearson,72538,LB,UTAH ST,1,0,3.0,0,0,329,66.5,61.5,77.7,53.7,55.5,29.5,40.0,2,0,13,13,15.4,2,3
Lavario Wiley,72769,CB,UNLV,1,0,,0,0,325,60.0,60.9,75.7,,61.9,,,0,0,11,13,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,0,,0,0,325,60.0,70.1,74.6,69.1,63.0,,,0,0,6,7,0.0,0,0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,,0,0,101,62.5,54.4,77.2,44.7,49.3,51.7,,0,0,13,13,0.0,0,0
Marco Notarainni,73389,LB,BOISE ST,1,0,3.8,0,0,120,54.9,55.2,78.9,50.7,63.6,47.1,25.0,2,0,20,20,20.0,4,6
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,2.8,0,0,341,72.9,71.6,74.9,,65.6,75.8,10.0,1,0,32,32,12.5,4,8
Justin Sinclair,74258,S,HAWAII,1,0,6.5,0,0,180,59.8,47.1,0.0,,36.6,35.5,50.0,2,1,25,26,0.0,0,2
Zion Branch,74395,S,USC,1,0,,0,0,326,77.5,64.6,69.4,,60.0,29.2,100.0,1,0,1,1,0.0,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,1,,0,0,118,,58.1,76.1,64.0,52.7,72.7,0.0,0,0,26,27,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,1,9.5,0,0,221,67.8,69.8,77.4,,70.7,81.7,0.0,0,0,21,22,0.0,0,2
Chuck Hicks,75816,LB,MISSOURI,1,0,,0,0,229,60.7,64.0,70.3,59.7,66.5,21.8,,0,0,8,8,0.0,0,0
Damaje Yancey,76532,CB,TROY,1,0,,0,0,318,47.5,46.5,0.0,59.1,66.1,23.7,,0,2,16,18,0.0,0,0
Torey Richardson,76711,CB,TEMPLE,1,0,0.0,0,0,306,58.1,60.1,77.5,55.4,70.8,79.8,0.0,0,0,25,25,4.0,1,1
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,1,,0,0,187,,53.8,74.8,52.9,57.4,70.8,0.0,0,0,17,17,0.0,0,0
Antonio Colclough,76813,ED,BUFFALO,1,0,,0,0,126,61.2,60.5,78.0,63.2,54.9,75.2,,0,0,15,15,0.0,0,0
Matt Harmon,77244,ED,KENT STATE,1,0,3.7,0,0,201,61.3,58.2,79.7,53.8,60.7,77.0,0.0,0,0,20,20,10.0,2,3
Daniel Bolden,77252,LB,TOLEDO,1,0,6.9,0,0,316,64.1,83.6,76.2,62.4,89.9,81.5,0.0,0,0,26,26,15.4,4,7
Keye Thompson,77266,LB,PITTSBURGH,1,0,2.5,0,0,268,62.7,66.6,0.0,63.6,79.4,76.3,0.0,0,1,7,7,14.3,1,2
Tory Spears,78134,S,TEXAS ST,1,0,10.5,0,0,314,52.5,53.7,72.5,,59.1,80.3,0.0,0,0,7,7,0.0,0,2
DaShon Bussell,78169,CB,W MICHIGAN,1,1,,0,0,347,65.1,67.2,72.0,,66.1,76.6,0.0,0,0,17,17,0.0,0,0
Marque Collins,78999,CB,BYU,1,0,,0,0,128,49.0,52.0,75.7,59.3,65.4,74.2,,0,0,29,29,0.0,0,0
Jermayne Lole,82212,DI,TEXAS,1,1,3.0,0,0,311,,67.0,75.3,61.7,66.5,74.3,0.0,0,0,16,16,6.3,1,2
Matt Lawson,82266,DI,NEW MEX ST,1,1,-2.0,0,0,242,,56.4,76.1,58.0,55.9,72.2,0.0,0,0,13,13,7.7,1,1
Ezekiel Holmes,82281,DI,ILLINOIS,1,0,-2.0,0,0,187,,68.3,72.9,56.7,70.8,70.8,0.0,0,0,9,9,11.1,1,1
Maurice Strong Jr.,82408,DI,S ALABAMA,1,0,,0,0,288,60.0,55.0,75.9,58.9,52.2,23.0,100.0,1,0,21,22,0.0,0,0
Raymond Scott,82560,LB,JAMES MAD,1,0,,0,0,197,60.9,59.9,70.2,58.8,63.2,,,0,0,4,4,0.0,0,0
Solomon Tuliaupupu,82562,ED,USC,1,0,5.0,0,0,326,72.1,62.3,78.4,52.7,57.6,75.7,0.0,0,0,10,10,0.0,0,1
Ale Kaho,82646,LB,UCLA,1,1,4.0,0,0,324,29.3,42.3,70.8,,72.8,77.6,0.0,0,0,10,10,10.0,1,1
Jaden Robinson,83074,CB,OREGON ST,1,0,4.0,0,0,265,50.0,56.2,75.5,60.0,58.8,73.5,0.0,0,0,64,64,1.6,1,1
Dustin Johnson,83197,S,OHIO,1,1,10.5,0,0,259,63.9,64.1,78.2,,62.3,84.1,0.0,0,0,26,26,3.8,1,4
Jarvis Ware,83314,CB,UNLV,1,0,,0,0,325,60.8,61.8,76.1,,63.3,,,0,0,20,22,0.0,0,0
Chris Mills,83315,CB,TEXAS ST,1,0,,0,0,314,63.5,64.2,74.0,59.7,63.3,21.4,,0,0,17,17,0.0,0,0
