player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,CB,OREGON ST,1,0,,0,0,265,60.0,61.3,66.0,,60.0,,,0,0,1,1,0.0,0,0
Zaid Hamdan,52925,DI,KENT STATE,1,0,-0.6,0,0,201,,75.1,75.8,55.1,78.4,48.3,12.5,1,0,22,22,31.8,7,7
DeShawn Pace,53549,LB,UCF,1,4,6.3,0,0,323,68.4,76.2,77.6,59.0,82.2,72.8,0.0,0,0,30,30,3.3,1,3
Eric Phillips,53572,ED,CINCINNATI,1,0,,0,0,138,61.3,58.7,77.8,52.1,59.3,70.8,,0,0,22,23,0.0,0,0
Jaheim Thomas,54193,LB,WISCONSIN,1,1,,0,0,349,62.6,45.2,73.1,59.3,39.6,73.2,0.0,0,0,21,21,0.0,0,0
Cheikhsaliou Fall,54240,ED,CAL,1,0,,0,0,130,60.0,65.6,76.0,65.2,61.3,,,0,0,9,9,0.0,0,0
Jaiden Cameron,62277,ED,NWESTERN,1,0,,0,0,256,,60.0,67.8,,60.0,,,0,0,2,2,0.0,0,0
Alex Howard,62494,LB,DUKE,1,0,4.0,0,0,154,66.4,67.9,73.6,72.3,59.8,46.7,33.3,2,0,28,28,7.1,2,4
Barry Brown,62724,LB,COAST CAR,1,3,3.3,0,0,141,70.3,62.2,76.7,54.4,52.0,53.9,30.0,3,0,28,28,10.7,3,4
Kam Butler,63872,ED,VIRGINIA,1,0,2.5,0,0,335,60.0,57.2,78.9,59.6,54.7,54.8,33.3,1,0,34,36,2.9,1,2
Josh Minkins,66051,S,CINCINNATI,1,1,3.0,0,0,138,71.0,68.2,75.3,59.1,62.2,58.6,20.0,1,0,21,22,4.8,1,3
Ty Hamilton,66298,DI,OHIO STATE,1,4,3.3,0,0,260,,56.5,76.8,55.0,57.3,48.8,12.5,1,0,39,39,7.7,3,3
Ben Florentine,70644,DI,WYOMING,1,0,3.0,0,0,351,,70.8,74.1,55.6,78.4,68.7,0.0,0,0,9,9,11.1,1,1
Korey Foreman,70831,ED,FRESNO ST,1,0,5.0,0,0,169,41.4,61.0,79.3,66.2,66.8,60.9,20.0,1,0,17,17,11.8,2,4
Tuasivi Nomura,70879,LB,FRESNO ST,1,2,3.0,0,0,169,63.8,55.0,0.0,51.5,55.5,60.1,28.6,2,1,25,25,8.0,2,3
Tate Romney,70946,LB,ARIZONA ST,1,1,,0,0,110,52.5,45.7,71.3,,50.1,49.2,50.0,1,0,6,6,0.0,0,0
Domani Jackson,71370,CB,ALABAMA,1,0,6.0,0,0,103,68.4,69.5,77.4,54.4,73.2,58.7,0.0,0,0,15,16,6.7,1,2
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,14.0,0,0,284,,53.4,73.0,,51.6,79.7,0.0,0,0,30,31,0.0,0,3
Akili Arnold,71406,S,USC,1,0,14.0,0,0,326,74.5,70.0,74.7,,55.7,84.1,0.0,0,0,28,28,0.0,0,2
Easton Mascarenas-Arnold,71410,LB,USC,1,5,,0,0,326,57.7,58.6,74.8,55.9,61.0,55.5,16.7,1,0,33,33,0.0,0,0
Sheldon Newton,71957,DI,BOISE ST,1,0,,0,0,120,,47.4,71.8,58.7,48.9,,,0,0,6,7,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,0,11.0,0,0,285,86.2,85.2,77.9,55.8,67.8,82.6,0.0,0,0,23,24,0.0,0,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,11.3,0,0,340,70.2,59.9,76.0,58.2,41.0,84.1,0.0,0,0,32,32,0.0,0,3
Raider Damuni,72338,S,BYU,1,0,6.0,0,0,128,75.5,71.3,72.8,,57.2,81.4,0.0,0,0,9,9,0.0,0,1
Noa Pola-Gates,72535,CB,NEW MEXICO,1,0,19.0,0,0,241,68.7,66.9,78.3,,50.5,57.8,0.0,0,0,17,17,0.0,0,1
Jadon Pearson,72538,LB,UTAH ST,1,2,6.5,0,0,329,61.7,64.6,75.2,57.4,67.6,83.2,0.0,0,0,23,24,8.7,2,4
Lavario Wiley,72769,CB,UNLV,1,0,,0,0,325,45.0,44.9,72.6,,60.0,59.5,,0,1,3,3,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,0,2.0,0,0,325,,88.0,71.8,82.6,70.8,75.3,0.0,0,0,4,4,25.0,1,2
Henry Ikahihifo,73151,ED,NEVADA,1,0,,0,0,239,60.0,44.7,73.0,57.5,52.0,73.0,,0,0,3,3,0.0,0,0
Lincoln Tuioti-Mariner,73243,S,AIR FORCE,1,0,4.3,0,0,101,69.7,75.1,81.5,70.1,79.8,85.3,0.0,0,0,27,28,7.4,2,4
Marco Notarainni,73389,LB,BOISE ST,1,0,,0,0,120,70.7,62.0,0.0,66.0,52.7,26.6,,0,1,15,16,0.0,0,0
Gio De Leon,73658,LB,BUFFALO,1,1,,0,0,126,60.0,68.1,68.7,,66.2,73.1,0.0,0,0,5,5,0.0,0,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,1.6,0,0,341,52.9,55.7,75.6,59.8,60.2,66.8,14.3,1,0,26,27,15.4,4,5
Justin Sinclair,74258,S,HAWAII,1,2,16.0,0,0,180,66.9,51.4,75.5,,34.2,27.8,50.0,3,0,31,32,0.0,0,1
Zion Branch,74395,S,USC,1,0,,0,0,326,60.0,62.7,67.0,,60.0,,,0,0,2,2,0.0,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,0,1.0,0,0,118,62.5,62.9,74.0,53.4,60.9,75.7,0.0,0,0,19,19,10.5,2,2
Jaylen Johnson,75046,S,OHIO,1,0,,0,0,259,63.6,64.0,68.8,,60.0,,,0,0,2,2,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,1,17.5,0,0,221,79.5,80.3,78.4,,72.9,72.6,0.0,0,0,20,21,0.0,0,2
Chuck Hicks,75816,LB,MISSOURI,1,0,3.0,0,0,229,43.4,29.4,0.0,,56.8,74.3,0.0,0,2,4,5,0.0,0,1
Damaje Yancey,76532,CB,TROY,1,0,13.0,1,0,318,54.2,57.4,76.1,,68.6,80.2,0.0,0,1,22,22,4.5,1,2
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,2,1.0,0,0,187,,64.2,76.3,68.5,57.5,74.9,0.0,0,0,22,22,4.5,1,2
Antonio Colclough,76813,ED,BUFFALO,1,0,,0,0,126,,82.2,76.1,73.3,76.4,74.0,,0,0,13,13,0.0,0,0
Justin Wright,77160,LB,OKLA STATE,1,0,4.0,0,0,262,49.3,41.3,0.0,67.4,65.6,80.9,0.0,0,2,6,6,16.7,1,1
Matt Harmon,77244,ED,KENT STATE,1,0,0.5,0,0,201,,63.3,0.0,72.3,59.9,75.2,0.0,0,1,20,20,10.0,2,2
Daniel Bolden,77252,LB,TOLEDO,1,3,3.2,0,0,316,54.0,76.5,76.4,,89.5,83.7,0.0,0,0,28,28,17.9,5,6
Keye Thompson,77266,LB,PITTSBURGH,1,2,2.5,0,0,268,72.1,85.3,71.3,57.7,82.8,80.2,0.0,0,0,10,10,20.0,2,2
