player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Luc Bequette,25776,DI,CAL,1,1,4.0,0,0,130,60.0,30.0,75.8,60.5,26.2,40.8,25.0,1,0,28,29,7.1,2,2
Cameron Goode,38410,ED,CAL,1,0,3.8,0,0,130,71.0,69.4,82.6,61.4,66.5,79.7,0.0,0,0,30,31,6.7,2,4
Josh Drayden,38498,CB,CAL,1,2,3.0,0,0,130,69.0,72.0,77.9,66.9,72.8,64.4,0.0,0,0,35,36,5.7,2,3
Branden Smith,55582,CB,CAL,1,0,,0,0,130,64.1,64.6,70.7,,60.0,,,0,0,2,2,0.0,0,0
Elijah Hicks,55584,S,CAL,1,0,8.7,0,1,130,66.1,72.1,78.6,59.4,81.0,70.3,0.0,0,0,36,37,2.8,1,6
Greg Johnson,55734,CB,USC,1,0,6.0,0,0,326,58.6,59.4,78.1,59.1,60.5,27.2,0.0,0,0,26,26,3.8,1,1
Nick Figueroa,56335,ED,USC,1,1,,0,0,326,60.5,58.8,77.8,53.5,62.4,71.3,0.0,0,0,25,25,0.0,0,0
Jacob Lichtenstein,56912,DI,USC,1,1,3.0,0,0,326,,70.8,75.8,61.7,72.6,73.9,0.0,0,0,26,26,0.0,0,1
Marqez Bimage,58184,ED,CAL,1,3,4.0,0,0,130,64.8,63.3,81.5,63.9,58.4,52.4,25.0,2,0,31,32,6.5,2,3
Juliano Falaniko,58234,ED,USC,1,0,18.0,0,0,326,60.4,63.0,70.8,70.6,56.9,75.7,0.0,0,0,1,1,0.0,0,1
Daniel Scott,60640,S,CAL,1,0,7.2,0,0,130,68.5,72.6,78.6,80.3,68.6,70.0,0.0,0,0,35,36,2.9,1,6
Isaiah Pola-Mao,60781,S,USC,1,1,13.0,0,0,326,69.8,66.5,76.5,59.8,57.3,66.1,20.0,1,0,26,26,0.0,0,3
Korey Foreman,70831,ED,USC,1,0,,0,0,326,,58.2,69.9,57.8,60.0,,,0,0,1,1,0.0,0,0
Ralen Goforth,72169,LB,USC,1,1,2.0,0,0,326,64.4,71.3,75.6,53.4,78.0,63.3,0.0,0,0,26,26,11.5,3,5
JH Tevis,81953,DI,CAL,1,1,,0,0,130,,32.6,73.9,60.3,29.1,70.2,0.0,0,0,12,12,0.0,0,0
Kana'i Mauga,81982,LB,USC,1,0,2.0,0,0,326,84.0,71.1,73.6,53.4,55.5,55.2,50.0,1,0,25,25,4.0,1,1
Isaac Taylor-Stuart,83101,CB,USC,1,0,7.5,0,0,326,53.4,59.7,73.0,86.8,53.7,62.6,33.3,1,0,9,9,0.0,0,2
Chase Williams,83102,S,USC,1,0,,0,0,326,64.4,64.4,71.3,,60.0,76.4,,0,0,1,1,0.0,0,0
Muelu Iosefa,86017,LB,CAL,1,1,5.0,0,0,130,70.8,57.9,74.6,67.5,36.4,78.2,0.0,0,0,15,15,0.0,0,1
Raymond Woodie III,99762,S,CAL,1,0,,0,0,130,,60.0,62.1,,60.0,,,0,0,1,1,0.0,0,0
Braxten Croteau,100417,ED,CAL,1,0,3.5,0,0,130,60.0,55.1,77.8,54.1,57.3,75.2,0.0,0,0,11,11,18.2,2,2
Myles Jernigan,100558,LB,CAL,1,0,,0,0,130,60.4,49.2,66.2,,60.0,,,0,0,1,1,0.0,0,0
Chris Thompson Jr.,124005,S,USC,1,1,0.8,0,0,326,68.4,65.4,75.4,57.1,60.4,65.8,14.3,1,0,26,26,19.2,5,5
Ricky Correia,131644,DI,CAL,1,1,3.5,0,0,130,,44.2,76.0,55.0,41.5,43.7,25.0,1,0,14,14,7.1,1,2
Collin Gamble,131648,CB,CAL,1,0,,0,0,130,53.2,54.2,75.5,,62.1,79.3,,0,0,14,14,0.0,0,0
Tramayne Mejia-Paster,131662,LB,CAL,1,2,0.0,0,0,130,61.6,48.2,79.3,53.6,36.2,62.8,0.0,0,0,35,36,2.9,1,1
Jaedon Roberts,131664,DI,CAL,1,0,10.0,0,0,130,,27.4,74.7,57.4,26.6,71.5,0.0,0,0,9,10,0.0,0,1
Ethan Saunders,131665,DI,CAL,1,0,1.0,0,0,130,,31.7,74.5,56.1,29.5,70.2,0.0,0,0,14,15,7.1,1,1
Isaiah Young,131669,CB,CAL,1,0,,0,0,130,40.1,43.7,74.1,,67.3,77.0,,0,0,12,12,0.0,0,0
Jamar Sekona,131836,DI,USC,1,0,,0,0,326,,59.5,77.8,62.5,56.3,,,0,0,24,24,0.0,0,0
Tuli Tuipulotu,131840,ED,USC,1,3,3.0,0,0,326,57.2,77.0,80.2,81.1,76.6,80.6,0.0,0,0,25,25,0.0,0,2
Lu-Magia Hearns III,146296,CB,CAL,1,2,13.0,0,0,130,73.7,66.3,78.1,,37.3,40.1,40.0,2,1,36,37,0.0,0,1
Oluwafemi Oladejo,146302,LB,CAL,1,0,-1.3,0,0,130,71.1,65.6,0.0,57.1,64.6,80.1,0.0,0,1,21,22,9.5,2,3
Derek Wilkins,146310,DI,CAL,1,0,,0,0,130,,40.0,72.3,54.7,42.0,,,0,0,4,4,0.0,0,0
Maximus Gibbs,146416,DI,USC,1,0,,0,0,326,,60.0,64.7,,60.0,,,0,0,1,1,0.0,0,0
Prophet Brown,146421,CB,USC,1,0,,0,0,326,48.6,49.4,73.9,,57.2,59.9,100.0,1,0,20,20,0.0,0,0
Calen Bullock,146424,S,USC,1,0,,0,0,326,53.1,55.8,75.1,,65.0,27.2,,0,0,24,24,0.0,0,0
