player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jordan Carmouche,39951,LB,ARK STATE,1,5,2.4,0,0,113,63.4,75.2,77.8,53.1,80.7,73.2,9.1,1,0,35,35,11.4,4,5
Brandon Moore,42620,CB,NEBRASKA,1,0,,0,0,238,64.4,65.0,71.5,,60.0,,,0,0,5,5,0.0,0,0
Brandon Bouyer-Randle,42637,LB,UCONN,1,0,3.0,0,0,146,72.1,73.1,78.3,69.1,57.5,57.4,0.0,0,0,8,8,12.5,1,1
Anthony Watts,42807,DI,MARSHALL,1,2,-2.0,0,0,214,,66.4,76.0,62.4,65.9,73.6,0.0,0,0,16,17,6.3,1,1
Ryan McWood,43189,LB,MIAMI OH,1,0,5.0,0,0,221,74.2,64.9,74.0,45.5,52.5,30.0,50.0,2,0,17,17,5.9,1,2
Jon-Michael Terry,43635,LB,TULSA,1,2,6.8,0,0,320,65.2,69.0,75.3,51.6,73.4,82.3,12.5,1,0,45,45,4.4,2,5
Tyrone Hopper,43714,ED,MISSOURI,1,0,,0,0,229,,65.0,71.6,64.3,60.0,,,0,0,0,1,,0,0
Penei Pavihi,52079,LB,HAWAII,1,1,3.7,0,0,180,63.0,43.9,78.0,51.4,35.8,80.2,0.0,0,0,38,38,5.3,2,3
Kenneth Orji,52209,ED,RICE,1,0,2.5,0,0,275,,61.7,77.1,56.3,63.4,53.7,0.0,0,0,15,16,6.7,1,2
Trey Schuman,52216,ED,RICE,1,0,4.0,0,0,275,,65.5,73.1,74.4,55.6,73.4,0.0,0,0,7,8,14.3,1,1
Alii Matau,52219,LB,S JOSE ST,1,3,0.0,0,0,285,80.6,80.6,80.2,69.4,70.5,84.4,0.0,0,0,23,24,4.3,1,2
Gabe Reid,52273,ED,UTAH,1,0,,0,0,328,60.0,73.1,75.6,67.2,67.3,29.9,,0,0,1,2,0.0,0,0
Bentlee Sanders,52291,S,NEVADA,1,0,2.5,0,0,239,60.9,63.5,79.8,,71.7,87.1,0.0,0,0,18,18,11.1,2,2
Darrien Grant,52293,DI,USF,1,0,,0,0,327,,58.7,75.0,54.8,62.6,,,0,0,9,9,0.0,0,0
Mekhi LaPointe,52315,S,USF,1,0,2.0,0,1,327,28.7,28.2,76.0,65.9,51.9,26.2,0.0,0,0,14,15,7.1,1,1
Nick Roberts,52318,S,SMU,1,0,2.7,0,1,287,50.1,61.0,77.7,59.2,86.5,59.0,0.0,0,1,31,31,3.2,1,3
