player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,1,0,,0,0,214,64.5,55.2,74.2,,60.0,,,0,0,3,3,0.0,0,0
Malik Vann,52555,ED,CINCINNATI,1,0,,0,0,138,,58.9,75.2,64.1,51.1,,,0,0,13,13,0.0,0,0
Tyler Bentley,52790,DI,PITTSBURGH,1,2,2.0,0,0,268,,67.6,73.8,58.2,68.1,75.1,0.0,0,0,18,18,11.1,2,3
Xavier Peters,52819,ED,FAU,1,0,4.5,0,0,165,,53.5,73.7,56.7,54.5,73.9,0.0,0,0,10,10,20.0,2,2
Zaid Hamdan,52925,DI,TULSA,1,0,,0,0,320,,48.2,72.7,61.0,43.8,23.1,100.0,1,0,7,7,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,0,1.9,0,0,117,56.5,58.4,76.5,66.2,57.8,54.9,0.0,0,0,27,28,22.2,6,7
DeShawn Pace,53549,S,CINCINNATI,1,0,14.7,0,0,138,71.8,73.7,78.9,69.6,70.1,82.9,0.0,0,0,25,25,0.0,0,3
Eric Phillips,53572,ED,CINCINNATI,1,0,4.0,0,0,138,,59.6,75.0,60.0,58.7,70.8,0.0,0,0,11,11,9.1,1,1
Jaheim Thomas,54193,LB,ARKANSAS,1,2,3.5,0,0,111,45.0,51.7,77.3,58.9,60.0,29.5,20.0,1,0,33,33,3.0,1,2
Jordan Strachan,55198,ED,S CAROLINA,1,0,3.0,1,0,289,,46.1,0.0,62.3,46.8,28.5,50.0,2,1,22,22,9.1,2,2
Zachary Ford,55353,S,TOLEDO,1,1,10.0,0,0,316,59.2,60.8,78.9,56.5,68.2,83.3,0.0,0,0,21,21,0.0,0,2
Korey Hernandez,55796,CB,E MICHIGAN,1,0,,0,0,160,51.8,48.2,70.2,,60.0,,,0,0,2,2,0.0,0,0
Demetrice Lofton,56355,ED,W GEORGIA,1,0,,0,0,1177,,69.2,72.5,68.0,60.0,23.8,,0,0,1,1,0.0,0,0
Popo Aumavae,56803,DI,OREGON,1,0,3.0,0,0,264,,61.3,75.8,60.5,60.2,27.6,0.0,0,0,4,4,25.0,1,1
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,,0,0,220,,57.6,69.2,66.4,55.7,,,0,0,3,3,0.0,0,0
Bryson Jackson,57738,S,BAYLOR,1,0,6.0,0,0,118,54.3,58.3,78.5,67.8,58.8,74.8,0.0,0,0,12,12,8.3,1,1
Isaac Ukwu,57888,ED,OLE MISS,1,0,3.3,0,0,226,56.9,72.9,79.3,78.9,67.5,60.5,20.0,1,0,16,16,18.8,3,4
Malik Robinson,58044,LB,HOUSTON,1,3,4.0,0,0,182,50.9,58.3,74.2,69.1,63.5,57.2,18.2,2,0,32,33,3.1,1,6
Londyn Craft,60689,LB,E MICHIGAN,1,0,,0,0,160,74.8,77.8,68.3,,70.9,73.1,,0,0,14,18,0.0,0,0
Takulve Williams,61346,S,W KENTUCKY,1,2,7.0,0,0,346,66.5,62.6,78.8,62.1,54.2,43.1,40.0,2,0,40,41,0.0,0,1
Eddie Heckard,63024,CB,BYU,1,0,13.0,0,0,128,65.8,68.6,81.1,59.2,74.2,77.9,0.0,0,0,42,44,0.0,0,1
Jeremiah Harris,63043,S,JVILLE ST,1,0,5.0,0,0,196,77.1,75.2,78.4,,60.5,80.7,0.0,0,0,20,20,0.0,0,1
Will Whitson,64470,ED,COAST CAR,1,0,,0,0,141,57.1,57.5,76.9,58.7,63.6,18.4,,0,0,20,21,0.0,0,0
Robi Stuart,65032,DI,C MICHIGAN,1,1,,0,0,134,,47.2,74.1,59.6,48.0,68.7,0.0,0,0,9,9,0.0,0,0
Jeremiah Wood,66274,S,OHIO,1,0,0.0,0,0,259,,64.6,61.7,,61.6,73.1,0.0,0,0,1,1,100.0,1,1
Ty Hamilton,66298,DI,OHIO STATE,1,2,1.0,0,0,260,,76.4,74.9,52.7,88.6,75.5,0.0,0,0,8,8,37.5,3,3
Markel Perry,66793,ED,SM HOUSTON,1,1,0.0,0,0,281,67.9,74.7,79.2,64.1,71.4,59.4,25.0,1,0,25,27,8.0,2,2
Jonathan Thomas,70412,ED,NEVADA,1,0,,0,0,239,,65.3,69.8,58.1,60.0,,,0,0,1,1,0.0,0,0
Tate Romney,70946,LB,ARIZONA ST,1,0,-4.0,0,0,110,58.0,63.9,75.2,60.8,77.2,73.6,0.0,0,0,9,9,11.1,1,1
Keyon Ware-Hudson,71322,DI,OREGON,1,3,,0,0,264,,59.9,73.3,56.5,62.3,73.4,0.0,0,0,4,4,0.0,0,0
Domani Jackson,71370,CB,USC,1,0,,0,0,326,62.7,51.5,0.0,,34.7,28.3,100.0,1,1,44,45,0.0,0,0
William Nimmo Jr.,71391,S,UCLA,1,0,,0,0,324,67.6,66.5,72.0,57.9,60.0,77.7,,0,0,2,2,0.0,0,0
Keanu Tanuvasa,71398,DI,UTAH,1,0,1.0,0,0,328,,56.3,75.6,57.0,56.9,69.7,0.0,0,0,10,10,10.0,1,1
Quentin Moten,71681,CB,UNLV,1,0,,0,0,325,71.8,72.7,70.3,,60.0,74.2,,0,0,1,1,0.0,0,0
Jaxen Turner,71728,S,UNLV,1,0,,0,0,325,67.7,63.2,78.8,,45.5,40.6,,0,0,29,30,0.0,0,0
Jake Hall,72023,LB,UTEP,1,0,,0,0,330,,60.7,70.9,60.0,60.0,,,0,0,3,3,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,0,8.3,0,0,285,46.8,48.4,76.8,,59.0,46.3,25.0,1,1,25,25,4.0,1,3
Na'im Rodman,72145,DI,WASH STATE,1,1,8.0,0,0,341,,51.4,0.0,62.6,53.0,72.4,0.0,0,1,26,26,0.0,0,1
Ralen Goforth,72169,LB,WASHINGTON,1,1,4.0,0,0,340,70.8,63.4,73.5,65.3,44.8,77.5,0.0,0,1,10,10,0.0,0,1
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,,0,0,340,68.9,62.2,73.0,,48.5,76.2,,0,0,7,7,0.0,0,0
Logan Pili,72354,LB,UTAH ST,1,2,0.5,0,0,329,56.1,50.1,74.6,56.7,50.1,54.2,20.0,1,0,23,23,4.3,1,2
Zahran Manley,72425,CB,STANFORD,1,0,6.5,0,0,300,49.3,49.2,77.3,,52.5,29.3,33.3,1,2,39,41,2.6,1,2
Lavario Wiley,72769,CB,C MICHIGAN,1,1,,0,0,134,61.4,64.9,71.6,,64.9,74.2,0.0,0,0,14,14,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,3,4.0,0,0,325,,68.2,76.0,58.7,71.7,52.8,0.0,0,0,13,13,7.7,1,1
Evan Williams,73864,S,OREGON,1,0,,0,0,264,82.5,82.0,78.5,69.3,62.3,78.1,,0,0,12,12,0.0,0,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,6.0,0,0,341,62.7,62.1,73.3,59.8,60.4,76.5,0.0,0,0,16,17,6.3,1,2
Justin Sinclair,74258,S,HAWAII,1,1,8.5,0,0,180,57.3,55.3,74.5,,54.1,43.4,16.7,1,0,28,28,0.0,0,4
Zion Branch,74395,S,USC,1,2,8.4,0,0,326,55.5,66.5,76.2,59.1,77.5,85.1,0.0,0,0,26,26,3.8,1,5
Treven Ma'ae,74498,DI,BAYLOR,1,1,,0,0,118,58.0,60.7,74.4,57.0,70.5,73.0,0.0,0,0,12,12,0.0,0,0
Jowon Briggs,74867,DI,CINCINNATI,1,0,1.3,0,0,138,,69.5,75.8,65.4,67.6,76.0,0.0,0,0,17,17,11.8,2,3
Silas Walters,75263,S,MIAMI OH,1,0,2.0,0,0,221,67.4,70.0,76.4,60.0,70.7,79.5,50.0,1,0,15,15,6.7,1,1
Andre Proffitt,75264,DI,AKRON,1,0,,0,0,102,,44.2,68.9,,48.7,,,0,0,5,5,0.0,0,0
Solomon Byrd,75742,ED,USC,1,0,1.0,0,0,326,,90.2,78.5,78.5,87.7,78.4,0.0,0,0,30,30,20.0,6,7
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,0,3.0,0,0,180,50.7,49.3,79.2,58.6,50.7,49.8,20.0,1,0,23,24,8.7,2,4
Jonah Laulu,75763,DI,OKLAHOMA,1,0,,0,0,261,66.4,69.5,74.2,59.1,66.5,70.1,,0,0,8,8,0.0,0,0
Fo'i Sila,75767,DI,HAWAII,1,0,,0,0,180,,48.9,71.8,58.0,50.2,,,0,0,7,7,0.0,0,0
Chuck Hicks,75816,LB,MISSOURI,1,0,3.0,0,0,229,33.6,44.3,76.6,59.5,64.9,25.9,50.0,2,0,14,15,14.3,2,2
Devin Richardson,75820,LB,WASH STATE,1,0,7.5,0,0,341,38.1,38.2,74.4,64.9,47.2,66.4,0.0,0,0,17,18,5.9,1,2
Tywan Francis,75909,S,TEMPLE,1,0,15.0,0,0,306,78.9,77.9,79.8,,67.6,83.8,0.0,0,0,40,40,0.0,0,1
Bam Booker,76122,ED,BOWL GREEN,1,0,,0,0,122,,57.5,72.3,56.6,60.0,,,0,0,2,2,0.0,0,0
Jeremiah Lewis,76571,S,DUKE,1,0,8.5,0,0,154,61.5,60.3,76.1,56.3,59.3,48.8,0.0,0,0,19,19,0.0,0,2
Taj Ward,76583,S,CINCINNATI,1,0,12.0,0,0,138,58.5,57.1,76.2,,53.3,81.9,0.0,0,0,16,16,0.0,0,1
Capone Blue,76604,CB,KENT STATE,1,1,17.5,0,0,201,75.3,70.2,76.5,59.5,49.0,57.9,25.0,1,0,28,30,3.6,1,2
Tyler Potts,76616,CB,BALL ST,1,0,,0,0,117,71.9,68.3,76.4,,48.9,28.1,100.0,1,0,22,23,0.0,0,0
Justin Birchette,76620,CB,OHIO,1,1,,0,0,259,79.7,79.7,78.0,,65.4,79.0,0.0,0,0,15,15,0.0,0,0
Marquis Williams,76627,CB,PITTSBURGH,1,0,,0,0,268,47.2,43.1,76.1,,40.2,37.7,100.0,1,2,22,22,0.0,0,0
Judson Tallandier II,76630,CB,AKRON,1,2,5.3,0,0,102,59.0,67.4,74.4,,78.5,58.3,0.0,0,0,24,25,4.2,1,3
Elijah Jones,76632,CB,BOSTON COL,1,0,2.0,0,0,121,92.1,91.6,81.0,,70.2,74.9,0.0,0,0,30,30,3.3,1,1
Jason Maitre,76634,CB,WISCONSIN,1,0,,0,0,349,61.6,62.3,77.0,,62.5,,,0,0,13,13,0.0,0,0
DeAndre Hollins,76647,CB,CHARLOTTE,1,0,,0,0,136,76.6,77.0,75.3,,60.3,,,0,0,6,6,0.0,0,0
Damel Hickman,76651,CB,GA SOUTHRN,1,0,,0,0,174,71.2,71.3,77.9,,63.5,80.2,,0,0,21,21,0.0,0,0
Jaylon King,76652,S,GA TECH,1,1,5.0,0,0,176,72.7,66.8,76.0,58.2,58.6,59.5,20.0,1,0,29,29,3.4,1,3
Zamari Walton,76654,CB,OLE MISS,1,1,-4.0,0,0,226,74.6,72.6,76.3,59.1,64.7,63.3,33.3,1,0,22,22,4.5,1,1
Coen King,76659,CB,VIRGINIA,1,0,4.0,0,0,335,61.6,65.0,77.7,,78.7,84.1,0.0,0,0,25,25,12.0,3,3
Armani Chatman,76663,CB,N CAROLINA,1,0,6.0,0,1,245,79.0,76.3,77.5,,62.6,53.4,33.3,1,0,42,43,0.0,0,2
Al Blades Jr.,76669,CB,DUKE,1,1,6.0,0,0,154,50.6,49.1,76.3,,49.1,34.5,40.0,2,1,27,29,3.7,1,2
Torey Richardson,76711,CB,UTEP,1,0,12.0,0,0,330,67.7,61.0,76.4,,37.7,34.9,40.0,2,0,25,25,0.0,0,3
Nolan Johnson,76714,CB,DOMINION,1,0,,0,0,263,72.7,73.2,73.2,,60.0,77.0,,0,0,2,3,0.0,0,0
Wayne Jones,76744,S,CHARLOTTE,1,0,,0,0,136,55.6,48.2,74.6,58.2,60.0,,,0,0,7,7,0.0,0,0
