player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,1,1,,0,0,214,62.4,63.7,72.9,54.7,66.1,76.5,0.0,0,0,10,12,0.0,0,0
Malik Vann,52555,ED,CINCINNATI,1,0,0.0,0,0,138,,69.3,74.5,67.0,65.5,71.3,0.0,0,0,14,14,7.1,1,1
Tyler Bentley,52790,DI,PITTSBURGH,1,2,-1.5,0,0,268,,67.9,74.8,54.6,71.2,74.2,0.0,0,0,20,20,10.0,2,2
Zaid Hamdan,52925,DI,TULSA,1,0,,0,0,320,,66.3,69.9,63.4,61.5,,,0,0,3,3,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,1,2.0,0,0,117,49.6,47.4,76.6,63.2,45.7,20.2,75.0,6,0,28,28,3.6,1,1
James Camden,53418,LB,CINCINNATI,1,0,,0,0,138,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
DeShawn Pace,53549,S,CINCINNATI,1,2,8.4,0,0,138,69.6,70.6,80.6,67.5,66.3,84.9,0.0,0,0,35,35,8.6,3,7
Eric Phillips,53572,ED,CINCINNATI,1,1,1.6,0,0,138,60.0,57.1,75.8,59.5,59.1,47.9,14.3,1,0,26,26,11.5,3,5
Jaheim Thomas,54193,LB,ARKANSAS,1,0,4.3,0,0,111,60.8,64.5,78.2,59.0,67.0,53.7,20.0,1,0,22,23,13.6,3,4
Jordan Strachan,55198,ED,S CAROLINA,1,1,0.0,0,0,289,,67.2,77.8,58.5,68.7,50.9,20.0,1,0,20,22,15.0,3,3
Zachary Ford,55353,S,TOLEDO,1,0,1.5,0,0,316,66.0,61.7,78.9,74.3,42.6,64.7,33.3,1,0,40,40,2.5,1,2
John Davis,56230,CB,N TEXAS,1,0,,0,0,251,,60.0,65.6,,60.0,,,0,0,2,2,0.0,0,0
Demetrice Lofton,56355,ED,W GEORGIA,1,0,,0,0,1177,,61.1,74.8,66.2,55.5,,,0,0,10,11,0.0,0,0
Popo Aumavae,56803,DI,OREGON,1,1,,0,0,264,,69.9,74.5,57.7,72.2,70.2,0.0,0,0,8,8,0.0,0,0
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,,0,0,220,61.0,69.5,72.5,63.5,58.0,70.8,,0,0,6,6,0.0,0,0
JB Brown,57701,ED,UMASS,1,0,,0,0,216,,67.0,77.3,69.1,60.3,,,0,0,21,21,0.0,0,0
Bryson Jackson,57738,S,BAYLOR,1,0,,0,0,118,63.0,50.4,76.5,56.2,40.9,27.0,100.0,1,0,10,10,0.0,0,0
Jerry Roberts,57759,LB,UMASS,1,1,2.0,0,0,216,62.0,58.0,74.2,66.1,52.9,25.2,50.0,2,0,20,20,5.0,1,1
Isaac Ukwu,57888,ED,OLE MISS,1,1,,0,0,226,63.3,58.8,79.3,59.4,54.6,75.2,0.0,0,0,17,17,0.0,0,0
Malik Robinson,58044,LB,HOUSTON,1,2,3.5,0,0,182,40.8,38.2,76.8,,43.3,57.7,20.0,1,0,27,29,0.0,0,2
Takulve Williams,61346,S,W KENTUCKY,1,1,7.8,0,0,346,50.2,55.3,77.9,54.8,64.6,85.9,0.0,0,0,29,29,6.9,2,6
Braden Smith,61460,WR,CINCINNATI,1,0,,0,0,138,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Eddie Heckard,63024,CB,BYU,1,2,19.0,0,0,128,44.8,50.0,81.3,,66.7,86.7,0.0,0,1,34,35,2.9,1,2
Jeremiah Harris,63043,S,JVILLE ST,1,0,0.0,0,0,196,65.0,67.3,79.6,,70.7,80.5,0.0,0,1,27,27,3.7,1,1
Will Whitson,64470,ED,COAST CAR,1,2,6.0,0,0,141,,65.8,76.3,67.1,61.5,75.2,0.0,0,0,20,20,0.0,0,1
Devin Maddox,64506,WR,TOLEDO,1,0,,0,0,316,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Robi Stuart,65032,DI,C MICHIGAN,1,0,,0,0,134,,43.0,79.2,55.6,39.2,,,0,0,17,18,0.0,0,0
Josh Minkins,66051,S,LOUISVILLE,1,0,10.7,0,0,210,55.7,50.5,73.4,,45.8,68.5,0.0,0,0,12,12,8.3,1,3
Ty Hamilton,66298,DI,OHIO STATE,1,0,2.0,0,0,260,60.0,71.6,74.4,65.8,68.6,74.6,0.0,0,0,14,15,7.1,1,1
Blake Antzoulatos,70424,LB,CAL,1,0,3.0,0,0,130,63.4,50.4,78.4,55.8,33.4,50.0,50.0,1,0,17,19,5.9,1,1
Ben Florentine,70644,DI,WYOMING,1,0,5.0,0,0,351,,57.0,71.7,63.0,57.8,70.2,0.0,0,0,2,2,50.0,1,1
Tuasivi Nomura,70879,ED,FRESNO ST,1,0,2.0,0,0,169,47.1,58.0,79.2,60.3,66.9,77.4,0.0,0,0,8,8,12.5,1,1
Tate Romney,70946,LB,ARIZONA ST,1,0,1.5,0,0,110,53.5,59.7,73.5,58.5,67.7,78.8,0.0,0,0,23,23,8.7,2,2
Keyon Ware-Hudson,71322,DI,OREGON,1,0,4.0,0,0,264,,83.6,71.7,89.8,63.3,69.7,0.0,0,0,5,5,20.0,1,1
Domani Jackson,71370,CB,USC,1,0,3.7,1,0,326,52.6,54.7,77.5,,62.5,81.4,0.0,0,1,41,43,2.4,1,3
William Nimmo Jr.,71391,S,UCLA,1,0,4.0,0,0,324,67.4,62.4,77.1,,52.1,38.2,50.0,1,0,26,28,3.8,1,1
Keanu Tanuvasa,71398,DI,UTAH,1,1,,0,0,328,,63.5,74.1,57.9,66.3,69.7,0.0,0,0,11,11,0.0,0,0
Akili Arnold,71406,S,OREGON ST,1,0,,0,0,265,64.1,63.7,77.8,55.5,61.8,79.5,,0,0,13,13,0.0,0,0
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,1,1.3,0,0,265,42.8,51.3,77.9,53.3,77.8,44.3,0.0,0,0,13,13,30.8,4,4
Aaron Smith,71596,S,NEW MEXICO,1,0,,0,0,241,55.7,49.3,72.0,,49.1,22.2,100.0,1,0,15,15,0.0,0,0
Quentin Moten,71681,CB,UNLV,1,0,,0,0,325,62.6,64.6,72.5,,63.4,,,0,0,14,14,0.0,0,0
Jaxen Turner,71728,S,UNLV,1,0,5.0,0,0,325,65.0,67.2,76.6,,68.4,83.2,0.0,0,0,24,25,0.0,0,2
Sheldon Newton,71957,DI,BOISE ST,1,0,1.5,0,0,120,,76.5,72.9,58.3,77.9,71.9,0.0,0,0,10,10,20.0,2,2
Jake Hall,72023,LB,UTEP,1,0,0.0,0,0,330,60.0,61.1,73.2,,59.7,72.2,0.0,0,0,6,6,16.7,1,1
Na'im Rodman,72145,DI,WASH STATE,1,2,,0,0,341,59.5,66.4,76.4,55.8,74.3,73.9,0.0,0,0,26,27,0.0,0,0
Ralen Goforth,72169,LB,WASHINGTON,1,0,,0,0,340,73.1,45.7,72.9,55.5,25.4,35.4,100.0,1,0,9,9,0.0,0,0
Colby Bowman,72178,WR,UTAH ST,1,0,,0,0,329,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,1,0,7.0,0,0,340,,60.0,63.7,,60.0,74.8,0.0,0,0,1,1,0.0,0,1
Raider Damuni,72338,S,BYU,1,1,7.7,0,0,128,81.1,75.9,70.6,59.1,63.8,81.3,0.0,0,0,12,12,8.3,1,3
Logan Pili,72354,LB,UTAH ST,1,1,0.5,0,0,329,55.7,67.5,75.4,72.1,73.0,59.7,0.0,0,0,20,21,20.0,4,4
Justin Flowe,72388,LB,ARIZONA,1,1,,0,0,109,,63.7,61.7,,61.0,73.1,0.0,0,0,1,1,0.0,0,0
Zahran Manley,72425,CB,STANFORD,1,0,,0,0,300,61.4,62.1,76.6,,63.4,54.2,,0,0,19,19,0.0,0,0
Lavario Wiley,72769,CB,C MICHIGAN,1,0,,0,0,134,56.5,57.2,72.4,,60.5,,,0,0,6,7,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,1,,0,0,325,61.0,64.4,74.2,53.1,64.1,73.2,0.0,0,0,7,7,0.0,0,0
Evan Williams,73864,S,OREGON,1,1,4.0,0,0,264,54.8,63.1,77.4,60.0,78.5,59.8,0.0,0,0,23,23,4.3,1,4
Max Williams,73985,S,USC,1,0,8.5,0,0,326,60.6,61.6,76.9,,62.4,78.8,0.0,0,0,21,23,0.0,0,2
Taariq Al-Uqdah,74119,LB,WASH STATE,1,0,-1.0,0,0,341,71.6,80.7,75.0,90.9,65.9,77.4,0.0,0,0,21,22,4.8,1,1
Justin Sinclair,74258,S,HAWAII,1,0,,0,0,180,60.0,60.0,67.4,,60.0,,,0,0,2,2,0.0,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,0,2.0,0,0,118,,61.1,74.5,55.5,63.7,70.2,0.0,0,0,14,15,7.1,1,1
Jowon Briggs,74867,DI,CINCINNATI,1,3,2.0,0,0,138,,62.6,75.0,54.9,65.2,77.7,0.0,0,0,26,26,3.8,1,3
Jaylen Johnson,75046,S,MEMPHIS,1,0,,0,0,218,39.2,41.4,69.4,,60.0,,100.0,1,0,1,1,0.0,0,0
Rome Weber,75728,CB,W KENTUCKY,1,0,11.0,0,0,346,71.7,72.2,77.9,59.4,67.9,78.5,0.0,0,0,30,30,0.0,0,2
Solomon Byrd,75742,ED,USC,1,0,4.0,0,0,326,60.3,68.2,0.0,67.0,70.6,54.0,0.0,0,1,34,36,8.8,3,3
Uchenna Ezewike,75750,ED,UMASS,1,0,,0,0,216,,65.4,74.4,78.0,48.8,73.0,,0,0,6,7,0.0,0,0
Jonah Kahahawai-Welch,75759,ED,HAWAII,1,1,5.0,0,0,180,70.4,64.6,79.7,64.0,55.4,77.0,0.0,0,0,21,23,4.8,1,1
Jonah Laulu,75763,DI,OKLAHOMA,1,1,0.0,0,0,261,59.5,66.0,72.7,59.9,71.4,72.4,0.0,0,0,4,5,25.0,1,1
Fo'i Sila,75767,DI,HAWAII,1,1,,0,0,180,,62.4,73.3,55.8,65.7,70.2,0.0,0,0,8,9,0.0,0,0
Devin Phillips,75771,DI,KANSAS,1,0,,0,0,198,,33.8,69.5,,42.8,,,0,0,4,4,0.0,0,0
Cole Godbout,75784,DI,WYOMING,1,0,3.0,0,0,351,,51.3,75.3,58.3,46.4,71.9,0.0,0,0,14,14,14.3,2,2
Chuck Hicks,75816,LB,MISSOURI,1,2,3.8,0,0,229,67.1,69.1,75.8,53.2,70.8,60.8,12.5,1,0,27,27,14.8,4,5
Devin Richardson,75820,LB,WASH STATE,1,0,2.0,0,0,341,71.5,79.9,73.8,59.4,78.4,81.1,0.0,0,0,13,13,23.1,3,5
Tywan Francis,75909,S,TEMPLE,1,0,6.5,0,0,306,56.0,57.3,75.8,,59.4,78.9,0.0,0,0,43,43,0.0,0,2
Jeremiah Lewis,76571,S,DUKE,1,0,,0,0,154,66.0,61.2,71.6,46.4,61.9,25.9,,0,0,10,11,0.0,0,0
Taj Ward,76583,S,CINCINNATI,1,0,5.8,0,0,138,67.1,70.3,77.1,,71.6,82.1,0.0,0,0,36,36,5.6,2,4
Capone Blue,76604,CB,KENT STATE,1,0,6.0,0,0,201,51.2,49.7,0.0,,59.5,62.0,0.0,0,2,26,26,0.0,0,1
Tyler Potts,76616,CB,BALL ST,1,1,3.0,0,0,117,67.4,66.5,75.9,,60.6,35.8,33.3,1,0,27,27,0.0,0,1
Marquis Williams,76627,CB,PITTSBURGH,1,0,,0,0,268,64.3,58.9,75.9,,38.9,26.9,100.0,1,1,14,14,0.0,0,0
Judson Tallandier II,76630,CB,AKRON,1,0,3.0,1,0,102,64.8,62.2,76.1,,52.7,46.9,50.0,1,1,26,26,3.8,1,1
Elijah Jones,76632,CB,BOSTON COL,1,0,,0,0,121,94.8,93.6,77.4,60.0,65.0,76.2,,0,0,28,28,0.0,0,0
Jason Maitre,76634,CB,WISCONSIN,1,0,3.0,0,0,349,57.0,59.7,80.5,,66.9,77.9,0.0,0,1,29,29,3.4,1,1
DeAndre Hollins,76647,CB,CHARLOTTE,1,0,,0,0,136,73.1,72.4,81.0,59.2,63.2,76.2,,0,0,17,17,0.0,0,0
Damel Hickman,76651,CB,GA SOUTHRN,1,0,,0,0,174,55.5,56.6,74.4,,61.5,74.2,,0,1,12,12,0.0,0,0
Jaylon King,76652,S,GA TECH,1,0,,0,0,176,72.8,72.9,77.5,59.8,67.1,41.2,,0,0,16,16,0.0,0,0
Zamari Walton,76654,CB,OLE MISS,1,0,,0,0,226,65.5,65.9,75.0,59.9,62.7,79.8,,0,0,14,14,0.0,0,0
Coen King,76659,CB,VIRGINIA,1,0,9.5,0,0,335,53.2,51.7,76.9,,49.8,82.5,0.0,0,0,35,37,0.0,0,2
Armani Chatman,76663,CB,N CAROLINA,1,0,8.0,0,0,245,57.1,60.0,76.7,,69.9,63.9,0.0,0,1,23,25,4.3,1,1
Nasir Peoples,76665,S,VA TECH,1,1,5.4,0,0,337,75.6,61.7,73.8,,49.5,40.4,33.3,3,0,20,20,10.0,2,5
Gilbert Frierson,76668,LB,LOUISVILLE,1,0,,0,0,210,50.6,43.9,69.7,58.9,58.8,20.4,,0,0,2,2,0.0,0,0
Al Blades Jr.,76669,CB,DUKE,1,0,4.0,0,0,154,56.2,58.5,77.4,58.9,69.0,53.6,0.0,0,0,31,32,3.2,1,2
Jalon Ferrell,76698,S,UMASS,1,0,,0,0,216,64.2,64.6,72.5,,60.0,,,0,0,5,6,0.0,0,0
Keyshawn Paul,76700,CB,LA TECH,1,1,,0,0,208,52.5,49.6,74.9,59.8,49.9,40.4,66.7,2,0,17,17,0.0,0,0
Torey Richardson,76711,CB,UTEP,1,0,23.0,0,0,330,57.1,54.1,75.4,,48.1,76.6,0.0,0,0,16,17,0.0,0,1
Nolan Johnson,76714,CB,DOMINION,1,0,9.5,0,0,263,56.9,53.4,78.7,,43.8,56.5,33.3,1,2,41,42,0.0,0,2
