player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Malik Vann,52555,ED,CINCINNATI,1,0,3.0,0,0,138,,78.8,73.4,69.0,75.4,75.1,0.0,0,0,7,8,14.3,1,1
Tyler Bentley,52790,DI,PITTSBURGH,1,2,,0,0,268,,54.6,75.4,57.4,54.6,72.4,0.0,0,0,24,25,0.0,0,0
Xavier Peters,52819,ED,FAU,1,0,0.0,0,0,165,,67.9,74.4,55.0,71.8,73.0,0.0,0,0,9,9,11.1,1,1
Zaid Hamdan,52925,DI,TULSA,1,0,,0,0,320,,71.8,74.1,73.5,63.5,,,0,0,10,10,0.0,0,0
Cole Pearce,52970,LB,BALL ST,1,1,1.0,0,0,117,70.0,73.2,0.0,54.7,82.5,80.5,0.0,0,1,16,17,12.5,2,2
DeShawn Pace,53549,S,CINCINNATI,1,0,-1.0,0,0,138,45.2,51.5,80.1,55.0,69.1,42.2,33.3,1,0,21,21,9.5,2,2
Eric Phillips,53572,ED,CINCINNATI,1,0,,0,0,138,,59.9,75.4,60.4,58.6,,,0,0,14,15,0.0,0,0
Ryan Mullaney,53704,ED,CINCINNATI,1,0,,0,0,138,,62.2,67.3,,60.6,,,0,0,1,2,0.0,0,0
Jaheim Thomas,54193,LB,ARKANSAS,1,3,1.7,0,0,111,56.3,67.5,77.3,80.6,65.6,37.9,25.0,3,0,25,25,24.0,6,6
Jordan Strachan,55198,ED,S CAROLINA,1,0,8.0,0,0,289,62.8,45.6,79.7,55.8,37.5,42.5,50.0,1,0,28,28,0.0,0,1
Zachary Ford,55353,S,TOLEDO,1,2,4.0,0,0,316,65.2,63.4,75.9,65.9,54.0,65.2,25.0,1,0,21,21,4.8,1,1
Korey Hernandez,55796,CB,E MICHIGAN,1,0,,0,0,160,59.0,59.2,73.2,,60.0,,,0,0,3,3,0.0,0,0
Tavyn Jackson,56164,CB,COAST CAR,1,0,,0,0,141,,60.0,64.7,,60.0,,,0,0,1,1,0.0,0,0
Myles Jones,56220,CB,DUKE,1,0,-2.0,0,0,154,87.9,89.1,75.0,,69.8,76.7,0.0,0,0,11,11,9.1,1,1
John Davis,56230,CB,N TEXAS,1,0,,0,0,251,,60.0,61.7,,60.0,,,0,0,1,1,0.0,0,0
Taijh Alston,56348,ED,COLORADO,1,5,,0,0,143,,50.1,76.4,72.5,36.5,57.9,16.7,1,0,22,22,0.0,0,0
Demetrice Lofton,56355,ED,W GEORGIA,1,2,4.0,0,0,1177,,69.8,0.0,80.4,69.3,73.6,0.0,0,1,32,32,3.1,1,1
Phil Paea,56717,DI,OKLAHOMA,1,0,,0,0,261,,60.5,64.7,,60.0,,,0,0,1,1,0.0,0,0
Popo Aumavae,56803,DI,OREGON,1,0,,0,0,264,,71.6,74.1,67.4,66.0,71.3,,0,0,4,4,0.0,0,0
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,,0,0,220,,71.1,71.5,61.4,69.5,27.8,,0,0,4,4,0.0,0,0
JB Brown,57701,ED,UMASS,1,2,2.0,0,0,216,,67.2,75.8,60.7,69.9,75.5,0.0,0,0,15,15,13.3,2,2
Bryson Jackson,57738,S,BAYLOR,1,1,14.2,0,0,118,44.3,41.2,79.1,59.2,42.5,64.8,0.0,0,0,23,24,8.7,2,5
Jerry Roberts,57759,LB,UMASS,1,2,3.5,0,0,216,65.2,68.8,76.1,65.7,65.5,79.4,0.0,0,0,20,20,5.0,1,2
Isaac Ukwu,57888,ED,OLE MISS,1,2,4.0,0,0,226,62.4,75.5,79.7,77.0,68.8,61.4,25.0,1,0,27,27,3.7,1,1
Malik Robinson,58044,LB,HOUSTON,1,1,6.2,0,0,182,57.2,47.7,78.2,67.9,38.1,51.4,22.2,2,1,38,39,5.3,2,6
Monty Montgomery,58203,LB,OLE MISS,1,0,,0,0,226,42.3,38.3,76.1,60.4,42.1,24.5,100.0,2,0,14,14,0.0,0,0
Londyn Craft,60689,LB,E MICHIGAN,1,0,,0,0,160,61.2,61.9,66.5,,60.0,74.3,,0,0,2,2,0.0,0,0
Eddie Heckard,63024,CB,BYU,1,0,10.0,0,0,128,55.4,63.3,79.5,91.6,67.3,54.1,0.0,0,1,30,30,0.0,0,1
Kam Butler,63872,ED,VIRGINIA,1,0,0.7,0,0,335,47.7,67.6,80.2,73.2,63.5,49.4,0.0,0,0,24,25,12.5,3,3
Will Whitson,64470,ED,COAST CAR,1,0,,0,0,141,,61.1,71.3,57.2,62.3,,,0,0,6,6,0.0,0,0
Ty Hamilton,66298,DI,OHIO STATE,1,0,,0,0,260,60.0,61.2,75.2,55.2,65.1,69.7,,0,0,11,11,0.0,0,0
Ben Florentine,70644,DI,WYOMING,1,2,2.0,0,0,351,,67.6,74.2,56.3,70.1,73.8,0.0,0,0,6,6,16.7,1,1
Tate Romney,70946,LB,ARIZONA ST,1,0,6.0,0,0,110,51.0,41.6,75.1,52.1,37.5,78.1,0.0,0,0,14,14,0.0,0,1
Keyon Ware-Hudson,71322,DI,OREGON,1,0,,0,0,264,59.3,64.8,73.1,59.4,70.2,,,0,0,5,5,0.0,0,0
William Nimmo Jr.,71391,S,UCLA,1,0,2.0,0,0,324,66.4,67.4,73.2,,64.7,77.8,0.0,0,0,15,15,6.7,1,1
Keanu Tanuvasa,71398,DI,UTAH,1,0,3.3,0,0,328,61.8,64.1,75.3,58.7,62.0,74.2,0.0,0,0,16,17,18.8,3,3
Akili Arnold,71406,S,OREGON ST,1,0,5.0,0,0,265,70.0,70.2,76.8,64.7,64.5,48.6,33.3,1,0,23,23,4.3,1,2
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,2,2.0,0,0,265,49.2,55.5,76.9,58.9,68.0,64.2,28.6,2,0,23,23,13.0,3,3
Aaron Smith,71596,S,NEW MEXICO,1,0,15.5,0,0,241,43.2,49.9,75.5,,68.3,77.9,0.0,0,0,17,18,0.0,0,2
Jaxen Turner,71728,S,UNLV,1,0,2.0,0,0,325,49.9,53.3,78.2,,64.5,62.4,50.0,1,0,31,31,3.2,1,1
Sheldon Newton,71957,DI,BOISE ST,1,0,,0,0,120,,59.6,75.9,64.3,55.8,,,0,0,9,9,0.0,0,0
Jake Hall,72023,LB,UTEP,1,0,,0,0,330,60.0,61.8,68.5,,60.0,,,0,0,1,1,0.0,0,0
DJ Harvey,72089,CB,S JOSE ST,1,0,,0,0,285,46.3,46.5,71.2,,60.1,,,0,0,7,7,0.0,0,0
Na'im Rodman,72145,DI,WASH STATE,1,1,,0,0,341,,68.8,72.3,58.8,69.1,69.7,0.0,0,0,8,8,0.0,0,0
Ralen Goforth,72169,LB,WASHINGTON,1,0,,0,0,340,64.5,59.9,0.0,65.9,61.7,73.6,,0,1,7,7,0.0,0,0
Logan Pili,72354,LB,UTAH ST,1,0,6.0,0,0,329,60.0,67.3,66.9,,65.3,73.2,0.0,0,0,4,4,25.0,1,1
Justin Flowe,72388,LB,ARIZONA,1,3,,0,0,109,46.7,52.0,71.6,60.0,65.4,84.5,0.0,0,0,14,14,0.0,0,0
Zahran Manley,72425,CB,STANFORD,1,0,,0,0,300,56.9,58.2,77.7,60.0,63.9,79.6,,0,0,27,28,0.0,0,0
Noa Pola-Gates,72535,S,NEW MEXICO,1,0,8.0,0,0,241,64.8,61.8,76.8,,55.5,78.3,0.0,0,0,17,18,0.0,0,1
Lavario Wiley,72769,CB,C MICHIGAN,1,1,,0,0,134,48.9,47.5,75.4,,50.5,78.5,0.0,0,0,21,22,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,0,2.0,0,0,325,,57.3,75.6,53.8,61.3,73.9,0.0,0,0,11,11,9.1,1,2
Marco Notarainni,73389,LB,BOISE ST,1,2,4.7,0,0,120,48.0,72.9,78.9,90.2,85.9,74.8,0.0,0,0,22,22,22.7,5,9
Rickie Davis Jr.,73500,S,W KENTUCKY,1,1,,0,0,346,37.4,33.8,74.5,55.7,44.6,37.1,50.0,1,0,9,9,0.0,0,0
Gio De Leon,73658,LB,BUFFALO,1,1,,0,0,126,60.0,53.8,68.4,59.5,54.9,26.6,50.0,1,0,6,6,0.0,0,0
Jalen Williams,73776,CB,FRESNO ST,1,1,0.0,0,0,169,50.2,56.3,74.7,,71.6,45.8,0.0,0,0,9,9,11.1,1,1
McKel Broussard,73850,S,UTEP,1,0,8.3,0,0,330,36.0,36.9,77.1,60.0,45.4,43.4,42.9,3,0,23,25,0.0,0,4
Evan Williams,73864,S,OREGON,1,1,,0,0,264,77.7,78.5,76.7,60.0,68.5,80.2,0.0,0,0,7,7,0.0,0,0
Taariq Al-Uqdah,74119,LB,WASH STATE,1,2,2.0,0,0,341,71.6,76.7,73.4,66.7,69.7,81.9,0.0,0,0,15,15,26.7,4,4
Justin Sinclair,74258,S,HAWAII,1,0,,0,0,180,42.0,41.7,73.1,,49.6,27.1,100.0,1,0,11,11,0.0,0,0
Treven Ma'ae,74498,DI,BAYLOR,1,0,,0,0,118,,77.2,72.1,57.1,79.1,,,0,0,7,8,0.0,0,0
Jowon Briggs,74867,DI,CINCINNATI,1,1,,0,0,138,,65.1,74.9,58.1,68.0,70.2,0.0,0,0,15,16,0.0,0,0
Jaylen Johnson,75046,S,MEMPHIS,1,0,,0,0,218,,60.0,68.5,60.0,60.0,,,0,0,1,1,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,1,3.3,0,0,221,53.1,62.0,77.7,,74.2,82.7,0.0,0,0,32,33,6.3,2,3
Andre Proffitt,75264,DI,AKRON,1,0,,0,0,102,,62.2,66.6,,60.6,,,0,0,2,2,0.0,0,0
Rome Weber,75728,CB,W KENTUCKY,1,0,11.5,0,0,346,50.5,56.5,77.3,64.2,68.9,33.8,0.0,0,0,22,22,4.5,1,2
Uchenna Ezewike,75750,ED,UMASS,1,0,,0,0,216,,63.2,71.6,56.2,64.4,,,0,0,4,4,0.0,0,0
Jonah Laulu,75763,DI,OKLAHOMA,1,0,1.0,0,0,261,,61.8,74.4,65.6,57.9,26.4,33.3,1,0,12,12,8.3,1,2
Devin Phillips,75771,DI,KANSAS,1,0,,0,0,198,,73.0,75.6,69.9,69.4,,,0,0,22,23,0.0,0,0
Cole Godbout,75784,DI,WYOMING,1,2,,0,0,351,,60.6,75.2,60.4,59.8,33.6,33.3,1,0,19,19,0.0,0,0
Chuck Hicks,75816,LB,MISSOURI,1,0,1.0,0,0,229,48.9,39.6,72.6,63.0,35.4,32.1,50.0,1,0,21,21,4.8,1,1
Devin Richardson,75820,LB,WASH STATE,1,0,29.0,0,0,341,65.0,74.5,72.8,85.6,63.2,37.2,50.0,1,0,14,14,0.0,0,1
Tywan Francis,75909,S,TEMPLE,1,1,15.5,0,1,306,67.9,74.5,75.1,,80.2,85.5,0.0,0,0,21,21,0.0,0,4
Bam Booker,76122,ED,BOWL GREEN,1,0,,0,0,122,,61.9,68.8,,60.9,,,0,0,4,4,0.0,0,0
Jeremiah Lewis,76571,S,DUKE,1,0,6.0,0,0,154,65.9,60.9,75.4,67.7,43.0,24.3,66.7,2,0,17,17,0.0,0,1
Elijah Clark,76579,CB,TEMPLE,1,0,,0,0,306,63.4,53.8,71.8,,49.3,,,0,0,8,8,0.0,0,0
