player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jahsen Wint,42914,S,MARSHALL,1,1,3.0,0,0,214,60.4,66.5,73.8,,66.4,51.1,33.3,1,0,13,13,7.7,1,1
Chaz Ah You,51989,LB,BYU,1,0,2.0,0,0,128,50.2,44.9,75.8,58.6,46.5,30.4,66.7,2,0,11,11,9.1,1,1
Malik Vann,52555,ED,CINCINNATI,1,1,14.0,0,0,138,,68.3,73.9,54.9,71.6,38.0,33.3,1,0,21,21,0.0,0,1
Tyler Bentley,52790,DI,PITTSBURGH,1,0,3.5,0,0,268,,56.8,78.0,58.9,55.7,70.2,0.0,0,0,26,26,0.0,0,2
Zaid Hamdan,52925,DI,TULSA,1,0,1.0,0,0,320,,56.1,74.2,54.8,59.3,70.8,0.0,0,0,9,9,11.1,1,1
Cole Pearce,52970,LB,BALL ST,1,2,0.5,0,0,117,50.7,68.0,0.0,71.4,86.7,61.2,0.0,0,1,21,22,19.0,4,4
DeShawn Pace,53549,S,CINCINNATI,1,1,15.8,0,0,138,70.6,65.2,81.1,68.6,54.0,74.7,12.5,1,0,34,34,5.9,2,6
Eric Phillips,53572,ED,CINCINNATI,1,0,3.0,0,0,138,,58.9,75.3,64.4,55.6,71.3,0.0,0,0,23,23,4.3,1,1
Jaheim Thomas,54193,LB,ARKANSAS,1,0,,0,0,111,62.1,58.3,70.1,59.2,55.4,,,0,0,4,4,0.0,0,0
Jordan Strachan,55198,ED,S CAROLINA,1,0,,0,0,289,,64.7,77.0,67.5,54.2,73.7,,0,0,8,8,0.0,0,0
Zachary Ford,55353,S,TOLEDO,1,0,4.0,0,0,316,63.3,61.2,78.8,55.7,54.7,33.9,0.0,0,0,27,28,3.7,1,1
John Davis,56230,CB,N TEXAS,1,0,7.0,0,0,251,54.5,48.4,71.3,,47.5,37.2,50.0,1,0,6,6,0.0,0,1
Taijh Alston,56348,ED,COLORADO,1,0,,0,0,143,,52.7,76.0,54.7,54.2,22.5,100.0,1,0,9,9,0.0,0,0
Popo Aumavae,56803,DI,OREGON,1,0,,0,0,264,,52.6,73.2,64.4,60.0,,,0,0,1,1,0.0,0,0
Jacob Lichtenstein,56912,DI,MIAMI FL,1,0,0.0,0,0,220,,68.9,74.3,58.0,74.1,41.1,33.3,1,0,7,7,28.6,2,2
JB Brown,57701,ED,UMASS,1,0,2.5,0,0,216,,52.3,0.0,55.2,66.4,75.1,0.0,0,2,22,22,9.1,2,4
Bryson Jackson,57738,S,BAYLOR,1,0,,0,0,118,64.1,65.2,70.8,,60.2,73.4,,0,0,4,4,0.0,0,0
Jerry Roberts,57759,LB,UMASS,1,0,1.0,0,0,216,64.2,35.3,75.6,55.7,27.7,25.0,50.0,2,0,27,27,7.4,2,2
Isaac Ukwu,57888,ED,OLE MISS,1,0,5.0,0,0,226,60.0,67.2,78.0,63.5,65.5,72.2,0.0,0,0,18,18,5.6,1,1
Malik Robinson,58044,LB,HOUSTON,1,3,1.3,0,0,182,70.7,58.2,0.0,66.2,47.1,66.4,14.3,1,1,30,31,6.7,2,3
Monty Montgomery,58203,LB,OLE MISS,1,0,2.0,0,0,226,48.6,46.2,73.2,60.0,52.5,27.6,50.0,2,0,15,15,6.7,1,2
Londyn Craft,60689,LB,E MICHIGAN,1,4,3.0,0,0,160,72.5,76.6,70.9,,75.4,85.0,0.0,0,0,35,35,11.4,4,4
Takulve Williams,61346,S,W KENTUCKY,1,0,,0,0,346,46.2,50.2,75.1,60.0,62.6,,,0,1,11,11,0.0,0,0
Eddie Heckard,63024,CB,BYU,1,2,0.0,1,0,128,52.0,58.8,80.9,,78.1,51.8,0.0,0,1,30,30,6.7,2,2
Jeremiah Harris,63043,S,JVILLE ST,1,1,,0,0,196,58.7,61.7,77.2,59.6,69.0,35.9,0.0,0,0,15,15,0.0,0,0
Will Whitson,64470,ED,COAST CAR,1,1,2.8,0,0,141,,61.2,76.7,60.0,60.7,57.3,14.3,1,0,56,56,5.4,3,5
Robi Stuart,65032,DI,C MICHIGAN,1,1,2.3,0,0,134,,71.2,79.0,64.3,70.5,74.8,0.0,0,0,29,29,10.3,3,3
Jeremiah Wood,66274,S,OHIO,1,2,-3.0,1,0,259,58.8,61.8,0.0,74.2,68.4,80.0,0.0,0,1,28,28,3.6,1,1
Ty Hamilton,66298,DI,OHIO STATE,1,1,0.5,0,0,260,,72.1,75.3,63.9,71.6,73.4,0.0,0,0,15,15,13.3,2,2
Markel Perry,66793,ED,SM HOUSTON,1,0,3.0,0,0,281,55.6,55.2,76.9,56.8,59.2,73.6,0.0,0,0,13,13,7.7,1,1
Ben Florentine,70644,DI,WYOMING,1,0,,0,0,351,,58.1,74.1,54.3,62.8,,,0,0,8,8,0.0,0,0
Tuasivi Nomura,70879,ED,FRESNO ST,1,0,,0,0,169,61.0,58.5,75.0,54.6,61.3,,,0,0,7,7,0.0,0,0
Tate Romney,70946,LB,ARIZONA ST,1,1,3.0,0,0,110,73.0,54.1,73.3,53.5,37.4,29.2,50.0,3,0,16,16,0.0,0,2
Keyon Ware-Hudson,71322,DI,OREGON,1,0,4.5,0,0,264,60.0,64.3,72.9,61.5,63.2,72.4,0.0,0,0,7,7,14.3,1,2
Domani Jackson,71370,CB,USC,1,0,30.0,0,0,326,57.1,59.2,77.2,,66.2,52.6,0.0,0,0,35,35,2.9,1,2
William Nimmo Jr.,71391,S,UCLA,1,0,,0,0,324,54.1,55.2,72.4,,60.6,73.6,,0,0,4,4,0.0,0,0
Keanu Tanuvasa,71398,DI,UTAH,1,0,0.0,0,0,328,60.0,69.0,75.7,64.8,67.2,71.9,0.0,0,0,19,19,5.3,1,1
Akili Arnold,71406,S,OREGON ST,1,2,-1.0,0,0,265,66.4,68.6,75.3,57.7,71.0,80.3,25.0,1,0,13,14,7.7,1,1
Easton Mascarenas-Arnold,71410,LB,OREGON ST,1,1,2.8,0,0,265,66.9,69.6,76.8,54.8,70.6,64.2,0.0,0,0,23,25,17.4,4,4
Jaxen Turner,71728,S,UNLV,1,1,8.3,0,0,325,42.4,52.9,77.9,,61.5,67.3,16.7,1,0,61,61,1.6,1,4
Sheldon Newton,71957,DI,BOISE ST,1,1,4.0,0,0,120,60.0,67.6,77.2,60.8,67.8,73.0,0.0,0,0,16,16,6.3,1,1
Jake Hall,72023,LB,UTEP,1,0,,0,0,330,60.7,62.0,68.7,,60.0,,,0,0,2,3,0.0,0,0
Na'im Rodman,72145,DI,WASH STATE,1,1,2.0,0,0,341,,60.6,0.0,67.3,61.8,74.8,0.0,0,1,21,21,14.3,3,3
Ralen Goforth,72169,LB,WASHINGTON,1,1,3.0,0,0,340,44.1,44.8,73.8,59.6,55.7,32.2,33.3,1,0,11,11,9.1,1,1
Cole Aubrey,72170,ED,NOTRE DAME,1,0,,0,0,258,,60.7,64.1,,60.0,,,0,0,1,1,0.0,0,0
Raider Damuni,72338,S,BYU,1,0,,0,0,128,60.0,62.5,65.0,,60.2,,,0,0,5,5,0.0,0,0
