player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Colby Reeder,30285,LB,IOWA STATE,1,1,7.0,0,0,193,42.4,55.2,0.0,81.1,70.5,80.5,0.0,0,1,36,36,0.0,0,1
Kyle Pugh,35900,LB,N ILLINOIS,1,1,,0,0,254,56.8,58.2,75.6,52.5,67.2,77.7,0.0,0,0,15,15,0.0,0,0
Jordan Carmouche,39951,LB,ARK STATE,1,3,1.3,0,0,113,66.4,59.1,78.1,54.8,51.0,81.3,0.0,0,0,24,25,8.3,2,3
Bricen Garner,42520,S,W MICHIGAN,1,2,24.0,0,0,347,73.1,72.8,77.2,,65.8,85.9,0.0,0,0,16,18,0.0,0,1
Brandon Bouyer-Randle,42637,LB,UCONN,1,2,5.5,0,0,146,64.7,58.9,76.9,68.7,44.0,57.7,14.3,1,0,23,23,8.7,2,4
Clifford Chattman,42657,S,UTSA,1,1,3.0,0,0,331,53.2,52.4,78.2,,52.5,57.5,40.0,2,0,25,26,4.0,1,2
Anthony Watts,42807,DI,MARSHALL,1,1,,0,0,214,,68.8,73.5,56.4,71.5,70.1,0.0,0,0,10,10,0.0,0,0
Justin Clark,43185,CB,WISCONSIN,1,1,12.5,0,0,349,59.3,58.5,75.3,,57.2,47.7,0.0,0,0,29,29,0.0,0,2
Ryan McWood,43189,LB,MIAMI OH,1,0,3.2,0,0,221,71.5,70.0,75.2,56.3,66.9,57.7,10.0,1,0,30,32,16.7,5,9
Jaydon Grant,43354,S,OREGON ST,1,0,20.0,0,0,265,69.0,63.0,79.1,47.3,58.0,43.0,33.3,1,0,29,29,0.0,0,2
Jon-Michael Terry,43635,LB,TULSA,1,0,2.3,0,0,320,69.6,55.3,0.0,64.3,50.4,68.0,0.0,0,1,45,45,8.9,4,6
Tyrone Hopper,43714,ED,MISSOURI,1,0,,0,0,229,60.0,50.2,73.8,55.9,65.1,19.3,,0,0,4,4,0.0,0,0
