player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
James Camden,53418,LB,W MICHIGAN,1,0,2.6,0,0,347,66.5,74.6,76.4,67.4,72.3,67.3,16.7,1,0,26,27,11.5,3,5
Malik Denkins,55516,ED,C MICHIGAN,1,0,,0,0,134,,55.0,72.0,54.7,60.0,,,0,0,1,1,0.0,0,0
Shaun Myers,62235,LB,COLORADO,1,0,,0,0,143,,50.2,63.3,,58.0,,,0,0,2,2,0.0,0,0
Mister Williams,70521,LB,S DIEGO ST,1,1,,0,0,284,50.8,60.0,70.6,,68.3,38.7,50.0,1,0,11,12,0.0,0,0
Ben Florentine,70644,DI,WYOMING,1,0,-1.5,0,0,351,,85.2,74.9,84.6,71.1,36.3,33.3,1,0,11,11,18.2,2,2
Korey Foreman,70831,ED,FRESNO ST,1,0,4.0,0,0,169,,64.4,72.5,61.9,61.8,72.2,0.0,0,0,2,2,50.0,1,1
Domani Jackson,71370,CB,ALABAMA,1,0,,0,0,103,66.6,61.6,74.1,,45.2,,,0,0,11,11,0.0,0,0
Keanu Tanuvasa,71398,DI,BYU,1,1,,0,0,128,,64.2,77.0,61.0,64.1,69.7,0.0,0,0,20,20,0.0,0,0
Jadon Pearson,72538,LB,FRESNO ST,1,2,5.1,0,0,169,58.4,69.5,75.5,66.4,73.4,68.9,10.0,1,0,37,38,8.1,3,7
Marco Notarainni,73389,LB,BOISE ST,1,0,2.0,0,0,120,64.8,69.7,74.1,62.0,70.2,55.2,25.0,1,0,12,12,25.0,3,3
Bam Booker,76122,ED,BOWL GREEN,1,0,,0,0,122,,60.4,74.7,53.9,65.1,,,0,0,12,12,0.0,0,0
Moroni Anae,81437,LB,UTAH,1,0,2.0,0,0,328,54.4,58.8,71.2,55.4,69.9,37.7,0.0,0,0,4,4,25.0,1,1
Brendon Harris,83446,S,MIDDLE TN,1,0,3.8,0,0,224,63.6,69.5,77.6,,75.7,83.1,0.0,0,0,30,30,6.7,2,4
Gracen Halton,85774,DI,OKLAHOMA,1,0,4.0,0,0,261,60.0,75.5,75.8,68.4,73.1,71.9,0.0,0,0,16,16,6.3,1,1
Kalib Perry,86267,LB,LOUISVILLE,1,1,2.8,0,0,210,53.9,63.2,76.3,54.4,76.5,56.2,14.3,1,0,21,21,19.0,4,5
Ceyair Wright,86877,CB,NEBRASKA,1,0,15.0,0,0,238,72.4,67.7,0.0,59.8,63.0,80.8,0.0,0,1,29,29,0.0,0,3
David Reese,90079,ED,SYRACUSE,1,0,,0,0,304,65.8,60.6,79.8,56.8,55.7,,,0,0,15,16,0.0,0,0
Solomon Brown,97386,S,BUFFALO,1,0,,0,0,126,62.2,63.2,77.8,,63.5,79.6,,0,1,23,23,0.0,0,0
Jett Elad,97543,S,RUTGERS,1,0,9.8,0,0,278,73.4,75.1,77.4,72.0,67.8,62.1,16.7,1,0,26,26,11.5,3,5
Mohamed Toure,97751,LB,MIAMI FL,1,1,4.0,0,0,220,49.7,52.6,72.2,67.4,56.0,75.8,0.0,0,0,15,15,6.7,1,1
Zaylin Wood,97761,DI,VANDERBILT,1,0,,0,0,333,60.0,51.7,0.0,58.6,54.0,72.3,,0,1,16,16,0.0,0,0
Mark Davis,97886,CB,VANDERBILT,1,0,,0,0,333,71.8,71.7,75.1,,63.3,73.5,,0,0,15,16,0.0,0,0
Anthonie Cooper,97970,DI,ARIZONA ST,1,0,,0,0,110,,59.4,70.3,56.6,61.5,,,0,0,4,4,0.0,0,0
Jalar Holley,97977,DI,CHARLOTTE,1,0,,0,0,136,,64.9,72.7,57.4,66.7,,,0,0,7,7,0.0,0,0
Richie Hagarty,98121,ED,NWESTERN,1,1,,0,0,256,61.1,67.3,75.1,55.8,70.0,71.1,0.0,0,0,21,21,0.0,0,0
Myles Farmer,98122,S,APP STATE,1,0,,0,0,108,62.0,39.6,0.0,,52.0,20.7,100.0,1,1,5,5,0.0,0,0
Immanuel Hickman Sr.,98192,DI,VA TECH,1,1,,0,0,337,,53.9,0.0,57.4,64.6,27.8,50.0,1,1,7,8,0.0,0,0
Quindarius Dunnigan,98193,ED,MICH STATE,1,1,2.0,0,0,223,,50.9,75.4,48.6,56.7,44.1,0.0,0,0,12,13,8.3,1,1
Zukudo Igwenagu,98305,ED,UMASS,1,1,1.0,0,0,216,,64.8,76.2,56.0,66.0,33.2,25.0,1,0,32,32,6.3,2,2
Jalen Catalon,98867,S,MISSOURI,1,0,4.0,0,0,229,61.0,58.0,70.6,,56.5,41.1,50.0,1,0,5,5,20.0,1,1
Taurean Carter II,98934,DI,COLORADO,1,0,,0,0,143,,60.8,68.4,60.0,60.0,,,0,0,3,3,0.0,0,0
Isaiah Gibson Sr.,98952,DI,SO MISS,1,1,3.0,0,0,296,,54.5,75.7,56.1,55.0,26.2,33.3,1,0,20,20,5.0,1,1
Brandon Mack II,99105,ED,HOUSTON,1,0,,0,0,182,70.8,63.9,79.9,57.6,60.8,73.0,,0,0,4,4,0.0,0,0
Will Jones II,99276,S,N TEXAS,1,1,,0,0,251,50.1,55.0,76.8,56.2,69.4,80.9,0.0,0,0,20,20,0.0,0,0
Logan Wilson,99280,CB,CINCINNATI,1,1,,0,0,138,84.9,81.8,75.5,,57.1,78.8,0.0,0,0,16,17,0.0,0,0
Deshawn McCuin,99502,S,S DIEGO ST,1,0,2.0,0,0,284,63.1,68.9,70.0,,66.1,73.5,0.0,0,0,3,3,33.3,1,1
Nate Temple,99726,ED,PITTSBURGH,1,0,1.0,0,0,268,,67.0,73.5,58.0,70.6,71.3,0.0,0,0,4,5,25.0,1,1
Jordan Huff,99745,S,GA STATE,1,0,7.0,0,0,175,53.7,55.1,75.3,,58.3,53.6,33.3,1,0,22,23,0.0,0,2
Antonio Clary,99757,S,VIRGINIA,1,2,5.0,0,0,335,78.3,77.4,77.3,59.9,70.1,82.8,0.0,0,0,27,27,0.0,0,1
Rico Watson III,99809,ED,USF,1,1,3.0,0,0,327,60.6,62.1,0.0,59.6,71.1,57.0,0.0,0,1,17,17,11.8,2,2
