player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mason White,43872,CB,OREGON ST,1,0,,0,0,265,65.4,66.2,70.7,,60.0,75.1,,0,0,2,2,0.0,0,0
Noah Taylor,52348,LB,NWESTERN,1,0,6.0,0,0,256,60.0,55.6,65.1,,56.2,73.2,0.0,0,0,3,3,33.3,1,1
Zaid Hamdan,52925,DI,KENT STATE,1,0,3.0,0,0,201,,56.5,74.6,54.2,59.4,69.7,0.0,0,0,12,14,8.3,1,1
DeShawn Pace,53549,LB,UCF,1,0,5.3,0,0,323,66.9,68.6,79.6,55.7,70.4,58.7,25.0,1,0,44,44,2.3,1,3
Eric Phillips,53572,ED,CINCINNATI,1,0,2.0,0,0,138,,50.0,0.0,59.0,52.8,73.7,0.0,0,1,24,24,8.3,2,2
Jaheim Thomas,54193,LB,WISCONSIN,1,2,3.0,0,0,349,65.7,64.4,75.4,73.8,56.5,67.4,10.0,1,0,25,27,16.0,4,7
Cheikhsaliou Fall,54240,ED,CAL,1,1,-2.0,0,0,130,,60.7,76.3,53.4,66.2,75.2,0.0,0,0,11,11,9.1,1,1
Malik Denkins,55516,ED,C MICHIGAN,1,1,,0,0,134,,61.3,72.5,,60.8,71.5,0.0,0,0,10,10,0.0,0,0
Jaiden Cameron,62277,ED,NWESTERN,1,1,,0,0,256,,71.3,70.5,58.5,70.1,71.3,0.0,0,0,6,6,0.0,0,0
Alex Howard,62494,LB,DUKE,1,2,0.5,0,0,154,65.5,55.6,0.0,47.3,59.0,70.1,0.0,0,1,35,36,5.7,2,2
Kam Butler,63872,ED,VIRGINIA,1,1,1.0,0,0,335,50.7,63.7,78.6,63.8,73.2,50.0,0.0,0,0,30,30,6.7,2,2
Josh Minkins,66051,S,CINCINNATI,1,4,5.0,0,0,138,51.2,56.4,76.6,,65.7,64.0,28.6,2,0,24,24,0.0,0,1
Ty Hamilton,66298,DI,OHIO STATE,1,1,3.5,0,0,260,60.1,62.0,76.7,58.6,63.0,75.5,0.0,0,0,22,22,9.1,2,2
Ben Florentine,70644,DI,WYOMING,1,0,4.0,0,0,351,68.0,64.4,73.5,57.0,58.9,34.9,50.0,1,0,10,10,10.0,1,1
Korey Foreman,70831,ED,FRESNO ST,1,0,,0,0,169,61.1,57.9,76.9,58.3,56.5,19.3,100.0,1,0,4,4,0.0,0,0
Tuasivi Nomura,70879,LB,FRESNO ST,1,1,6.4,0,0,169,60.8,62.4,75.7,53.3,69.2,82.3,0.0,0,0,10,10,10.0,1,5
Keyon Ware-Hudson,71322,DI,OREGON,1,3,,0,0,264,,61.3,72.4,56.5,63.5,74.2,0.0,0,0,7,7,0.0,0,0
Domani Jackson,71370,CB,ALABAMA,1,0,,0,0,103,66.8,64.1,75.7,58.1,55.7,42.6,100.0,1,0,23,23,0.0,0,0
William Nimmo Jr.,71391,S,S DIEGO ST,1,0,1.0,0,0,284,72.6,74.4,73.7,,70.0,73.1,0.0,0,0,16,16,6.3,1,1
Akili Arnold,71406,S,USC,1,0,,0,0,326,35.8,43.1,78.8,63.5,64.7,77.9,,0,0,33,33,0.0,0,0
Easton Mascarenas-Arnold,71410,LB,USC,1,3,3.1,0,0,326,57.4,75.4,79.5,76.9,85.8,60.5,9.1,1,0,33,33,15.2,5,7
Sheldon Newton,71957,DI,BOISE ST,1,0,5.0,0,0,120,60.0,60.9,75.2,60.0,59.5,72.2,0.0,0,0,9,10,0.0,0,1
DJ Harvey,72089,CB,S JOSE ST,1,0,,0,0,285,76.8,73.8,77.9,60.0,51.9,23.7,100.0,1,0,29,29,0.0,0,0
Kamren Fabiculanan,72332,S,WASHINGTON,1,1,5.7,0,0,340,66.5,58.3,75.8,,49.7,56.3,20.0,1,0,52,52,3.8,2,3
Raider Damuni,72338,S,BYU,1,1,29.0,0,0,128,53.7,59.6,74.6,60.0,69.0,80.7,0.0,0,0,8,8,12.5,1,2
Logan Pili,72354,LB,UTAH ST,1,2,,0,0,329,60.0,80.3,69.1,,78.3,76.7,0.0,0,0,4,4,0.0,0,0
Noa Pola-Gates,72535,CB,NEW MEXICO,1,1,7.0,0,0,241,66.6,66.6,76.1,,63.5,78.5,0.0,0,0,33,34,0.0,0,1
Jadon Pearson,72538,LB,UTAH ST,1,0,,0,0,329,62.6,46.5,67.9,59.2,41.2,,,0,0,6,7,0.0,0,0
Keith Conley Jr.,72821,ED,UNLV,1,0,8.0,0,0,325,,45.1,72.6,54.0,49.9,71.1,0.0,0,0,3,3,0.0,0,1
Henry Ikahihifo,73151,ED,NEVADA,1,0,2.0,0,0,239,60.6,62.5,79.7,55.9,69.2,72.2,0.0,0,0,10,10,10.0,1,1
Marco Notarainni,73389,LB,BOISE ST,1,1,5.0,0,0,120,55.9,76.4,74.5,67.5,85.1,53.7,0.0,0,0,11,11,18.2,2,2
Taariq Al-Uqdah,74119,LB,WASH STATE,1,1,38.0,0,0,341,67.1,65.4,77.6,55.7,60.2,79.2,0.0,0,0,19,20,0.0,0,1
Zion Branch,74395,S,USC,1,1,3.0,0,0,326,52.2,61.4,76.6,76.4,71.6,80.4,0.0,0,0,26,26,3.8,1,1
Treven Ma'ae,74498,DI,BAYLOR,1,0,,0,0,118,60.0,60.0,75.8,62.7,54.6,72.7,,0,0,15,16,0.0,0,0
Silas Walters,75263,S,MIAMI OH,1,5,9.0,0,0,221,65.1,74.5,75.5,,80.4,83.9,0.0,0,0,28,28,0.0,0,3
Chuck Hicks,75816,LB,MISSOURI,1,2,1.0,0,0,229,46.8,50.3,72.9,59.3,58.5,56.8,25.0,1,0,19,20,5.3,1,1
Damaje Yancey,76532,CB,TROY,1,0,8.0,0,0,318,58.1,57.4,0.0,,67.2,50.8,0.0,0,2,34,35,0.0,0,1
Torey Richardson,76711,CB,TEMPLE,1,0,14.0,0,0,306,67.0,64.5,77.2,,51.7,33.9,0.0,0,0,31,31,0.0,0,1
Dennis Briggs Jr.,76792,DI,ILLINOIS,1,0,5.0,0,0,187,,72.4,75.7,73.5,66.3,40.3,33.3,1,0,31,31,3.2,1,2
Antonio Colclough,76813,ED,BUFFALO,1,0,0.0,0,0,126,59.9,69.0,75.9,60.7,71.2,73.0,0.0,0,0,15,15,6.7,1,1
Darnell Jefferies,76999,DI,MINNESOTA,1,0,,0,0,225,,59.9,70.6,57.0,61.5,,,0,0,3,3,0.0,0,0
Justin Wright,77160,LB,OKLA STATE,1,0,1.0,0,0,262,62.2,72.0,72.0,56.2,75.0,73.6,0.0,0,0,12,14,8.3,1,1
Matt Harmon,77244,ED,KENT STATE,1,2,9.0,0,0,201,70.6,66.8,79.5,56.1,65.5,79.1,0.0,0,0,17,19,5.9,1,2
Daniel Bolden,77252,LB,TOLEDO,1,2,6.5,0,0,316,62.6,74.4,77.0,,80.0,73.5,11.1,1,0,34,35,11.8,4,6
Keye Thompson,77266,LB,PITTSBURGH,1,0,2.0,0,0,268,71.7,72.8,74.3,51.5,74.9,60.6,0.0,0,0,6,7,16.7,1,2
Jace Ruder,77680,LB,N TEXAS,1,0,,0,0,251,,61.7,64.1,,60.0,,,0,0,1,1,0.0,0,0
DaShon Bussell,78169,CB,W MICHIGAN,1,0,,0,0,347,59.9,62.6,73.6,,66.4,,,0,0,9,9,0.0,0,0
Marque Collins,78999,CB,BYU,1,0,,0,0,128,65.9,66.1,76.1,59.8,63.1,,,0,0,19,20,0.0,0,0
Jayden McDonald,81249,LB,UCONN,1,2,1.4,0,0,146,66.6,74.0,0.0,57.5,82.6,44.2,10.0,1,1,28,28,17.9,5,7
Jermayne Lole,82212,DI,TEXAS,1,2,1.0,0,0,311,60.0,76.1,76.8,73.5,71.4,50.7,20.0,1,0,20,20,10.0,2,2
Ezekiel Holmes,82281,DI,ILLINOIS,1,0,,0,0,187,,46.8,73.5,55.4,46.6,,,0,0,12,12,0.0,0,0
Maurice Strong Jr.,82408,DI,S ALABAMA,1,0,1.0,0,0,288,,75.0,74.9,61.0,76.0,49.2,20.0,1,0,19,19,21.1,4,4
Jacob Mangum-Farrar,82557,ED,INDIANA,1,0,,0,0,190,53.8,58.9,75.5,65.2,62.0,72.2,,0,0,7,7,0.0,0,0
Raymond Scott,82560,LB,JAMES MAD,1,3,1.5,0,0,197,55.9,69.5,73.7,69.0,77.0,80.8,0.0,0,0,13,13,15.4,2,2
Solomon Tuliaupupu,82562,ED,USC,1,1,0.5,0,0,326,60.9,58.3,78.2,58.4,57.6,26.4,40.0,2,0,15,15,13.3,2,2
Dustin Johnson,83197,S,OHIO,1,0,8.0,0,0,259,50.9,49.7,78.7,70.4,41.9,28.5,42.9,3,0,20,20,5.0,1,4
Jarvis Ware,83314,CB,UNLV,1,0,3.0,0,0,325,66.1,57.2,0.0,,42.7,39.8,66.7,2,1,22,24,4.5,1,1
Armani-Eli Adams,83838,S,W MICHIGAN,1,0,2.0,0,0,347,57.3,55.2,72.8,,54.6,25.9,50.0,1,0,9,9,11.1,1,1
Jayden Dunlap,85725,CB,BYU,1,0,,0,0,128,53.3,52.5,67.8,,60.0,73.5,,0,0,2,2,0.0,0,0
Gracen Halton,85774,DI,OKLAHOMA,1,1,3.5,0,0,261,,74.7,76.1,63.3,75.9,74.3,0.0,0,0,15,16,6.7,1,2
Jacob Bandes,86082,DI,WASHINGTON,1,2,4.7,0,0,340,62.6,58.6,75.9,56.7,53.3,53.7,16.7,1,0,31,31,0.0,0,3
Jairus Satele,86168,DI,FRESNO ST,1,0,,0,0,169,,47.8,73.6,67.2,29.8,,,0,0,5,5,0.0,0,0
Rodney Robinson,86527,S,BOISE ST,1,0,4.0,0,0,120,65.4,60.2,74.8,68.9,45.8,76.4,0.0,0,0,11,12,9.1,1,1
Ozzie Nicholas,86729,LB,DUKE,1,1,2.4,0,1,154,57.6,56.7,0.0,58.0,62.7,53.2,18.2,2,1,44,45,11.4,5,8
Ceyair Wright,86877,CB,NEBRASKA,1,0,,0,0,238,50.5,52.4,76.0,,63.6,77.9,,0,0,23,23,0.0,0,0
Logan Taylor,87618,LB,HAWAII,1,0,4.5,0,0,180,88.2,90.4,72.4,59.1,79.7,84.0,0.0,0,0,12,14,16.7,2,4
Dylan Brown,88453,DI,JVILLE ST,1,0,,0,0,196,,54.0,0.0,57.5,67.6,,,0,1,3,3,0.0,0,0
David Reese,90079,ED,CAL,1,0,,0,0,130,,61.8,78.5,57.8,64.9,24.8,,0,0,12,12,0.0,0,0
Dalton Norris,90192,DI,MIAMI OH,1,0,,0,0,221,,60.2,69.3,59.3,60.0,,,0,0,1,1,0.0,0,0
Tyrice Ivy Jr.,90783,S,OREGON ST,1,1,1.0,0,0,265,66.0,70.4,75.0,,73.2,80.2,0.0,0,0,13,13,7.7,1,2
Trey Laing,91245,ED,E MICHIGAN,1,0,4.0,0,0,160,60.0,36.7,0.0,56.3,49.5,74.1,0.0,0,1,4,4,25.0,1,1
Antavious Lane,97141,S,N CAROLINA,1,0,3.0,0,0,245,53.5,57.3,77.6,59.7,71.3,70.8,33.3,1,0,14,14,7.1,1,2
Bralyn Lux,97143,CB,TEXAS TECH,1,0,9.0,0,0,315,75.7,78.7,76.3,63.8,73.9,80.9,0.0,0,0,21,21,9.5,2,3
Anthony Wilson,97220,S,W VIRGINIA,1,0,6.3,0,0,343,67.9,67.5,78.2,,62.8,85.8,0.0,0,0,20,20,5.0,1,3
Brandon Crossley,97225,CB,SMU,1,0,,0,0,287,59.2,60.1,78.7,,63.7,46.9,,0,1,27,27,0.0,0,0
Marcus Harris,97230,CB,CAL,1,0,2.0,0,0,130,57.8,59.6,76.6,,66.3,79.1,0.0,0,1,23,23,4.3,1,1
Rod Heard II,97237,S,NOTRE DAME,1,0,,0,0,258,,60.1,66.0,,60.0,,,0,0,1,1,0.0,0,0
Chike Anigbogu,97239,S,RICE,1,0,-4.0,0,0,275,62.0,45.0,69.9,,40.9,26.9,50.0,1,0,8,8,12.5,1,1
Isaiah Essissima,97243,CB,COLO STATE,1,0,,0,0,144,91.4,92.0,70.5,,60.0,74.2,,0,0,5,5,0.0,0,0
Jordan Clark,97324,CB,NOTRE DAME,1,0,,0,0,258,60.1,59.8,68.1,59.0,60.0,,,0,0,3,3,0.0,0,0
Derrick Canteen,97329,S,CINCINNATI,1,0,6.5,0,0,138,56.4,59.8,77.3,,68.1,67.4,0.0,0,0,23,23,0.0,0,2
Ken Robinson,97341,S,UTSA,1,0,8.0,0,0,331,45.2,50.6,76.7,,65.3,76.2,0.0,0,0,15,15,0.0,0,1
Coco Azema,97353,S,NWESTERN,1,0,,0,0,256,72.2,60.2,74.9,,39.5,24.2,100.0,2,0,13,13,0.0,0,0
Sidney Porter,97369,S,KENNESAW,1,2,3.3,0,0,200,58.5,62.8,83.1,57.5,67.8,82.6,0.0,0,0,29,30,3.4,1,4
Reid Dedman,97372,LB,GA SOUTHRN,1,1,,0,0,174,60.0,71.0,71.7,,71.5,76.2,0.0,0,0,6,6,0.0,0,0
Woodi Washington,97379,CB,OKLAHOMA,1,0,4.5,0,0,261,66.9,68.3,76.7,59.2,66.5,79.3,0.0,0,0,10,10,10.0,1,2
Solomon Brown,97386,S,BUFFALO,1,0,6.5,0,0,126,50.6,55.0,77.9,,62.7,36.5,33.3,1,0,38,38,2.6,1,2
Devin Voisin,97427,WR,S ALABAMA,1,0,,0,0,288,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Trevon Booker,97468,CB,CHARLOTTE,1,0,,0,0,136,64.5,65.0,74.2,,61.8,76.2,,0,0,12,12,0.0,0,0
Roderick Roberson,97471,S,LA TECH,1,0,,0,0,208,77.2,74.9,73.2,,60.3,,,0,0,8,8,0.0,0,0
Cameron Williams,97475,S,GA SOUTHRN,1,0,4.0,0,0,174,53.7,61.8,76.8,,74.0,82.0,0.0,0,1,23,24,4.3,1,2
Dean Clark,97495,S,FRESNO ST,1,0,13.0,0,0,169,69.9,72.6,82.1,75.8,64.7,64.4,0.0,0,0,15,15,0.0,0,1
Jaden Voisin,97506,S,S ALABAMA,1,2,14.0,0,0,288,56.3,52.3,0.0,,56.0,49.7,33.3,2,1,33,33,0.0,0,2
Marvae Myers,97517,CB,MIDDLE TN,1,0,,0,0,224,53.5,56.2,77.0,,64.6,21.4,,0,0,35,35,0.0,0,0
Malik Dixon-Williams,97520,S,UCONN,1,0,7.0,0,0,146,52.5,54.0,77.7,,58.2,47.7,25.0,1,0,28,28,0.0,0,3
Malachi Langley,97532,LB,FRESNO ST,1,2,5.3,0,0,169,72.6,78.1,76.6,59.4,80.1,83.2,0.0,0,0,11,11,9.1,1,4
Quincy Riley,97539,CB,LOUISVILLE,1,0,-2.0,0,0,210,68.9,73.2,76.6,60.0,70.5,80.8,0.0,0,0,24,24,4.2,1,1
Chad Stephens,97541,ED,E CAROLINA,1,1,2.0,0,0,156,,62.2,75.0,54.1,67.4,72.2,0.0,0,0,13,15,7.7,1,1
Jett Elad,97543,S,UNLV,1,0,4.0,0,0,325,81.1,67.9,76.9,58.8,36.4,27.7,75.0,3,0,31,32,3.2,1,1
Jackson Barrow,97545,LB,TOLEDO,1,0,2.0,0,0,316,65.2,56.5,76.4,,47.8,47.7,40.0,2,0,34,35,8.8,3,3
Dorian Jones,97546,LB,VIRGINIA,1,1,2.5,0,0,335,59.8,72.6,72.0,57.2,81.9,53.8,0.0,0,0,17,17,11.8,2,2
Thomas Gore,97560,DI,GA TECH,1,1,,0,0,176,,77.3,74.5,73.3,71.1,28.1,50.0,1,0,13,13,0.0,0,0
Marcus Fuqua,97563,S,BUFFALO,1,1,7.4,0,0,126,64.5,69.9,74.4,,71.8,83.5,0.0,0,0,24,24,8.3,2,5
Javon Denis,97572,DI,MEMPHIS,1,0,1.0,0,0,218,,61.5,76.3,57.0,63.8,28.6,50.0,1,0,23,23,4.3,1,1
Damari Roberson,97609,S,W MICHIGAN,1,0,2.0,0,0,347,61.8,65.4,79.6,59.5,68.6,80.5,0.0,0,0,18,18,11.1,2,3
Terry Jones,97675,CB,INDIANA,1,3,3.0,0,0,190,58.1,60.3,78.8,59.6,64.1,61.1,20.0,1,0,14,14,0.0,0,1
Trey Rucker,97684,S,OKLA STATE,1,1,13.0,0,0,262,43.2,43.1,77.5,62.1,45.1,25.1,50.0,2,0,32,35,0.0,0,1
Nalu Emerson,97701,LB,HAWAII,1,0,4.3,0,0,180,72.0,72.6,0.0,65.9,75.2,81.9,0.0,0,1,14,15,7.1,1,3
M.J. Griffin,97703,S,LOUISVILLE,1,1,11.0,0,0,210,58.1,55.4,76.6,60.0,52.3,78.7,0.0,0,0,29,29,0.0,0,1
Matt Salopek,97704,LB,MIAMI OH,1,0,0.4,0,0,221,64.8,82.3,74.3,59.2,88.0,82.5,0.0,0,0,28,28,21.4,6,7
Jalen Davis,97720,LB,MIDDLE TN,1,1,8.5,0,0,224,62.3,42.6,72.3,,36.0,77.4,0.0,0,0,16,16,0.0,0,2
Wesley Walker,97725,S,MICHIGAN,1,1,8.5,0,0,222,52.9,62.4,75.0,,73.9,80.5,0.0,0,0,12,12,8.3,1,2
Dorian Hopkins,97730,LB,UTEP,1,0,0.0,0,0,330,53.7,54.5,73.5,59.6,60.5,77.4,0.0,0,0,10,10,10.0,1,1
Marley Cook,97750,DI,MIAMI FL,1,0,,0,0,220,,61.4,71.8,67.3,55.2,,,0,0,2,3,0.0,0,0
Raymond Cutts,97777,ED,TROY,1,0,1.0,0,0,318,60.0,70.0,78.5,64.8,69.7,73.5,0.0,0,0,25,26,8.0,2,2
Jamal Morris,97881,LB,HOUSTON,1,1,3.5,0,0,182,48.8,57.2,74.6,58.8,69.0,59.6,16.7,1,0,17,17,17.6,3,4
Gavin Potter,97883,LB,TULSA,1,1,3.7,0,0,320,61.8,68.0,77.0,87.4,60.0,47.8,20.0,1,0,32,32,9.4,3,3
Jack Kiser,97889,LB,NOTRE DAME,1,3,4.1,0,0,258,64.6,72.5,76.2,,72.3,84.1,0.0,0,0,26,27,15.4,4,7
Darius McClendon,97910,S,BOWL GREEN,1,2,,0,0,122,62.0,65.3,76.8,58.0,71.6,58.7,33.3,1,0,7,7,0.0,0,0
Justin Cody,97930,DI,WAKE,1,0,,0,0,339,,45.0,75.7,50.3,47.7,22.1,,0,0,7,7,0.0,0,0
Devo Bridges,97935,ED,FRESNO ST,1,1,,0,0,169,67.9,78.4,77.7,74.6,63.1,73.3,0.0,0,0,9,9,0.0,0,0
Christian Clayton,97959,DI,UTSA,1,0,2.0,0,0,331,,77.4,74.7,65.9,77.9,74.4,0.0,0,0,11,12,18.2,2,2
Richard Kinley,97960,ED,LOUISVILLE,1,0,,0,0,210,,65.3,73.3,56.8,65.8,,,0,0,5,5,0.0,0,0
Kevin Pointer,97962,DI,WAKE,1,2,,0,0,339,60.0,63.5,76.6,60.3,63.5,75.1,0.0,0,0,19,19,0.0,0,0
Josh Pearcy,97966,ED,RICE,1,3,5.7,0,0,275,62.1,62.8,80.7,59.0,63.1,81.1,0.0,0,0,26,26,3.8,1,3
Eric Hicks Jr.,97967,DI,TULANE,1,0,,0,0,319,,49.6,76.4,56.6,47.6,22.1,100.0,1,0,6,6,0.0,0,0
Izeya Floyd,97969,DI,RICE,1,1,7.0,0,0,275,,68.4,75.6,72.0,62.9,73.6,0.0,0,0,27,27,0.0,0,1
