player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Jaylan Foster,13095,S,S CAROLINA,1,0,3.2,0,0,289,70.8,69.1,0.0,,71.7,67.3,0.0,0,1,32,32,9.4,3,5
Mark Williams,21922,CB,LA MONROE,1,0,,0,0,209,60.8,61.8,76.5,,63.9,27.9,,0,0,27,27,0.0,0,0
Devin Taylor,22317,CB,BOWL GREEN,1,2,,0,0,122,75.0,59.1,79.3,,42.8,33.6,33.3,1,0,56,56,0.0,0,0
Cortez Davis,22974,CB,HAWAII,1,0,,0,0,180,42.1,42.0,79.6,58.3,51.5,37.2,100.0,1,2,35,36,0.0,0,0
Dru Prox,23093,LB,UTSA,1,0,2.0,0,0,331,63.6,63.5,70.9,66.5,56.4,32.8,50.0,1,0,9,9,11.1,1,1
Reggie Stubblefield,23441,S,KANSAS ST,1,2,5.5,0,0,199,47.4,50.1,76.7,52.3,60.9,58.8,20.0,1,0,12,12,8.3,1,2
Colby Burton,23898,CB,HAWAII,1,0,,0,0,180,67.0,66.5,74.1,57.2,62.0,,,0,0,12,13,0.0,0,0
Darren Evans,24171,CB,LSU,1,0,,0,0,211,70.1,69.9,73.4,,61.6,75.8,,0,0,11,11,0.0,0,0
Alvinoski LaFleur,24504,S,E MICHIGAN,1,1,13.8,0,0,160,52.2,55.5,77.5,,63.3,49.5,0.0,0,0,25,25,4.0,1,4
Luc Bequette,25776,DI,CAL,1,2,0.3,0,0,130,59.5,53.0,75.4,68.3,46.0,40.8,16.7,1,0,24,24,8.3,2,3
Jeremiah Moon,26453,LB,FLORIDA,1,1,5.5,0,0,163,57.4,59.0,77.8,65.6,56.9,68.6,16.7,1,0,31,31,6.5,2,4
Brenden Schooler,28253,S,TEXAS,1,0,,0,0,311,60.6,62.1,77.4,,63.4,28.4,,0,0,18,18,0.0,0,0
Jack Jones,29050,CB,ARIZONA ST,1,1,9.0,0,0,110,53.3,53.9,76.9,,58.0,43.9,40.0,2,0,31,31,0.0,0,2
Marshaun Cameron,30624,CB,COLO STATE,1,0,5.0,0,0,144,69.1,69.8,75.5,,65.9,74.2,0.0,0,1,21,21,0.0,0,1
Brian Cavicante,33444,LB,MARSHALL,1,3,1.0,0,0,214,63.0,64.1,76.4,57.9,63.7,37.4,33.3,2,0,22,22,4.5,1,1
Brock Nichols,33753,S,USF,1,0,,0,0,327,60.0,62.8,68.9,,60.6,,,0,0,4,4,0.0,0,0
Denzel Feaster,34561,LB,UTSA,1,0,7.0,0,0,331,45.5,40.9,71.7,,48.4,26.6,50.0,1,0,14,14,0.0,0,1
Ferrod Gardner,34595,LB,LA LAFAYET,1,0,1.8,0,0,207,42.2,56.6,72.8,65.0,72.9,80.6,0.0,0,0,20,20,15.0,3,4
John Petrishen,35069,LB,PITTSBURGH,1,1,7.0,0,0,268,70.3,72.2,71.6,64.3,68.4,81.0,0.0,0,0,10,10,0.0,0,1
Scott Patchan,36449,ED,COLO STATE,1,1,1.0,0,0,144,66.2,86.5,78.1,90.2,63.1,42.5,25.0,1,0,21,21,9.5,2,2
Elijah Taylor,36723,ED,TULSA,1,0,,0,0,320,,49.0,71.9,47.9,60.0,23.8,,0,0,2,2,0.0,0,0
Thad Mangum,36819,DI,USF,1,0,5.5,0,0,327,,39.0,77.0,56.5,32.8,24.8,50.0,2,0,36,37,0.0,0,2
Micah Dew-Treadway,37050,DI,MINNESOTA,1,1,,0,0,225,,70.0,74.5,56.6,72.0,69.7,0.0,0,1,12,12,0.0,0,0
Tony Fair,37101,DI,AUBURN,1,0,,0,0,115,,64.0,73.1,65.0,60.9,,,0,0,11,11,0.0,0,0
Cameron Goode,38410,ED,CAL,1,0,,0,0,130,62.4,74.5,82.0,75.6,66.1,,,0,0,29,29,0.0,0,0
Josh Drayden,38498,CB,CAL,1,1,12.7,1,0,130,49.1,53.0,0.0,,79.6,67.3,0.0,0,2,29,29,3.4,1,3
De'Vante Cross,39851,CB,VIRGINIA,1,0,,0,0,335,58.1,60.0,79.8,,65.6,38.4,,0,0,21,21,0.0,0,0
Phillip Howard,40350,CB,MINNESOTA,1,0,,0,0,225,58.2,59.0,73.6,,60.9,,,0,0,9,9,0.0,0,0
Kumehnnu Gwilly,40495,LB,C MICHIGAN,1,0,,0,0,134,46.6,47.1,73.4,59.7,60.5,,,0,0,3,3,0.0,0,0
Jahaziel Lee,40537,DI,LA MONROE,1,0,,0,0,209,,50.0,74.2,55.1,50.6,20.1,100.0,1,0,15,15,0.0,0,0
Justin Rice,40640,LB,UTAH ST,1,2,3.3,0,0,329,63.0,61.7,76.4,67.7,55.2,60.9,0.0,0,0,28,28,7.1,2,4
C.J. Riley,40684,WR,NC STATE,1,0,,0,0,248,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Aaron Hansford,40694,LB,TEXAS A&M,1,0,0.0,0,0,312,77.9,75.6,78.7,57.8,69.6,71.8,20.0,1,0,26,27,11.5,3,4
Malik Staples,40902,LB,W KENTUCKY,1,0,,0,0,346,,30.1,64.1,,50.0,20.1,100.0,1,0,1,1,0.0,0,0
Eric Sutton,41489,CB,TEXAS ST,1,0,3.5,0,0,314,55.3,55.5,78.6,,56.9,44.0,33.3,2,0,38,38,5.3,2,4
Jaquel Pierce,41589,ED,TEXAS ST,1,0,,0,0,314,,52.5,71.5,56.2,55.1,,,0,0,5,5,0.0,0,0
Ty Shelby,41752,ED,LA MONROE,1,1,2.3,0,0,209,53.6,59.0,79.2,55.7,65.2,77.6,0.0,0,0,28,28,10.7,3,3
Sam Hammond,41836,ED,NEVADA,1,0,-4.0,0,0,239,,72.8,77.1,63.1,76.9,73.6,0.0,0,0,11,11,18.2,2,2
Ben Davis,41960,ED,TEXAS,1,0,,0,0,311,51.9,58.3,75.7,70.6,60.3,,,0,0,3,3,0.0,0,0
Nick Grant,42242,S,VIRGINIA,1,0,,0,0,335,78.3,73.9,75.6,59.2,45.3,82.9,,0,0,14,14,0.0,0,0
Alonzo McCoy,42383,CB,C MICHIGAN,1,0,,0,0,134,72.3,72.0,80.3,67.3,58.5,81.0,,0,0,27,29,0.0,0,0
Keyshon Camp,42384,DI,PITTSBURGH,1,0,0.0,0,0,268,,65.7,72.8,57.0,68.2,68.7,0.0,0,0,6,6,16.7,1,1
Raleigh Texada,42440,CB,BAYLOR,1,0,,0,0,118,41.6,42.2,72.9,,60.0,78.5,,0,0,6,6,0.0,0,0
Greg Eisworth II,42444,S,IOWA STATE,1,0,4.5,0,0,193,61.4,61.4,78.4,,60.3,37.5,33.3,1,0,29,29,0.0,0,2
JoJo Domann,42446,LB,NEBRASKA,1,2,4.0,0,0,238,67.6,69.9,82.1,56.4,70.8,62.2,14.3,1,0,34,34,5.9,2,4
Monte McGary,42477,S,UTAH ST,1,1,,0,0,329,72.2,72.9,74.4,,66.6,55.6,50.0,1,0,12,12,0.0,0,0
Tomon Fox,42486,ED,N CAROLINA,1,0,-1.0,0,0,245,64.5,67.7,82.4,65.8,63.0,47.4,50.0,1,0,22,22,4.5,1,1
Jay Lenard,42492,S,S JOSE ST,1,0,4.2,0,0,285,69.4,70.3,79.0,65.3,66.5,85.8,0.0,0,0,30,32,3.3,1,5
Devin Harper,42494,LB,OKLA STATE,1,0,2.7,0,0,262,56.1,64.0,75.8,62.9,71.7,82.8,0.0,0,0,27,27,7.4,2,3
Cedric Boswell,42504,CB,MIAMI OH,1,0,1.0,0,1,221,40.7,48.1,74.3,57.8,79.7,82.4,0.0,0,0,12,12,16.7,2,2
James Skalski,42552,LB,CLEMSON,1,0,3.0,0,0,140,57.7,62.9,78.2,53.8,72.7,46.8,0.0,0,0,27,28,7.4,2,3
Nazeeh Johnson,42553,S,MARSHALL,1,0,8.8,0,0,214,73.8,74.9,77.8,,71.6,85.1,0.0,0,0,29,29,0.0,0,4
Jordan Fox,42554,ED,STANFORD,1,1,0.0,0,0,300,62.1,54.4,0.0,56.7,62.2,74.8,0.0,0,1,10,10,10.0,1,1
Ja'Quain Blakely,42579,ED,TENNESSEE,1,1,-4.0,0,0,307,60.0,62.0,77.9,57.9,63.6,74.6,0.0,0,0,31,32,3.2,1,1
Leevel Tatum III,42587,DI,ARIZONA,1,0,-4.0,0,0,109,,88.1,72.8,71.4,82.7,69.7,0.0,0,0,12,12,8.3,1,1
Tayler Hawkins,42606,CB,S DIEGO ST,1,0,5.5,0,0,284,63.6,61.6,0.0,,65.1,81.4,0.0,0,1,32,33,3.1,1,2
Therran Coleman,42611,CB,W MICHIGAN,1,0,,0,0,347,55.4,56.8,75.7,,63.3,,,0,0,19,19,0.0,0,0
Caesar Williams,42613,CB,WISCONSIN,1,0,,0,0,349,63.9,65.4,74.3,,64.8,,,0,0,26,26,0.0,0,0
Brandon Bouyer-Randle,42637,LB,TEXAS TECH,1,2,1.5,0,0,315,56.6,67.4,76.2,62.4,74.4,79.9,0.0,0,0,11,11,9.1,1,2
Joe Headen,42645,CB,DOMINION,1,0,20.0,0,0,263,58.0,59.5,80.5,,65.9,79.8,0.0,0,0,18,18,0.0,0,1
Lawson Hall,42652,LB,NEVADA,1,1,2.0,0,0,239,79.4,74.3,74.2,60.0,58.3,45.6,25.0,1,0,19,19,10.5,2,2
Mike Palmer,42674,S,BOSTON COL,1,1,1.0,0,0,121,61.3,70.3,73.2,,73.6,80.7,0.0,0,0,14,15,7.1,1,1
Isaiah Graham-Mobley,42679,LB,BOSTON COL,1,2,,0,0,121,52.5,56.2,72.7,57.5,62.6,29.5,50.0,2,0,22,23,0.0,0,0
Demetrius Cain,42697,LB,W KENTUCKY,1,0,,0,0,346,50.1,40.7,73.1,80.4,30.3,,,0,0,8,8,0.0,0,0
Jeremy Darvin,42713,DI,W KENTUCKY,1,0,2.8,0,0,346,,63.9,76.4,57.1,67.6,74.3,0.0,0,0,17,17,17.6,3,4
Ryan Bowman,42714,ED,WASHINGTON,1,0,5.5,0,0,340,62.6,60.0,0.0,66.2,59.6,36.7,50.0,2,1,30,30,3.3,1,2
